,COA3 (28958)
ACH-000004,-0.45416145097099997
ACH-000007,-0.379484448922
ACH-000009,-0.271944829208
ACH-000011,-0.20410232741300002
ACH-000012,-0.268930659408
ACH-000013,-0.46235961818599997
ACH-000014,-0.43204668515600003
ACH-000015,-0.48104798080300004
ACH-000017,-0.379315424033
ACH-000018,-0.17088457248599997
ACH-000019,-0.404890135848
ACH-000021,-0.322919694273
ACH-000022,-0.412507616328
ACH-000025,-0.32911823081999997
ACH-000028,-0.585431605737
ACH-000030,-0.36108576615099996
ACH-000035,-0.5100970126650001
ACH-000036,0.1141665292
ACH-000037,-0.504418041194
ACH-000039,-0.212633795468
ACH-000040,-0.243458642626
ACH-000041,-0.387579110481
ACH-000042,-0.13789846196699998
ACH-000045,-0.324732676579
ACH-000047,-0.402938978487
ACH-000052,-0.329664328343
ACH-000053,-0.24150753662799998
ACH-000054,-0.0605695263594
ACH-000055,-0.0816009574191
ACH-000060,-0.38619497444399997
ACH-000067,-0.401057103433
ACH-000070,-0.46043407322499996
ACH-000075,-0.135113381565
ACH-000078,-0.109379900907
ACH-000082,-0.30186678015900004
ACH-000085,-0.0461103034833
ACH-000086,-0.210315527728
ACH-000087,-0.724164160715
ACH-000092,-0.21215108696499999
ACH-000095,-0.23537637851999998
ACH-000097,-0.249402858234
ACH-000098,-0.309482030005
ACH-000099,-0.30238321584000005
ACH-000108,-0.24959571574
ACH-000113,-0.5163395502570001
ACH-000115,-0.299717505473
ACH-000116,-0.31149521664200003
ACH-000118,-0.517701005268
ACH-000120,-0.020697734776400002
ACH-000123,-0.359695075132
ACH-000127,-0.162402524409
ACH-000128,-0.262905979498
ACH-000132,-0.274610485872
ACH-000133,-0.333309856396
ACH-000137,-0.364416364093
ACH-000138,-0.5092060407760001
ACH-000142,-0.23117804159400002
ACH-000143,-0.253818350945
ACH-000146,-0.609690098907
ACH-000148,-0.44088327151100004
ACH-000150,-0.6133443373399999
ACH-000152,-0.308893418277
ACH-000153,-0.179598607481
ACH-000159,-0.35296872211400004
ACH-000160,-0.44912207862
ACH-000163,-0.41300394440300003
ACH-000167,-0.341727149873
ACH-000168,0.0596382121856
ACH-000169,-0.164171455978
ACH-000178,-0.273004684002
ACH-000182,-0.539155336935
ACH-000183,-0.691981794269
ACH-000188,-0.410956657803
ACH-000189,-0.23708582677099999
ACH-000190,-0.773455643925
ACH-000198,-0.41525647295699997
ACH-000204,-0.292642423938
ACH-000206,-0.21585527249800002
ACH-000207,-0.431912605202
ACH-000211,-0.41519396207500003
ACH-000215,-0.422362720172
ACH-000221,-0.582168681299
ACH-000222,-0.312787273583
ACH-000223,-0.266435855008
ACH-000226,-0.285748010025
ACH-000227,-0.5311133829510001
ACH-000228,-0.356685171888
ACH-000231,-0.0230262009482
ACH-000232,-0.179594031503
ACH-000233,-0.315442548045
ACH-000234,-0.38881461439599996
ACH-000235,-0.356070760922
ACH-000237,-0.0663134966853
ACH-000238,-0.652952131529
ACH-000243,-0.42717806481200005
ACH-000244,-0.45224841210699995
ACH-000246,-0.433405879301
ACH-000248,-0.632068456521
ACH-000250,-0.16905041267
ACH-000251,-0.286490057308
ACH-000253,-0.222201340752
ACH-000255,-0.46743616512599995
ACH-000256,-0.30427285002300003
ACH-000257,-0.170289386871
ACH-000258,-0.140070825463
ACH-000259,-0.508184917052
ACH-000260,-0.158986654837
ACH-000261,-0.37683694484499997
ACH-000262,-0.188661765312
ACH-000263,-0.239763842281
ACH-000264,-0.412268735709
ACH-000265,-0.497538181009
ACH-000266,-0.211519337932
ACH-000272,-0.35142396443199997
ACH-000273,-0.325892189837
ACH-000274,-0.48989865565800006
ACH-000277,-0.423864887171
ACH-000278,-0.23321143209800002
ACH-000279,-0.664117464138
ACH-000280,-0.325987416459
ACH-000281,-0.219997740707
ACH-000288,-0.368335756118
ACH-000291,-0.36496014574600005
ACH-000293,-0.49234860640600003
ACH-000294,-0.20493262713500002
ACH-000295,-0.0356927677943
ACH-000296,-0.48383090460699996
ACH-000302,-0.235064700073
ACH-000304,-0.43902645822700004
ACH-000307,-0.310452672031
ACH-000308,-0.128888050158
ACH-000310,-0.367680689442
ACH-000311,-0.479876308952
ACH-000312,-0.448158292435
ACH-000315,-0.224973878933
ACH-000316,-0.431737933506
ACH-000317,-0.7784000716159999
ACH-000318,-0.43851203363700003
ACH-000319,-0.263324638932
ACH-000320,-0.264176054083
ACH-000322,-0.388805552209
ACH-000323,-0.380235327926
ACH-000324,-0.50122446502
ACH-000329,-0.60087820704
ACH-000330,-0.37793928898100004
ACH-000331,-0.249427485275
ACH-000332,-0.221227363076
ACH-000334,-0.361219520371
ACH-000335,-0.350441743663
ACH-000336,-0.7977893331550001
ACH-000337,-0.39497468967699995
ACH-000339,-0.41915366155699996
ACH-000341,-0.09597787988389998
ACH-000348,-0.373355702958
ACH-000350,-0.328966098229
ACH-000352,-0.38800009842
ACH-000356,-0.134654700314
ACH-000361,-0.327485689899
ACH-000362,-0.290605800616
ACH-000363,-0.5750751235189999
ACH-000364,-0.356333452151
ACH-000365,-0.464403680334
ACH-000366,-0.220373389579
ACH-000368,-0.19832970964299998
ACH-000374,-0.6296002528360001
ACH-000375,-0.25197373504299997
ACH-000376,-0.138783757862
ACH-000381,-0.461896919987
ACH-000383,-0.30157688546
ACH-000387,-0.340847097439
ACH-000389,-0.136205791815
ACH-000390,-0.34313592083899996
ACH-000393,-0.17389182740200002
ACH-000395,-0.14204079954
ACH-000397,-0.35431079584799996
ACH-000401,-0.302325287493
ACH-000402,0.139642875804
ACH-000403,-0.22639908007100001
ACH-000404,-1.1046615206000001
ACH-000406,-0.44998567190800004
ACH-000407,-0.417817283904
ACH-000408,-0.613200452632
ACH-000410,-0.34469269826800003
ACH-000411,-0.27560418204500003
ACH-000414,-0.327549344423
ACH-000415,-0.473989186898
ACH-000416,-0.288167879008
ACH-000420,-0.437577013701
ACH-000421,-0.320577527845
ACH-000424,-0.5241362240699999
ACH-000425,-0.36445304682400004
ACH-000426,0.0202170506169
ACH-000427,-0.553943950445
ACH-000433,-0.190354781472
ACH-000436,-0.21269592136399998
ACH-000444,-0.31347042990400004
ACH-000445,-0.100887339506
ACH-000448,-0.2759323674
ACH-000450,-0.7490376258499999
ACH-000452,-0.21741899957199998
ACH-000454,-0.675544368791
ACH-000458,-0.596543905863
ACH-000459,-0.912544707956
ACH-000460,-0.22126212784200003
ACH-000461,-0.315222798331
ACH-000463,-0.417182220283
ACH-000464,-0.153607594961
ACH-000466,-0.388387416412
ACH-000467,-0.38417221761799997
ACH-000468,-0.310732590996
ACH-000469,-0.354560581353
ACH-000470,-0.023292997319700002
ACH-000471,-0.144098173894
ACH-000472,-0.35950176214100005
ACH-000473,-0.11065975122300001
ACH-000475,-0.230083938759
ACH-000476,-0.508501501216
ACH-000477,-0.31390224878
ACH-000480,-0.46375737255500005
ACH-000481,-0.342278843101
ACH-000483,-0.379618241755
ACH-000484,-0.178544189403
ACH-000485,-0.210703076598
ACH-000486,-0.491904848966
ACH-000487,-0.455212076779
ACH-000488,-0.814391963393
ACH-000490,-0.268473780027
ACH-000491,-0.574759313654
ACH-000495,-0.204195623304
ACH-000496,-0.35406427639399995
ACH-000499,-0.320584152806
ACH-000500,-0.0625255828799
ACH-000502,-0.264221692178
ACH-000503,0.055110274843
ACH-000505,-0.155989667352
ACH-000507,-0.45093960428999996
ACH-000510,-0.214098919813
ACH-000511,-0.175389364566
ACH-000512,-0.38948220722599997
ACH-000516,-0.295552560762
ACH-000517,-0.292301645273
ACH-000518,-0.165972534393
ACH-000520,-0.275826446514
ACH-000521,-0.32587160821600003
ACH-000522,-0.25726130789
ACH-000524,-0.34998153433799994
ACH-000527,-0.381762060947
ACH-000528,-0.407334435398
ACH-000537,-0.616610521147
ACH-000541,-0.44544123497
ACH-000542,-0.21644900433400002
ACH-000544,-0.58836835293
ACH-000545,-0.410033967648
ACH-000547,-0.593893103419
ACH-000548,0.013143420954799999
ACH-000549,-0.48738192759800003
ACH-000550,-0.296509895531
ACH-000552,-0.35105560924199997
ACH-000556,-0.399916808142
ACH-000557,-0.246362602591
ACH-000570,-0.290643153796
ACH-000571,-0.334210013379
ACH-000573,-0.40742579843500004
ACH-000576,-0.149687326887
ACH-000580,-0.37537033178400003
ACH-000584,-0.31340041740200003
ACH-000585,-0.0472388188506
ACH-000588,-0.647477231711
ACH-000589,-0.47788990291100003
ACH-000591,-0.323330322704
ACH-000593,-0.351538161839
ACH-000600,-0.5652028921710001
ACH-000601,-0.431434400112
ACH-000604,-0.590884378218
ACH-000605,-0.463028831974
ACH-000606,-0.464257283243
ACH-000608,-0.39723772482
ACH-000614,-0.25915661913800003
ACH-000616,-0.2725071818
ACH-000618,-0.579565052371
ACH-000619,-0.23528403308899998
ACH-000620,-0.385282886809
ACH-000621,-0.270206721477
ACH-000622,-0.515528101239
ACH-000623,-0.234148192933
ACH-000624,-0.166814303202
ACH-000627,-0.385235690625
ACH-000630,-0.406330078862
ACH-000632,-0.374786761932
ACH-000633,-0.5216462730070001
ACH-000637,-0.401398868867
ACH-000638,-0.28504768933
ACH-000646,-0.383845868305
ACH-000647,-0.594457203164
ACH-000648,-0.525537266533
ACH-000649,-0.147672067183
ACH-000651,-0.62989423846
