,OR4K1 (79544)
ACH-000261,-0.51677122547
ACH-000262,-0.500627633266
ACH-000263,-0.22027877235399998
ACH-000264,-0.6853309195139999
ACH-000265,-0.655298031668
ACH-000266,-0.660538055205
ACH-000272,-0.6387278938650001
ACH-000273,-0.632348519471
ACH-000274,-0.37023204695
ACH-000277,-0.7032694327169999
ACH-000278,-0.813242415037
ACH-000279,-0.46634990228699996
ACH-000280,-0.5316040318999999
ACH-000281,-0.253616147275
ACH-000288,-0.62489794303
ACH-000291,-0.650721264966
ACH-000293,-0.622678343082
ACH-000294,-0.598360247344
ACH-000295,-0.676943665787
ACH-000296,-0.593826064505
ACH-000302,-0.5716923851210001
ACH-000304,-0.18943819299400003
ACH-000307,-0.453768340562
ACH-000308,-0.538757610681
ACH-000310,-0.878797293646
ACH-000311,-0.8170340684090001
ACH-000312,-0.486684270225
ACH-000315,-0.387131868992
ACH-000316,-0.264096317892
ACH-000317,-0.591364268888
ACH-000318,-0.913159486033
ACH-000319,-0.474260910078
ACH-000320,-0.707166238003
ACH-000322,-0.739617863848
ACH-000323,-0.82579001175
ACH-000324,-0.50123420275
ACH-000329,-0.461149535427
ACH-000330,-0.720020622007
ACH-000331,-0.485952089827
ACH-000332,-0.671799279594
ACH-000334,-0.7851677607080001
ACH-000335,-0.376801071651
ACH-000336,-0.775821573483
ACH-000337,-0.500816214607
ACH-000339,-0.538570581486
ACH-000341,-0.7010342530120001
ACH-000348,-0.627087992571
ACH-000350,-0.7826105735169999
ACH-000352,-0.475787940327
ACH-000356,-0.40335123977
ACH-000361,-0.751564740795
ACH-000362,-0.395550718412
ACH-000363,-0.499929589781
ACH-000364,-0.548883573756
ACH-000365,-0.5684947418330001
ACH-000366,-0.58087585857
ACH-000368,-0.514707440971
ACH-000374,-0.436098466609
ACH-000375,-0.500284647225
ACH-000376,-0.708165928154
ACH-000381,-0.692478456901
ACH-000383,-0.595150832838
ACH-000387,-0.28006594867199996
ACH-000389,-0.853094980446
ACH-000390,-0.471924134842
ACH-000393,-0.642716153223
ACH-000395,-0.750057720147
ACH-000397,-0.321842213
ACH-000401,-0.632819155133
ACH-000402,-0.486439985178
ACH-000403,-0.7805494180600001
ACH-000404,-0.36383170706999995
ACH-000406,-0.567791612552
ACH-000407,-0.548824762125
ACH-000408,-0.541685832577
ACH-000410,-0.539645322614
ACH-000411,-0.743186984198
ACH-000414,-0.575970357932
ACH-000415,-0.536393816504
ACH-000416,-0.586260615277
ACH-000420,-0.495929320126
ACH-000421,-0.38304322523900003
ACH-000424,-0.668512833359
ACH-000425,-0.6105348505179999
ACH-000426,-0.462667006837
ACH-000427,-0.592322690514
ACH-000433,-0.581016474195
ACH-000436,-0.887070736774
ACH-000444,-0.505038308124
ACH-000445,-0.534057473652
ACH-000448,-0.523928461737
ACH-000450,-0.414646982125
ACH-000452,-0.605616659859
ACH-000454,-0.914922785773
ACH-000458,-0.398203938129
ACH-000459,-0.518287149036
ACH-000460,-0.518203986249
ACH-000461,-0.47107617353200004
ACH-000463,-0.607549680625
ACH-000464,-0.474694426738
ACH-000466,-0.508746447254
ACH-000467,-0.539553673868
ACH-000468,-0.47422501475
ACH-000469,-0.40542271631099996
ACH-000470,-0.06778012963050001
ACH-000471,-0.725856626782
ACH-000472,-0.459861558907
ACH-000473,-0.476787230418
ACH-000475,-0.462544492756
ACH-000476,-0.43422228079999997
ACH-000477,-0.514022695004
ACH-000480,-0.675360590889
ACH-000481,-0.582853429149
ACH-000483,-0.380632296606
ACH-000484,-0.67849436713
ACH-000485,-0.36959570298600003
ACH-000486,-0.734953038909
ACH-000487,-0.421501701444
ACH-000488,-0.47417312042800003
ACH-000490,-0.467892354821
ACH-000491,-0.38009784831200005
ACH-000495,-0.843907129347
ACH-000496,-0.5501737501489999
ACH-000499,-0.53414116691
ACH-000500,-0.551355404493
ACH-000502,-0.509717997546
ACH-000503,-0.590226680503
ACH-000505,-0.392284242863
ACH-000507,-0.6505598998009999
ACH-000510,-0.468508064537
ACH-000511,-0.49764563355400004
ACH-000512,-0.792205062367
ACH-000516,-0.760567445571
ACH-000517,-0.44864858576899996
ACH-000518,-0.482178451203
ACH-000520,-0.38807295162
ACH-000521,-0.660542116759
ACH-000522,-0.652161311435
ACH-000524,-0.498085826577
ACH-000527,-0.471762506002
ACH-000528,-0.6185174670660001
ACH-000537,-0.617682696265
ACH-000541,-0.46940229353999996
ACH-000542,-0.645308072606
ACH-000544,-0.749279333181
ACH-000545,-0.6597848563350001
ACH-000547,-0.31468451131299996
ACH-000548,-0.6525827210149999
ACH-000549,-0.583098945055
ACH-000550,-0.655802096629
ACH-000552,-0.426965360577
ACH-000556,-0.421976182962
ACH-000557,-0.5884083577579999
ACH-000570,-0.6460795828320001
ACH-000571,-0.637574176367
ACH-000573,-0.59131843515
ACH-000576,-0.38767276997
ACH-000580,-0.8441122724860001
ACH-000584,-0.5903607467
ACH-000585,-0.500875393474
ACH-000588,-0.77907886846
ACH-000589,-0.450197989493
ACH-000591,-0.510658221709
ACH-000593,-0.48458503056
ACH-000600,-0.64719251421
ACH-000601,-0.719470793114
ACH-000604,-0.56784339486
ACH-000605,-0.276387605199
ACH-000606,-0.368306540092
ACH-000608,-0.463093495796
ACH-000614,-0.619920351726
ACH-000616,-0.547919472793
ACH-000618,-0.5573549819829999
ACH-000619,-0.451398698992
ACH-000620,-0.569297133354
ACH-000621,-0.48531085185
ACH-000622,-0.775471558339
ACH-000623,-0.513520579697
ACH-000624,-0.529122733684
ACH-000627,-0.463556409701
ACH-000630,-0.395067152866
ACH-000632,-0.7535174491519999
ACH-000633,-0.748065037527
ACH-000637,-0.5291327265519999
ACH-000638,-0.652813051731
ACH-000646,-0.562047255299
ACH-000647,-0.432810009396
ACH-000648,-0.8353942962809999
ACH-000649,-0.592759050389
ACH-000651,-0.520277081141
ACH-000652,-0.292443733387
ACH-000653,-0.492276842351
ACH-000657,-0.502827717616
ACH-000658,-0.38456300138800004
ACH-000661,-0.567621627978
ACH-000662,-0.329617005045
ACH-000663,-0.45423815884999996
ACH-000665,-0.5195654439590001
ACH-000671,-0.555940837344
ACH-000673,-0.42610910941299995
ACH-000676,-0.507620669469
ACH-000677,-0.63533191758
ACH-000681,-0.821480315466
ACH-000682,-0.564853229398
ACH-000683,-0.42219059164899997
ACH-000684,-0.578787494257
ACH-000688,-0.666514002377
ACH-000693,-0.388858102643
ACH-000694,-0.460073287711
ACH-000695,-0.250035355158
ACH-000696,-0.640994271068
ACH-000697,-0.6711643003740001
ACH-000699,-0.8660598377159999
ACH-000701,-1.02864904189
ACH-000706,-0.477698947809
ACH-000711,-0.5327298201539999
ACH-000713,-0.8983331461949999
ACH-000714,-0.415355077444
ACH-000718,-0.6290600909399999
ACH-000720,-0.603857005243
ACH-000721,-0.771489993853
ACH-000724,-0.475475265647
ACH-000725,-0.544100248638
ACH-000732,-0.540683983952
ACH-000734,-0.366636381765
ACH-000735,-0.489236102404
ACH-000736,-0.513998269271
ACH-000738,-0.461259850754
ACH-000746,-0.47862909860299996
ACH-000747,-0.6044704354429999
ACH-000748,-0.576034074151
ACH-000753,-0.6035638633479999
ACH-000756,-0.45289687310500004
ACH-000757,-0.43209315128200004
ACH-000758,-0.572400551829
ACH-000760,-0.7462562323980001
ACH-000763,-0.643882309054
ACH-000764,-0.401402799423
ACH-000765,-0.602059448367
ACH-000766,-0.694280124699
ACH-000767,-0.314135612952
ACH-000768,-0.542147883614
ACH-000769,-0.57154213122
ACH-000770,-0.523427211299
ACH-000771,-0.42048771866800005
ACH-000773,-0.446192285587
ACH-000776,-0.295387923452
ACH-000777,-0.49790412756200003
ACH-000778,-0.260009386804
ACH-000781,-0.553728450315
ACH-000782,-0.25398634840100004
ACH-000783,-0.525936267454
ACH-000784,-0.553769668355
ACH-000785,-0.737276920026
ACH-000787,-0.522106616939
ACH-000788,-0.655207153542
ACH-000791,-0.530572001792
ACH-000792,-0.6363606735980001
ACH-000794,-0.505948549781
ACH-000796,-0.606518588178
ACH-000799,-0.705136761577
ACH-000800,-0.558821719216
ACH-000802,-0.41241312172899997
ACH-000804,-0.785629510449
ACH-000805,-0.549915176066
ACH-000809,-0.7063275626019999
ACH-000810,-0.7448280775130001
ACH-000811,-0.408748331101
ACH-000817,-0.8265174812720001
ACH-000819,-0.605419560141
ACH-000820,-0.7139255899879999
ACH-000821,-0.623672843148
ACH-000822,-0.69535747607
ACH-000823,-0.36552249286
ACH-000824,-0.608159495035
ACH-000827,-0.502382077523
ACH-000829,-0.7516547060690001
ACH-000831,-0.619990183997
ACH-000832,-0.796560750021
ACH-000833,-0.542101244287
ACH-000834,-0.433463279991
ACH-000835,-0.771548266796
ACH-000836,-0.561379898925
ACH-000837,-0.61247424186
ACH-000838,-0.536068381519
ACH-000839,-0.77695437064
ACH-000840,-0.309319192544
ACH-000841,-0.7677204068800001
ACH-000843,-0.412031792104
ACH-000846,-0.469940171606
ACH-000847,-0.18634298516800002
ACH-000848,-0.599475237639
ACH-000849,-0.868336675815
ACH-000851,-0.480836014732
ACH-000855,-0.498494178068
ACH-000856,-0.512212986491
ACH-000858,-0.639806413611
ACH-000859,-0.6585762711159999
ACH-000861,-0.7021210727060001
ACH-000862,-0.5468713185090001
ACH-000865,-0.465590597486
ACH-000866,-0.5240150496729999
ACH-000867,-0.5392960852149999
ACH-000869,-0.56543486782
ACH-000872,-0.625841637874
ACH-000873,-0.32305948378800003
ACH-000876,-0.6741717804999999
ACH-000878,-0.775296239896
ACH-000880,-0.433872416594
ACH-000881,-0.41502381174
ACH-000882,-0.501466628886
ACH-000884,-0.572728627134
ACH-000885,-0.540009319063
ACH-000887,-0.571843696615
ACH-000888,-0.521834081119
ACH-000889,-0.7713799285940001
ACH-000890,-0.6391940434910001
ACH-000896,-0.546546684433
ACH-000898,-0.580661250551
ACH-000900,-0.42865492917
ACH-000901,-0.5048905305210001
ACH-000905,-0.6215825051330001
ACH-000906,-0.601364246148
ACH-000907,-0.7338371596459999
ACH-000910,-0.4585630184
ACH-000911,-0.646464459917
ACH-000912,-0.6756401912090001
ACH-000913,-0.512887969844
ACH-000915,-0.493804957811
ACH-000916,-0.658996563573
ACH-000917,-0.134694011265
ACH-000921,-0.507634081192
ACH-000924,-0.308927148158
ACH-000926,-0.293524743549
ACH-000928,-0.296440582016
ACH-000929,-0.633444486136
ACH-000932,-0.659618632278
ACH-000935,-0.817285240007
ACH-000936,-0.604864636551
ACH-000937,-0.456977542775
ACH-000938,-0.555548853435
ACH-000939,-0.621700040618
ACH-000941,-0.238808728451
ACH-000943,-0.612147182016
ACH-000946,-0.42226267957900004
ACH-000947,-0.5585162426210001
ACH-000948,-0.6568893189
ACH-000950,-0.519326449464
ACH-000953,-0.9301222622499999
ACH-000957,-0.7653058412170001
ACH-000958,-0.603304473628
ACH-000960,-0.371723634692
ACH-000963,-0.435149439512
ACH-000968,-0.69941649223
ACH-000969,-0.657850401189
ACH-000973,-0.503746494728
ACH-000974,-0.4830597416
ACH-000975,-0.52813498308
ACH-000976,-0.138299273979
ACH-000978,-0.576128875098
ACH-000980,-0.47486157477700003
ACH-000984,-0.619404619814
ACH-000986,-0.606022708401
ACH-000988,-0.493598279925
ACH-000993,-0.461337378072
ACH-000994,-0.374557583239
ACH-000996,-0.6833062709100001
ACH-001001,-0.546238333015
ACH-001020,-0.459726513189
ACH-001028,-0.479956050322
ACH-001031,-0.42994775236
ACH-001038,-0.691829721037
ACH-001048,-0.518928315838
ACH-001050,-0.617081774248
ACH-001053,-0.636694939552
ACH-001054,-0.530904660423
ACH-001061,-0.5084690441699999
ACH-001067,-0.37250881336900005
ACH-001075,-0.459168396114
ACH-001096,-0.47665942654700005
ACH-001128,-0.624156647795
ACH-001134,-0.448188108857
ACH-001151,-0.6298739362129999
ACH-001163,-0.34606484792400005
ACH-001164,-0.790891863388
ACH-001173,-0.745113492631
ACH-001183,-0.644711465515
ACH-001184,-0.323614674544
ACH-001190,-0.721376357201
ACH-001192,-0.591166264401
ACH-001193,-0.35780606026999995
ACH-001196,-0.791385775218
ACH-001197,-0.56562996969
ACH-001205,-0.568483872166
ACH-001211,-0.741353138434
ACH-001212,-0.7024088642659999
ACH-001228,-0.538849430108
ACH-001232,-0.59730866619
ACH-001239,-0.37035872569300005
ACH-001274,-0.771585878987
ACH-001275,-0.522410515637
ACH-001277,-0.49760524833700004
ACH-001278,-0.39961832331200003
ACH-001280,-0.534821247884
ACH-001283,-0.52794340459
ACH-001289,-0.322244858219
ACH-001295,-0.45756199046400003
ACH-001300,-0.466518572815
ACH-001301,-0.487800937927
ACH-001302,-0.725189051223
ACH-001303,-0.339657766262
ACH-001306,-0.451225387631
ACH-001318,-0.437850684224
ACH-001322,-0.837988683606
ACH-001328,-0.652881759702
ACH-001332,-0.507721507437
ACH-001333,-0.752901692251
ACH-001336,-0.538459674934
ACH-001340,-0.448687327564
ACH-001346,-0.5055820725
ACH-001353,-0.42882718751599996
ACH-001354,-0.28100943879
ACH-001367,-0.555247022405
ACH-001368,-0.590379709914
ACH-001374,-0.500438269627
ACH-001375,-0.603190381822
ACH-001377,-0.850500984489
ACH-001380,-0.763627547524
ACH-001391,-0.5706091843819999
ACH-001407,-0.378166774753
ACH-001408,-0.514625146509
ACH-001413,-0.838984864943
ACH-001430,-0.257985080989
ACH-001431,-0.507239164372
ACH-001450,-0.433949014978
ACH-001496,-0.493732274174
ACH-001500,-0.7694466538320001
ACH-001521,-0.239278742358
ACH-001523,-0.399233072216
ACH-001532,-0.59341165776
ACH-001536,-0.501478939058
ACH-001550,-0.558506609634
ACH-001552,-0.843891173476
ACH-001554,-0.479710802125
ACH-001645,-0.619865496984
ACH-001654,-0.471068958858
ACH-001715,-0.54931574491
ACH-001735,-0.444142359737
ACH-001736,-0.513492536768
ACH-001737,-0.663355616765
ACH-001740,-0.587118189706
ACH-001745,-0.76708420326
ACH-001750,-0.682782247149
ACH-001765,-0.567469564803
ACH-001956,-0.719407839057
ACH-001957,-0.438030313047
