,GDF1 (2657)
ACH-000004,-0.33669297346199994
ACH-000007,-0.158713388181
ACH-000009,-0.252600580892
ACH-000011,-0.233926073499
ACH-000012,-0.282583751397
ACH-000013,-0.237070490828
ACH-000014,-0.162982225579
ACH-000015,-0.466475754549
ACH-000017,-0.268181765755
ACH-000018,-0.222615977199
ACH-000019,-0.131310344527
ACH-000021,-0.229639582673
ACH-000022,-0.372896954967
ACH-000025,-0.302527988637
ACH-000028,-0.231648384597
ACH-000030,-0.35206910417
ACH-000035,0.0166986874222
ACH-000036,-0.495154966392
ACH-000037,-0.0801168168539
ACH-000039,-0.10607011775399999
ACH-000040,-0.375593035131
ACH-000041,-0.0314144359437
ACH-000042,-0.472692790787
ACH-000045,-0.028032033590199998
ACH-000047,-0.0565605656013
ACH-000052,-0.0861957455305
ACH-000053,-0.0937504775833
ACH-000054,-0.41240102526199995
ACH-000055,-0.5491432958420001
ACH-000060,-0.303047587263
ACH-000067,-0.33073339329
ACH-000070,-0.223448381857
ACH-000075,-0.105116942575
ACH-000078,-0.0260624219771
ACH-000082,-0.303651339175
ACH-000085,-0.24229060075800002
ACH-000086,-0.250999370944
ACH-000087,0.149990152426
ACH-000092,-0.313897038227
ACH-000095,-0.252275371488
ACH-000097,-0.12197983486500001
ACH-000098,-0.369030912363
ACH-000099,-0.136495612127
ACH-000108,-0.233109259063
ACH-000113,-0.0949313930979
ACH-000115,-0.195135471615
ACH-000116,-0.235717462815
ACH-000118,-0.204871295456
ACH-000120,-0.024594688991299997
ACH-000123,-0.382068555155
ACH-000127,-0.338905770691
ACH-000128,-0.22386510768000004
ACH-000132,-0.135854795812
ACH-000133,-0.0529881043561
ACH-000137,-0.399193254686
ACH-000138,-0.13454726449999999
ACH-000142,-0.301432914874
ACH-000143,-0.290299993627
ACH-000146,-0.231240056003
ACH-000148,-0.221897948063
ACH-000150,-0.525101269881
ACH-000152,-0.304452197114
ACH-000153,-0.147573055954
ACH-000159,-0.250517904723
ACH-000160,-0.16846538388
ACH-000163,-0.405076540306
ACH-000167,0.10659244201300001
ACH-000168,-0.35168077633699996
ACH-000169,-0.176546717071
ACH-000178,-0.233694821435
ACH-000182,-0.25576248809700003
ACH-000183,-0.294549132269
ACH-000188,-0.387633786641
ACH-000189,-0.290527820124
ACH-000190,-0.32254656824
ACH-000198,-0.0824954655198
ACH-000204,-0.33582226254299996
ACH-000206,-0.156820414885
ACH-000207,-0.22086470800299998
ACH-000211,-0.204097484234
ACH-000215,-0.141153614377
ACH-000221,-0.322446020046
ACH-000222,0.0187647892414
ACH-000223,-0.0571371189213
ACH-000226,-0.150786209224
ACH-000227,-0.09923326358689999
ACH-000228,-0.369559400578
ACH-000231,-0.20727264457199998
ACH-000232,-0.293037441093
ACH-000233,-0.178153737193
ACH-000234,-0.407363536432
ACH-000235,-0.350675022535
ACH-000237,-0.233992935972
ACH-000238,-0.044353316332199993
ACH-000243,-0.245259796686
ACH-000244,-0.47929444029299995
ACH-000246,-0.10835456817900001
ACH-000248,-0.27519614591499997
ACH-000250,-0.20522565035999998
ACH-000251,-0.0975899762462
ACH-000253,-0.325215132428
ACH-000255,-0.35024156319300004
ACH-000256,-0.29202188697299997
ACH-000257,-0.0371032318782
ACH-000258,-0.199624734963
ACH-000259,-0.110058934847
ACH-000260,-0.313645568699
ACH-000261,-0.193258527612
ACH-000262,-0.25777913163000005
ACH-000263,-0.38184270917900004
ACH-000264,-0.126591894386
ACH-000265,-0.15345626027999998
ACH-000266,-0.22095812067200002
ACH-000272,-0.234959487549
ACH-000273,-0.25924118053100004
ACH-000274,-0.16618938033800001
ACH-000277,-0.0531750889966
ACH-000278,-0.281608170442
ACH-000279,0.0714445946364
ACH-000280,-0.0664203355952
