,WNK1 (65125)
ACH-000302,-0.47187278671099997
ACH-000304,-1.40080246606
ACH-000307,-1.5285560650999999
ACH-000308,-1.18052565431
ACH-000310,-0.908179386482
ACH-000311,-1.6450417122499998
ACH-000312,-0.860389274721
ACH-000315,-1.48456761438
ACH-000316,-1.3898701901600001
ACH-000317,-1.49553064283
ACH-000318,-1.3494722506
ACH-000319,-0.666351413985
ACH-000320,-1.1675394162000001
ACH-000322,-1.00534094035
ACH-000323,-1.28599513141
ACH-000324,-0.547357499047
ACH-000329,-1.3869171827700002
ACH-000330,-1.4143856802099999
ACH-000331,-1.1371235833600002
ACH-000332,-1.51081420386
ACH-000334,-1.21499153178
ACH-000335,-1.29974168205
ACH-000336,-1.47240053861
ACH-000337,-1.3074862093000001
ACH-000339,-0.9298526134639999
ACH-000341,-1.14429441923
ACH-000348,-1.22310357034
ACH-000350,-1.01617611832
ACH-000352,-1.33443367669
ACH-000356,-1.3939147550600002
ACH-000361,-0.7037918049099999
ACH-000362,-1.25734177487
ACH-000363,-1.7812840046599998
ACH-000364,-0.939142241385
ACH-000365,-1.3817655115799998
ACH-000366,-0.760999766141
ACH-000368,-1.0985815366299998
ACH-000374,-1.3609098821399999
ACH-000375,-1.2108246892499999
ACH-000376,-0.949102634164
ACH-000381,-0.999073886888
ACH-000383,-0.888299171812
ACH-000387,-1.3543743816100002
ACH-000389,-1.09717022611
ACH-000390,-1.56810568794
ACH-000393,-0.8778474205589999
ACH-000395,-1.4066302884399997
ACH-000397,-0.965435799845
ACH-000401,-1.37267874356
ACH-000402,-1.40327320461
ACH-000403,-1.5728008321
ACH-000404,-1.31385388122
ACH-000406,-1.58663746372
ACH-000407,-1.0676099298700001
ACH-000408,-1.18652062911
ACH-000410,-0.600331434065
ACH-000411,-1.3169575389200001
ACH-000414,-1.5524862059600002
ACH-000415,-0.644050462284
ACH-000416,-1.03980000103
ACH-000420,-0.820111135365
ACH-000421,-1.34693565317
ACH-000424,-0.589649166554
ACH-000425,-1.2316760902200001
ACH-000426,-2.23839988053
ACH-000427,-1.38893165147
ACH-000433,-1.04297540127
ACH-000436,-1.9553568382799997
ACH-000444,-1.25319805106
ACH-000445,-1.3094181154200002
ACH-000448,-1.21377022474
ACH-000450,-1.43175091378
ACH-000452,-1.27333351398
ACH-000454,-1.58420894974
ACH-000458,-1.49667925604
ACH-000459,-0.7427701626440001
ACH-000460,-0.929450494402
ACH-000461,-1.31670742049
ACH-000463,-1.12286385946
ACH-000464,-0.94999420415
ACH-000466,-1.214911831
ACH-000467,-1.40633886275
ACH-000468,-1.5765116058500002
ACH-000469,-0.981107711293
ACH-000470,-1.17271044588
ACH-000471,-1.2939021988200001
ACH-000472,-1.41337303713
ACH-000473,-1.27985032266
ACH-000475,-1.19426353049
ACH-000476,-1.4824988207700003
ACH-000477,-1.46492665301
ACH-000480,-0.964107208116
ACH-000481,-0.770208947526
ACH-000483,-1.18482056361
ACH-000484,-1.41688539405
ACH-000485,-1.34054239533
ACH-000486,-1.11735015988
ACH-000487,-0.953818746798
ACH-000488,-1.33915723765
ACH-000490,-1.39808736954
ACH-000491,-1.8907014085099998
ACH-000495,-1.5119687772100001
ACH-000496,-1.3979098279700002
ACH-000499,-0.9864096063950001
ACH-000500,-1.15449224585
ACH-000502,-1.41608996935
ACH-000503,-1.20458476055
ACH-000505,-1.3291806985799999
ACH-000507,-1.49716057457
ACH-000510,-0.6180304426259999
ACH-000511,-1.24666734471
ACH-000512,-1.67250720353
ACH-000516,-1.5313482897600001
ACH-000517,-1.6715589950299998
ACH-000518,-1.5047486668799999
ACH-000520,-1.1947524301
ACH-000521,-1.38820200266
ACH-000522,-1.30861081551
ACH-000524,-0.8407891493449999
ACH-000527,-0.771556542373
ACH-000528,-1.4124115809399997
ACH-000537,-1.57323788571
ACH-000541,-1.25702936849
ACH-000542,-1.19052017437
ACH-000544,-1.1701387038700002
ACH-000545,-1.1826981050299998
ACH-000547,-1.0948202901700002
ACH-000548,-1.17804618535
ACH-000549,-1.15884886176
ACH-000550,-1.3492779715
ACH-000552,-1.1933220791099999
ACH-000556,-0.674420361815
ACH-000557,-2.0724671307499998
ACH-000570,-0.987662308611
ACH-000571,-1.62960274368
ACH-000573,-0.626799592361
ACH-000576,-1.6025965646200002
ACH-000580,-1.24197605052
ACH-000584,-0.794419218041
ACH-000585,-1.65509213942
ACH-000588,-1.45295469355
ACH-000589,-1.47405126538
ACH-000591,-0.7505018726710001
ACH-000593,-1.53488522956
ACH-000600,-1.577323733
ACH-000601,-1.08946564562
ACH-000604,-1.03208385156
ACH-000605,-1.43887499815
ACH-000606,-1.10240448317
ACH-000608,-2.325342637
ACH-000614,-1.11304877949
ACH-000616,-0.8163388217599999
ACH-000618,-0.542721540945
ACH-000619,-0.48574933201000003
ACH-000620,-1.073432386
ACH-000621,-0.8018549046410001
ACH-000622,-0.688436395149
ACH-000623,-0.633307448428
ACH-000624,-1.3474023598700002
ACH-000627,-1.2089194926
ACH-000630,-1.3679034136100001
ACH-000632,-1.0249007770899998
ACH-000633,-1.2093283426700001
ACH-000637,-1.40655569792
ACH-000638,-1.21581599736
ACH-000646,-1.2186057435700002
ACH-000647,-1.03455522492
ACH-000648,-1.5053769756
ACH-000649,-1.43172875473
ACH-000651,-1.28454246787
ACH-000652,-1.74025513925
ACH-000653,-1.6490627103400002
ACH-000657,-0.8319505559999999
ACH-000658,-1.9804288437900002
ACH-000661,-1.52282954919
ACH-000662,-1.7018804025299998
ACH-000663,-1.1434034711399998
ACH-000665,-0.775993819059
ACH-000671,-1.06790518992
ACH-000673,-0.6725848672939999
ACH-000676,-1.0338709522799998
ACH-000677,-1.15605840456
ACH-000681,-1.3847977236500002
ACH-000682,-0.785141097601
ACH-000683,-1.06476121004
ACH-000684,-1.0814891091399998
ACH-000688,-1.0641698127099999
ACH-000693,-1.2223244000700002
ACH-000694,-1.19613721694
ACH-000695,-1.64281004614
ACH-000696,-0.8143354720460001
ACH-000697,-1.26043934484
ACH-000699,-1.2622673116
ACH-000701,-1.30239387304
ACH-000706,-1.3992104865000001
ACH-000711,-0.563446680958
ACH-000713,-0.474945810982
ACH-000714,-0.953034447743
ACH-000718,-0.763401158079
ACH-000720,-1.52027808508
ACH-000721,-1.2328653790700002
ACH-000724,-1.7240237610599998
ACH-000725,-1.5920425122
ACH-000732,-1.00860772383
ACH-000734,-1.39682741366
ACH-000735,-1.36688713437
ACH-000736,-1.4992364919999999
ACH-000738,-1.16710503197
ACH-000746,-1.7819213851400002
ACH-000747,-0.995491808484
ACH-000748,-1.3894174063299998
ACH-000753,-0.86892679216
ACH-000756,-0.620599489899
ACH-000757,-1.0849677014899999
ACH-000758,-1.04231770372
ACH-000760,-1.3458647916600002
ACH-000763,-2.0851541288499997
ACH-000764,-1.3571041130500001
ACH-000765,-1.52402640605
ACH-000766,-0.819671193555
ACH-000767,-0.8433236638889999
ACH-000768,-0.7850651703110001
ACH-000769,-1.28033241859
ACH-000770,-1.36660089833
ACH-000771,-1.0793784612700001
ACH-000773,-1.49407773857
ACH-000776,-1.30159267871
ACH-000777,-1.18396400525
ACH-000778,-1.41456217783
ACH-000781,-1.29455713282
ACH-000782,-1.11636504762
ACH-000783,-1.10939929441
ACH-000784,-1.26838324645
ACH-000785,-1.25616314505
ACH-000787,-1.33212281858
ACH-000788,-1.08761364852
ACH-000791,-1.11660725122
ACH-000792,-0.839264123998
ACH-000794,-1.28147556277
ACH-000796,-1.54786830519
ACH-000799,-1.16180981794
ACH-000800,-0.7942093380290001
ACH-000802,-1.10590224796
ACH-000804,-1.25478776177
ACH-000805,-1.52487185757
ACH-000809,-1.24899965414
ACH-000810,-1.2739902431499999
ACH-000811,-0.879376876588
ACH-000817,-1.38821630706
ACH-000819,-0.83680594833
ACH-000820,-0.6994398710100002
ACH-000821,-1.5815589820299998
ACH-000822,-0.862692604383
ACH-000823,-1.32977726405
ACH-000824,-1.34931042602
ACH-000827,-1.09968446052
ACH-000829,-1.1192595922700002
ACH-000831,-0.824456166949
ACH-000832,-1.11293458006
ACH-000833,-1.5923433172400001
ACH-000834,-1.37111916991
ACH-000835,-1.19749436446
ACH-000836,-1.53560996055
ACH-000837,-1.04999024353
ACH-000838,-1.65054769804
ACH-000839,-1.1013407209100001
ACH-000840,-0.8281227243610001
ACH-000841,-1.01447858216
ACH-000843,-1.36123438989
ACH-000846,-1.2772506938
ACH-000847,-1.20182425566
ACH-000848,-1.14767579218
ACH-000849,-0.657114189677
ACH-000851,-0.938608886674
ACH-000855,-1.5883515406600002
ACH-000856,-1.1770913829
ACH-000858,-1.11940809426
ACH-000859,-1.20482490814
ACH-000861,-1.4740358176700001
ACH-000862,-1.06336413507
ACH-000865,-1.02649384759
ACH-000866,-0.728059746133
ACH-000867,-1.4836980202399999
ACH-000869,-1.47360876692
ACH-000872,-1.03567693282
ACH-000873,-0.801406204912
ACH-000876,-1.53847204289
ACH-000878,-0.88919669376
ACH-000880,-1.32380129756
ACH-000881,-1.40100905528
ACH-000882,-1.1981296669600001
ACH-000884,-1.40539493544
ACH-000885,-1.1590132954299999
ACH-000887,-1.27834671185
ACH-000888,-1.18547715136
ACH-000889,-1.60566903633
ACH-000890,-1.41368650266
ACH-000896,-1.30995124805
ACH-000898,-1.5638280474700001
ACH-000900,-0.8292023339519999
ACH-000901,-0.5607584506859999
ACH-000905,-1.36595697495
ACH-000906,-0.805891552068
ACH-000907,-1.62000623709
ACH-000910,-1.14910932219
ACH-000911,-1.1508989247399999
ACH-000912,-0.6820491780689999
ACH-000913,-0.915887088245
ACH-000915,-0.859280120096
ACH-000916,-1.42681637264
ACH-000917,-1.13707026725
ACH-000921,-1.20251046546
ACH-000924,-1.24825512178
ACH-000926,-1.3192254056100001
ACH-000928,-0.6985342401989999
ACH-000929,-1.47789227366
ACH-000932,-1.0545936198
ACH-000935,-1.35439670313
ACH-000936,-0.633571289733
ACH-000937,-1.47594202306
ACH-000938,-1.65268829412
ACH-000939,-0.7722541018800001
ACH-000941,-1.20322595637
ACH-000943,-0.628967192955
ACH-000946,-0.931066496772
ACH-000947,-0.652641195529
ACH-000948,-1.09049462866
ACH-000950,-1.1762019927
ACH-000953,-1.55497209058
ACH-000957,-0.908449794042
ACH-000958,-0.7681706082109999
ACH-000960,-0.995742394114
ACH-000963,-1.6714612799700002
ACH-000968,-1.5192958157799998
ACH-000969,-1.0534631648700001
ACH-000973,-0.9303989790870001
ACH-000974,-1.34006435061
ACH-000975,-0.5139636357590001
ACH-000976,-1.46279982679
ACH-000978,-0.702159612455
ACH-000980,-0.457987537236
ACH-000984,-0.672637423208
ACH-000986,-1.20963596077
ACH-000988,-0.47045093521799997
ACH-000993,-0.7528271882430001
ACH-000994,-1.0438517651
ACH-000996,-0.7530499240899999
ACH-001001,-1.2729376854999999
ACH-001020,-0.948031570615
ACH-001028,-0.7604870647640001
ACH-001031,-0.378100710926
ACH-001038,-0.328205121271
ACH-001048,-1.16232864914
ACH-001050,-1.63504861678
ACH-001053,-0.7550754584020001
ACH-001054,-1.03036518297
ACH-001061,-1.04814068117
ACH-001067,-1.15000390311
ACH-001075,-1.1839367973000001
ACH-001096,-1.47768539442
ACH-001128,-1.4729120061
ACH-001134,-1.32889346927
ACH-001151,-1.54639759866
ACH-001163,-1.4836831645
ACH-001164,-0.892514878576
ACH-001173,-0.726227677242
ACH-001183,-1.5046845383
ACH-001184,-1.6495874972799998
ACH-001190,-0.9606844091760001
ACH-001192,-0.5921335296970001
ACH-001193,-0.411099847075
ACH-001196,-1.1783784562100001
ACH-001197,-1.28020411294
ACH-001205,-1.0804008031799999
ACH-001211,-1.2088156764
ACH-001212,-0.923901814169
ACH-001228,-1.76610671165
ACH-001232,-0.807608941426
ACH-001239,-1.45719047385
ACH-001274,-1.3889761027
ACH-001275,-0.9590041674809999
ACH-001277,-0.770632912144
ACH-001278,-0.7675075625
ACH-001280,-0.7844860900139999
ACH-001283,-1.0014799342
ACH-001289,-0.568385759457
ACH-001295,-0.5668930380730001
ACH-001300,-1.05028717017
ACH-001301,-0.754148245854
ACH-001302,-1.17965006317
ACH-001303,-0.667101407632
ACH-001306,-0.8864101255269999
ACH-001318,-0.743746877283
ACH-001322,-1.0879272285500001
ACH-001328,-1.44344969435
ACH-001332,-0.8803771475579999
ACH-001333,-0.791627872062
ACH-001336,-0.571555299796
ACH-001340,-0.582414648134
ACH-001346,-1.23606758389
ACH-001353,-1.47964625541
ACH-001354,-0.631797370235
ACH-001367,-0.9730595203229999
ACH-001368,-1.3685003818700001
ACH-001374,-1.2114497690600001
ACH-001375,-0.722465335064
ACH-001377,-1.02409895626
ACH-001380,-1.20707131463
ACH-001391,-1.55446778825
ACH-001407,-1.1530590487299999
ACH-001408,-1.75457623186
ACH-001413,-0.9612329845049999
ACH-001430,-1.15941121887
ACH-001431,-0.895662043185
ACH-001450,-1.330378157
ACH-001496,-1.086176195
ACH-001500,-0.802359530008
ACH-001521,-1.33285745797
ACH-001523,-1.71797823795
ACH-001532,-0.7407361146979999
ACH-001536,-1.28008877235
ACH-001550,-1.19823742588
ACH-001552,-1.08352965968
ACH-001554,-0.8861121417479999
ACH-001645,-1.165913448
ACH-001654,-1.45839247674
ACH-001715,-0.950091571394
ACH-001735,-1.5428525551199999
ACH-001736,-1.08467025928
ACH-001737,-1.6090752176700003
ACH-001740,-1.46956742076
ACH-001745,-1.20859459206
ACH-001750,-0.818194859101
ACH-001765,-0.943613953341
ACH-001956,-1.25320886843
ACH-001957,-1.44190471257
