,SYCE1L (100130958)
ACH-000004,-0.221874500224
ACH-000007,-0.131205912131
ACH-000009,-0.07374327439810001
ACH-000011,-0.059066827775999996
ACH-000012,0.007484832980909999
ACH-000013,-0.08416527692579999
ACH-000014,-0.0341243272411
ACH-000015,0.130340129744
ACH-000017,-0.0506957119843
ACH-000018,-0.022326291382400002
ACH-000019,0.0636313567528
ACH-000021,0.0861739219555
ACH-000022,0.141958816895
ACH-000025,-0.0691500648617
ACH-000028,-0.0573694015714
ACH-000030,0.0311885416794
ACH-000035,-0.06948826549710001
ACH-000036,-0.16876925790800001
ACH-000037,-0.555024156219
ACH-000039,-0.23370008282
ACH-000040,-0.0312709059884
ACH-000041,0.26549764640900003
ACH-000042,-0.0737146130176
ACH-000045,0.152981064607
ACH-000047,-0.22112317142299998
ACH-000052,-0.158820697917
ACH-000053,-0.123659149397
ACH-000054,-0.057459024509800005
ACH-000055,0.007020408951729999
ACH-000060,-0.173339084575
ACH-000067,-0.10466764323
ACH-000070,-0.127160867543
ACH-000075,0.0763527721167
ACH-000078,0.10377133094900001
ACH-000082,-0.07864747854210001
ACH-000085,-0.16455065835000002
ACH-000086,-0.0421663679804
ACH-000087,-0.29370440970899997
ACH-000092,0.135246546715
ACH-000095,-0.211112339165
ACH-000097,-0.0166084996264
ACH-000098,-0.20523159496100002
ACH-000099,-0.124056185237
ACH-000108,0.217820309483
ACH-000113,-0.074519123343
ACH-000115,-0.0737111930529
ACH-000116,0.1533407768
ACH-000118,-0.12962523497700001
ACH-000120,-0.025555994742400005
ACH-000123,-0.173691298992
ACH-000127,-0.072096396171
ACH-000128,0.089318159055
ACH-000132,-0.211300834434
ACH-000133,0.0011625306252999999
ACH-000137,-0.0455670711807
ACH-000138,-0.0405684815851
ACH-000142,-0.09929220127340001
ACH-000143,0.0377806560957
ACH-000146,-0.11594400937
ACH-000148,-0.152564769505
ACH-000150,0.127988606739
ACH-000152,-0.145684329424
ACH-000153,0.0644862504146
ACH-000159,-0.0408016358022
ACH-000160,0.173224236377
ACH-000163,-0.051942936596599994
ACH-000167,0.387045988626
ACH-000168,-0.297967520733
ACH-000169,-0.0280093109944
ACH-000178,-0.0351857043317
ACH-000182,-0.257070421466
ACH-000183,-0.160644592216
ACH-000188,0.0750874928648
ACH-000189,-0.249504546206
ACH-000190,0.18655521549100001
ACH-000198,-0.125646354873
ACH-000204,-0.341243469659
ACH-000206,-0.0097079230157
ACH-000207,-0.115232468398
ACH-000211,-0.079102391334
ACH-000215,-0.0794342983306
ACH-000221,-0.23501374461199998
ACH-000222,-0.200740170223
ACH-000223,0.0567909050935
ACH-000226,-0.07420981036619999
ACH-000227,-0.027611691876500002
ACH-000228,-0.270416436291
ACH-000231,-0.150705576272
ACH-000232,-0.0690347023264
ACH-000233,-0.10968672865800001
ACH-000234,-0.0205329335757
ACH-000235,-0.0297222962525
ACH-000237,-0.241685206855
ACH-000238,-0.158461707318
