,BET1 (10282)
ACH-000235,-0.389838738701
ACH-000237,-0.546122398997
ACH-000238,-0.27532919727899996
ACH-000243,-0.318910699753
ACH-000244,-0.5128377821060001
ACH-000246,-0.318563283871
ACH-000248,-0.211322309875
ACH-000250,-0.186026566823
ACH-000251,-0.346898223988
ACH-000253,-0.642714475449
ACH-000255,-0.6790498657240001
ACH-000256,-0.34068772689599996
ACH-000257,-0.62261882622
ACH-000258,-0.19369111827500002
ACH-000259,-0.338248935146
ACH-000260,-0.547015640658
ACH-000261,-0.413895889592
ACH-000262,-0.41479987496699994
ACH-000263,-0.43762110608599997
ACH-000264,-0.412172743712
ACH-000265,-0.542210256604
ACH-000266,-0.570041781366
ACH-000272,-0.511265353557
ACH-000273,-0.604944334549
ACH-000274,-0.428953584484
ACH-000277,-0.742812125116
ACH-000278,-0.37212339098
ACH-000279,-0.463295483618
ACH-000280,-0.448881012645
ACH-000281,-0.34321758749799997
ACH-000288,-0.281273505451
ACH-000291,-0.27703508429
ACH-000293,-0.607390428718
ACH-000294,-0.19940312213
ACH-000295,-0.470086417042
ACH-000296,-0.560389265037
ACH-000302,-0.568251158775
ACH-000304,-0.366742253231
ACH-000307,-0.501145369519
ACH-000308,-0.454378027605
ACH-000310,-0.575659847917
ACH-000311,-0.318813081751
ACH-000312,-0.487027654146
ACH-000315,-0.386808621566
ACH-000316,-0.324922788997
ACH-000317,-0.400543389816
ACH-000318,-0.665160593795
ACH-000319,-0.638828811332
ACH-000320,-0.284121418861
ACH-000322,-0.259357405449
ACH-000323,-0.333608180795
ACH-000324,-0.540382699005
ACH-000329,-0.300396046853
ACH-000330,-0.6981321246979999
ACH-000331,-0.571262037065
ACH-000332,-0.421101686346
ACH-000334,-0.497723123537
ACH-000335,-0.291119273147
ACH-000336,-0.11339757019000002
ACH-000337,-0.695926067514
ACH-000339,-0.40438181002499995
ACH-000341,-0.34498494521799994
ACH-000348,-0.507225886822
ACH-000350,-0.424133960595
ACH-000352,-0.581818348976
ACH-000356,-0.512239021587
ACH-000361,-0.365365250221
ACH-000362,-0.43826314401600003
ACH-000363,-0.562141001906
ACH-000364,-0.404087562334
ACH-000365,-0.348893450929
ACH-000366,-0.48807322291500005
ACH-000368,-0.388146050266
ACH-000374,-0.5590427704209999
ACH-000375,-0.603487363935
ACH-000376,-0.339546578653
ACH-000381,-0.364022148591
ACH-000383,-0.09164067383050001
ACH-000387,-0.46648868897600004
ACH-000389,-0.41424502599600005
ACH-000390,-0.21343496250799998
ACH-000393,-0.6716887291670001
ACH-000395,-0.391931020756
ACH-000397,-0.34200158511
ACH-000401,-0.242819735826
ACH-000402,-0.38180854489
ACH-000403,-0.608230312107
ACH-000404,-0.407463460177
ACH-000406,-0.349525911691
ACH-000407,-0.428299525056
ACH-000408,-0.13627235431
ACH-000410,-0.561592316895
ACH-000411,-0.710486347605
ACH-000414,-0.588232618906
ACH-000415,-0.37082950606299997
ACH-000416,-0.700699988541
ACH-000420,-0.424203652705
ACH-000421,-0.788126651203
ACH-000424,-0.414748307796
ACH-000425,-0.386533501904
ACH-000426,-0.5764554116539999
ACH-000427,-0.7779412133329999
ACH-000433,-0.388642604657
ACH-000436,-0.438679495911
ACH-000444,-0.977615872814
ACH-000445,-0.461236466315
ACH-000448,-0.5410846874549999
ACH-000450,-0.3032957947
ACH-000452,-0.6644016446600001
ACH-000454,-0.17392112301399998
ACH-000458,-0.444872286307
ACH-000459,-0.27649764918999997
ACH-000460,-0.37041118156900005
ACH-000461,-0.274425406702
ACH-000463,-0.674827111749
ACH-000464,-0.425811584297
ACH-000466,-0.419899744533
ACH-000467,-0.601324981372
ACH-000468,-0.18685698619000002
ACH-000469,-0.299524128416
ACH-000470,-0.491893477088
ACH-000471,-0.4888081207399999
ACH-000472,-0.360679804106
ACH-000473,-0.5406605054110001
ACH-000475,-0.22618909283799998
ACH-000476,-0.281819030602
ACH-000477,-0.26062632634
ACH-000480,-0.467206767475
ACH-000481,-0.509199538734
ACH-000483,-0.36059931979099996
ACH-000484,-0.599647550013
ACH-000485,-0.283305477612
ACH-000486,-0.466571292515
ACH-000487,-0.299681955748
ACH-000488,-0.305279165962
ACH-000490,-0.567843370808
ACH-000491,-0.463709427308
ACH-000495,-0.331605933522
ACH-000496,-0.3287422253
ACH-000499,-0.30334580563700003
ACH-000500,-0.348196490889
ACH-000502,-0.466506243966
ACH-000503,-0.531178572045
ACH-000505,-0.607696537962
ACH-000507,-0.304246021708
ACH-000510,-0.321230109687
ACH-000511,-0.5790032467
ACH-000512,-0.123298905656
ACH-000516,-0.706365125403
ACH-000517,-0.394961562589
ACH-000518,-0.408208150193
ACH-000520,-0.405284445757
ACH-000521,-0.463656051413
ACH-000522,-0.46209127082400003
ACH-000524,-0.5251219639320001
ACH-000527,-0.860104610945
ACH-000528,-0.658814109632
ACH-000537,-0.605344661941
ACH-000541,-0.35377347816
ACH-000542,-0.658070276463
ACH-000544,-0.466710519548
ACH-000545,-0.520592666501
ACH-000547,-0.578196217274
ACH-000548,-0.592569640007
ACH-000549,-0.507191905427
ACH-000550,-0.367994226872
ACH-000552,-0.45720500095399996
ACH-000556,-0.40081865272100003
ACH-000557,-0.5964022206849999
ACH-000570,-0.229550729648
ACH-000571,-0.0809378192209
ACH-000573,-0.597772040852
ACH-000576,-0.480826907861
ACH-000580,-0.330821286635
ACH-000584,-0.7234409676019999
ACH-000585,-0.14663171646
ACH-000588,-0.314802015688
ACH-000589,-0.416576754812
ACH-000591,-0.292843505366
ACH-000593,-0.61051999291
ACH-000600,-0.290266108259
ACH-000601,-0.344247021137
ACH-000604,-0.334618046569
ACH-000605,-0.564332615501
ACH-000606,-0.564448127999
ACH-000608,-0.43881009456
ACH-000614,-0.19673911489300003
ACH-000616,-0.18433887142900002
ACH-000618,-0.371830116232
ACH-000619,-0.231239251134
ACH-000620,-0.358783622663
ACH-000621,-0.42931302114299996
ACH-000622,-0.34714269398
ACH-000623,-0.36171381739200004
ACH-000624,-0.661800312451
ACH-000627,-0.430759359226
ACH-000630,-0.601693454309
ACH-000632,-0.513021267267
ACH-000633,-0.234821980099
ACH-000637,-0.604647940761
ACH-000638,-0.33882582617
ACH-000646,-0.9253572342299999
ACH-000647,-0.39460473489799996
ACH-000648,-0.42388316479500004
ACH-000649,-0.258244334872
ACH-000651,-0.6486236540160001
ACH-000652,-0.396915805484
ACH-000653,-0.73612526239
ACH-000657,-0.52662668317
ACH-000658,-0.43060920596600005
ACH-000661,-0.36573528542499995
ACH-000662,-0.39968571506300005
ACH-000663,-0.585359891325
ACH-000665,-0.695016982133
ACH-000671,-0.291855623926
ACH-000673,-0.32557681099
ACH-000676,-0.271560093759
ACH-000677,-0.493140070249
ACH-000681,-0.447995121335
ACH-000682,-0.329209072761
ACH-000683,-0.487915882481
ACH-000684,-0.476146328861
ACH-000688,-0.789758128429
ACH-000693,-0.444595686259
ACH-000694,-0.512687510362
ACH-000695,-0.795940884673
ACH-000696,-0.562478853226
ACH-000697,-0.5049065387899999
ACH-000699,-0.29166454932700003
ACH-000701,-0.46368313833
ACH-000706,-0.48769914410899995
ACH-000711,-0.527948708757
ACH-000713,-0.175583323786
ACH-000714,-0.182556034257
ACH-000718,-0.20582361055999998
ACH-000720,-0.329138391474
ACH-000721,-0.394971880821
ACH-000724,-0.310050290666
ACH-000725,-0.596727634661
ACH-000732,-0.452799824872
ACH-000734,-0.34985218933
ACH-000735,-0.501673675941
ACH-000736,-0.578040387814
ACH-000738,-0.391630078393
ACH-000746,-0.8423788938860001
ACH-000747,-0.447436312311
ACH-000748,-0.48553352132399996
ACH-000753,-0.6629914718609999
ACH-000756,-0.188991417065
ACH-000757,-0.469440292223
ACH-000758,-0.5701364455319999
ACH-000760,-0.388544226699
ACH-000763,-0.706545643108
ACH-000764,-0.550730998605
ACH-000765,-0.548976684705
ACH-000766,-0.456805028195
ACH-000767,-0.414284712198
ACH-000768,-0.556674397189
ACH-000769,-0.496290518221
ACH-000770,-0.226131553875
ACH-000771,-0.501281537323
ACH-000773,-0.16772112977499998
ACH-000776,-0.23639919988000002
ACH-000777,-0.317721258713
ACH-000778,-0.6928345189030001
ACH-000781,-0.49303972300399995
ACH-000782,-0.459054797233
ACH-000783,-0.516765844279
ACH-000784,-0.518228895658
ACH-000785,-0.283234262011
ACH-000787,-0.403129350735
ACH-000788,-0.410274960199
ACH-000791,-0.49215306021099997
ACH-000792,-0.254467557418
ACH-000794,-0.295441215672
ACH-000796,-0.452620649948
ACH-000799,-0.27185880772300003
ACH-000800,-0.496784256049
ACH-000802,-0.563746486603
ACH-000804,-0.378266074036
ACH-000805,-0.206405142869
ACH-000809,-0.259867376712
ACH-000810,-0.340691037496
ACH-000811,-1.0242009698899999
ACH-000817,-0.36437200739299996
ACH-000819,-0.484048574925
ACH-000820,-0.45934671537199995
ACH-000821,-0.387296243374
ACH-000822,-0.282597143224
ACH-000823,-0.451759644982
ACH-000824,-0.593557959133
ACH-000827,-0.352754344983
ACH-000829,-0.38939364329899995
ACH-000831,-0.594718857103
ACH-000832,-0.5340944885369999
ACH-000833,-0.513734260205
ACH-000834,-0.31843321721
ACH-000835,-0.57350135063
ACH-000836,-0.49546823408999996
ACH-000837,-0.474963175239
ACH-000838,-0.50689655031
ACH-000839,-0.344459269965
ACH-000840,-0.395496436443
ACH-000841,-0.377380610694
ACH-000843,-0.309348181607
ACH-000846,-0.507346696288
ACH-000847,-0.41451350243900004
ACH-000848,-0.488289293298
ACH-000849,-0.45745878073999996
ACH-000851,-0.566199061137
ACH-000855,-0.433003369995
ACH-000856,-0.591682513145
ACH-000858,-0.275379952616
ACH-000859,-0.34156552421999997
ACH-000861,-0.5595083866699999
ACH-000862,-0.35046492698700005
ACH-000865,-0.379043357751
ACH-000866,-0.48598687370300003
ACH-000867,-0.524893623378
ACH-000869,-0.416619220526
ACH-000872,-0.469230166818
ACH-000873,-0.689047927902
ACH-000876,-0.35256171152599997
ACH-000878,-0.15746921041
ACH-000880,-0.505235474582
ACH-000881,-0.573207917315
ACH-000882,-0.252172656775
ACH-000884,-0.515179667843
ACH-000885,-0.607266974897
ACH-000887,-0.559212233799
ACH-000888,-0.291065639097
ACH-000889,-0.225315107282
ACH-000890,-0.479736274923
ACH-000896,-0.724841003963
ACH-000898,-0.440466509422
ACH-000900,-0.39945128803900004
ACH-000901,-0.47765756864299996
ACH-000905,-0.398268612212
ACH-000906,-0.545016243701
ACH-000907,-0.683320417047
ACH-000910,-0.40623391632399997
ACH-000911,-0.536766345274
ACH-000912,-0.5334900045409999
ACH-000913,-0.37973502197400005
ACH-000915,-0.401102628398
ACH-000916,-0.317587795476
ACH-000917,-0.591860029753
ACH-000921,-0.532724167797
ACH-000924,-0.564380796182
ACH-000926,-0.5554635880709999
ACH-000928,-0.528441486771
ACH-000929,-0.5490637387699999
ACH-000932,-0.335244032144
ACH-000935,-0.22181374568599999
ACH-000936,-0.40095069024999996
ACH-000937,-0.37017179872699996
ACH-000938,-0.414889637575
ACH-000939,-0.398598567565
ACH-000941,-0.661970416389
ACH-000943,-0.28225489904
ACH-000946,-0.49142476661300005
ACH-000947,-0.51548389202
ACH-000948,-0.6988317133740001
ACH-000950,-0.40951314331999994
ACH-000953,-0.032813987901
ACH-000957,-0.554488710129
ACH-000958,-0.35103228496600003
ACH-000960,-0.568559078797
ACH-000963,-0.197733341306
ACH-000968,-0.300260291306
ACH-000969,-0.671287987489
ACH-000973,-0.414041762255
ACH-000974,-0.556307778218
ACH-000975,-0.288278480864
ACH-000976,-0.447524381889
ACH-000978,-0.24709758094099998
ACH-000980,-0.644560508622
ACH-000984,-0.468947193408
ACH-000986,-0.46206166298100004
ACH-000988,-0.639174283457
ACH-000993,-0.47711246354599995
ACH-000994,-0.5570648745210001
ACH-000996,-0.656296756902
ACH-001001,-0.36875713882100003
ACH-001020,-0.252257580097
ACH-001028,-0.35171886871799996
ACH-001031,-0.325307149479
ACH-001038,-0.376311153106
ACH-001048,-0.43797409748899996
ACH-001050,-0.41626793847599997
ACH-001053,-0.476261951046
ACH-001054,-0.504109724896
ACH-001061,-0.558427898033
ACH-001067,-0.473779119621
ACH-001075,-0.342647230857
ACH-001096,-0.594510983102
ACH-001128,-0.48780528859800004
ACH-001134,-0.602470492503
ACH-001151,-0.643157862143
ACH-001163,-0.516640798443
ACH-001164,-0.6630463946940001
ACH-001173,-0.32478381143
ACH-001183,-0.437688510827
ACH-001184,-0.400064906211
ACH-001190,-0.439935705282
ACH-001192,-0.401651300652
ACH-001193,-0.24559675885499999
ACH-001196,-0.36946073142499997
ACH-001197,-0.47486126471
ACH-001205,-0.441150479133
ACH-001211,-0.664902094076
ACH-001212,-0.412471880532
ACH-001228,-0.330133528933
ACH-001232,-0.644673699694
ACH-001239,-0.272009655453
ACH-001274,-0.466847750961
ACH-001275,-0.343476368757
ACH-001277,-0.178985280231
ACH-001278,-0.535113260038
ACH-001280,-0.593941613946
ACH-001283,-0.7328968648549999
ACH-001289,-0.514586122782
ACH-001295,-0.676857650123
ACH-001300,-0.44504506629699997
ACH-001301,-0.723537996778
ACH-001302,-0.571942183038
ACH-001303,-0.586035353972
ACH-001306,-0.5472187208899999
ACH-001318,-0.48953675754500003
ACH-001322,-0.563396811713
ACH-001328,-0.391102807188
ACH-001332,-0.429064826444
ACH-001333,-0.34999070432400003
ACH-001336,-0.41015803995399996
ACH-001340,-0.44952648482
ACH-001346,-0.435355621817
ACH-001353,-0.485787842823
ACH-001354,-0.33595500348499996
ACH-001367,-0.429091371081
ACH-001368,-0.37498486979999995
ACH-001374,-0.41172256199199997
ACH-001375,-0.31951067337
ACH-001377,-0.537266855245
ACH-001380,-0.36335851118600004
ACH-001391,-0.538838832063
ACH-001407,-0.288978551303
ACH-001408,-0.52750620447
ACH-001413,-0.59082835958
ACH-001430,-0.554422826262
ACH-001431,-0.624050945539
ACH-001450,-0.460301674347
ACH-001496,-0.6153063308569999
ACH-001500,-0.33782108736999994
ACH-001521,-0.35313681312
ACH-001523,-0.401976854564
ACH-001532,-0.513537229139
ACH-001536,-0.651078697608
ACH-001550,-0.591487027355
ACH-001552,-0.442205988787
ACH-001554,-0.308955119632
ACH-001645,-0.7608515752130001
ACH-001654,-0.295371298558
ACH-001715,-0.37629188513899997
ACH-001735,-0.309516946031
ACH-001736,-0.44340804378
ACH-001737,-0.5424725174589999
ACH-001740,-0.388712441827
ACH-001745,-0.276943723419
ACH-001750,-0.42319841396799995
ACH-001765,-0.267366887986
ACH-001956,-0.472612148304
ACH-001957,-0.391917772432
