,RREB1 (6239)
ACH-000274,-0.446598918445
ACH-000277,-0.18102336691799997
ACH-000278,-0.607266805377
ACH-000279,-0.118808904466
ACH-000280,-0.776883755492
ACH-000281,-0.18200774649300003
ACH-000288,-0.22841467053199999
ACH-000291,-0.44019633526
ACH-000293,-0.17212472331
ACH-000294,0.43913656204499996
ACH-000295,-0.149769958592
ACH-000296,-0.38881864163900004
ACH-000302,-0.340605065767
ACH-000304,-0.393055417029
ACH-000307,-0.360589996593
ACH-000308,-0.362629420101
ACH-000310,-0.318856384197
ACH-000311,-0.461280192203
ACH-000312,-0.223127114367
ACH-000315,-0.266261293457
ACH-000316,-0.126246343039
ACH-000317,-0.314242725762
ACH-000318,-0.355134835504
ACH-000319,-0.335579837553
ACH-000320,-0.289612911812
ACH-000322,-0.34531071776199995
ACH-000323,-0.23923205921100002
ACH-000324,-0.357875263173
ACH-000329,-0.23695352592399999
ACH-000330,-0.0871210840541
ACH-000331,-0.27309626710900003
ACH-000332,-0.00960266063472
ACH-000334,-0.10324531060900001
ACH-000335,-0.193887011419
ACH-000336,-0.24807862293699998
ACH-000337,-0.754391405609
ACH-000339,-0.484265087855
ACH-000341,0.0222346794546
ACH-000348,-0.081337082465
ACH-000350,-0.18787085051
ACH-000352,-0.548861408395
ACH-000356,-0.437014051373
ACH-000361,0.0145093483201
ACH-000362,-0.694896358823
ACH-000363,-0.143019583327
ACH-000364,-0.179181004488
ACH-000365,-0.135306908566
ACH-000366,-0.249028917318
ACH-000368,-0.529089631915
ACH-000374,-0.46632748197400004
ACH-000375,-0.391290314014
ACH-000376,-0.27188261816500003
ACH-000381,-0.6383824775270001
ACH-000383,-0.313158187988
ACH-000387,-0.57067874976
ACH-000389,-0.056519192712199996
ACH-000390,-0.32854232295499997
ACH-000393,-0.08469627635469999
ACH-000395,-0.234088634938
ACH-000397,-0.450233705281
ACH-000401,-0.142937776494
ACH-000402,-0.282249083139
ACH-000403,-0.391062066346
ACH-000404,-0.460177066008
ACH-000406,-0.018310992241
ACH-000407,-0.25551962386
ACH-000408,-0.27876205579
ACH-000410,-0.380872324586
ACH-000411,-0.17064427832
ACH-000414,-0.580191044948
ACH-000415,-0.33559383099699996
ACH-000416,-0.41597350326099997
ACH-000420,0.0559233790218
ACH-000421,-0.18974067544
ACH-000424,-0.294590441175
ACH-000425,-0.12879125254100002
ACH-000426,-0.0107703757682
ACH-000427,-0.387022122537
ACH-000433,0.068275614453
ACH-000436,-0.012935811458000001
ACH-000444,-0.187986644484
ACH-000445,-0.422855878023
ACH-000448,-0.730177176804
ACH-000450,0.132826098231
ACH-000452,-0.218230572686
ACH-000454,-0.332502500598
ACH-000458,-0.287884100458
ACH-000459,-0.151313806971
ACH-000460,-0.545495980245
ACH-000461,-0.523953893133
ACH-000463,-0.288003078034
ACH-000464,-0.158630248653
ACH-000466,-0.435480748621
ACH-000467,-0.7069773611660001
ACH-000468,-0.309217074527
ACH-000469,-0.242190051192
ACH-000470,-0.41783420654
ACH-000471,-0.108804048694
ACH-000472,-0.313224929936
ACH-000473,-0.412152108294
ACH-000475,-0.404338806706
ACH-000476,-0.00968156680369
ACH-000477,-0.15884504066
ACH-000480,-0.737249423679
ACH-000481,-0.283828876959
ACH-000483,-0.186688397746
ACH-000484,-0.278614101716
ACH-000485,-0.364576687478
ACH-000486,-0.45847372238999995
ACH-000487,-0.593720136071
ACH-000488,-0.32169950097600003
ACH-000490,-0.416298524533
ACH-000491,-0.7828764353659999
ACH-000495,-0.32194733335299996
ACH-000496,-0.249011996645
ACH-000499,0.121465674397
ACH-000500,-0.843731403993
ACH-000502,-0.153100224891
ACH-000503,-0.639913142626
ACH-000505,-0.202441668915
ACH-000507,-0.398968396149
ACH-000510,-0.17748299905099998
ACH-000511,-0.429178178342
ACH-000512,0.016660984758600002
ACH-000516,-0.46963522275700004
ACH-000517,-0.353363591601
ACH-000518,-0.47069731104900003
ACH-000520,-0.30341431329199997
ACH-000521,-0.34444300962499996
ACH-000522,-0.350679557067
ACH-000524,-0.606873252435
ACH-000527,-0.549348885829
ACH-000528,-0.273788502406
ACH-000537,-0.0512270160225
ACH-000541,-0.288424738305
ACH-000542,-0.35769660303999995
ACH-000544,-0.20249668865899997
ACH-000545,-0.43855784212
ACH-000547,-0.606076303269
ACH-000548,-0.785098762442
ACH-000549,-0.432614999041
ACH-000550,-0.166244835713
ACH-000552,-0.560802153344
ACH-000556,-0.20035913892700002
ACH-000557,-0.282318309466
ACH-000570,-0.008948419658180001
ACH-000571,-0.008409371983300001
ACH-000573,-0.303108117291
ACH-000576,-0.219454055616
ACH-000580,-0.271462453048
ACH-000584,-0.269419078772
ACH-000585,-0.5111118512380001
ACH-000588,-0.08690375042189999
ACH-000589,-0.660433534761
ACH-000591,-0.374551991127
ACH-000593,-0.0262010478105
ACH-000600,-0.207110457207
ACH-000601,-0.288338697436
ACH-000604,-0.0214719444763
ACH-000605,-0.566596084208
ACH-000606,-0.33119296606
ACH-000608,-0.587796811687
ACH-000614,-0.592148657115
ACH-000616,-0.33678635980300003
ACH-000618,-0.355976007598
ACH-000619,-0.367027877286
ACH-000620,-0.358201262299
ACH-000621,-0.43000796362599997
ACH-000622,-0.7031559929950001
ACH-000623,-0.298058630069
ACH-000624,-0.34840472593500005
ACH-000627,-0.336638116351
ACH-000630,-0.19307089616999998
ACH-000632,-0.198558476053
ACH-000633,-0.520205579734
ACH-000637,-0.286757993636
ACH-000638,0.117320746864
ACH-000646,-0.853261888251
ACH-000647,-0.369456189397
ACH-000648,-0.0404446047219
ACH-000649,-0.235729253452
ACH-000651,-0.178721979833
ACH-000652,-0.0376376475489
ACH-000653,-0.369215420771
ACH-000657,-0.40210374065399995
ACH-000658,-0.23899124610300002
ACH-000661,-0.48625153345100003
ACH-000662,-0.471181184533
ACH-000663,-0.49049343640299997
ACH-000665,-0.320374398296
ACH-000671,-0.6553313519699999
ACH-000673,-0.281822611883
ACH-000676,-0.346989609628
ACH-000677,-0.19655694470600002
ACH-000681,-0.0878338787964
ACH-000682,-0.598383622046
ACH-000683,-0.501875487568
ACH-000684,-0.210545878337
ACH-000688,-0.222853424558
ACH-000693,-0.346224456928
ACH-000694,-0.201748636866
ACH-000695,-0.5208411215
ACH-000696,-0.309755086166
ACH-000697,-0.213020034769
ACH-000699,-0.18072037657499998
ACH-000701,-0.6257655188100001
ACH-000706,-0.437351961131
ACH-000711,-0.370221450203
ACH-000713,-0.469158901529
ACH-000714,0.0132522263992
ACH-000718,-0.37583324831299997
ACH-000720,-0.128659187489
ACH-000721,-0.297681663571
ACH-000724,-0.8656740226999999
ACH-000725,-0.64460566321
ACH-000732,-0.459075591321
ACH-000734,-0.7071146627399999
ACH-000735,-0.24030744799400003
ACH-000736,-0.5203513677970001
ACH-000738,-0.250268222004
ACH-000746,-0.0768971780092
ACH-000747,-0.21103004938900002
ACH-000748,-0.24026824944800002
ACH-000753,-0.333160259811
ACH-000756,-0.295918554568
ACH-000757,-0.266290875262
ACH-000758,-0.246566459796
ACH-000760,-0.25946887301
ACH-000763,-0.11020581146099999
ACH-000764,-0.838627835369
ACH-000765,-0.2043784596
ACH-000766,0.137232549353
ACH-000767,-0.474393276025
ACH-000768,-0.192906845886
ACH-000769,-0.255445354423
ACH-000770,-0.545290284186
ACH-000771,-0.19736889706099997
ACH-000773,-0.556664338709
ACH-000776,-0.503293661967
ACH-000777,-0.58683466594
ACH-000778,-0.185413950321
ACH-000781,-0.098310000302
ACH-000782,-0.249282825905
ACH-000783,-0.321717644556
ACH-000784,-0.292204875438
ACH-000785,-0.529001088584
ACH-000787,-0.244833829723
ACH-000788,-0.254260234156
ACH-000791,-0.44237105848700004
ACH-000792,-0.34800652634400003
ACH-000794,-0.337604714071
ACH-000796,-0.161558597677
ACH-000799,-0.273513480786
ACH-000800,-0.330249034536
ACH-000802,-0.295559529179
ACH-000804,-0.25103510584600003
ACH-000805,-0.717374328415
ACH-000809,-0.39813470508500004
ACH-000810,-0.572530091341
ACH-000811,-0.201019847861
ACH-000817,-0.401468766405
ACH-000819,-0.291577531036
ACH-000820,0.302845594246
ACH-000821,-0.638138973698
ACH-000822,-0.324296234575
ACH-000823,-0.34388603253899996
ACH-000824,-0.252425517341
ACH-000827,-0.28035363567899996
ACH-000829,-0.46588805609800005
ACH-000831,-0.239302907973
ACH-000832,-0.324930887203
ACH-000833,-0.592553158514
ACH-000834,-0.463267191744
ACH-000835,0.0311838475568
ACH-000836,-0.364032593626
ACH-000837,-0.177686420781
ACH-000838,-0.402845823802
ACH-000839,-0.24351468831999998
ACH-000840,-0.6110117803790001
ACH-000841,-0.465149757214
ACH-000843,-0.549383958764
ACH-000846,-0.212152992122
ACH-000847,-0.413684090833
ACH-000848,-0.276536320721
ACH-000849,-0.549573283045
ACH-000851,-0.238610336691
ACH-000855,-0.5026591298399999
ACH-000856,-0.17327298715199999
ACH-000858,-0.533508787235
ACH-000859,-0.111179963268
ACH-000861,-0.41315953791500004
ACH-000862,-0.578010539916
ACH-000865,-0.33047768493
ACH-000866,-0.355326116435
ACH-000867,-0.38727511133599996
ACH-000869,-0.10440648716600001
ACH-000872,0.0015493618164900001
ACH-000873,-0.611980090841
ACH-000876,-0.8171932916619999
ACH-000878,-0.40322150954499997
ACH-000880,-0.39363715826300005
ACH-000881,-0.0620289336595
ACH-000882,-0.258259924718
ACH-000884,-0.279037176634
ACH-000885,-0.564884246629
ACH-000887,-0.37742094592799996
ACH-000888,-0.447061582646
ACH-000889,-0.26928045015200003
ACH-000890,-0.494046987492
ACH-000896,-0.319184729644
ACH-000898,-0.27501802519900004
ACH-000900,-0.256661217802
ACH-000901,-0.19434810627799998
ACH-000905,-0.373749654084
ACH-000906,-0.332695144271
ACH-000907,-0.264756556471
ACH-000910,-1.06978913445
ACH-000911,-0.335633513562
ACH-000912,-0.48517855885399996
ACH-000913,-0.442782474834
ACH-000915,-0.315009635627
ACH-000916,0.24531520271600002
ACH-000917,-0.498676329113
ACH-000921,-0.25711988186
ACH-000924,-0.34024606821900005
ACH-000926,-0.23104367017299998
ACH-000928,-0.9988011471200001
ACH-000929,-0.304156897698
ACH-000932,-0.374231955786
ACH-000935,-0.331174637101
ACH-000936,-0.653202711334
ACH-000937,-0.258486442997
ACH-000938,-0.44789250543799997
ACH-000939,-0.126862119442
ACH-000941,-0.14513094362099999
ACH-000943,-0.334386374828
ACH-000946,-0.241247992084
ACH-000947,-0.233315895134
ACH-000948,-0.21594730158300002
ACH-000950,-0.671146347427
ACH-000953,-0.221722406526
ACH-000957,-0.327938642532
ACH-000958,-0.270023954636
ACH-000960,-0.36212288456299996
ACH-000963,-0.43039578754600005
ACH-000968,-0.42352246730099996
ACH-000969,-0.5164235553050001
ACH-000973,-0.308453227654
ACH-000974,-0.494282716408
ACH-000975,-0.391388136257
ACH-000976,-0.432787166258
ACH-000978,0.21108886432
ACH-000980,-0.214771686787
ACH-000984,-0.370917167338
ACH-000986,-0.478695998137
ACH-000988,-0.030525715922699998
ACH-000993,-0.467996104602
ACH-000994,-0.674400580625
ACH-000996,-0.610965866385
ACH-001001,-0.23131906338599997
ACH-001020,-0.42021910811499996
ACH-001028,-0.269583105784
ACH-001031,-0.246134862743
ACH-001038,-0.377417484444
ACH-001048,-0.0435064480422
ACH-001050,-0.411242492884
ACH-001053,-0.568899651856
ACH-001054,-0.289238997534
ACH-001061,-0.444831461054
ACH-001067,-0.22565721886999998
ACH-001075,-0.18509419832000001
ACH-001096,-0.018370901628599997
ACH-001128,-0.37750270218500004
ACH-001134,-0.15017384384000002
ACH-001151,-0.44741664980499996
ACH-001163,-0.18071545737300002
ACH-001164,-0.0778235285121
ACH-001173,-0.455525997324
ACH-001183,-0.767991197081
ACH-001184,-0.37809567096999996
ACH-001190,-0.518284015951
ACH-001192,-0.36078827357
ACH-001193,-0.70051732566
ACH-001196,-0.522088762346
ACH-001197,-0.507286300546
ACH-001205,-0.410257246161
ACH-001211,-0.261490437472
ACH-001212,-0.588681243777
ACH-001228,-0.329686166869
ACH-001232,-0.542031557282
ACH-001239,-0.294978615298
ACH-001274,0.0451732885361
ACH-001275,-0.103362537236
ACH-001277,-0.45528850955600003
ACH-001278,-0.15435694081499998
ACH-001280,-0.180248345093
ACH-001283,-0.214195634768
ACH-001289,-0.030871613205
ACH-001295,-0.494409265556
ACH-001300,-0.17566389382
ACH-001301,-0.307754516785
ACH-001302,0.044284021881599994
ACH-001303,0.0904701385213
ACH-001306,-0.209867840484
ACH-001318,-0.230700218618
ACH-001322,-0.283196170869
ACH-001328,-0.243695138008
ACH-001332,-0.357873761588
ACH-001333,0.0437035373214
ACH-001336,-0.18272573679200002
ACH-001340,-0.451179833505
ACH-001346,-0.17034324207499998
ACH-001353,-0.429437210871
ACH-001354,-0.226916791207
ACH-001367,-0.330665524785
ACH-001368,-0.319041911485
ACH-001374,-0.936401575606
ACH-001375,0.010207226146600001
ACH-001377,-0.366518118309
ACH-001380,-0.367914891964
ACH-001391,-0.367473958462
ACH-001407,-0.371712570781
ACH-001408,-0.399221242522
ACH-001413,-0.225263193664
ACH-001430,-0.265181008563
ACH-001431,-0.522516281756
ACH-001450,-0.326203022695
ACH-001496,-0.528011573315
ACH-001500,-0.156828835146
ACH-001521,-0.245619358689
ACH-001523,-0.707952462159
ACH-001532,-0.252527929448
ACH-001536,-0.5987649841889999
ACH-001550,-0.319990909235
ACH-001552,-0.161164773871
ACH-001554,-0.437630696442
ACH-001645,-0.106677845717
ACH-001654,-0.313954322384
ACH-001715,-0.28742145196999996
ACH-001735,-0.23093901615600002
ACH-001736,-0.49378775948799997
ACH-001737,0.227885458466
ACH-001740,-0.26760575180999996
ACH-001745,-0.29513197399
ACH-001750,-0.477290108401
ACH-001765,-0.364218365468
ACH-001956,-0.36183417055600003
ACH-001957,-0.568029202877
