,GREB1L (80000)
ACH-000004,0.200597627497
ACH-000007,0.26436628083299996
ACH-000009,-0.0328592716676
ACH-000011,0.181186884231
ACH-000012,0.131950448896
ACH-000013,0.12377412014799999
ACH-000014,0.04508364254930001
ACH-000015,0.177689082578
ACH-000017,0.20841334940200001
ACH-000018,0.0687572504062
ACH-000019,0.050268318899
ACH-000021,0.118520081896
ACH-000022,0.23464281112799998
ACH-000025,0.215035909236
ACH-000028,0.310569647728
ACH-000030,0.0927513904042
ACH-000035,0.13366816038100002
ACH-000036,0.176838854939
ACH-000037,0.0628139317781
ACH-000039,0.110122773106
ACH-000040,0.35160403810900004
ACH-000041,0.0757172607545
ACH-000042,0.169867184359
ACH-000045,0.350912692854
ACH-000047,0.304243349719
ACH-000052,0.109996847626
ACH-000053,0.151869596573
ACH-000054,0.270763846775
ACH-000055,0.0957123658298
ACH-000060,0.150528006235
ACH-000067,0.16977727721299998
ACH-000070,0.33582122702100003
ACH-000075,0.200673568548
ACH-000078,0.12460176698599999
ACH-000082,0.160802857628
ACH-000085,0.202801544818
ACH-000086,0.216743656501
ACH-000087,0.291593282219
ACH-000092,0.154341193084
ACH-000095,0.132805472172
ACH-000097,0.183438072121
ACH-000098,0.197795574436
ACH-000099,0.129027219227
ACH-000108,0.337743965864
ACH-000113,0.102373552607
ACH-000115,-0.04649766957280001
ACH-000116,0.18482634880399998
ACH-000118,0.19322359820999999
ACH-000120,0.29603373663000004
ACH-000123,0.12340733427400001
ACH-000127,0.14275816706900002
ACH-000128,0.07643743651439999
ACH-000132,0.212646192329
ACH-000133,0.329775427041
ACH-000137,0.293741797253
ACH-000138,0.246366433585
ACH-000142,0.06997317338560001
ACH-000143,0.08963969377419999
ACH-000146,0.136588011523
ACH-000148,0.193809174778
ACH-000150,0.0432966473113
ACH-000152,0.21134862338399998
ACH-000153,0.285415081953
ACH-000159,0.0680374043813
ACH-000160,0.0632931815253
ACH-000163,0.162726772752
ACH-000167,0.260056414535
ACH-000168,0.026204031106500002
