,CRIP1 (1396)
ACH-000004,0.164828782239
ACH-000007,0.030798338128900003
ACH-000009,-0.00596565217849
ACH-000011,-0.0672457810879
ACH-000012,0.11739711800899999
ACH-000013,0.204531835872
ACH-000014,-0.0328400623404
ACH-000015,0.151274882692
ACH-000017,0.0652663052254
ACH-000018,-0.162814087573
ACH-000019,-0.020525353213700002
ACH-000021,0.11651538759600001
ACH-000022,0.020973307910599998
ACH-000025,0.126205991448
ACH-000028,0.122813015411
ACH-000030,0.0813999899821
ACH-000035,0.20360899564100002
ACH-000036,0.011388241344600002
ACH-000037,0.198992197425
ACH-000039,0.0738203379773
ACH-000040,-0.110995688115
ACH-000041,0.11967696851199999
ACH-000042,0.140818265604
ACH-000045,0.224342465176
ACH-000047,0.035764063618900006
ACH-000052,0.137896759591
ACH-000053,0.08869286050989998
ACH-000054,0.160804956607
ACH-000055,-0.00234530441467
ACH-000060,-0.0338703339017
ACH-000067,0.17371148770300002
ACH-000070,-0.005075948821229999
ACH-000075,-0.0365307264189
ACH-000078,0.158180586596
ACH-000082,-0.011061281394200002
ACH-000085,0.223605634744
ACH-000086,0.0642155551651
ACH-000087,0.0557854703582
ACH-000092,0.159115093754
ACH-000095,0.12265137982100001
ACH-000097,-0.00186479937221
ACH-000098,0.004559012018850001
ACH-000099,0.15146490719900002
ACH-000108,0.17234707507199998
ACH-000113,-0.199230095946
ACH-000115,-0.09947151817460001
ACH-000116,0.0505966113607
ACH-000118,0.157876675525
ACH-000120,0.259361389349
ACH-000123,0.0795930037619
ACH-000127,0.162998821682
ACH-000128,0.0926761417509
ACH-000132,0.022900224362900002
ACH-000133,-0.0110140392411
ACH-000137,0.127932057792
ACH-000138,0.0961362455174
ACH-000142,0.0759032412989
ACH-000143,-0.12761574420299998
ACH-000146,-0.181512277198
ACH-000148,0.00531627211502
ACH-000150,-0.18151654963
ACH-000152,0.0977723616894
ACH-000153,-0.078036506123
ACH-000159,0.03515908337
ACH-000160,0.257370158641
ACH-000163,-0.07864326300310001
ACH-000167,0.475510662796
ACH-000168,-0.09812871876700001
ACH-000169,0.019759514159900002
ACH-000178,0.11058323630400001
ACH-000182,-0.0190237365123
ACH-000183,0.12023948928099999
ACH-000188,0.00313209028048
ACH-000189,0.421636082302
ACH-000190,0.19616579755600003
ACH-000198,0.0143810269817
ACH-000204,0.259032684605
ACH-000206,-0.133185117683
ACH-000207,-0.10830333537999999
ACH-000211,-0.123197049893
ACH-000215,0.050715824583199995
ACH-000221,0.09006136576469999
ACH-000222,0.24962731208
ACH-000223,0.196887576537
ACH-000226,0.11883369555199999
ACH-000227,0.11677066800899999
ACH-000228,0.151385506851
ACH-000231,0.133767089309
ACH-000232,0.08177290321010001
ACH-000233,-0.00315015957542
ACH-000234,0.07555396119539999
ACH-000235,0.07011901741160001
ACH-000237,0.11628940029000001
ACH-000238,-0.158576407483
ACH-000243,0.10987846518100002
ACH-000244,0.19458261373100003
ACH-000246,0.14045715661900002
ACH-000248,0.0213399564432
ACH-000250,0.10671360249
ACH-000251,0.437095622457
ACH-000253,0.20795807420600002
ACH-000255,0.10946160172
ACH-000256,-0.05469833810409999
ACH-000257,-0.083546725598
ACH-000258,-0.0017089586489200002
ACH-000259,0.15800726483799998
ACH-000260,0.152462277067
ACH-000261,0.0220376739613
ACH-000262,0.09020062381539999
ACH-000263,0.401965734965
ACH-000264,0.0251868745245
ACH-000265,0.26462887258400003
ACH-000266,0.0917206414562
ACH-000272,0.06348100447890001
ACH-000273,0.0995527405178
ACH-000274,0.09746911827169999
ACH-000277,-0.0530899846073
ACH-000278,0.0720173108791
ACH-000279,0.00232245723946
ACH-000280,-0.16985399700399997
ACH-000281,0.164798449223
ACH-000288,0.0904006550971
ACH-000291,0.261401381615
ACH-000293,0.186823122269
ACH-000294,-0.0859707531693
ACH-000295,0.391124295646
ACH-000296,0.0880889580657
ACH-000302,0.13003030338
ACH-000304,-0.09668863436519999
ACH-000307,0.010641275792
ACH-000308,0.0569978930669
ACH-000310,-0.131855979999
ACH-000311,0.231327718209
ACH-000312,0.18518625848900003
ACH-000315,-0.139118272877
ACH-000316,0.263190317984
ACH-000317,0.048605200532
ACH-000318,0.19853926085499998
ACH-000319,0.07733037523139999
ACH-000320,0.020836833157
ACH-000322,-0.09305223649319999
ACH-000323,-0.00544215346321
ACH-000324,0.154888107107
ACH-000329,0.0969114634888
ACH-000330,0.364532443321
ACH-000331,0.222253771936
ACH-000332,0.019155911911599998
ACH-000334,-0.361673978345
ACH-000335,0.128841898238
ACH-000336,-0.243448346609
ACH-000337,-0.022525020674299998
ACH-000339,0.07087235267910001
ACH-000341,0.20067954544799999
ACH-000348,0.009506983547889999
ACH-000350,-0.0429153337782
ACH-000352,0.0847643219647
ACH-000356,0.5180749343069999
ACH-000361,0.115988346457
ACH-000362,-0.08704660724020001
ACH-000363,-0.13780135585699999
ACH-000364,0.148767942415
ACH-000365,0.006237572267249999
ACH-000366,-0.07843489588439999
ACH-000368,0.0911211514856
ACH-000374,0.182573368025
ACH-000375,-0.0477464305284
ACH-000376,-0.014159718230000002
ACH-000381,-0.0059314621977
ACH-000383,-0.115257702478
ACH-000387,0.152997946877
ACH-000389,0.160878753044
ACH-000390,0.060085936304400005
ACH-000393,-0.0359766698176
ACH-000395,-0.315577736778
ACH-000397,-0.047215549365600004
ACH-000401,0.17425619206
ACH-000402,-0.292368447365
ACH-000403,-0.0146757058497
ACH-000404,-0.053227913247499994
ACH-000406,0.021870948158400003
ACH-000407,0.15157274865
ACH-000408,0.190362401004
ACH-000410,0.0680562831862
ACH-000411,0.170104893307
ACH-000414,0.0912321106433
ACH-000415,0.162471976424
ACH-000416,0.05784474577330001
ACH-000420,-0.0069542925489700005
ACH-000421,0.103244232216
ACH-000424,0.393485280534
ACH-000425,0.0747785578357
ACH-000426,-0.324593769916
ACH-000427,0.0275562701384
ACH-000433,-0.00202603565576
ACH-000436,0.174422996862
ACH-000444,0.15375192543
ACH-000445,0.081118629642
ACH-000448,0.147975810619
ACH-000450,0.257812269668
ACH-000452,0.132636859478
ACH-000454,0.17219185636300002
ACH-000458,-0.04298814091569999
ACH-000459,-0.018821012507
ACH-000460,0.0794276188138
ACH-000461,-0.284798055749
ACH-000463,-0.14288510108
ACH-000464,0.09578245383310001
ACH-000466,0.13531508355799998
ACH-000467,0.0570302983971
ACH-000468,0.0731444461168
ACH-000469,0.013877846199499999
ACH-000470,0.133257921133
ACH-000471,0.161158552082
ACH-000472,0.0480830854164
ACH-000473,0.05989755679190001
ACH-000475,0.134030713695
ACH-000476,-0.11611903984000001
ACH-000477,0.0904161619389
ACH-000480,0.06432128311060001
ACH-000481,-0.00355811687439
ACH-000483,0.7326528029549999
ACH-000484,-0.017067567851100002
ACH-000485,0.151938926666
ACH-000486,0.0708176493361
ACH-000487,0.0371630870696
ACH-000488,0.19511983956099999
ACH-000490,0.263446530305
ACH-000491,-0.258762618392
ACH-000495,-0.0397992359403
ACH-000496,0.07421843125819999
ACH-000499,-0.0639993915279
ACH-000500,0.173211804499
ACH-000502,0.0983967256136
ACH-000503,0.185823598009
ACH-000505,0.123228005557
ACH-000507,0.33116548145
ACH-000510,0.0647029379696
ACH-000511,0.0467668259943
ACH-000512,0.26345035486699997
ACH-000516,-0.0240986066898
ACH-000517,-0.041406207899800006
ACH-000518,0.137205681945
ACH-000520,0.0136104499
ACH-000521,0.17410213494100002
ACH-000522,0.0936607938257
ACH-000524,0.0288162441473
ACH-000527,0.144591027196
ACH-000528,0.17336044796100003
ACH-000537,-0.0414875194347
ACH-000541,0.285303031702
ACH-000542,0.0857519487847
ACH-000544,0.12990458793600002
ACH-000545,0.143838340617
ACH-000547,-0.33690404883
ACH-000548,-0.10952849417400001
ACH-000549,0.128591327456
ACH-000550,0.031834383704
ACH-000552,0.0322259007985
ACH-000556,0.125649291032
ACH-000557,0.128007252157
ACH-000570,-0.06741629513240001
ACH-000571,-0.013009182308100001
ACH-000573,0.11304250397299999
ACH-000576,-0.056428111118199994
ACH-000580,0.262023805782
ACH-000584,-0.029808300298000003
ACH-000585,0.0304902771509
ACH-000588,-0.0414816076928
ACH-000589,0.059346050071300005
ACH-000591,-0.22700241994800002
ACH-000593,-0.00703597521875
ACH-000600,0.11404619716499999
ACH-000601,0.116821217336
ACH-000604,0.164993546897
ACH-000605,0.008068524112270001
ACH-000606,0.194530284782
ACH-000608,0.0107315450245
ACH-000614,0.18811828721299997
ACH-000616,0.230853583464
ACH-000618,0.1524959377
ACH-000619,0.043101036322800004
ACH-000620,-0.0123788837288
ACH-000621,0.142646109518
ACH-000622,0.14455687552100002
ACH-000623,0.00555600061661
ACH-000624,0.106087700552
ACH-000627,0.12591113825300002
ACH-000630,0.12721577450899998
ACH-000632,0.05814770978619999
ACH-000633,-0.00566062462862
ACH-000637,0.0615885389492
ACH-000638,-0.0173988628741
ACH-000646,0.054127090040699995
ACH-000647,0.198660843081
ACH-000648,0.18589826010000002
ACH-000649,-0.0423949766011
ACH-000651,0.175700890279
ACH-000652,0.10383197880100001
ACH-000653,0.140669947788
ACH-000657,0.00840383273598
ACH-000658,0.052934854971400006
ACH-000661,0.278034617669
ACH-000662,-0.049691139123900004
ACH-000663,0.04676215926030001
ACH-000665,0.100111520353
ACH-000671,0.168045784278
ACH-000673,0.021305780214999997
ACH-000676,0.10938681164999998
ACH-000677,0.140567853798
ACH-000681,0.0355510358505
ACH-000682,0.0421508135098
ACH-000683,-0.00664226471958
ACH-000684,0.056504677334000004
ACH-000688,0.167193749542
ACH-000693,0.0207771432788
