,WISP2 (8839)
ACH-000234,-0.28619949881400003
ACH-000235,-0.015714103171999998
ACH-000237,0.0166213980078
ACH-000238,-0.05417281681800001
ACH-000243,-0.20253912863499998
ACH-000244,-0.17204969180799998
ACH-000246,-0.0914834178503
ACH-000248,-0.0266017286032
ACH-000250,-0.028586477188
ACH-000251,-0.21216737746300002
ACH-000253,-0.08649546109610001
ACH-000255,-0.133429853714
ACH-000256,-0.023203448210900004
ACH-000257,-0.036443181015699995
ACH-000258,-0.060355966714
ACH-000259,-0.0734053163617
ACH-000260,-0.045694849329199996
ACH-000261,-0.100260195521
ACH-000262,-0.0437131926934
ACH-000263,-0.143929627989
ACH-000264,-0.0820730584009
ACH-000265,-0.0241824896741
ACH-000266,-0.0843859832455
ACH-000272,-0.170022232385
ACH-000273,-0.130124184439
ACH-000274,-0.094112844606
ACH-000277,-0.680108397431
ACH-000278,0.140696274243
ACH-000279,0.029385937343700003
ACH-000280,-0.0155752412387
ACH-000281,0.031198822421800002
ACH-000288,0.10443487542199999
ACH-000291,-0.0944429932244
ACH-000293,-0.11557887125
ACH-000294,-0.209497970764
ACH-000295,-0.269959154553
ACH-000296,-0.224589165601
ACH-000302,-0.105653861281
ACH-000304,0.07731767307989999
ACH-000307,-0.0715605737316
ACH-000308,-0.06326138911240001
ACH-000310,0.168795167106
ACH-000311,-0.214727877149
ACH-000312,0.017219164908200003
ACH-000315,-0.264412309298
ACH-000316,-0.09526885288879999
ACH-000317,-0.147678092145
ACH-000318,-0.09662413200919999
ACH-000319,-0.0753269066758
ACH-000320,-0.13226769545800002
ACH-000322,-0.380470596877
ACH-000323,-0.0289070935315
ACH-000324,-0.029205333159500003
ACH-000329,-0.08595738087089999
ACH-000330,-0.146028442146
ACH-000331,-0.129920237235
ACH-000332,-0.0593388158398
ACH-000334,-0.210590238013
ACH-000335,-0.22656045561000002
ACH-000336,0.08217415503600001
ACH-000337,-0.0298643214322
ACH-000339,-0.076758884018
ACH-000341,-0.160970007031
ACH-000348,0.0415981536816
ACH-000350,-0.10459216132000002
ACH-000352,-0.056618700229699996
ACH-000356,-0.015416789759899999
ACH-000361,-0.139301675213
ACH-000362,-0.0127722634243
ACH-000363,-0.05409799392490001
ACH-000364,-0.0050701563141000005
ACH-000365,-0.0144735589732
ACH-000366,-0.04906148153519999
ACH-000368,0.113500674749
ACH-000374,0.0670787657295
ACH-000375,0.197584298066
ACH-000376,-0.08310471732010001
ACH-000381,-0.144239071941
ACH-000383,-0.06345298488699999
ACH-000387,0.0345390411415
ACH-000389,-0.136332699488
ACH-000390,0.07073215224710001
ACH-000393,-0.10796076044099999
ACH-000395,-0.304044606025
ACH-000397,-0.082351667033
ACH-000401,-0.189049224333
ACH-000402,0.33772261422399996
ACH-000403,-0.173545439152
ACH-000404,-0.31057639936000003
ACH-000406,-0.07331025485039999
ACH-000407,-0.23096228143300002
ACH-000408,0.09626542574510001
ACH-000410,0.045277826886300006
ACH-000411,-0.117113770138
ACH-000414,-0.0276659910879
ACH-000415,-0.015123025480899999
ACH-000416,-0.0031489970616599998
ACH-000420,-0.49546738526999995
ACH-000421,-0.07771744935819999
ACH-000424,-0.0567142689697
ACH-000425,-0.09260617296229999
ACH-000426,0.000812392897105
ACH-000427,0.0094168745576
ACH-000433,-0.075964263543
ACH-000436,-0.18227261012
ACH-000444,0.038599224393
ACH-000445,-0.06825285421130001
ACH-000448,0.120370134703
ACH-000450,0.225227311988
ACH-000452,-0.146942588496
ACH-000454,0.239442521217
ACH-000458,-0.177408278715
ACH-000459,0.0954981095816
ACH-000460,-0.025088250681799998
ACH-000461,0.0561122332333
ACH-000463,0.0572498334808
ACH-000464,-0.0488629638078
ACH-000466,-0.18978115636100001
ACH-000467,-0.078856263352
ACH-000468,-0.08204236332289999
ACH-000469,-0.141450824915
ACH-000470,-0.496731521067
ACH-000471,-0.120701711981
ACH-000472,-0.111623950678
ACH-000473,0.058046884318900004
ACH-000475,0.0197021705425
ACH-000476,-0.0702023963292
ACH-000477,-0.22893332010499998
ACH-000480,0.145543809464
ACH-000481,0.1158237109
ACH-000483,0.121789699045
ACH-000484,-0.17004795547499998
ACH-000485,0.0307950346179
ACH-000486,0.0647077249833
ACH-000487,-0.033781888369100004
ACH-000488,-0.145848774481
ACH-000490,-0.08993358447519999
ACH-000491,-0.232906882236
ACH-000495,0.0823134184759
ACH-000496,-0.08807280674529999
ACH-000499,-0.0705522089545
ACH-000500,0.446551870661
ACH-000502,-0.0129223539702
ACH-000503,0.027761025698599995
ACH-000505,0.11294747999600001
ACH-000507,0.006556706748060001
ACH-000510,-0.0050903248871499995
ACH-000511,-0.072195717216
ACH-000512,-0.0859238924677
ACH-000516,-0.0384575332874
ACH-000517,-0.176400093097
ACH-000518,-0.180142648004
ACH-000520,-0.0939272751097
ACH-000521,-0.046044591666
ACH-000522,-0.110079571211
ACH-000524,-0.015566697651100001
ACH-000527,-0.113764870077
ACH-000528,-0.18765462047200002
ACH-000537,0.0440159011014
ACH-000541,-0.25375026470600004
ACH-000542,0.018407538453400003
ACH-000544,-0.0544533910569
ACH-000545,0.0506706853661
ACH-000547,-0.33218391567600003
ACH-000548,-0.050707600156199996
ACH-000549,-0.045299338161000006
ACH-000550,0.015739870500100003
ACH-000552,-0.0572022860621
ACH-000556,-0.044544552719400006
ACH-000557,-0.289908182324
ACH-000570,-0.13529948780200002
ACH-000571,-0.226581915605
ACH-000573,-0.00492040377966
ACH-000576,-0.0603412751702
ACH-000580,-0.329811453218
ACH-000584,0.048237997978
ACH-000585,0.188983809267
ACH-000588,-0.0231872911124
ACH-000589,-0.143783571553
ACH-000591,-0.20442576408399998
ACH-000593,-0.0297585497743
ACH-000600,-0.0677091210952
ACH-000601,-0.021808835035599997
ACH-000604,0.0708679655679
ACH-000605,-0.22988027663000002
ACH-000606,-0.11204420561100001
ACH-000608,-0.08812761293839999
ACH-000614,-0.390600509789
ACH-000616,-0.201887738393
ACH-000618,-0.05970917442430001
ACH-000619,0.116968371399
ACH-000620,-0.183359270352
ACH-000621,0.12469424047399999
ACH-000622,0.0436539537365
ACH-000623,0.0009405690837410001
ACH-000624,-0.0465986247232
ACH-000627,-0.21998889890299997
ACH-000630,0.10839220404899999
ACH-000632,-0.00185764312041
ACH-000633,-0.0753177596367
ACH-000637,-0.0553225546028
ACH-000638,0.116807683426
ACH-000646,0.013657282307
ACH-000647,0.0448038924826
ACH-000648,0.45108750404799997
ACH-000649,0.010528524148500001
ACH-000651,-0.0659104118516
ACH-000652,-0.0556769085585
ACH-000653,-0.0799229182144
ACH-000657,-0.0852114911819
ACH-000658,0.029987146946900002
ACH-000661,-0.409584391206
ACH-000662,-0.403433767635
ACH-000663,-0.110917470039
ACH-000665,-0.07393109191000001
ACH-000671,-0.16038188924799998
ACH-000673,-0.0485613659516
ACH-000676,-0.157624033604
ACH-000677,-0.0278941614674
ACH-000681,0.108408088691
ACH-000682,-0.0175915077271
ACH-000683,-0.057932254380099996
ACH-000684,-0.141192639639
ACH-000688,-0.06010226528
ACH-000693,0.060842908547599994
ACH-000694,-0.0021544495127600004
ACH-000695,-0.14763515048800002
ACH-000696,-0.0261525224718
ACH-000697,-0.23422357074499997
ACH-000699,-0.22439477965
ACH-000701,-0.228698137874
ACH-000706,-0.162856737597
ACH-000711,-0.0519692166974
ACH-000713,-0.331264651771
ACH-000714,-0.0598625726654
ACH-000718,-0.159765222505
ACH-000720,-0.07579528040580001
ACH-000721,-0.467533956424
ACH-000724,0.11337579166200001
ACH-000725,0.139292857098
ACH-000732,-0.06578070073419999
ACH-000734,0.059900389998
ACH-000735,-0.0708686445003
ACH-000736,-0.24537990730999998
ACH-000738,-0.157805878012
ACH-000746,0.0586840043951
ACH-000747,-0.129553759385
ACH-000748,-0.0382799050286
ACH-000753,-0.00528751696486
ACH-000756,-0.264077463702
ACH-000757,-0.161335165827
ACH-000758,-0.34530470191299995
ACH-000760,-0.146195039724
ACH-000763,-0.0999036381453
ACH-000764,0.109675333045
ACH-000765,0.060727722262900005
ACH-000766,-0.0902286626077
ACH-000767,-0.089869190426
ACH-000768,0.00548635450264
ACH-000769,0.06952251568989999
ACH-000770,-0.0185000294531
ACH-000771,-0.11708081995
ACH-000773,-0.218520291666
ACH-000776,-0.197820316936
ACH-000777,-0.125349206612
ACH-000778,-0.365576292258
ACH-000781,0.02640372664
ACH-000782,-0.143962813264
ACH-000783,0.09047706119999999
ACH-000784,0.0122321740186
ACH-000785,-0.0202155241947
ACH-000787,-0.192766152962
ACH-000788,-0.0568861925626
ACH-000791,0.129605719016
ACH-000792,0.217793726945
ACH-000794,0.0809507796395
ACH-000796,-0.14382991217
ACH-000799,-0.0106927403601
ACH-000800,-0.0453649245696
ACH-000802,-0.0239768296567
ACH-000804,0.023416318406700002
ACH-000805,-0.231780217328
ACH-000809,-0.053289149421699995
ACH-000810,0.250582949396
ACH-000811,-0.0138652987226
ACH-000817,-0.06873336278350001
ACH-000819,-0.0634481917982
ACH-000820,-0.225418993855
ACH-000821,-0.137012151206
ACH-000822,-0.287259239505
ACH-000823,-0.172634262281
ACH-000824,0.0460572806767
ACH-000827,-0.0385992645625
ACH-000829,-0.0678311315833
ACH-000831,-0.0735323667823
ACH-000832,-0.15483370590099998
ACH-000833,0.117939643243
ACH-000834,-0.239863194233
ACH-000835,0.00416218014051
ACH-000836,-0.111450833369
ACH-000837,-0.161298352822
ACH-000838,-0.27977492501699996
ACH-000839,-0.136821177753
ACH-000840,-0.278026762315
ACH-000841,0.045788803509800004
ACH-000843,-0.0400950158691
ACH-000846,0.00228380642218
ACH-000847,-0.035827886583
ACH-000848,-0.031362336017
ACH-000849,-0.129834831648
ACH-000851,-0.15196613875999998
ACH-000855,-0.096870886954
ACH-000856,0.0669705786723
ACH-000858,-0.07774713080830001
ACH-000859,-0.0461344692958
ACH-000861,0.06565860248949999
ACH-000862,-0.111953340533
ACH-000865,-0.122677839583
ACH-000866,-0.0571876180908
ACH-000867,-0.10364434585200001
ACH-000869,-0.27638714714400003
ACH-000872,-0.162717799532
ACH-000873,-0.0798829656685
ACH-000876,0.0922061926475
ACH-000878,0.036915804796099995
ACH-000880,0.0759558762041
ACH-000881,0.0914864732831
ACH-000882,-0.0659762019161
ACH-000884,-0.053902567782699994
ACH-000885,-0.0116708279765
ACH-000887,0.0674987520018
ACH-000888,-0.05136362560359999
ACH-000889,0.166995040062
ACH-000890,-0.136725715838
ACH-000896,0.061304727602
ACH-000898,-0.00417552563456
ACH-000900,-0.115445634683
ACH-000901,-0.151011204297
ACH-000905,0.005264156027470001
ACH-000906,-0.09324664077360001
ACH-000907,-0.0603328034829
ACH-000910,0.09181405779999999
ACH-000911,-0.0796152675298
ACH-000912,-0.114572841825
ACH-000913,-0.11841992689099999
ACH-000915,-0.2003184453
ACH-000916,0.11815631140900001
ACH-000917,-0.0630746385277
ACH-000921,-0.052857652579
ACH-000924,-0.08632456222729999
ACH-000926,-0.0976355935465
ACH-000928,-0.05157920139719999
ACH-000929,-0.118393778598
ACH-000932,-0.178828493548
ACH-000935,-0.06992553528739999
ACH-000936,-0.13331160940099998
ACH-000937,0.11075992098
ACH-000938,-0.0627424069876
ACH-000939,0.113756403075
ACH-000941,-0.26163848196
ACH-000943,-0.0576179591412
ACH-000946,-0.20605497799800002
ACH-000947,-0.11939482202299999
ACH-000948,0.0113774825158
ACH-000950,-0.24489305696199998
ACH-000953,-0.0027600847026799996
ACH-000957,-0.09507936059660001
ACH-000958,-0.232309452418
ACH-000960,-0.0114768778434
ACH-000963,-0.307718968684
ACH-000968,-0.192267049295
ACH-000969,-0.144441147406
ACH-000973,0.0126277076098
ACH-000974,0.0193288092267
ACH-000975,-0.172030193836
ACH-000976,-0.295536587324
ACH-000978,-0.778522147849
ACH-000980,-0.0579047998009
ACH-000984,0.032999485019099994
ACH-000986,-0.134613697089
ACH-000988,0.0883640266122
ACH-000993,-0.212394681919
ACH-000994,-0.0967226027568
ACH-000996,0.032983849912299995
ACH-001001,-0.0954736246515
ACH-001020,-0.0479803195333
ACH-001028,-0.289299076538
ACH-001031,-0.09594861920119999
ACH-001038,-0.1258947133
ACH-001048,-0.130152147436
ACH-001050,-0.046541232828199997
ACH-001053,-0.0442176507595
ACH-001054,-0.080691515929
ACH-001061,-0.123680929618
ACH-001067,0.155138596569
ACH-001075,-0.263855786024
ACH-001096,-0.0260112986614
ACH-001128,-0.0284493167723
ACH-001134,-0.337864444344
ACH-001151,-0.0393745455354
ACH-001163,-0.061407006837599996
ACH-001164,0.058959082368199994
ACH-001173,-0.03182473927
ACH-001183,-0.211979571569
ACH-001184,-0.101658869729
ACH-001190,-0.305098696815
ACH-001192,-0.0454503437398
ACH-001193,-0.059973681987199996
ACH-001196,-0.103499412287
ACH-001197,0.049801810710000005
ACH-001205,0.031919632398000004
ACH-001211,-0.038136910646800005
ACH-001212,-0.28239042630399996
ACH-001228,-0.036918071678
ACH-001232,-0.21984594756499998
ACH-001239,-0.18787833845600002
ACH-001274,-0.017653545010099997
ACH-001275,-0.022049795919099998
ACH-001277,-0.280220911299
ACH-001278,-0.0752718983813
ACH-001280,0.0845515334191
ACH-001283,0.00591776051422
ACH-001289,-0.101723363223
ACH-001295,-0.07074767593089999
ACH-001300,0.0206687532332
ACH-001301,-0.158409751001
ACH-001302,-0.059614195368499996
ACH-001303,-0.043298676399300004
ACH-001306,-0.0786255498625
ACH-001318,-0.166010372357
ACH-001322,-0.195569676241
ACH-001328,-0.12500736592199999
ACH-001332,-0.098642553685
ACH-001333,0.0393695958927
ACH-001336,0.0112542366121
ACH-001340,-0.0560116522387
ACH-001346,-0.061492092787
ACH-001353,-0.184052748864
ACH-001354,-0.292401530364
ACH-001367,0.296680106634
ACH-001368,-0.0939632609059
ACH-001374,-0.0800308404543
ACH-001375,-0.13104620735
ACH-001377,-0.09787259115489999
ACH-001380,-0.054633209451199996
ACH-001391,-0.122162457713
ACH-001407,-0.009751519410940001
ACH-001408,-0.0871823111774
ACH-001413,-0.060508167824
ACH-001430,-0.096797896719
ACH-001431,-0.184710110231
ACH-001450,-0.112873885598
ACH-001496,0.09729673542680001
ACH-001500,-0.353802016781
ACH-001521,-0.165164076929
ACH-001523,0.0325647444776
ACH-001532,-0.023208845638000002
ACH-001536,-0.059698764470499995
ACH-001550,0.0727805765736
ACH-001552,-0.48098792193400003
ACH-001554,-0.0480100637376
ACH-001645,-0.0860169781496
ACH-001654,-0.0176036237388
ACH-001715,-0.387672481283
ACH-001735,-0.0797767811482
ACH-001736,-0.00970821432579
ACH-001737,0.253858436965
ACH-001740,-0.0334201137481
ACH-001745,-0.0939559572118
ACH-001750,-0.21238293619600002
ACH-001765,0.0007504764055710001
ACH-001956,-0.056949588622900005
ACH-001957,-0.146170997781
