,MYL6B (140465)
ACH-000466,-0.0890770925408
ACH-000467,-0.185856090632
ACH-000468,-0.387167603783
ACH-000469,-0.141212838976
ACH-000470,-0.429884739111
ACH-000471,-0.282584161648
ACH-000472,-0.323181352645
ACH-000473,-0.244608774638
ACH-000475,-0.223026134929
ACH-000476,-0.23498709164999998
ACH-000477,-0.197042462009
ACH-000480,-0.232359877771
ACH-000481,-0.353370637637
ACH-000483,-0.12533805306600002
ACH-000484,-0.253187022795
ACH-000485,-0.310577477936
ACH-000486,-0.37047807113799996
ACH-000487,-0.282320223385
ACH-000488,-0.209099537522
ACH-000490,-0.23536946224
ACH-000491,-0.2625994803
ACH-000495,-0.115322009038
ACH-000496,-0.298757345384
ACH-000499,-0.161727918206
ACH-000500,-0.49198618808899997
ACH-000502,-0.27263425594
ACH-000503,-0.300516996275
ACH-000505,-0.276182001277
ACH-000507,-0.256392945473
ACH-000510,-0.165527664351
ACH-000511,-0.40272200553599996
ACH-000512,-0.645978570737
ACH-000516,-0.275626255445
ACH-000517,-0.298245650759
ACH-000518,-0.366779337646
ACH-000520,-0.347254278975
ACH-000521,-0.362803154926
ACH-000522,-0.220284306351
ACH-000524,-0.167040302827
ACH-000527,-0.215221189638
ACH-000528,-0.21845749297699998
ACH-000537,-0.32684697400699997
ACH-000541,-0.310792026812
ACH-000542,-0.27553784525499997
ACH-000544,-0.27085359206099996
ACH-000545,-0.344983666378
ACH-000547,-0.404554245381
ACH-000548,-0.386744130641
ACH-000549,-0.440016597078
ACH-000550,-0.35639979244000003
ACH-000552,-0.40151586010799994
ACH-000556,-0.0868754546531
ACH-000557,-0.300117959003
ACH-000570,-0.33934590088399996
ACH-000571,-0.268668131589
ACH-000573,-0.09795500349649999
ACH-000576,-0.165691829569
ACH-000580,-0.109368476089
ACH-000584,-0.18111100971500002
ACH-000585,-0.224498761171
ACH-000588,-0.171929173463
ACH-000589,-0.357922282425
ACH-000591,-0.314682418383
ACH-000593,-0.23209822243
ACH-000600,-0.111290430095
ACH-000601,-0.20579773518199998
ACH-000604,-0.16663117272800002
ACH-000605,-0.41355063710100004
ACH-000606,-0.34277363347499995
ACH-000608,-0.56986107326
ACH-000614,-0.212895567673
ACH-000616,-0.307680282147
ACH-000618,-0.172672232788
ACH-000619,-0.196017202533
ACH-000620,-0.123693872082
ACH-000621,-0.437179994555
ACH-000622,-0.28252160457
ACH-000623,-0.296757135673
ACH-000624,-0.297476898008
ACH-000627,-0.290766397936
ACH-000630,-0.212502142066
ACH-000632,-0.276206197283
ACH-000633,-0.11379688789999999
ACH-000637,-0.245598573229
ACH-000638,-0.30347908092500003
ACH-000646,-0.06214088331209999
ACH-000647,-0.313224354471
ACH-000648,-0.182080897735
ACH-000649,-0.370302475005
ACH-000651,-0.361975608479
ACH-000652,-0.27106968218000005
ACH-000653,-0.404003202919
ACH-000657,-0.230369665964
ACH-000658,-0.19331112044100002
ACH-000661,-0.20530387299800001
ACH-000662,0.00759221460813
ACH-000663,-0.421943030401
ACH-000665,-0.212075440803
ACH-000671,0.038763323527
ACH-000673,-0.370776541713
ACH-000676,-0.34446234106299994
ACH-000677,-0.256144513954
ACH-000681,-0.260804667212
ACH-000682,-0.477505866386
ACH-000683,-0.135968010524
ACH-000684,-0.37324205719400005
ACH-000688,-0.353564516813
ACH-000693,-0.314088951587
ACH-000694,-0.311869173394
ACH-000695,-0.15436468311100002
ACH-000696,-0.32659038323600004
ACH-000697,-0.31061146971500003
ACH-000699,-0.292782321631
ACH-000701,-0.221150511074
ACH-000706,-0.40354459367600004
ACH-000711,-0.337406662733
ACH-000713,-0.372199240866
ACH-000714,-0.314580204596
ACH-000718,-0.302822708612
ACH-000720,-0.250260871662
ACH-000721,-0.250658120981
ACH-000724,-0.159619337184
ACH-000725,-0.21351263774700002
ACH-000732,-0.210496996869
ACH-000734,-0.414748206636
ACH-000735,-0.5036210629410001
ACH-000736,-0.21880354985199998
ACH-000738,-0.323078800205
ACH-000746,-0.297824652168
ACH-000747,-0.400155757166
ACH-000748,-0.302576290583
ACH-000753,-0.18235782961
ACH-000756,-0.392759967682
ACH-000757,-0.34614551142899996
ACH-000758,-0.268982354353
ACH-000760,-0.277563506067
ACH-000763,-0.218452745413
ACH-000764,-0.484437933264
ACH-000765,-0.22243619545200002
ACH-000766,-0.411008000364
ACH-000767,-0.456367961017
ACH-000768,-0.487141136959
ACH-000769,-0.12105162487299999
ACH-000770,-0.393731623411
ACH-000771,-0.24695106498000002
ACH-000773,-0.34249206070200006
ACH-000776,-0.333853327899
ACH-000777,-0.256487845042
ACH-000778,-0.148065232358
ACH-000781,-0.11142279458599999
ACH-000782,-0.189630160757
ACH-000783,-0.414405373415
ACH-000784,-0.30266456328200003
ACH-000785,-0.34557962933799996
ACH-000787,-0.357761089196
ACH-000788,-0.253335824733
ACH-000791,-0.416152870525
ACH-000792,-0.351350691097
ACH-000794,-0.409027329414
ACH-000796,-0.321857451151
ACH-000799,-0.259621787697
ACH-000800,-0.230224749624
ACH-000802,-0.280378240628
ACH-000804,-0.291751165346
ACH-000805,-0.239533139638
ACH-000809,-0.377857189846
ACH-000810,0.298289480535
ACH-000811,-0.256656200228
ACH-000817,-0.646093865192
ACH-000819,-0.129447721644
ACH-000820,-0.535070941827
ACH-000821,-0.20199318622499998
ACH-000822,-0.20501128679900002
ACH-000823,-0.286514380202
ACH-000824,-0.28773888449
ACH-000827,-0.170729597994
ACH-000829,-0.33086316371
ACH-000831,-0.305623909992
ACH-000832,-0.217935398734
ACH-000833,-0.377486030266
ACH-000834,-0.44139326498099996
ACH-000835,-0.16917226737
ACH-000836,-0.280971931254
ACH-000837,-0.28613483491
ACH-000838,-0.123858248338
ACH-000839,-0.366517847299
ACH-000840,-0.525784460195
ACH-000841,-0.317885411178
ACH-000843,-0.244939032714
ACH-000846,-0.199653174949
ACH-000847,-0.24618278671399998
ACH-000848,-0.18335510037500002
ACH-000849,-0.0574085351704
ACH-000851,-0.310673460417
ACH-000855,-0.24456451109400001
ACH-000856,0.005284525569020001
ACH-000858,-0.287179548491
ACH-000859,-0.29871294768199996
ACH-000861,-0.375499749369
ACH-000862,-0.221361544873
ACH-000865,-0.365326798507
ACH-000866,-0.221460262518
ACH-000867,-0.319172797577
ACH-000869,-0.270092404449
ACH-000872,-0.13471386797499998
ACH-000873,-0.227793984403
ACH-000876,-0.24001756593
ACH-000878,0.0154027283048
ACH-000880,-0.27727122832199996
ACH-000881,-0.0992909039604
ACH-000882,-0.351575065723
ACH-000884,-0.38670319978699996
ACH-000885,-0.200443284373
ACH-000887,-0.291109669294
ACH-000888,-0.214511651604
ACH-000889,-0.21993539750500002
ACH-000890,-0.27384296459199997
ACH-000896,-0.25798507094900003
ACH-000898,-0.221096353463
ACH-000900,-0.502085787086
ACH-000901,-0.309132977946
ACH-000905,-0.38579090450099995
ACH-000906,-0.293219564605
ACH-000907,0.035318743658300004
ACH-000910,-0.0940096051134
ACH-000911,-0.299411957188
ACH-000912,-0.261388347396
ACH-000913,-0.37944157897799996
ACH-000915,-0.32746529668900004
ACH-000916,-0.0883581201293
ACH-000917,-0.510489110919
ACH-000921,-0.39853759125699995
ACH-000924,-0.22671199543
ACH-000926,-0.313485158426
ACH-000928,-0.236821643209
ACH-000929,-0.529871461383
ACH-000932,-0.273080090456
ACH-000935,-0.171158620005
ACH-000936,-0.143145060205
ACH-000937,-0.287527309831
ACH-000938,-0.217366752368
ACH-000939,-0.364250843965
ACH-000941,-0.14912300181
ACH-000943,-0.366621798461
ACH-000946,-0.34803799383199996
ACH-000947,-0.21807395699700002
ACH-000948,-0.31555987516
ACH-000950,-0.31957090392799997
ACH-000953,-0.370606985603
ACH-000957,-0.22055179642099998
ACH-000958,-0.268647733349
ACH-000960,-0.230426659213
ACH-000963,-0.34212093648100006
ACH-000968,-0.34415683800999997
ACH-000969,-0.250407697163
ACH-000973,-0.189832235051
ACH-000974,-0.364901501189
ACH-000975,-0.264632922142
ACH-000976,-0.282597562738
ACH-000978,-0.218951456459
ACH-000980,-0.14293770863500002
ACH-000984,-0.400069485454
ACH-000986,-0.288050794808
ACH-000988,-0.371487731226
ACH-000993,-0.33717854280500004
ACH-000994,-0.351427586472
ACH-000996,-0.202734024066
ACH-001001,-0.279043078983
ACH-001020,-0.291989495704
ACH-001028,-0.414224593628
ACH-001031,-0.387935153961
ACH-001038,-0.292453040765
ACH-001048,-0.167278358246
ACH-001050,-0.39390176158600004
ACH-001053,-0.43129180811000006
ACH-001054,-0.25106672550299997
ACH-001061,-0.333252023917
ACH-001067,-0.177028159068
ACH-001075,-0.45477767182499995
ACH-001096,-0.125691746266
ACH-001128,-0.553624758221
ACH-001134,-0.324651279708
ACH-001151,-0.298115407861
ACH-001163,-0.367251584569
ACH-001164,-0.0892874503121
ACH-001173,-0.342260505695
ACH-001183,-0.43933087865599996
ACH-001184,0.021770861068700003
ACH-001190,-0.28386309334300003
ACH-001192,-0.291344394065
ACH-001193,-0.5051373435509999
ACH-001196,-0.22692045906999997
ACH-001197,-0.335843654754
ACH-001205,-0.154809556779
ACH-001211,-0.07613103823739999
ACH-001212,-0.467704574941
ACH-001228,-0.326091414069
ACH-001232,-0.283968361352
ACH-001239,-0.218971403487
ACH-001274,-0.164338665718
ACH-001275,-0.177011022478
ACH-001277,-0.140435296218
ACH-001278,-0.0566714424127
ACH-001280,-0.416846609384
ACH-001283,-0.194901153658
ACH-001289,-0.26981315928599997
ACH-001295,-0.286099405901
ACH-001300,-0.34530917294299995
ACH-001301,0.147324086619
ACH-001302,0.011127573067000001
ACH-001303,-0.118753924432
ACH-001306,-0.251296512023
ACH-001318,-0.22595663811799999
ACH-001322,-0.644772198189
ACH-001328,-0.232448655816
ACH-001332,-0.35467394678400005
ACH-001333,-0.165990627927
ACH-001336,-0.304024272187
ACH-001340,-0.299877354358
ACH-001346,-0.34120068309699997
ACH-001353,-0.257890497841
ACH-001354,0.0721693000273
ACH-001367,-0.26123854096099997
ACH-001368,-0.19151798599599998
ACH-001374,-0.317933327812
ACH-001375,-0.0735960481693
ACH-001377,-0.213593523823
ACH-001380,-0.151114960213
ACH-001391,-0.314215247812
ACH-001407,-0.546117429175
ACH-001408,-0.27251699657
ACH-001413,-0.41169713064
ACH-001430,-0.621682153387
ACH-001431,-0.40649794673399997
ACH-001450,-0.230968237652
ACH-001496,-0.435801671176
ACH-001500,-0.29780890474
ACH-001521,-0.6245920839679999
ACH-001523,-0.461104733803
ACH-001532,-0.300617638646
ACH-001536,-0.23156039976
ACH-001550,-0.39550009330799996
ACH-001552,-0.251962963498
ACH-001554,-0.414417178336
ACH-001645,-0.216052138052
ACH-001654,-0.402331287029
ACH-001715,-0.307784398538
ACH-001735,-0.353681381583
ACH-001736,-0.335008088028
ACH-001737,-0.297531641237
ACH-001740,-0.368723297714
ACH-001745,-0.231373424513
ACH-001750,-0.169107959193
ACH-001765,-0.21864245428800003
ACH-001956,-0.307441020958
ACH-001957,-0.33384627546900003
