,SPSB4 (92369)
ACH-000004,0.14874568699899998
ACH-000007,0.052067189781499996
ACH-000009,0.11849502114600001
ACH-000011,-0.030099513139900003
ACH-000012,-0.00231147713422
ACH-000013,-0.00480689278797
ACH-000014,-0.27998718505
ACH-000015,-0.08882257906789999
ACH-000017,0.05150100261940001
ACH-000018,-0.22896219014199998
ACH-000019,-0.167531115181
ACH-000021,0.022847853749599998
ACH-000022,-0.0661841556116
ACH-000025,-0.168169064821
ACH-000028,0.102410459466
ACH-000030,-0.00976920884027
ACH-000035,-0.107463017722
ACH-000036,-0.0671195169187
ACH-000037,-0.25474653593
ACH-000039,0.208787742001
ACH-000040,0.0132021854575
ACH-000041,-0.13094668693
ACH-000042,0.158652005154
ACH-000045,0.08841247090299999
ACH-000047,-0.00520583323977
ACH-000052,-0.120913749052
ACH-000053,0.012434444664700001
ACH-000054,-0.0258243371662
ACH-000055,-0.126124229971
ACH-000060,-0.0688664385804
ACH-000067,-0.067473849019
ACH-000070,-0.336235538731
ACH-000075,0.0181799258974
ACH-000078,0.0528843935182
ACH-000082,0.0198471126233
ACH-000085,0.0722550877346
ACH-000086,-0.165530758602
ACH-000087,-0.139726157843
ACH-000092,0.10719405105900001
ACH-000095,0.0388192524261
ACH-000097,0.0313321891454
ACH-000098,-0.193320296866
ACH-000099,0.21880689820799998
ACH-000108,-0.0213511162792
ACH-000113,-0.0883642780728
ACH-000115,-0.165049224164
ACH-000116,0.049547403624599994
ACH-000118,0.09775874138139999
ACH-000120,0.180962112075
ACH-000123,0.111729900064
ACH-000127,0.00722441353857
ACH-000128,-0.226356130093
ACH-000132,0.0203321634662
ACH-000133,0.0324827527154
ACH-000137,-0.188444306743
ACH-000138,0.0047781200538400005
ACH-000142,-0.104748812004
ACH-000143,0.0541026916976
ACH-000146,0.0932058865937
ACH-000148,0.042728376124
ACH-000150,0.195310314846
ACH-000152,-0.134055761761
ACH-000153,0.045859666136999995
ACH-000159,-0.0680671044204
ACH-000160,-0.0218431183315
ACH-000163,-0.0486483237092
ACH-000167,-0.17005537137600002
ACH-000168,-0.08241806995689999
ACH-000169,-0.054379839376900004
ACH-000178,-0.187138755238
ACH-000182,0.006611452905109999
ACH-000183,-0.20421662901
ACH-000188,-0.0805077940679
ACH-000189,0.274663924695
ACH-000190,0.11849497202400001
ACH-000198,0.0144334462399
ACH-000204,0.0506315183507
ACH-000206,-0.18733333387499998
ACH-000207,0.110882151162
ACH-000211,-0.11398026867799999
ACH-000215,0.0741217445323
ACH-000221,-0.125445764766
ACH-000222,0.446864504
ACH-000223,0.0386881360271
ACH-000226,-0.0335806703583
ACH-000227,0.226480091796
ACH-000228,-0.158685177999
ACH-000231,-0.09984832722510001
ACH-000232,0.20249369188900002
ACH-000233,-0.092975471494
ACH-000234,0.069454823298
ACH-000235,0.0910894711898
ACH-000237,-0.00799345035446
ACH-000238,0.109514196165
ACH-000243,0.0569677321032
ACH-000244,0.0355718709316
ACH-000246,0.0960523756013
ACH-000248,-0.255050201692
ACH-000250,-0.0533843167086
ACH-000251,0.477329883631
ACH-000253,-0.0417708895455
ACH-000255,-0.039869005952
ACH-000256,0.0949536656931
ACH-000257,-0.07733783663810001
ACH-000258,0.105528340913
ACH-000259,0.089705560922
ACH-000260,0.0180844016495
ACH-000261,-0.09920680003589999
ACH-000262,-0.320026933018
ACH-000263,0.163142996474
ACH-000264,-0.023530758064599998
ACH-000265,0.1586682504
ACH-000266,0.08824200378620001
ACH-000272,-0.053541218412800004
ACH-000273,0.08387165787630001
ACH-000274,-0.218376709069
ACH-000277,-0.14699354417500002
ACH-000278,-0.0188785514476
ACH-000279,-0.194880164061
ACH-000280,-0.0886841202575
ACH-000281,-0.0906033476548
ACH-000288,-0.16727509403
ACH-000291,-0.040934700761000004
ACH-000293,-0.152258171053
ACH-000294,0.0727360302479
ACH-000295,0.05712464142799999
ACH-000296,-0.26378514531999997
ACH-000302,-0.09880580339389998
ACH-000304,0.301759030118
ACH-000307,-0.108072730373
ACH-000308,0.055567190720699995
ACH-000310,0.408756097091
ACH-000311,0.108663086984
ACH-000312,0.18767827892299999
ACH-000315,-0.039788482974699994
ACH-000316,0.10757907174100001
ACH-000317,0.006685770251560001
ACH-000318,-0.0716623083956
ACH-000319,0.0182484016567
ACH-000320,0.19557523465100002
ACH-000322,0.136701973185
ACH-000323,-0.0428492678005
ACH-000324,-0.0029012380241999996
ACH-000329,-0.0737251156533
ACH-000330,0.143828079753
ACH-000331,-0.16922650982
ACH-000332,0.0881365095173
ACH-000334,-0.13454559853599998
ACH-000335,-0.36103901875100003
ACH-000336,-0.30102181637200004
ACH-000337,0.0900071236998
ACH-000339,-0.0152097622834
ACH-000341,0.253150129411
ACH-000348,-0.0639398860084
ACH-000350,0.07905956048839999
ACH-000352,-0.0660541709155
ACH-000356,0.14468736142000002
ACH-000361,0.213571562669
ACH-000362,0.0168807020966
ACH-000363,-0.17631106568500002
ACH-000364,-0.199632731809
ACH-000365,0.026906242465400004
ACH-000366,0.120757877562
ACH-000368,-0.09997711573560002
ACH-000374,-0.0398926457259
ACH-000375,0.126445676458
ACH-000376,-0.0357744921597
ACH-000381,0.213147127068
ACH-000383,-0.08524352645330001
ACH-000387,0.2807300313
ACH-000389,0.0188122466853
