,PARN (5073)
ACH-000264,-0.382335457654
ACH-000265,-0.66691035718
ACH-000266,-0.340396090206
ACH-000272,-0.280045319613
ACH-000273,-0.454769523949
ACH-000274,-0.544564356885
ACH-000277,-0.2676729046
ACH-000278,-0.405204696008
ACH-000279,-0.375589438958
ACH-000280,-0.56847170103
ACH-000281,-0.623378942334
ACH-000288,-0.363263235348
ACH-000291,-0.661033846767
ACH-000293,-0.306309374373
ACH-000294,-0.534725536771
ACH-000295,-0.495333247211
ACH-000296,-0.36971724253399996
ACH-000302,-0.35489500324699996
ACH-000304,-0.214141454069
ACH-000307,-0.456033436175
ACH-000308,-0.382086352938
ACH-000310,-0.5602577071060001
ACH-000311,-0.9392986259010001
ACH-000312,-0.472424178757
ACH-000315,-0.16361481479599999
ACH-000316,-0.6967083700560001
ACH-000317,-0.266144240742
ACH-000318,-0.553984821111
ACH-000319,-0.502790634993
ACH-000320,-0.665635599606
ACH-000322,-0.5752947810819999
ACH-000323,-0.814076804281
ACH-000324,-0.53676049634
ACH-000329,-0.39989256093500003
ACH-000330,-0.41010607413
ACH-000331,-0.6570607221220001
ACH-000332,-0.601587888364
ACH-000334,-0.505890175543
ACH-000335,-0.999791536056
ACH-000336,-0.279375025085
ACH-000337,-0.5980791908340001
ACH-000339,-0.5835312111150001
ACH-000341,-0.323429002985
ACH-000348,-0.41264573609399996
ACH-000350,-0.47393025954400003
ACH-000352,-0.230544940542
ACH-000356,-0.470391640514
ACH-000361,-0.681169350323
ACH-000362,-0.6124225543590001
ACH-000363,-0.114164323169
ACH-000364,-0.861302726011
ACH-000365,-0.216964948562
ACH-000366,-0.24657744623599998
ACH-000368,-0.507473585315
ACH-000374,-0.390033297746
ACH-000375,-0.388279491571
ACH-000376,-0.5680006014060001
ACH-000381,-0.330621188857
ACH-000383,-0.48623803295199997
ACH-000387,-0.5633259812
ACH-000389,-0.581019279727
ACH-000390,-0.46822582059199996
ACH-000393,-0.295327886738
ACH-000395,-0.467794911696
ACH-000397,-0.513569171307
ACH-000401,-0.37717004880800004
ACH-000402,-0.111015953149
ACH-000403,-0.24606513244300002
ACH-000404,-0.589090747891
ACH-000406,-0.42987033424500004
ACH-000407,-0.280793354516
ACH-000408,-0.582766638717
ACH-000410,-0.5144103266910001
ACH-000411,-0.49028223818300004
ACH-000414,-0.5927563386300001
ACH-000415,-0.515444644845
ACH-000416,-0.5153072130699999
ACH-000420,-0.526093573087
ACH-000421,-0.513069425839
ACH-000424,-0.564706950899
ACH-000425,-0.673214014014
ACH-000426,-0.522197491359
ACH-000427,-0.398976217977
ACH-000433,-0.640048247953
ACH-000436,-0.635019570644
ACH-000444,-0.73694603897
ACH-000445,-0.643612296632
ACH-000448,-0.390059433613
ACH-000450,-0.261115959306
ACH-000452,-0.556963580677
ACH-000454,-0.592547244866
ACH-000458,-1.02580694307
ACH-000459,-0.630042247099
ACH-000460,-0.39127171565700003
ACH-000461,-0.23324903166799998
ACH-000463,-0.40007044161
ACH-000464,-0.446878883429
ACH-000466,-0.411342096939
ACH-000467,-0.276637414689
ACH-000468,-0.574952672927
ACH-000469,-0.844689819173
ACH-000470,-0.210765736575
ACH-000471,-0.6032178115160001
ACH-000472,-0.413717882475
ACH-000473,-0.42359760427599996
ACH-000475,-0.3617352055
ACH-000476,-0.290604717039
ACH-000477,-0.489003483036
ACH-000480,-0.590598753596
ACH-000481,-0.508746005172
ACH-000483,-0.554893420537
ACH-000484,-0.36471672393700005
ACH-000485,-0.520821319151
ACH-000486,-0.433845171499
ACH-000487,-0.190112091712
ACH-000488,-0.152877511104
ACH-000490,-0.536483274
ACH-000491,-0.605767621522
ACH-000495,-0.35394708936499997
ACH-000496,-0.457184738454
ACH-000499,-1.01974738421
ACH-000500,-0.368852212598
ACH-000502,-0.479161171171
ACH-000503,-0.35753559821099995
ACH-000505,-0.693710028426
ACH-000507,-0.31334478521299997
ACH-000510,-0.473306540479
ACH-000511,-0.41696318087300005
ACH-000512,-0.056651612618300005
ACH-000516,-0.746184644999
ACH-000517,-0.308071003552
ACH-000518,-0.36077692306500003
ACH-000520,-0.841350383441
ACH-000521,-0.252110274942
ACH-000522,-0.960988594773
ACH-000524,-0.425272304278
ACH-000527,-0.44073015810099997
ACH-000528,-0.285639198851
ACH-000537,-0.0800113745672
ACH-000541,-0.21383698730300002
ACH-000542,-0.7813070224140001
ACH-000544,-0.53137710437
ACH-000545,-0.549469717496
ACH-000547,-0.693007435033
ACH-000548,-0.16912259486099998
ACH-000549,-0.511157226558
ACH-000550,-0.738344161125
ACH-000552,-0.34120650815700004
ACH-000556,-0.431233382695
ACH-000557,-0.5688459190290001
ACH-000570,-0.38550579387199996
ACH-000571,-0.241478313858
ACH-000573,-0.35896031371200005
ACH-000576,-0.269675729884
ACH-000580,-0.42275648406800004
ACH-000584,-0.42445464556900003
ACH-000585,-0.50401453159
ACH-000588,-0.619595488752
ACH-000589,-0.568696478145
ACH-000591,-0.540126953949
ACH-000593,-0.850950812903
ACH-000600,-0.411834961629
ACH-000601,-0.69576572007
ACH-000604,-0.35003563975699997
ACH-000605,-0.5020156417180001
ACH-000606,-0.530639973542
ACH-000608,-0.43625860483
ACH-000614,-0.391895363976
ACH-000616,-0.576384529838
ACH-000618,-0.589108143388
ACH-000619,-0.459902843432
ACH-000620,-0.5955944312899999
ACH-000621,-0.366038664873
ACH-000622,-0.42390618497
ACH-000623,-0.647721007945
ACH-000624,-0.469847311075
ACH-000627,-0.49821641362499997
ACH-000630,-0.249772940213
ACH-000632,-0.328125858566
ACH-000633,-0.30602676430799997
ACH-000637,-0.440950137977
ACH-000638,-0.61524875686
ACH-000646,-0.530556567689
ACH-000647,-0.28453426252700004
ACH-000648,-0.372240525133
ACH-000649,-0.464721033231
ACH-000651,-0.6725799571359999
ACH-000652,-0.49681340196
ACH-000653,-0.49701152747
ACH-000657,-0.8275921735420001
ACH-000658,-0.44175855109800005
ACH-000661,-0.34529168616300004
ACH-000662,-0.285152116768
ACH-000663,-0.9916206190219999
ACH-000665,-0.20117871229200002
ACH-000671,-0.576569151533
ACH-000673,-0.44342858544299996
ACH-000676,-0.668646405777
ACH-000677,-0.188482080398
ACH-000681,-0.7253184022079999
ACH-000682,-0.38032606666599994
ACH-000683,-0.473524810675
ACH-000684,-0.77196140614
ACH-000688,-0.561242476683
ACH-000693,-0.620709230399
ACH-000694,-0.615107846655
ACH-000695,-0.269821512744
ACH-000696,-0.7308705632439999
ACH-000697,-0.487258308746
ACH-000699,-0.485676301058
ACH-000701,-0.827036238194
ACH-000706,-0.489832209311
ACH-000711,-0.203163875077
ACH-000713,-0.649372527455
ACH-000714,-0.309444876752
ACH-000718,-0.247735261283
ACH-000720,-0.306075145921
ACH-000721,-0.505852151774
ACH-000724,-0.611805365083
ACH-000725,-0.633118099209
ACH-000732,-0.384347554625
ACH-000734,-0.283233872469
ACH-000735,-0.406643344728
ACH-000736,-0.156618565407
ACH-000738,-0.499788312735
ACH-000746,-0.622873650133
ACH-000747,-0.449314637613
ACH-000748,-0.703585673982
ACH-000753,-0.604643154432
ACH-000756,-0.6929310120890001
ACH-000757,-0.72856409155
ACH-000758,-0.23290062971500003
ACH-000760,-0.338854001214
ACH-000763,-0.357912592796
ACH-000764,-0.6050382162619999
ACH-000765,-0.461134479147
ACH-000766,-0.44129020141900005
ACH-000767,-0.796934217837
ACH-000768,-0.39134307000299995
ACH-000769,-0.63670850936
ACH-000770,-0.490334574985
ACH-000771,-0.518991153917
ACH-000773,-0.576107463421
ACH-000776,-0.580083274193
ACH-000777,-0.7234456325949999
ACH-000778,-0.64165935718
ACH-000781,-0.560380895762
ACH-000782,-0.472542738403
ACH-000783,-0.40570612685699997
ACH-000784,-0.583426119094
ACH-000785,-0.44855290000000003
ACH-000787,-0.462754571685
ACH-000788,-0.8200624407479999
ACH-000791,-0.553642835033
ACH-000792,-0.676409641266
ACH-000794,-0.140942341246
ACH-000796,-0.331654614553
ACH-000799,-0.577676259931
ACH-000800,-0.651376296754
ACH-000802,-0.858277933802
ACH-000804,-0.521707156756
ACH-000805,-0.694245034294
ACH-000809,-0.671118041894
ACH-000810,-0.615333299512
ACH-000811,-0.835676719745
ACH-000817,-0.563253103947
ACH-000819,-0.636676190588
ACH-000820,-0.403415260123
ACH-000821,-0.37482044091300004
ACH-000822,-0.14196548807700002
ACH-000823,-0.974935619183
ACH-000824,-0.358246205772
ACH-000827,-0.48539411598800003
ACH-000829,-0.30444832184799997
ACH-000831,-0.666721857328
ACH-000832,-0.511984941033
ACH-000833,-0.34894254574600003
ACH-000834,-0.489023771196
ACH-000835,-0.627988250287
ACH-000836,-0.30389132216
ACH-000837,-0.551458349652
ACH-000838,-0.581167693505
ACH-000839,-0.425232665941
ACH-000840,-0.324200868214
ACH-000841,-0.418901424556
ACH-000843,-0.624557680235
ACH-000846,-0.42347156614299997
ACH-000847,-0.639196585785
ACH-000848,-0.519032590682
ACH-000849,-0.310375974868
ACH-000851,-0.435753315849
ACH-000855,-0.40718582734700004
ACH-000856,-1.00318375198
ACH-000858,-0.297861329259
ACH-000859,-0.500902766844
ACH-000861,-0.597010991761
ACH-000862,-0.487477467083
ACH-000865,-0.472831509376
ACH-000866,-0.26737420659
ACH-000867,-0.37193889075900005
ACH-000869,-0.343921552267
ACH-000872,-0.47790156739600004
ACH-000873,-0.423780628159
ACH-000876,-0.09598729763710001
ACH-000878,-0.774893843889
ACH-000880,-0.60702926514
ACH-000881,-0.504566528724
ACH-000882,-0.697690050969
ACH-000884,-0.511598068681
ACH-000885,-0.6846594065080001
ACH-000887,-0.43536970566600003
ACH-000888,-0.484827096793
ACH-000889,-0.542631868228
ACH-000890,-0.554416183473
ACH-000896,-0.34608739806
ACH-000898,-0.577399241589
ACH-000900,-0.433627304538
ACH-000901,-0.376986696694
ACH-000905,-0.685162584311
ACH-000906,-0.470984354876
ACH-000907,-0.6089228186060001
ACH-000910,-0.522658974643
ACH-000911,-0.304210571766
ACH-000912,-0.09458706268960002
ACH-000913,-0.458309955393
ACH-000915,-0.142908316335
ACH-000916,-0.923771189411
ACH-000917,-0.627823797189
ACH-000921,-0.335158096459
ACH-000924,-0.509820908171
ACH-000926,-0.6262869310600001
ACH-000928,-0.36853146165399997
ACH-000929,-0.399191630244
ACH-000932,-0.39478867480400004
ACH-000935,-0.8527071464079999
ACH-000936,-0.7360223822699999
ACH-000937,-0.38108958689000005
ACH-000938,-0.401753167241
ACH-000939,-0.45037069530199997
ACH-000941,-0.33859154114600004
ACH-000943,-0.466453740686
ACH-000946,-0.44141375979599995
ACH-000947,-0.593494086881
ACH-000948,-0.489547691706
ACH-000950,-0.675577736303
ACH-000953,-0.372355899756
ACH-000957,-0.360117403106
ACH-000958,-0.575778404557
ACH-000960,-0.305286766237
ACH-000963,-0.5487205330730001
ACH-000968,-0.490928971431
ACH-000969,-0.581181238773
ACH-000973,-0.6564262882590001
ACH-000974,-0.388447505114
ACH-000975,-0.592537462052
ACH-000976,-0.567419197011
ACH-000978,-0.158374389645
ACH-000980,-0.610809132015
ACH-000984,-0.602241390857
ACH-000986,-0.658926682549
ACH-000988,-0.456668008294
ACH-000993,-0.359701801686
ACH-000994,-0.436798322408
ACH-000996,-0.21532804366900002
ACH-001001,-0.478730506564
ACH-001020,-0.675573026637
ACH-001028,-0.39333516170999994
ACH-001031,-0.680697168673
ACH-001038,-0.271901732307
ACH-001048,-0.374808965489
ACH-001050,-0.476229696423
ACH-001053,-0.610323164496
ACH-001054,-0.79337017574
ACH-001061,-0.765545678661
ACH-001067,-0.415329561638
ACH-001075,-0.47696282018700004
ACH-001096,-0.406183969793
ACH-001128,-0.200009411886
ACH-001134,-0.419867868647
ACH-001151,-0.25456804927099996
ACH-001163,-0.34102493391500005
ACH-001164,-0.504657053223
ACH-001173,-0.6143851160880001
ACH-001183,-0.506524426492
ACH-001184,-0.580420654415
ACH-001190,-0.258043961164
ACH-001192,-0.70779816672
ACH-001193,-0.6926901551510001
ACH-001196,-0.730664749991
ACH-001197,-0.412916541242
ACH-001205,-0.5914406483519999
ACH-001211,-0.694849089632
ACH-001212,-0.254247283035
ACH-001228,-0.367159057918
ACH-001232,-0.635658496323
ACH-001239,-0.535524909484
ACH-001274,-0.713087917146
ACH-001275,-0.811486521368
ACH-001277,-0.743893591323
ACH-001278,-0.6945830020029999
ACH-001280,-0.5173979969470001
ACH-001283,-0.442183452271
ACH-001289,-0.757357762122
ACH-001295,-0.422315267773
ACH-001300,-0.8546077238590001
ACH-001301,-0.195031553198
ACH-001302,-0.44731049065800005
ACH-001303,-0.305762868631
ACH-001306,-0.834273570105
ACH-001318,-0.595060561964
ACH-001322,-0.422917031671
ACH-001328,-0.235820949579
ACH-001332,-0.676054860799
ACH-001333,-0.606605872737
ACH-001336,-0.558740698007
ACH-001340,-0.317245479782
ACH-001346,-0.59747891454
ACH-001353,-0.276891666062
ACH-001354,0.0015276977793900002
ACH-001367,-0.485056128762
ACH-001368,-0.5406975856580001
ACH-001374,-0.206164921212
ACH-001375,-0.311759886822
ACH-001377,-0.780415706195
ACH-001380,-0.174608135946
ACH-001391,-0.439772735779
ACH-001407,-0.567286800808
ACH-001408,-0.425155881993
ACH-001413,-0.597375093642
ACH-001430,-0.7273567679269999
ACH-001431,-0.42810327667900006
ACH-001450,-0.400483947159
ACH-001496,-0.553854600556
ACH-001500,-0.278684115119
ACH-001521,-0.550917481264
ACH-001523,-0.604234641688
ACH-001532,-0.51569675363
ACH-001536,-0.5934936174459999
ACH-001550,-0.569259074546
ACH-001552,-0.37688356348800006
ACH-001554,-0.418303476527
ACH-001645,-0.359150943266
ACH-001654,-0.8857541699079999
ACH-001715,-0.542692356134
ACH-001735,-0.345276199041
ACH-001736,-0.5430933107639999
ACH-001737,-0.101072239313
ACH-001740,-0.64046519603
ACH-001745,-0.432644713766
ACH-001750,-0.46836976641500006
ACH-001765,-0.560830937225
ACH-001956,-0.34085701362899995
ACH-001957,-0.525215795645
