,PCDH8 (5100)
ACH-000004,0.0975424855043
ACH-000007,0.111532189213
ACH-000009,0.10024144399900001
ACH-000011,-0.14187202903100002
ACH-000012,-0.0253305900685
ACH-000013,-0.053112948071
ACH-000014,0.08698142537910002
ACH-000015,-0.110882424356
ACH-000017,-0.020835017280900002
ACH-000018,-0.0416978556943
ACH-000019,-0.185134822469
ACH-000021,-0.00272435850347
ACH-000022,-0.200598026076
ACH-000025,-0.17854851959000004
ACH-000028,0.027271323378400002
ACH-000030,-0.0172358494972
ACH-000035,-0.00262607166766
ACH-000036,0.03993707137
ACH-000037,0.0631043907266
ACH-000039,0.00743196727356
ACH-000040,-0.151944132165
ACH-000041,0.040196863086
ACH-000042,-0.112809106688
ACH-000045,-0.055990105373
ACH-000047,0.008658521401030001
ACH-000052,0.0150127805675
ACH-000053,-0.0437799611962
ACH-000054,-0.08601483052810001
ACH-000055,-0.165271055947
ACH-000060,-0.324613874317
ACH-000067,-0.23977199349800002
ACH-000070,-0.38514601399000004
ACH-000075,-0.08585779809360002
ACH-000078,-0.21737934262800002
ACH-000082,-0.09559694360539998
ACH-000085,-0.260298448571
ACH-000086,-0.07156719462510001
ACH-000087,-0.102200331676
ACH-000092,-0.029955122761
ACH-000095,-0.27137534454
ACH-000097,-0.027769060287099998
ACH-000098,-0.0385116086278
ACH-000099,-0.16727020300999998
ACH-000108,-0.12625725956800002
ACH-000113,0.171320154798
ACH-000115,-0.35667112454300004
ACH-000116,-0.185733025706
ACH-000118,0.0646107370201
ACH-000120,-0.26297573666499996
ACH-000123,-0.124727495947
ACH-000127,-0.180660009384
ACH-000128,-0.279423859348
ACH-000132,-0.284241343719
ACH-000133,-0.0292766926376
ACH-000137,-0.18193555077100002
ACH-000138,0.141187466552
ACH-000142,0.0151163721656
ACH-000143,0.0871147782111
ACH-000146,0.015670165132
ACH-000148,-0.00374632315475
ACH-000150,0.118160597704
ACH-000152,0.00499288573911
ACH-000153,0.337708779265
ACH-000159,-0.13392218545499998
ACH-000160,-0.125525887585
ACH-000163,0.11348814409600001
ACH-000167,-0.279529601375
ACH-000168,0.0658007338849
ACH-000169,-0.131236296129
ACH-000178,-0.012183474356899999
ACH-000182,-0.00155998307986
ACH-000183,-0.168932425733
ACH-000188,-0.0478320263896
ACH-000189,0.158688828782
ACH-000190,0.288132375153
ACH-000198,0.0724273548791
ACH-000204,0.138934580245
ACH-000206,0.17033005612399998
ACH-000207,0.14408270333599998
ACH-000211,-0.0310083206666
ACH-000215,-0.0136457878446
ACH-000221,-0.07704485092230001
ACH-000222,-0.110762972785
ACH-000223,-0.153234480531
ACH-000226,-0.20632253151799998
ACH-000227,-0.008886711680280001
ACH-000228,-0.0381570129179
ACH-000231,-0.014207935411499999
ACH-000232,-0.035370217447900004
