,TUBGCP3 (10426)
ACH-000004,-1.1167985470100001
ACH-000007,-0.64508121817
ACH-000009,-1.0122874507
ACH-000011,-1.0148845724200002
ACH-000012,-0.7595170279060001
ACH-000013,-1.1939844405700002
ACH-000014,-0.9643325421410001
ACH-000015,-1.19845252542
ACH-000017,-0.798900129544
ACH-000018,-0.976860825305
ACH-000019,-1.2720353039
ACH-000021,-1.12193776485
ACH-000022,-0.854257438795
ACH-000025,-0.9243478486200001
ACH-000028,-1.2395622694600001
ACH-000030,-0.9867603884880001
ACH-000035,-1.01511796132
ACH-000036,-0.8463784634370001
ACH-000037,-1.0404470891
ACH-000039,-0.712831756504
ACH-000040,-1.5135845992899999
ACH-000041,-0.9312063560670001
ACH-000042,-1.18761391708
ACH-000045,-1.09938773605
ACH-000047,-1.0743919554899999
ACH-000052,-1.1121564188700002
ACH-000053,-0.836163425089
ACH-000054,-1.09260013076
ACH-000055,-1.05092758373
ACH-000060,-1.17068156275
ACH-000067,-1.05395347503
ACH-000070,-1.10493832846
ACH-000075,-1.01210431836
ACH-000078,-0.791836591342
ACH-000082,-1.1019160713200002
ACH-000085,-0.934098199056
ACH-000086,-1.5429664158399998
ACH-000087,-0.778994681369
ACH-000092,-1.0169830577799999
ACH-000095,-1.24594203752
ACH-000097,-1.09238307395
ACH-000098,-1.02216524821
ACH-000099,-1.02358008629
ACH-000108,-0.974388715345
ACH-000113,-0.9824384860590001
ACH-000115,-2.15225045705
ACH-000116,-0.8262233229520001
ACH-000118,-0.908096040299
ACH-000120,-1.24906613285
ACH-000123,-0.777592456833
ACH-000127,-0.898478746788
ACH-000128,-0.9454156155500001
ACH-000132,-1.60879643225
ACH-000133,-1.00320177889
ACH-000137,-0.663324402481
ACH-000138,-1.22829176146
ACH-000142,-1.01689013253
ACH-000143,-1.41667497413
ACH-000146,-0.976325386057
ACH-000148,-1.08452470795
ACH-000150,-0.913036352587
ACH-000152,-1.0647607655
ACH-000153,-0.48038162787699995
ACH-000159,-0.95665216745
ACH-000160,-0.8921505447220001
ACH-000163,-1.21231331457
ACH-000167,-1.24749005113
ACH-000168,-1.03150010096
ACH-000169,-1.18449290125
ACH-000178,-0.8114855902500001
ACH-000182,-0.945952838093
