,MED13L (23389)
ACH-000302,0.06840410563730001
ACH-000304,-0.223424083912
ACH-000307,-0.117619520182
ACH-000308,0.019363422798099997
ACH-000310,-0.223553261201
ACH-000311,-0.09514573254460001
ACH-000312,-0.06739625487669999
ACH-000315,-0.21848447828099998
ACH-000316,-0.188467270944
ACH-000317,-0.21643712689599998
ACH-000318,-0.27634527582400004
ACH-000319,-0.0415230943247
ACH-000320,0.13735648589299998
ACH-000322,-0.0448680652217
ACH-000323,-0.23237340305399998
ACH-000324,-0.24335422724199998
ACH-000329,-0.0420938744922
ACH-000330,-0.38320875655299996
ACH-000331,0.0879813266333
ACH-000332,-0.20776118795600002
ACH-000334,-0.440394036161
ACH-000335,-0.0170309884295
ACH-000336,-0.3476407667
ACH-000337,-0.0529703441301
ACH-000339,-0.0264670332491
ACH-000341,-0.22618019059799999
ACH-000348,0.00222797713892
ACH-000350,-0.38292334624200003
ACH-000352,0.00218632332365
ACH-000356,0.0573172726518
ACH-000361,0.00128695640881
ACH-000362,-0.881510148284
ACH-000363,-0.241921491769
ACH-000364,0.0037360273250700003
ACH-000365,-0.149367289455
ACH-000366,-0.344124550303
ACH-000368,-0.00211886048421
ACH-000374,-0.42832557734
ACH-000375,-0.101807099904
ACH-000376,-0.182647541244
ACH-000381,0.228546338375
ACH-000383,-0.244477189388
ACH-000387,-0.250009653703
ACH-000389,-0.152351610144
ACH-000390,-0.19654501118700002
ACH-000393,-0.019538523953900003
ACH-000395,-0.12384924302400001
ACH-000397,-0.0868945780899
ACH-000401,-0.007389953725899999
ACH-000402,-0.14013895150699998
ACH-000403,-0.139957336706
ACH-000404,-0.68225451323
ACH-000406,-0.08437748647299999
ACH-000407,-0.11531951406999999
ACH-000408,-0.209942168709
ACH-000410,-0.260097000914
ACH-000411,-0.0848473295817
ACH-000414,-0.24526405359099998
ACH-000415,-0.17989098211500001
ACH-000416,-0.13363288520400002
ACH-000420,-0.00385824410444
ACH-000421,0.009621021647149999
ACH-000424,-0.40661271232100005
ACH-000425,-0.21046079258499997
ACH-000426,-0.8099901777140001
ACH-000427,-0.05857846176519999
ACH-000433,-0.07189470738260001
ACH-000436,-0.475501398738
ACH-000444,-0.136872152656
ACH-000445,0.08205096602689999
ACH-000448,-0.076129349215
ACH-000450,-0.22068677491099997
ACH-000452,-0.21130327846900002
ACH-000454,-0.240460111178
ACH-000458,-0.261899966613
ACH-000459,-0.07282581750239998
ACH-000460,0.0601271765728
ACH-000461,-0.315779353335
ACH-000463,-0.011619999772700002
ACH-000464,0.14403862505599999
ACH-000466,0.04824684798309999
ACH-000467,0.009762128338350001
ACH-000468,-0.22695445724
ACH-000469,0.0206259043782
ACH-000470,-0.484447812907
ACH-000471,-0.0963073367027
ACH-000472,-0.413781862179
ACH-000473,-0.151917393841
ACH-000475,-0.08180825556429999
ACH-000476,0.18064800491900002
ACH-000477,-1.0459539794600001
ACH-000480,0.041561556603599996
ACH-000481,-0.020275758972
ACH-000483,0.109113903905
ACH-000484,0.142546699137
ACH-000485,-0.34978236034000004
ACH-000486,-0.0270221165805
ACH-000487,-0.571033271571
ACH-000488,-0.14695428835899998
ACH-000490,-0.103378218601
ACH-000491,0.0143248213854
ACH-000495,-0.172212034422
ACH-000496,-0.145672087812
ACH-000499,0.0506483660169
ACH-000500,-0.773940369545
ACH-000502,-0.0387112694121
ACH-000503,0.0386084624972
ACH-000505,0.014062473575799999
ACH-000507,0.047376825165599996
ACH-000510,-0.0495498565199
ACH-000511,-0.0504565615935
ACH-000512,-0.0653582167779
ACH-000516,-0.122983346616
ACH-000517,0.0681517762252
ACH-000518,0.00344920668971
ACH-000520,-0.11444098499500001
ACH-000521,-0.20329950031100003
ACH-000522,-0.0347217573072
ACH-000524,-0.27021837228900003
ACH-000527,0.0258838708915
ACH-000528,0.00597576229391
ACH-000537,-0.160357636198
ACH-000541,-0.09629918291619999
ACH-000542,-0.23781103616399998
ACH-000544,0.09474712880069999
ACH-000545,0.136346665907
ACH-000547,0.00422510312476
ACH-000548,-0.0962534058406
ACH-000549,-0.230138098223
ACH-000550,-0.0628019091482
ACH-000552,-0.30169504362300004
ACH-000556,-0.22357819391
ACH-000557,-0.7887073606270001
ACH-000570,0.0118240616711
ACH-000571,-0.191006761305
ACH-000573,-0.092261335624
ACH-000576,-0.587744981138
ACH-000580,-0.17161638376899999
ACH-000584,0.027905850077900002
ACH-000585,-0.217812846742
ACH-000588,-0.46580208079499996
ACH-000589,-0.20186385586800001
ACH-000591,-0.23738898159000002
ACH-000593,-0.0484993955044
ACH-000600,-0.0481510459504
ACH-000601,0.009514999188959998
ACH-000604,0.10126869568199999
ACH-000605,-0.254841187892
ACH-000606,-0.139518614177
ACH-000608,-0.014635780885999998
ACH-000614,-0.375138689604
ACH-000616,-0.150311837116
ACH-000618,-0.0493655596591
ACH-000619,-0.12938414443399998
ACH-000620,-0.218184174917
ACH-000621,-0.11260118645
ACH-000622,-0.336358017442
ACH-000623,0.278716197077
ACH-000624,-0.15208564420499998
ACH-000627,-0.0761738923253
ACH-000630,0.123496265233
ACH-000632,0.0602180931266
ACH-000633,0.17845145341899998
ACH-000637,0.146759385453
ACH-000638,0.0137130752728
ACH-000646,-0.258135521284
ACH-000647,-0.15320149002800001
ACH-000648,0.48214169095799997
ACH-000649,-0.131182101045
ACH-000651,-0.157904858185
ACH-000652,-0.267198482469
ACH-000653,0.097558109382
ACH-000657,-0.048942524879400005
ACH-000658,-0.348025937011
ACH-000661,-0.35264781484499996
ACH-000662,-0.18885597223099998
ACH-000663,-0.0761122702064
ACH-000665,-0.143429743947
ACH-000671,-0.193093773789
ACH-000673,-0.21668609963899998
ACH-000676,-0.43571582356399996
ACH-000677,0.0463605657016
ACH-000681,-0.208978311384
ACH-000682,-0.260558836421
ACH-000683,-0.559591571594
ACH-000684,0.177860464637
ACH-000688,0.25195312989199997
ACH-000693,-0.10087073293099999
ACH-000694,-0.031320436721
ACH-000695,-0.0491228132506
ACH-000696,-0.09578439961760002
ACH-000697,-0.010630042923999999
ACH-000699,0.0359020434909
ACH-000701,-0.189486625004
ACH-000706,-0.0176641467723
ACH-000711,-0.0505657319764
ACH-000713,-0.14918698719
ACH-000714,-0.3410792437
ACH-000718,-0.237497865828
ACH-000720,-0.103221031411
ACH-000721,-0.138526218178
ACH-000724,0.07355473577499999
ACH-000725,-0.07279934123269999
ACH-000732,-0.159558317862
ACH-000734,-0.148697046958
ACH-000735,-0.137567210336
ACH-000736,0.0025669335111100002
ACH-000738,-0.0144782412069
ACH-000746,-0.138406817983
ACH-000747,-0.207343584122
ACH-000748,-0.253668467478
ACH-000753,-0.126809868668
ACH-000756,-0.16392875668
ACH-000757,-0.136761288508
ACH-000758,-0.395375444442
ACH-000760,-0.104238529605
ACH-000763,-0.48417390241700003
ACH-000764,0.0652055151772
ACH-000765,-0.277151719277
ACH-000766,-0.0739506171392
ACH-000767,-0.291498544624
ACH-000768,-0.134666319807
ACH-000769,-0.20803697281199998
ACH-000770,-0.7776288461049999
ACH-000771,0.0558410133447
ACH-000773,-0.16963456774
ACH-000776,-0.243259224228
ACH-000777,-0.134320772486
ACH-000778,-0.133706981211
ACH-000781,-0.0499991471992
ACH-000782,-0.50565964808
ACH-000783,-0.0118970256705
ACH-000784,-0.087048317512
ACH-000785,-0.15994742211899998
ACH-000787,0.0197597730542
ACH-000788,-0.12616258674900002
ACH-000791,-0.08018366118260001
ACH-000792,-0.08234821052010001
ACH-000794,-0.24847888410100002
ACH-000796,-0.244593626639
ACH-000799,-0.24593439852899998
ACH-000800,-0.0284756711622
ACH-000802,-0.00221683988403
ACH-000804,-0.441660527355
ACH-000805,-0.16840901047200002
ACH-000809,-0.10624426028100001
ACH-000810,-0.35224733226300003
ACH-000811,-0.0489562834026
ACH-000817,-0.138299930513
ACH-000819,0.0176495152239
ACH-000820,0.244135972066
ACH-000821,-0.331315893182
ACH-000822,-0.128257654112
ACH-000823,-0.115803366141
ACH-000824,-0.255527158609
ACH-000827,-0.14100009185999998
ACH-000829,0.041211119339400006
ACH-000831,-0.00938197318804
ACH-000832,-0.204096484431
ACH-000833,-0.159109382383
ACH-000834,-0.21948642900899998
ACH-000835,0.0642966014378
ACH-000836,0.230261594212
ACH-000837,-0.0769336587594
ACH-000838,0.178296071986
ACH-000839,-0.26128761995099997
ACH-000840,-0.455133478815
ACH-000841,-0.34000465991800005
ACH-000843,-0.221090388794
ACH-000846,-0.11619816396299999
ACH-000847,-0.277636469117
ACH-000848,-0.517914365799
ACH-000849,-0.0338974415354
ACH-000851,-0.13012260308
ACH-000855,-0.09086637842810001
ACH-000856,-0.0221469429234
ACH-000858,-0.184711809128
ACH-000859,-0.0751748895515
ACH-000861,-0.2109124886
ACH-000862,-0.173594532182
ACH-000865,-0.0305757533561
ACH-000866,-0.401682315277
ACH-000867,-0.16023007457
ACH-000869,-0.181621344871
ACH-000872,0.0115380889464
ACH-000873,-0.19723353522700002
ACH-000876,-0.21746466512899998
ACH-000878,-0.260859036043
ACH-000880,0.18590920463100002
ACH-000881,-0.0573602788764
ACH-000882,-0.106127811651
ACH-000884,-0.18640651505800002
ACH-000885,-0.27020327524099996
ACH-000887,-0.225927410059
ACH-000888,-0.0672521617066
ACH-000889,-0.6871660819159999
ACH-000890,0.04320819071840001
ACH-000896,-0.143849084558
ACH-000898,0.141175066146
ACH-000900,-0.09446799908220001
ACH-000901,-0.20032154431200003
ACH-000905,-0.281846724905
ACH-000906,-0.23360050165600002
ACH-000907,-0.0339264555223
ACH-000910,-0.231763637315
ACH-000911,-0.156923628823
ACH-000912,0.0323939776952
ACH-000913,-0.238092137118
ACH-000915,-0.0203096637173
ACH-000916,-0.560098320207
ACH-000917,-0.03741323758
ACH-000921,-0.0708834487049
ACH-000924,-0.0652344734304
ACH-000926,-0.228580094914
ACH-000928,-0.0242585559441
ACH-000929,-0.111597390915
ACH-000932,-0.0397193183139
ACH-000935,-0.45133938971
ACH-000936,-0.192937575616
ACH-000937,-0.08708842052580001
ACH-000938,-0.498907711843
ACH-000939,0.525511288718
ACH-000941,-0.185229052068
ACH-000943,0.0247697348772
ACH-000946,-0.129364634652
ACH-000947,-0.175001847791
ACH-000948,0.16494850998299998
ACH-000950,-0.167824704239
ACH-000953,-0.30241299071
ACH-000957,-0.14536541175599998
ACH-000958,0.127772689076
ACH-000960,-0.312409052174
ACH-000963,-0.197388214421
ACH-000968,-0.308361724632
ACH-000969,-0.22218250595300001
ACH-000973,-0.135373679829
ACH-000974,-0.08522294652760001
ACH-000975,-0.275775622577
ACH-000976,-0.0643963154327
ACH-000978,-0.07670257075619999
ACH-000980,-0.0606444746969
ACH-000984,-0.24836993181699998
ACH-000986,-0.30641190521
ACH-000988,-0.7651552284700001
ACH-000993,-0.06646883168460001
ACH-000994,-0.15448583483
ACH-000996,0.0238938626519
ACH-001001,0.0102565522184
ACH-001020,0.603333382254
ACH-001028,-0.231302186997
ACH-001031,-0.13496341852
ACH-001038,-0.224407533873
ACH-001048,0.029784982828700002
ACH-001050,-0.306592028589
ACH-001053,-0.210269255213
ACH-001054,-0.144408099052
ACH-001061,-0.14963396007899998
ACH-001067,-0.26061326868900003
ACH-001075,-0.121970175992
ACH-001096,-0.30590222313
ACH-001128,1.3986282547600002
ACH-001134,-0.0729745201612
ACH-001151,-0.050922503471
ACH-001163,-0.17578066568300002
ACH-001164,-0.229298117266
ACH-001173,0.0218360903937
ACH-001183,-0.036280729707699994
ACH-001184,-0.347703450721
ACH-001190,0.114073528259
ACH-001192,-0.14946070605999998
ACH-001193,0.0647911303818
ACH-001196,0.033794832751599994
ACH-001197,-0.544208154457
ACH-001205,-0.302935469085
ACH-001211,0.281382502594
ACH-001212,0.0188765477208
ACH-001228,-0.0831050560914
ACH-001232,-0.0521636642736
ACH-001239,-0.438064441426
ACH-001274,-0.364907068644
ACH-001275,-0.0456973983909
ACH-001277,0.254359034953
ACH-001278,0.0159810173291
ACH-001280,-0.260386408063
ACH-001283,-0.03526102760080001
ACH-001289,0.038663679549400004
ACH-001295,-0.25189726123100004
ACH-001300,0.09236758589630001
ACH-001301,-0.0925441490835
ACH-001302,-0.459670360982
ACH-001303,-0.38105235835699997
ACH-001306,0.124204514408
ACH-001318,-0.165015279315
ACH-001322,-0.233913221762
ACH-001328,-0.0288591846465
ACH-001332,-0.0665009832541
ACH-001333,0.108150258365
ACH-001336,-0.204568369447
ACH-001340,-0.0490218700213
ACH-001346,-0.131787772478
ACH-001353,-0.186858333062
ACH-001354,-0.35810141869199996
ACH-001367,-0.29829216076299997
ACH-001368,-0.152204953911
ACH-001374,-0.16923001186099998
ACH-001375,-0.027557329922799998
ACH-001377,-0.201283522106
ACH-001380,0.245522432688
ACH-001391,0.0361050350237
ACH-001407,-0.213947558101
ACH-001408,-0.139294620753
ACH-001413,-0.0616272010383
ACH-001430,-0.195137189245
ACH-001431,-0.151169771702
ACH-001450,-0.346989895527
ACH-001496,0.140185612113
ACH-001500,0.35064018407700004
ACH-001521,-0.433810738389
ACH-001523,-0.160097650023
ACH-001532,-0.027028984787599998
ACH-001536,0.0641388213203
ACH-001550,0.49578697769100005
ACH-001552,-0.21997790231
ACH-001554,-0.289384259345
ACH-001645,-0.170683138558
ACH-001654,-0.044978024593900004
ACH-001715,0.105745399135
ACH-001735,-0.8628801886949999
ACH-001736,-0.807601701134
ACH-001737,0.314818155345
ACH-001740,-0.281568274833
ACH-001745,-0.25131621408599997
ACH-001750,-0.0673459789725
ACH-001765,-0.383024164048
ACH-001956,-0.0594256812658
ACH-001957,-0.0172642218684
