,BCO1 (53630)
ACH-000004,-0.190889868355
ACH-000007,-0.00966833925258
ACH-000009,-0.177300663979
ACH-000011,-0.253262594852
ACH-000012,-0.20547197788899998
ACH-000013,-0.0938153033355
ACH-000014,-0.161848958579
ACH-000015,-0.0810541757653
ACH-000017,-0.24972942481199997
ACH-000018,-0.116772871133
ACH-000019,-0.31047327652199996
ACH-000021,-0.15500351789300001
ACH-000022,-0.23386312787799998
ACH-000025,-0.19772143510200002
ACH-000028,0.0348205628252
ACH-000030,-0.031096449341099997
ACH-000035,-0.22094412604000002
ACH-000036,-0.459718629863
ACH-000037,-0.11181103932900001
ACH-000039,-0.0664995160593
ACH-000040,-0.0635656926781
ACH-000041,-0.138597293763
ACH-000042,-0.205527102436
ACH-000045,0.00524679915666
ACH-000047,-0.123521419021
ACH-000052,-0.255560997313
ACH-000053,-0.238586007831
ACH-000054,-0.19975757164400001
ACH-000055,-0.304089809505
ACH-000060,-0.149537170642
ACH-000067,0.03987078789
ACH-000070,-0.0170511433731
ACH-000075,-0.456377024521
ACH-000078,-0.21669902199000002
ACH-000082,-0.250266592136
ACH-000085,-0.19731446892700003
ACH-000086,-0.00202183582501
ACH-000087,-0.245564912765
ACH-000092,-0.14084343969799998
ACH-000095,-0.10499710663999999
ACH-000097,-0.155999243772
ACH-000098,-0.228622337654
ACH-000099,-0.10159060010500001
ACH-000108,-0.222536357504
ACH-000113,-0.168536798525
ACH-000115,-0.15923866532199998
ACH-000116,-0.14971697813100002
ACH-000118,0.013214791951600002
ACH-000120,-0.213090587836
ACH-000123,-0.017636164232299998
ACH-000127,-0.183810234592
ACH-000128,-0.0105473034798
ACH-000132,-0.10846150889799999
ACH-000133,-0.31846376806
ACH-000137,-0.128689953663
ACH-000138,-0.26322967070000003
ACH-000142,-0.248101886467
ACH-000143,-0.10083479045
ACH-000146,-0.125097881132
ACH-000148,-0.15876632644400002
ACH-000150,-0.1453291623
ACH-000152,-0.202634222172
ACH-000153,0.20310532181699997
ACH-000159,-0.19090610377599998
ACH-000160,0.108090326862
ACH-000163,-0.0574666627018
ACH-000167,0.400764833636
ACH-000168,-0.0653824124761
ACH-000169,-0.0713524492506
ACH-000178,-0.135099430982
ACH-000182,-0.143984066252
ACH-000183,-0.00146480317688
ACH-000188,-0.085648166088
ACH-000189,-0.0735955326936
ACH-000190,0.018414826508
ACH-000198,-0.285246907538
ACH-000204,-0.44356328590899996
ACH-000206,-0.180596316613
ACH-000207,-0.0899106419533
ACH-000211,-0.130845830769
ACH-000215,-0.13127731054400002
ACH-000221,-0.186989213704
ACH-000222,-0.127599975315
ACH-000223,-0.0887783761915
ACH-000226,-0.158455416705
ACH-000227,-0.264979602663
ACH-000228,-0.25352068410100004
ACH-000231,-0.149269057664
ACH-000232,-0.15781023319700002
ACH-000233,-0.0661980732997
ACH-000234,-0.239752649855
ACH-000235,-0.23840209857099998
ACH-000237,-0.177398360013
ACH-000238,-0.331380992736
ACH-000243,-0.09518165598190001
ACH-000244,-0.375028474389
ACH-000246,-0.09693193029510001
ACH-000248,-0.280572812193
ACH-000250,-0.152375083455
ACH-000251,-0.06581909657309999
ACH-000253,-0.0846069217963
ACH-000255,-0.102853504004
ACH-000256,-0.101267914251
ACH-000257,-0.00972628501743
ACH-000258,-0.217217713122
ACH-000259,-0.227613277526
ACH-000260,-0.187330096111
ACH-000261,-0.255141802747
ACH-000262,-0.241405692582
ACH-000263,-0.215164722843
ACH-000264,-0.0940281137641
ACH-000265,0.0244793857269
ACH-000266,-0.0835868816982
ACH-000272,-0.166647510202
ACH-000273,-0.147298791653
ACH-000274,-0.08554084691410001
ACH-000277,-0.38100517682400004
ACH-000278,-0.0836469704869
ACH-000279,-0.257296765692
ACH-000280,-0.103915917182
ACH-000281,-0.296070355225
ACH-000288,-0.18987418400400002
ACH-000291,-0.0468743789291
ACH-000293,-0.229742440098
ACH-000294,-0.14145772284299998
ACH-000295,0.0160393894243
ACH-000296,-0.0849126165429
ACH-000302,-0.0219519501692
ACH-000304,-0.197615165701
ACH-000307,-0.17749006555500002
ACH-000308,-0.0211105225094
ACH-000310,-0.186402162102
ACH-000311,-0.33056322555
ACH-000312,-0.203485015162
ACH-000315,-0.25067481966899996
ACH-000316,-0.11105677098
ACH-000317,-0.134553722353
ACH-000318,-0.181467055482
ACH-000319,-0.0838002993601
ACH-000320,-0.264903662783
ACH-000322,-0.0198723098578
ACH-000323,-0.04538132325849999
ACH-000324,-0.289530290096
ACH-000329,-0.290658938535
ACH-000330,-0.174605271349
ACH-000331,-0.264685030773
ACH-000332,-0.060353475869899996
ACH-000334,-0.198658896587
ACH-000335,-0.225968433942
ACH-000336,-0.458763724498
ACH-000337,-0.24458258917599998
ACH-000339,-0.2861782374
ACH-000341,-0.44858184398900003
ACH-000348,-0.23384327060600002
ACH-000350,-0.247046735689
ACH-000352,-0.18657259111299998
ACH-000356,-0.251884737906
ACH-000361,-0.137676087489
ACH-000362,-0.0743324316865
ACH-000363,-0.0634973869437
ACH-000364,0.00259058948607
ACH-000365,-0.149871792432
ACH-000366,-0.102197318892
ACH-000368,-0.17560913297400002
ACH-000374,-0.10621502547499999
ACH-000375,-0.23324681243099998
ACH-000376,-0.177756733536
ACH-000381,-2.26749774454e-05
ACH-000383,-0.169910804091
ACH-000387,-0.194763340378
ACH-000389,-0.388400075787
ACH-000390,-0.11648055097400001
ACH-000393,-0.217696279169
ACH-000395,-0.2285685656
ACH-000397,-0.247611872128
ACH-000401,-0.142427649337
ACH-000402,-0.415325936991
ACH-000403,-0.152888507694
ACH-000404,-0.0874139473074
ACH-000406,-0.187908551341
ACH-000407,-0.0944687252356
ACH-000408,-0.0966948737844
ACH-000410,-0.140741604836
ACH-000411,-0.0227423177225
ACH-000414,-0.156078081443
ACH-000415,-0.26812264488800003
ACH-000416,-0.3779851157
ACH-000420,0.005885747483830001
ACH-000421,-0.10013689546700001
ACH-000424,-0.09394994620210001
ACH-000425,-0.0260119207207
ACH-000426,-0.00854888238481
ACH-000427,-0.192486211322
ACH-000433,-0.330027915862
ACH-000436,-0.10757779828700001
ACH-000444,-0.146887793512
ACH-000445,-0.144464907509
ACH-000448,-0.237777004349
ACH-000450,0.0201497759383
ACH-000452,-0.173383551291
ACH-000454,-0.241256887496
ACH-000458,-0.117696112306
ACH-000459,0.114139240983
ACH-000460,-0.232308919254
ACH-000461,-0.11371865332900001
ACH-000463,-0.234464277656
ACH-000464,-0.0630547800313
ACH-000466,-0.199053944772
ACH-000467,-0.249602071643
ACH-000468,-0.174179878339
ACH-000469,-0.158021774446
ACH-000470,-0.23326058686999998
ACH-000471,0.039428403021199994
ACH-000472,-0.191340394765
ACH-000473,-0.06709672709419999
ACH-000475,-0.183588169914
ACH-000476,-0.216918265894
ACH-000477,-0.10169044374500001
ACH-000480,-0.165642978277
ACH-000481,-0.07465882746060001
ACH-000483,-0.06593439674719999
ACH-000484,-0.37781461240599995
ACH-000485,-0.202118115387
ACH-000486,-0.033986064109299996
ACH-000487,-0.205230587329
ACH-000488,-0.220084616147
ACH-000490,0.058326144226099996
ACH-000491,-0.309719029483
ACH-000495,-0.39420212138099997
ACH-000496,-0.262711061657
ACH-000499,-0.235065804456
ACH-000500,0.0525129385812
ACH-000502,-0.212481584742
ACH-000503,0.0707329634553
ACH-000505,-0.254858738298
ACH-000507,-0.08752535554719999
ACH-000510,-0.0578288762648
ACH-000511,-0.198680990997
ACH-000512,-0.355420317107
ACH-000516,-0.09343334128969999
ACH-000517,-0.204034455258
ACH-000518,-0.16849073049000002
ACH-000520,-0.288712910244
ACH-000521,-0.382890634177
ACH-000522,-0.307275214641
ACH-000524,-0.159476214809
ACH-000527,-0.19132204016100002
ACH-000528,-0.175723928235
ACH-000537,-0.212313195718
ACH-000541,-0.28747329925500004
ACH-000542,-0.0603881969857
ACH-000544,-0.273949366296
ACH-000545,-0.182900974859
ACH-000547,0.0854225117749
ACH-000548,-0.442635250228
ACH-000549,-0.07240230652039999
ACH-000550,-0.00697510719103
ACH-000552,-0.037055633737800006
ACH-000556,-0.297160962493
ACH-000557,-0.279594082112
ACH-000570,-0.113478514151
ACH-000571,-0.29018581398000004
ACH-000573,-0.0278705497437
ACH-000576,-0.211739448294
ACH-000580,-0.199040934973
ACH-000584,-0.131159414986
ACH-000585,-0.152717245226
ACH-000588,-0.416082281049
ACH-000589,-0.17591188713599998
ACH-000591,-0.26070669894000004
ACH-000593,-0.256508231707
ACH-000600,-0.134618002594
ACH-000601,-0.18253347322299998
ACH-000604,-0.24652225843000003
ACH-000605,-0.21146813575399998
ACH-000606,0.0937443978961
ACH-000608,-0.18390436062100002
ACH-000614,-0.0196449440783
ACH-000616,-0.165118594658
ACH-000618,-0.18872584272
ACH-000619,-0.154407668709
ACH-000620,-0.241791468986
ACH-000621,-0.114878928336
ACH-000622,-0.287877392901
ACH-000623,-0.330553923305
ACH-000624,-0.138810560727
ACH-000627,-0.0049085558731000005
ACH-000630,-0.128729105843
ACH-000632,-0.188886967481
ACH-000633,-0.144069578915
ACH-000637,-0.203823794496
ACH-000638,-0.0784918359614
ACH-000646,0.026159869563000003
ACH-000647,-0.317570337976
ACH-000648,-0.113060471774
ACH-000649,-0.156761449397
ACH-000651,-0.48387283262100006
ACH-000652,-0.311925280421
ACH-000653,-0.339951018362
ACH-000657,-0.18172883765099998
ACH-000658,-0.45174752200499996
ACH-000661,-0.244180072051
ACH-000662,-0.168420808512
ACH-000663,-0.16220081303099998
ACH-000665,-0.116165261896
ACH-000671,0.014614808792099998
ACH-000673,-0.0746254058467
ACH-000676,-0.0732450380541
ACH-000677,-0.0308808898778
ACH-000681,-0.162173270555
ACH-000682,-0.156402221843
ACH-000683,-0.199865180317
ACH-000684,-0.219879648331
ACH-000688,-0.043646441635800004
ACH-000693,-0.0430076019373
ACH-000694,-0.14369771838099998
ACH-000695,-0.465493547835
ACH-000696,-0.154510590012
ACH-000697,-0.26896978821600004
ACH-000699,-0.029199348345499997
ACH-000701,0.0511169702123
ACH-000706,-0.09217344374360001
ACH-000711,-0.13530694897099999
ACH-000713,-0.30109919233300003
ACH-000714,-0.274365738286
ACH-000718,-0.20991274415999997
ACH-000720,-0.15539903431
ACH-000721,-0.131707984369
ACH-000724,0.034781096221
ACH-000725,0.0176790757667
ACH-000732,-0.19990097082400002
ACH-000734,-0.1543330513
ACH-000735,-0.0244809333933
ACH-000736,-0.201474432281
ACH-000738,-0.236288002561
ACH-000746,-0.39067798780699997
ACH-000747,-0.0512963982869
ACH-000748,-0.150008971219
ACH-000753,-0.27136364405
ACH-000756,-0.170259070673
ACH-000757,-0.158497908264
ACH-000758,-0.20849169259599998
ACH-000760,-0.187511300995
ACH-000763,-0.340021223833
ACH-000764,-0.261590591083
ACH-000765,0.022125444062900002
ACH-000766,0.00332898813127
ACH-000767,-0.21133252389600002
ACH-000768,-0.134466986688
ACH-000769,0.09443629861330001
ACH-000770,-0.169582452223
ACH-000771,-0.249172479988
ACH-000773,0.106685357334
ACH-000776,-0.22988231476399998
ACH-000777,-0.20038240732999998
ACH-000778,-0.257239982476
ACH-000781,-0.21382250912999998
ACH-000782,0.051600473957
ACH-000783,-0.241764882586
ACH-000784,-0.237922300856
ACH-000785,-0.17175478903799998
ACH-000787,-0.106092489712
ACH-000788,-0.148609367062
ACH-000791,-0.0490838966768
ACH-000792,-0.14876358963
ACH-000794,-0.268588717262
ACH-000796,-0.046312052023599996
ACH-000799,-0.095246442698
ACH-000800,-0.0141580276228
ACH-000802,-0.189181762443
ACH-000804,-0.15589147412499998
ACH-000805,-0.0402753725262
ACH-000809,-0.129597960335
ACH-000810,-0.42232324983999997
ACH-000811,-0.20560494388
ACH-000817,0.032244064544
ACH-000819,-0.17297693561500002
ACH-000820,0.292009550878
ACH-000821,-0.13577031891799998
ACH-000822,-0.00669187222475
ACH-000823,-0.0421727286336
ACH-000824,-0.443373533494
ACH-000827,-0.0937459312595
ACH-000829,-0.33294194334800004
ACH-000831,-0.07485433487649999
ACH-000832,-0.210163381741
ACH-000833,-0.0249012333784
ACH-000834,-0.154163101724
ACH-000835,-0.187202369833
ACH-000836,0.0502419855157
ACH-000837,-0.22252167450399998
ACH-000838,-0.0587494435696
ACH-000839,-0.296365211886
ACH-000840,-0.254080360046
ACH-000841,-0.299207585047
ACH-000843,-0.124910052442
ACH-000846,-0.0502323293463
ACH-000847,-0.0954013296964
ACH-000848,-0.08213880803889999
ACH-000849,-0.141166758828
ACH-000851,-0.250213920749
ACH-000855,-0.12350860884999999
ACH-000856,-0.25097285152
ACH-000858,0.059286092572900004
ACH-000859,-0.0293977327182
ACH-000861,-0.0838625609479
ACH-000862,-0.264602113451
ACH-000865,-0.12781878809900002
ACH-000866,-0.247491436703
ACH-000867,-0.20219919278
ACH-000869,-0.215195685643
ACH-000872,0.07232427989310002
ACH-000873,-0.289767689962
ACH-000876,-0.241602926631
ACH-000878,0.0006458968751749999
ACH-000880,-0.26212864698000005
ACH-000881,-0.0323443875321
ACH-000882,-0.144628809213
ACH-000884,-0.214853626431
ACH-000885,-0.12515166120100002
ACH-000887,-0.199571736895
