,MAD2L2 (10459)
ACH-000713,-1.44885709326
ACH-000714,-1.33099817355
ACH-000718,-1.5923138376800001
ACH-000720,-1.7907739682599997
ACH-000721,-1.1828657371
ACH-000724,-0.709179181969
ACH-000725,-1.7202434587
ACH-000732,-1.01760409014
ACH-000734,-1.7468093861000002
ACH-000735,-1.13404140696
ACH-000736,-1.2969477774299998
ACH-000738,-1.61193677504
ACH-000746,-1.4173854979499998
ACH-000747,-1.32823033745
ACH-000748,-0.832676363108
ACH-000753,-1.2480002765
ACH-000756,-1.9225897358000001
ACH-000757,-1.3943297319799999
ACH-000758,-1.4272120459600002
ACH-000760,-1.09580340425
ACH-000763,-1.2313305745799998
ACH-000764,-1.51405006872
ACH-000765,-0.855607983144
ACH-000766,-0.90466843423
ACH-000767,-1.44705333925
ACH-000768,-1.49452891845
ACH-000769,-1.5166678415700001
ACH-000770,-1.3720030920100001
ACH-000771,-1.56384681475
ACH-000773,-1.24294055497
ACH-000776,-0.963503118371
ACH-000777,-1.79998931178
ACH-000778,-0.8382470505859999
ACH-000781,-1.6116285033700002
ACH-000782,-1.02420521171
ACH-000783,-1.14099914358
ACH-000784,-1.4397122904
ACH-000785,-2.13975477609
ACH-000787,-1.93683186505
ACH-000788,-1.6843067716
ACH-000791,-1.1013227976200002
ACH-000792,-2.0072426343400003
ACH-000794,-1.82056477275
ACH-000796,-1.06654208689
ACH-000799,-1.12284277701
ACH-000800,-1.34596181003
ACH-000802,-1.57394217757
ACH-000804,-1.60360706523
ACH-000805,-1.1882508996899999
ACH-000809,-1.2965526626200001
ACH-000810,-1.34751018163
ACH-000811,-0.978943727368
ACH-000817,-1.46536529651
ACH-000819,-1.6222004164200001
ACH-000820,-1.7448339753599997
ACH-000821,-1.6802463578600002
ACH-000822,-0.842508040637
ACH-000823,-1.2554075729799998
ACH-000824,-1.08879305801
ACH-000827,-0.905790926539
ACH-000829,-1.1130572561299998
ACH-000831,-1.59398627918
ACH-000832,-1.40926291972
ACH-000833,-0.8053190784909999
ACH-000834,-1.07851412544
ACH-000835,-1.3513554113100001
ACH-000836,-1.46829708687
ACH-000837,-1.45798173209
ACH-000838,-1.26806742523
ACH-000839,-1.51550232275
ACH-000840,-1.0494112101100002
ACH-000841,-1.45433374178
ACH-000843,-1.4794848557
ACH-000846,-1.5523778889700002
ACH-000847,-1.26828306221
ACH-000848,-1.56134431099
ACH-000849,-1.66010021126
ACH-000851,-1.2928731316600002
ACH-000855,-1.66765128722
ACH-000856,-1.2304585803499999
ACH-000858,-0.917604052843
ACH-000859,-1.4410244433300001
ACH-000861,-1.33652698324
ACH-000862,-1.23775722059
ACH-000865,-1.5176448843099999
ACH-000866,-1.37212914648
ACH-000867,-0.922621343438
ACH-000869,-1.45423833033
ACH-000872,-1.40207222041
ACH-000873,-1.31129051344
ACH-000876,-1.22439174832
ACH-000878,-1.30163040171
ACH-000880,-0.978629890995
ACH-000881,-1.2175221214799998
ACH-000882,-1.28246115661
ACH-000884,-1.4955815850100003
ACH-000885,-1.30617152411
ACH-000887,-1.19256613049
ACH-000888,-1.4734586338299998
ACH-000889,-1.72615857129
ACH-000890,-1.3193772275799998
ACH-000896,-1.3967930200299998
ACH-000898,-1.08555568187
ACH-000900,-1.2071322038299999
ACH-000901,-1.37598414231
ACH-000905,-1.3421815017299998
ACH-000906,-1.53424389093
ACH-000907,-1.29305373565
ACH-000910,-1.1223167922700001
ACH-000911,-1.2014672317200001
ACH-000912,-1.6879933987399998
ACH-000913,-1.47104568458
ACH-000915,-0.691689610327
ACH-000916,-0.825286406203
ACH-000917,-1.46478850436
ACH-000921,-1.40619384433
ACH-000924,-1.4832747166299998
ACH-000926,-1.06959211418
ACH-000928,-1.1916452321100002
ACH-000929,-1.42695259586
ACH-000932,-1.12843356218
ACH-000935,-1.2818544239
ACH-000936,-1.09191893671
ACH-000937,-0.8632096391390001
ACH-000938,-1.2067151079
ACH-000939,-1.80744093384
ACH-000941,-0.732857697499
ACH-000943,-0.852229899065
ACH-000946,-0.8445611815299999
ACH-000947,-1.19659734841
ACH-000948,-0.900595018232
ACH-000950,-1.49403981759
ACH-000953,-0.763798266109
ACH-000957,-1.20269623584
ACH-000958,-1.21873682396
ACH-000960,-1.18114471959
ACH-000963,-1.06074408028
ACH-000968,-1.07858150217
ACH-000969,-1.0878980338600002
ACH-000973,-1.33102630162
ACH-000974,-0.8408010032430001
ACH-000975,-1.32372587048
ACH-000976,-1.40577866002
ACH-000978,-0.948030805631
ACH-000980,-0.736167315862
ACH-000984,-1.08666987823
ACH-000986,-1.43509300425
ACH-000988,-1.03676837771
ACH-000993,-1.5607357572999998
ACH-000994,-0.943964700299
ACH-000996,-0.9993660254610001
ACH-001001,-1.60347163638
ACH-001020,-1.29210258091
ACH-001028,-0.808374321778
ACH-001031,-0.9299331901510001
ACH-001038,-1.39588702993
ACH-001048,-1.38364021186
ACH-001050,-1.2112803643899999
ACH-001053,-1.6965580272
ACH-001054,-1.543327312
ACH-001061,-0.8949155077399998
ACH-001067,-1.26636023044
ACH-001075,-1.57611910523
ACH-001096,-1.2051054352700001
ACH-001128,-1.08914465683
ACH-001134,-1.15591700139
ACH-001151,-1.02890910339
ACH-001163,-0.970615831591
ACH-001164,-1.12946329945
ACH-001173,-1.1890589598999999
ACH-001183,-1.35686157861
ACH-001184,-1.64945566834
ACH-001190,-1.4122774277399999
ACH-001192,-1.9263444882
ACH-001193,-1.57912060978
ACH-001196,-1.3447826562399998
ACH-001197,-1.29846705768
ACH-001205,-1.23467899213
ACH-001211,-1.27250641546
ACH-001212,-1.4571177212600002
ACH-001228,-1.42595104993
ACH-001232,-1.3109902616700002
ACH-001239,-1.19307890264
ACH-001274,-1.12945127945
ACH-001275,-1.58306605117
ACH-001277,-1.61952041868
ACH-001278,-1.37381277642
ACH-001280,-1.9118246712400002
ACH-001283,-1.13048545748
ACH-001289,-0.570517069762
ACH-001295,-1.6425352325799998
ACH-001300,-1.03940958455
ACH-001301,-1.34481396356
ACH-001302,-1.57144048818
ACH-001303,-1.13030073986
ACH-001306,-1.33550024558
ACH-001318,-1.70542401308
ACH-001322,-1.25227154989
ACH-001328,-1.44834657502
ACH-001332,-1.58165511454
ACH-001333,-1.63042294021
ACH-001336,-1.69029880787
ACH-001340,-1.6591666015
ACH-001346,-1.35871864459
ACH-001353,-1.20065161209
ACH-001354,-1.8968960999000002
ACH-001367,-1.38866731027
ACH-001368,-1.36265506426
ACH-001374,-1.59127435249
ACH-001375,-0.9274682141089999
ACH-001377,-1.20882172041
ACH-001380,-1.38608860997
ACH-001391,-0.749642483021
ACH-001407,-1.39937962529
ACH-001408,-1.68858330613
ACH-001413,-0.627564260601
ACH-001430,-1.04061420487
ACH-001431,-1.43894403947
ACH-001450,-1.26008696591
ACH-001496,-1.0862299734
ACH-001500,-1.4180105126700002
ACH-001521,-0.637991942054
ACH-001523,-1.6374510596399998
ACH-001532,-1.4273641008700002
ACH-001536,-1.40970195699
ACH-001550,-1.57185978223
ACH-001552,-1.27084260467
ACH-001554,-1.24788649828
ACH-001645,-1.0860895125
ACH-001654,-1.2163484236
ACH-001715,-1.7706728992700003
ACH-001735,-0.9765271901010001
ACH-001736,-1.20248196323
ACH-001737,-0.9327123782500001
ACH-001740,-1.7203005720900002
ACH-001745,-1.7979700000599999
ACH-001750,-1.01398237548
ACH-001765,-1.20415694306
ACH-001956,-1.23041175795
ACH-001957,-1.01375241448
