,LRRC8D (55144)
ACH-000337,0.12185433728
ACH-000339,-0.189710537738
ACH-000341,-0.164051336692
ACH-000348,-0.192858365882
ACH-000350,-0.282045247061
ACH-000352,-0.144884173251
ACH-000356,-0.16939684816
ACH-000361,0.21929130720800002
ACH-000362,-0.09730303162170001
ACH-000363,0.18679137182
ACH-000364,-0.09686112316739999
ACH-000365,0.0150273836045
ACH-000366,-0.20354366805399998
ACH-000368,-0.331289732173
ACH-000374,-0.0905664932416
ACH-000375,-0.182489873173
ACH-000376,0.113403919528
ACH-000381,-0.18075817334000002
ACH-000383,-0.0160933282394
ACH-000387,-0.526102889344
ACH-000389,-0.00500508029785
ACH-000390,-0.38131553701800003
ACH-000393,-0.01700609073
ACH-000395,-0.285780499606
ACH-000397,0.126277053945
ACH-000401,-0.321140746026
ACH-000402,0.1351797401
ACH-000403,0.0401917021818
ACH-000404,-0.804468982426
ACH-000406,-0.215172224469
ACH-000407,-0.0643920773433
ACH-000408,-0.315153301228
ACH-000410,-0.0447066055573
ACH-000411,0.147819342687
ACH-000414,0.144595483576
ACH-000415,-0.271971652572
ACH-000416,-0.19172944769699998
ACH-000420,-0.07671551167719999
ACH-000421,0.05317815988480001
ACH-000424,-0.024580363788099996
ACH-000425,-0.298503134159
ACH-000426,-0.0145717760392
ACH-000427,-0.024510106721200003
ACH-000433,-0.149831159306
ACH-000436,-0.047409796623999995
ACH-000444,0.0363488932726
ACH-000445,0.10514859474999999
ACH-000448,-0.063652669709
ACH-000450,0.09433620327719999
ACH-000452,-0.106744247805
ACH-000454,0.111591617006
ACH-000458,-0.0491205744556
ACH-000459,0.041284403217099995
ACH-000460,-0.17394183011
ACH-000461,-0.113410472584
ACH-000463,-0.0534621273394
ACH-000464,-0.178535034471
ACH-000466,-0.16216485205199999
ACH-000467,-0.20505816048
ACH-000468,-0.18981424976
ACH-000469,-0.143481148276
ACH-000470,-0.127714505688
ACH-000471,-0.08056532545730001
ACH-000472,0.0457376399001
ACH-000473,-0.139859242282
ACH-000475,-0.101987190721
ACH-000476,-0.059576650517
ACH-000477,-0.07653746658539999
ACH-000480,-0.138433542025
ACH-000481,-0.156882343579
ACH-000483,0.220614760325
ACH-000484,0.22132921387899998
ACH-000485,-0.0619396885448
ACH-000486,0.0196094898382
ACH-000487,-0.144855193101
ACH-000488,0.00416188979397
ACH-000490,-0.154439945017
ACH-000491,-0.530650159195
ACH-000495,0.023934331741400004
ACH-000496,0.0208747561727
ACH-000499,-0.105266839974
ACH-000500,-0.212877802034
ACH-000502,-0.0826874392348
ACH-000503,-0.22587901819000003
ACH-000505,0.0178377631467
ACH-000507,-0.0402763539978
ACH-000510,-0.0857948559387
ACH-000511,0.123498028303
ACH-000512,-0.201646783058
ACH-000516,0.0489952917546
ACH-000517,-0.14786466480000002
ACH-000518,-0.047334503674
ACH-000520,-0.19086935164000002
ACH-000521,-0.252466982604
ACH-000522,-0.167859437884
ACH-000524,-0.0399555723148
ACH-000527,0.08576059847510001
ACH-000528,-0.12191557327199999
ACH-000537,0.0766122662255
ACH-000541,0.0927817433844
ACH-000542,-0.190058935108
ACH-000544,-0.216527472427
ACH-000545,-0.07357954246560001
ACH-000547,0.14868338775999998
ACH-000548,-0.040153683559
ACH-000549,0.0603922980181
ACH-000550,0.0287632833756
ACH-000552,-0.0519299304423
ACH-000556,-0.211654767695
ACH-000557,-0.0286755006012
ACH-000570,-0.17846171822299997
ACH-000571,0.0318393666245
ACH-000573,-0.12332729398499999
ACH-000576,0.199650564734
ACH-000580,-0.143248732362
ACH-000584,-0.055880740410000004
ACH-000585,-0.06590807880890001
ACH-000588,-0.16035819913
ACH-000589,-0.201480394567
ACH-000591,-0.090009571434
ACH-000593,-0.074305742241
ACH-000600,-0.0570251573489
ACH-000601,-0.0876282749213
ACH-000604,0.296657397836
ACH-000605,-0.16697215341399999
ACH-000606,-0.0533772083091
ACH-000608,-0.231751522264
ACH-000614,0.257372701133
ACH-000616,-0.176232671959
ACH-000618,-0.012002190660600001
ACH-000619,-0.120553541259
ACH-000620,-0.211665046582
ACH-000621,0.07157639859249999
ACH-000622,-0.054961709748
ACH-000623,-0.10413427575999999
ACH-000624,-0.0908036476444
ACH-000627,-0.27567099829
ACH-000630,-0.253285480803
ACH-000632,-0.180551648577
ACH-000633,-0.14770365790200002
ACH-000637,-0.0643155368452
ACH-000638,-0.184349127272
ACH-000646,-0.5968117088279999
ACH-000647,0.0877396633247
ACH-000648,-0.280497208041
ACH-000649,-0.107918918177
ACH-000651,-0.257985050227
ACH-000652,-0.0577783476066
ACH-000653,0.0629361206265
ACH-000657,-0.185147453013
ACH-000658,-0.0664909788734
ACH-000661,-0.061129386119800004
ACH-000662,0.38120778658200005
ACH-000663,0.09176898895019998
ACH-000665,-0.108031185975
ACH-000671,0.050484089640100004
ACH-000673,-0.13619204409299998
ACH-000676,-0.136256198666
ACH-000677,-0.183268299326
ACH-000681,-0.0564307382909
ACH-000682,-0.0962552658972
ACH-000683,-0.185338586307
ACH-000684,-0.00735992664204
ACH-000688,-0.113867871371
ACH-000693,-0.205809389481
ACH-000694,-0.149080067341
ACH-000695,-0.152068727648
ACH-000696,-0.0874614543366
ACH-000697,-0.164407988683
ACH-000699,-0.051239002766000005
ACH-000701,-0.117582936324
ACH-000706,-0.211874346816
ACH-000711,-0.102517854899
ACH-000713,-0.200724951472
ACH-000714,-0.19355152883699997
ACH-000718,-0.180805655528
ACH-000720,-0.023954685336199998
ACH-000721,-0.24522397220699998
ACH-000724,-0.0895681718077
ACH-000725,0.112452537157
ACH-000732,0.0957760911483
ACH-000734,-0.133149768202
ACH-000735,-0.103003735899
ACH-000736,-0.015566396515799998
ACH-000738,0.0721404158657
ACH-000746,-0.17597231197299998
ACH-000747,-0.112546603912
ACH-000748,-0.0565224153446
ACH-000753,-0.222503328241
ACH-000756,-0.026829932408500002
ACH-000757,-0.451197862263
ACH-000758,-0.0435798179501
ACH-000760,-0.0248807380394
ACH-000763,-0.144258784098
ACH-000764,0.0788255813451
ACH-000765,-0.16652046815
ACH-000766,-0.251147068282
ACH-000767,0.0869293304854
ACH-000768,-0.0995870192598
ACH-000769,-0.365100398707
ACH-000770,-0.296234896693
ACH-000771,-0.0902675607876
ACH-000773,-0.15569830752900002
ACH-000776,0.0782230369759
ACH-000777,0.031393064229200005
ACH-000778,-0.0631293325586
ACH-000781,-0.06526889672450001
ACH-000782,-0.18838146881099999
ACH-000783,-0.06541042370149999
ACH-000784,0.0719376217671
ACH-000785,-0.262364850913
ACH-000787,-0.05608585335059999
ACH-000788,0.0209070738492
ACH-000791,-0.359516135827
ACH-000792,-0.0692505083914
ACH-000794,0.0287792700771
ACH-000796,-0.0535188469278
ACH-000799,-0.319589993636
ACH-000800,-0.32596428007
ACH-000802,0.144948968274
ACH-000804,-0.13747974871500002
ACH-000805,0.0029950643688600002
ACH-000809,-0.16641448959000002
ACH-000810,-0.331405577492
ACH-000811,0.0215203373595
ACH-000817,0.000144120605372
ACH-000819,-0.072485187417
ACH-000820,-0.04731175845840001
ACH-000821,0.12414330158600001
ACH-000822,-0.329418763638
ACH-000823,-0.20982583623300002
ACH-000824,-0.07123413832639999
ACH-000827,0.048544275532200004
ACH-000829,-0.188655433855
ACH-000831,-0.18750520373
ACH-000832,-0.393874343512
ACH-000833,0.068277594382
ACH-000834,-0.218080283411
ACH-000835,0.0126413560709
ACH-000836,-0.114282812402
ACH-000837,-0.131934242881
ACH-000838,-0.165599202203
ACH-000839,0.114901863577
ACH-000840,0.08279299952449999
ACH-000841,-0.15649038040899999
ACH-000843,-3.97428801716e-05
ACH-000846,-0.18131479414999999
ACH-000847,-0.353917408258
ACH-000848,-0.0429886731777
ACH-000849,-0.0475650261259
ACH-000851,-0.23272759623000003
ACH-000855,-0.306654887535
ACH-000856,-0.021857426478900002
ACH-000858,-0.203141299982
ACH-000859,-0.210017962403
ACH-000861,-0.27748515053399997
ACH-000862,0.113410906469
ACH-000865,-0.0394483569374
ACH-000866,-0.0792678744098
ACH-000867,-0.144392159431
ACH-000869,-0.262243319514
ACH-000872,-0.158687625263
ACH-000873,-0.174139814824
ACH-000876,-0.10224583274
ACH-000878,-0.188892169342
ACH-000880,0.0855723026079
ACH-000881,-0.11629370024499999
ACH-000882,0.0059624204602200005
ACH-000884,0.050092638629099996
ACH-000885,-0.458546718636
ACH-000887,-0.14964960650800002
ACH-000888,0.0046500242106299996
ACH-000889,-0.249124655108
ACH-000890,-0.338438003293
ACH-000896,-0.047805991235
ACH-000898,0.08173165713779999
ACH-000900,-0.0760397715415
ACH-000901,-0.145047909526
ACH-000905,-0.077768243071
ACH-000906,-0.23644085939599999
ACH-000907,0.19638271898600002
ACH-000910,-0.163774080248
ACH-000911,0.005809894922239999
ACH-000912,-0.12255264716900001
ACH-000913,-0.054979997572400005
ACH-000915,-0.164186438806
ACH-000916,-0.309059833911
ACH-000917,-0.139995123224
ACH-000921,-0.250241795656
ACH-000924,-0.08306222396530001
ACH-000926,-0.219914894479
ACH-000928,-0.294396953314
ACH-000929,0.17508508397999997
ACH-000932,-0.163755589279
ACH-000935,0.100117740005
ACH-000936,-0.415912847433
ACH-000937,-0.079104032029
ACH-000938,0.0747963446452
ACH-000939,-0.104318197295
ACH-000941,-0.149227842186
ACH-000943,-0.228391672817
ACH-000946,-0.273959465362
ACH-000947,-0.174213004765
ACH-000948,-0.187527501149
ACH-000950,-0.1659806392
ACH-000953,-0.202634968551
ACH-000957,-0.16729537101199998
ACH-000958,0.0305745247913
ACH-000960,-0.07839679154529999
ACH-000963,0.194285143953
ACH-000968,0.17806340389199998
ACH-000969,-0.314772525551
ACH-000973,0.006066878199800001
ACH-000974,-0.132452091389
ACH-000975,-0.159835386912
ACH-000976,-0.18353855684099998
ACH-000978,0.21621461477200002
ACH-000980,-0.07078968177839999
ACH-000984,-0.146536271621
ACH-000986,-0.224063545425
ACH-000988,-0.158009730426
ACH-000993,0.117531589515
ACH-000994,0.118105256902
ACH-000996,-0.041898417001699995
ACH-001001,-0.0893019553943
ACH-001020,-0.27229048867100003
ACH-001028,0.066041898159
ACH-001031,-0.07805791981150001
ACH-001038,-0.14095541905099998
ACH-001048,0.00442354578325
ACH-001050,-0.05664276092730001
ACH-001053,-0.0536415488066
ACH-001054,-0.24365303219700002
ACH-001061,-0.15930464094799998
ACH-001067,0.0734012204645
ACH-001075,-0.181488148757
ACH-001096,0.0651415573431
ACH-001128,0.6970688029000001
ACH-001134,-0.148804905027
ACH-001151,-0.115437059014
ACH-001163,-0.222473929397
ACH-001164,0.11760598999800001
ACH-001173,0.0454574188242
ACH-001183,-0.0161471527712
ACH-001184,-0.10214903778899999
ACH-001190,-0.208178553752
ACH-001192,-0.103489069073
ACH-001193,0.061497933711
ACH-001196,-0.273180730277
ACH-001197,0.230517320515
ACH-001205,-0.152900005083
ACH-001211,0.101602461621
ACH-001212,0.0344955677666
ACH-001228,0.0183340136857
ACH-001232,0.027971711452900002
ACH-001239,-0.194361348347
ACH-001274,0.025735685573800002
ACH-001275,-0.21165184123300002
ACH-001277,0.0767374506461
ACH-001278,0.10948160877499999
ACH-001280,0.104674487653
ACH-001283,-0.033504682284400004
ACH-001289,-0.122261004096
ACH-001295,-0.15266729805600002
ACH-001300,-0.11409081056399999
ACH-001301,-0.073467181357
ACH-001302,0.00730450897591
ACH-001303,0.23558779374299998
ACH-001306,-0.12361146952199999
ACH-001318,-0.06866787633690001
ACH-001322,-0.161628877813
ACH-001328,-0.147127928487
ACH-001332,-0.0123624934262
ACH-001333,-0.20285369405499998
ACH-001336,0.007288489314
ACH-001340,0.0353370402115
ACH-001346,-0.0623469147262
ACH-001353,-0.0973968189235
ACH-001354,0.216996847875
ACH-001367,-0.35033886818000004
ACH-001368,-0.24024086127099997
ACH-001374,-0.0448370269317
ACH-001375,0.0953528640485
ACH-001377,0.0256781031071
ACH-001380,-0.038810442720400004
ACH-001391,-0.0131870082751
ACH-001407,-0.19244038038199998
ACH-001408,-0.0126542177532
ACH-001413,-0.0564324584215
ACH-001430,-0.166820696992
ACH-001431,-0.23114985422200002
ACH-001450,0.0632861672418
ACH-001496,-0.072059104382
ACH-001500,-0.0875499838586
ACH-001521,-0.099883230993
ACH-001523,-0.0634069140075
ACH-001532,-0.156828811889
ACH-001536,-0.0287525536231
ACH-001550,-0.17766829067899997
ACH-001552,0.11022632354499999
ACH-001554,-0.06166973997669999
ACH-001645,-0.101903949822
ACH-001654,0.0335023943582
ACH-001715,-0.280925299091
ACH-001735,-0.265873061462
ACH-001736,0.0013714860967800001
ACH-001737,-0.11331335684900001
ACH-001740,0.0999706626889
ACH-001745,-0.120887417977
ACH-001750,-0.11503815521199999
ACH-001765,-0.141351232281
ACH-001956,0.000374122250921
ACH-001957,0.0667361421191
