,ZMAT5 (55954)
ACH-000004,-1.6002326901
ACH-000007,-1.3048320712
ACH-000009,-1.3889566748700002
ACH-000011,-1.13052101777
ACH-000012,-1.38940297299
ACH-000013,-1.40600376258
ACH-000014,-1.14105486232
ACH-000015,-1.3950960343099998
ACH-000017,-1.0878975118
ACH-000018,-1.2433242248899998
ACH-000019,-0.8942813948109999
ACH-000021,-1.11881758027
ACH-000022,-1.66819775725
ACH-000025,-1.27581105151
ACH-000028,-1.34915882736
ACH-000030,-1.37412161746
ACH-000035,-1.30689766576
ACH-000036,-1.44747733231
ACH-000037,-1.1976399687200001
ACH-000039,-1.29667298735
ACH-000040,-1.06480475813
ACH-000041,-1.23774199081
ACH-000042,-1.3311822027200002
ACH-000045,-1.2115908308
ACH-000047,-1.26541036041
ACH-000052,-1.21519863799
ACH-000053,-1.17633719136
ACH-000054,-1.19687872125
ACH-000055,-1.18209938762
ACH-000060,-1.38572420951
ACH-000067,-1.31220021221
ACH-000070,-1.19943035066
ACH-000075,-1.0472380810100002
ACH-000078,-1.3078098366
ACH-000082,-0.995351679161
ACH-000085,-1.07716566552
ACH-000086,-1.1208115427
ACH-000087,-0.996558718885
ACH-000092,-1.07895544232
ACH-000095,-1.24940224886
ACH-000097,-0.993825269085
ACH-000098,-1.5023882904299999
ACH-000099,-1.0251141938500001
ACH-000108,-1.33095383699
ACH-000113,-1.26688879957
ACH-000115,-1.85372527004
ACH-000116,-1.3411898830600002
ACH-000118,-1.26970244213
ACH-000120,-1.1850657652
ACH-000123,-1.06027535157
ACH-000127,-0.9309892867389999
ACH-000128,-1.38901212571
ACH-000132,-1.18765148313
ACH-000133,-1.3799852626700002
ACH-000137,-1.48700234284
ACH-000138,-1.13204065677
ACH-000142,-1.13002800149
ACH-000143,-1.1009622045799998
ACH-000146,-0.992360501365
ACH-000148,-1.06048226109
ACH-000150,-0.9968556433
ACH-000152,-1.2329172446799999
ACH-000153,-1.45017053974
ACH-000159,-0.8678041140039999
ACH-000160,-1.40795920291
ACH-000163,-1.20373397732
ACH-000167,-1.6594562927399998
ACH-000168,-1.31468724275
ACH-000169,-1.45458111132
ACH-000178,-1.05724360202
ACH-000182,-0.889362383836
ACH-000183,-1.32065422012
ACH-000188,-1.32252620812
ACH-000189,-1.3998106727000001
ACH-000190,-1.20257348291
ACH-000198,-1.18277841846
ACH-000204,-1.16986277861
ACH-000206,-1.2716545072399998
ACH-000207,-0.909722867528
ACH-000211,-1.32148619603
ACH-000215,-1.32025294275
ACH-000221,-1.25813347472
ACH-000222,-1.5186952209
ACH-000223,-1.04316242188
ACH-000226,-1.1950219303899998
ACH-000227,-0.981754180573
ACH-000228,-1.3141436638600001
ACH-000231,-1.2590818664299999
ACH-000232,-1.32215826548
ACH-000233,-1.21829755854
ACH-000234,-0.741386393981
ACH-000235,-1.06476003833
ACH-000237,-1.1906688972200001
ACH-000238,-1.55136456074
ACH-000243,-1.18590195036
ACH-000244,-1.0850700762899999
ACH-000246,-1.1039412247
ACH-000248,-1.27290765893
ACH-000250,-1.10578913216
ACH-000251,-1.0029476813200002
ACH-000253,-1.24130265303
ACH-000255,-1.15345869462
ACH-000256,-1.3488559486200002
ACH-000257,-1.5188640403799998
ACH-000258,-1.8428550262
ACH-000259,-1.16760290679
ACH-000260,-1.33029392052
ACH-000261,-1.34547435645
ACH-000262,-1.2031778017599999
ACH-000263,-1.1638915251000002
ACH-000264,-2.03250236047
ACH-000265,-1.2081045391
ACH-000266,-0.866973453008
ACH-000272,-1.09057942366
ACH-000273,-1.2328612234
ACH-000274,-1.12249827548
ACH-000277,-0.9379737223669999
ACH-000278,-1.5549457235100002
ACH-000279,-1.2584315444499998
ACH-000280,-1.43831891734
ACH-000281,-0.9752536507899999
ACH-000288,-1.3070673503399999
ACH-000291,-1.3395096010299998
ACH-000293,-1.13266909722
ACH-000294,-1.1849267991799999
ACH-000295,-1.35142258838
ACH-000296,-1.4093448929899999
ACH-000302,-1.54817380245
ACH-000304,-1.02741872404
ACH-000307,-1.21251277957
ACH-000308,-1.26133131974
ACH-000310,-1.30169491346
ACH-000311,-0.914425059579
ACH-000312,-1.27114304655
ACH-000315,-1.3508683620200002
ACH-000316,-1.26062003439
ACH-000317,-0.695201562759
ACH-000318,-1.2295352113
ACH-000319,-1.3605384092100001
ACH-000320,-1.08136783749
ACH-000322,-1.01383442184
ACH-000323,-1.01653003814
ACH-000324,-0.959923709865
ACH-000329,-1.08221870314
ACH-000330,-1.23887404892
ACH-000331,-1.05846029922
ACH-000332,-1.2679215603799998
ACH-000334,-1.19471241074
ACH-000335,-0.9977921776459999
ACH-000336,-0.923736286215
ACH-000337,-1.24329364499
ACH-000339,-1.27248262664
ACH-000341,-1.8141699001900002
ACH-000348,-1.11505807235
ACH-000350,-1.54592092866
ACH-000352,-1.29381690513
ACH-000356,-1.45946573132
ACH-000361,-1.08991361906
ACH-000362,-1.2789441662799999
ACH-000363,-1.45587988207
ACH-000364,-1.16983522876
ACH-000365,-1.1179492562200002
ACH-000366,-1.3446668236000001
ACH-000368,-1.2936923219499998
ACH-000374,-1.20055623891
ACH-000375,-1.29162366013
ACH-000376,-1.11260433831
ACH-000381,-1.45179258376
ACH-000383,-1.13144220091
ACH-000387,-1.24461396332
ACH-000389,-1.28969889717
ACH-000390,-1.59457865308
ACH-000393,-1.18352535031
ACH-000395,-1.15380362043
