,PLGLB2 (5342)
ACH-000448,-0.256700938346
ACH-000450,-0.197649892848
ACH-000452,-0.353405446313
ACH-000454,-0.25469903218400003
ACH-000458,-0.303132235164
ACH-000459,-0.7109562546699999
ACH-000460,-0.502644941369
ACH-000461,-0.277734776306
ACH-000463,-0.510715350537
ACH-000464,-0.467147965521
ACH-000466,-0.632987887196
ACH-000467,-0.362397180703
ACH-000468,-0.6770017989749999
ACH-000469,-0.33559821479699997
ACH-000470,-0.566494858885
ACH-000471,-0.40184545441200004
ACH-000472,-0.355633733889
ACH-000473,-0.34074584992299994
ACH-000475,-0.39115033595700005
ACH-000476,-0.361099793082
ACH-000477,-0.40723495068300003
ACH-000480,-0.138154821147
ACH-000481,-0.361171689987
ACH-000483,-0.19267303741099998
ACH-000484,-0.410274989743
ACH-000485,-0.314974964312
ACH-000486,-0.491920709271
ACH-000487,-0.617713611718
ACH-000488,-0.27257004970800003
ACH-000490,-0.327875665586
ACH-000491,-0.510905486635
ACH-000495,-0.466078173892
ACH-000496,-0.581531391003
ACH-000499,-0.563261439512
ACH-000500,-0.0568729457132
ACH-000502,-0.456946970537
ACH-000503,-0.106018672002
ACH-000505,-0.377883485994
ACH-000507,-0.44869087476999997
ACH-000510,-0.270404901658
ACH-000511,-0.47203493696500004
ACH-000512,-0.460313235211
ACH-000516,-0.12270242090500001
ACH-000517,-0.321078221429
ACH-000518,-0.359721465056
ACH-000520,-0.5007200478939999
ACH-000521,-0.319668452995
ACH-000522,-0.32909629972800003
ACH-000524,-0.220905926278
ACH-000527,-0.281262685536
ACH-000528,-0.376441795205
ACH-000537,-0.35717378200800004
ACH-000541,-0.48991802424099995
ACH-000542,-0.37733351533799997
ACH-000544,-0.425136228101
ACH-000545,-0.5214528251039999
ACH-000547,-0.454168922387
ACH-000548,-0.406360117237
ACH-000549,-0.309837963087
ACH-000550,-0.315794338181
ACH-000552,-0.48486068629900003
ACH-000556,-0.201725904282
ACH-000557,-0.414509130123
ACH-000570,-0.34277908471900004
ACH-000571,-0.34252097763899997
ACH-000573,-0.46650555470399996
ACH-000576,-0.209891214983
ACH-000580,-0.384181139055
ACH-000584,-0.48568217741400005
ACH-000585,-0.37295915937
ACH-000588,-0.6241654453059999
ACH-000589,-0.428714377614
ACH-000591,-0.451892298655
ACH-000593,-0.37103213370099997
ACH-000600,-0.292016436817
ACH-000601,-0.403764174909
ACH-000604,-0.542958367283
ACH-000605,-0.359454549441
ACH-000606,-0.433915625304
ACH-000608,-0.300519049487
ACH-000614,-0.511122250697
ACH-000616,-0.274699622824
ACH-000618,-0.355366310163
ACH-000619,-0.40909504442
ACH-000620,-0.289268863131
ACH-000621,-0.20105960642700002
ACH-000622,-0.350478500042
ACH-000623,-0.336127568875
ACH-000624,-0.309574130768
ACH-000627,-0.541770354195
ACH-000630,-0.427908477052
ACH-000632,-0.42021790114600005
ACH-000633,-0.29308457962699996
ACH-000637,-0.41039269351499996
ACH-000638,-0.400234583884
ACH-000646,-0.262218974329
ACH-000647,-0.145867030125
ACH-000648,-0.530279684046
ACH-000649,-0.515949752153
ACH-000651,-0.428685687011
ACH-000652,-0.308040384218
ACH-000653,-0.277775722289
ACH-000657,-0.402894175488
ACH-000658,-0.311945979935
ACH-000661,-0.430971729639
ACH-000662,-0.470422006788
ACH-000663,-0.543865819277
ACH-000665,-0.392566359481
ACH-000671,-0.516447854656
ACH-000673,-0.32642208739399997
ACH-000676,-0.282335229581
ACH-000677,-0.190744592875
ACH-000681,-0.6409534770840001
ACH-000682,-0.270687450028
ACH-000683,-0.172729850846
ACH-000684,-0.624838845997
ACH-000688,-0.44099572198200004
ACH-000693,-0.33998394919799996
ACH-000694,-0.508263294037
ACH-000695,0.0832766191566
ACH-000696,-0.387672260246
ACH-000697,-0.363643950549
ACH-000699,-0.20784694878899998
ACH-000701,-0.543484267152
ACH-000706,-0.412190220676
ACH-000711,-0.30664666281999997
ACH-000713,-0.45345658136100003
ACH-000714,-0.338924103676
ACH-000718,-0.401314123551
ACH-000720,-0.476901774843
ACH-000721,-0.459289732142
ACH-000724,-0.299488060214
ACH-000725,-0.44610502447899997
ACH-000732,-0.5414362167419999
ACH-000734,-0.266070535458
ACH-000735,-0.349993514037
ACH-000736,-0.25602091608000005
ACH-000738,-0.312481943438
ACH-000746,-0.280715380643
ACH-000747,-0.384657819138
ACH-000748,-0.37131226367799997
ACH-000753,-0.379921385262
ACH-000756,-0.485313509589
ACH-000757,-0.410664955232
ACH-000758,-0.28183658336999995
ACH-000760,-0.288858904152
ACH-000763,-0.289065716459
ACH-000764,-0.270454760107
ACH-000765,-0.336658846976
ACH-000766,-0.42587818936300004
ACH-000767,-0.242806751808
ACH-000768,-0.38821973185599995
ACH-000769,-0.548322603023
ACH-000770,-0.501607236433
ACH-000771,-0.389443500427
ACH-000773,-0.426066512883
ACH-000776,-0.297549647177
ACH-000777,-0.327159257288
ACH-000778,-0.220245844485
ACH-000781,-0.398973795897
ACH-000782,-0.338856534415
ACH-000783,-0.0791889797784
ACH-000784,-0.340993893576
ACH-000785,-0.28864791648000004
ACH-000787,-0.480151420594
ACH-000788,-0.42252766674099995
ACH-000791,-0.444209209986
ACH-000792,-0.34657660740199997
ACH-000794,-0.571327808226
ACH-000796,-0.585505120334
ACH-000799,-0.312138124178
ACH-000800,-0.374601666981
ACH-000802,-0.395481000656
ACH-000804,-0.46262504113799996
ACH-000805,-0.459092068246
ACH-000809,-0.473281055151
ACH-000810,-0.348909539726
ACH-000811,-0.41247014863700004
ACH-000817,-0.34768910930299995
ACH-000819,-0.28528478227
ACH-000820,-0.496406931605
ACH-000821,-0.247092147198
ACH-000822,-0.37812643136
ACH-000823,-0.294421684939
ACH-000824,-0.185277593134
ACH-000827,-0.220351525992
ACH-000829,-0.469253862355
ACH-000831,-0.331210634831
ACH-000832,-0.38180579905100004
ACH-000833,-0.335024535367
ACH-000834,-0.40865666781
ACH-000835,-0.42622474015199996
ACH-000836,-0.600397617504
ACH-000837,-0.388923904832
ACH-000838,-0.493379173835
ACH-000839,-0.309378688427
ACH-000840,-0.375228800899
ACH-000841,-0.46783963467100004
ACH-000843,-0.341150241528
ACH-000846,-0.263741019256
ACH-000847,-0.48026605322300003
ACH-000848,-0.44957967760300005
ACH-000849,-0.330557884469
ACH-000851,-0.543073403584
ACH-000855,-0.303353814437
ACH-000856,-0.503817548092
ACH-000858,-0.409717354137
ACH-000859,-0.363910132271
ACH-000861,-0.463201412398
ACH-000862,-0.472200765731
ACH-000865,-0.363015765671
ACH-000866,-0.369900631179
ACH-000867,-0.33551881262899996
ACH-000869,-0.303893478979
ACH-000872,-0.225581775979
ACH-000873,-0.49549107319200003
ACH-000876,-0.289017027645
ACH-000878,-0.454541191569
ACH-000880,-0.426369858101
ACH-000881,-0.513051419084
ACH-000882,-0.536385771614
ACH-000884,-0.330422905553
ACH-000885,-0.504166730286
ACH-000887,-0.293959168236
ACH-000888,-0.441614602117
ACH-000889,-0.5122741910249999
ACH-000890,-0.296842521388
ACH-000896,-0.488605869452
ACH-000898,-0.49187665611000003
ACH-000900,-0.581060416296
ACH-000901,-0.38201619231899997
ACH-000905,-0.43914343809199996
ACH-000906,-0.40638167331200004
ACH-000907,-0.262202141888
ACH-000910,-0.34777456785300004
ACH-000911,-0.40100864930299995
ACH-000912,-0.252226275818
ACH-000913,-0.547476778415
ACH-000915,-0.35491393053000003
ACH-000916,-0.46254086853500004
ACH-000917,-0.32283162157
ACH-000921,-0.39487563204899995
ACH-000924,-0.397277167792
ACH-000926,-0.504615876614
ACH-000928,-0.593175803575
ACH-000929,-0.250753370511
ACH-000932,-0.48888070114200005
ACH-000935,-0.481758684767
ACH-000936,-0.33841552308
ACH-000937,-0.193581753558
ACH-000938,-0.394015041467
ACH-000939,-0.338935864123
ACH-000941,-0.433312980709
ACH-000943,-0.495326116661
ACH-000946,-0.486324357328
ACH-000947,-0.41504884942299997
ACH-000948,-0.36391440953000004
ACH-000950,-0.669079931923
ACH-000953,-0.203522184208
ACH-000957,-0.430740553586
ACH-000958,-0.351019052843
ACH-000960,-0.297099340983
ACH-000963,-0.503034148144
ACH-000968,-0.384581570524
ACH-000969,-0.33646339692500005
ACH-000973,-0.46109544931100005
ACH-000974,-0.369851311946
ACH-000975,-0.49782979553499995
ACH-000976,-0.467363271351
ACH-000978,-0.352682274014
ACH-000980,-0.336520207857
ACH-000984,-0.40655210676200004
ACH-000986,-0.41682672418899996
ACH-000988,-0.527525572081
ACH-000993,-0.274311118127
ACH-000994,-0.451121086896
ACH-000996,-0.14510608155
ACH-001001,-0.25397884097600004
ACH-001020,-0.35579918126599996
ACH-001028,-0.394321099639
ACH-001031,-0.407473110418
ACH-001038,-0.404266348801
ACH-001048,-0.47538575927
ACH-001050,-0.31498492448800003
ACH-001053,-0.49073956327600005
ACH-001054,-0.33420098694899997
ACH-001061,-0.350200738428
ACH-001067,-0.49415086957500004
ACH-001075,-0.579572032892
ACH-001096,-0.362298859473
ACH-001128,-0.155352725444
ACH-001134,-0.410707413279
ACH-001151,-0.26660257628899997
ACH-001163,-0.346191056053
ACH-001164,-0.503648037375
ACH-001173,-0.308102562189
ACH-001183,-0.365051479996
ACH-001184,-0.408955717634
ACH-001190,-0.43785665414999997
ACH-001192,-0.401269112138
ACH-001193,-0.44562494779
ACH-001196,-0.242153062841
ACH-001197,-0.38919674232699997
ACH-001205,-0.340762226483
ACH-001211,-0.33968125528899995
ACH-001212,-0.503870575768
ACH-001228,-0.27461858220400004
ACH-001232,-0.283833439678
ACH-001239,-0.24008432768500002
ACH-001274,-0.419617163255
ACH-001275,-0.416095506048
ACH-001277,-0.17462118997900003
ACH-001278,-0.432112131373
ACH-001280,-0.283480582984
ACH-001283,-0.36607296166599995
ACH-001289,-0.275964054992
ACH-001295,-0.43109740433399996
ACH-001300,-0.40507751121299995
ACH-001301,-0.26528368835
ACH-001302,-0.531584410789
ACH-001303,-0.26847950467
ACH-001306,-0.38375349020800004
ACH-001318,-0.330359253875
ACH-001322,-0.449420262284
ACH-001328,-0.527156377804
ACH-001332,-0.527615634746
ACH-001333,-0.513046159106
ACH-001336,-0.46354077914999997
ACH-001340,-0.30095102101300003
ACH-001346,-0.36415704295
ACH-001353,-0.382873088572
ACH-001354,-0.43333821634499997
ACH-001367,-0.30137264185699997
ACH-001368,-0.346806069817
ACH-001374,-0.19444881487100002
ACH-001375,-0.345763556704
ACH-001377,-0.499027086956
ACH-001380,-0.497074811751
ACH-001391,-0.5109392130929999
ACH-001407,-0.45610026907300005
ACH-001408,-0.23423518319800002
ACH-001413,-0.18588849939899998
ACH-001430,-0.165524228945
ACH-001431,-0.25883212364999997
ACH-001450,-0.23561692181999996
ACH-001496,-0.279138626075
ACH-001500,-0.560482102498
ACH-001521,-0.310656908803
ACH-001523,-0.24775042036800002
ACH-001532,-0.33635743502899995
ACH-001536,-0.328707784855
ACH-001550,-0.531016174066
ACH-001552,-0.42605338668799997
ACH-001554,-0.542795352126
ACH-001645,-0.590073009909
ACH-001654,-0.168039520182
ACH-001715,-0.142316447684
ACH-001735,-0.41271927536799996
ACH-001736,-0.348179196194
ACH-001737,-0.19680086706
ACH-001740,-0.726138295269
ACH-001745,-0.689532741575
ACH-001750,-0.170134922871
ACH-001765,-0.284830678499
ACH-001956,-0.645830955739
ACH-001957,-0.586434433864
