,HIC1 (3090)
ACH-000528,-0.0734366529988
ACH-000537,0.08433874627849999
ACH-000541,0.06096561770819999
ACH-000542,-0.025002211027500002
ACH-000544,0.1597775386
ACH-000545,-0.126021961813
ACH-000547,-0.0677281142074
ACH-000548,-0.08995100251810001
ACH-000549,-0.145386722404
ACH-000550,-0.142846109383
ACH-000552,-0.222874669537
ACH-000556,-0.20120010509199998
ACH-000557,0.0636371640035
ACH-000570,-0.118229457967
ACH-000571,-0.165448837949
ACH-000573,0.0336260274018
ACH-000576,-0.127746161054
ACH-000580,-0.19750800607500002
ACH-000584,0.046927744186300004
ACH-000585,-0.0830011587304
ACH-000588,-0.048525155523499994
ACH-000589,-0.228714432242
ACH-000591,-0.32831638332400004
ACH-000593,-0.116720406524
ACH-000600,-0.141015096486
ACH-000601,-0.0342427711659
ACH-000604,-0.34669044078
ACH-000605,-0.34725791204400003
ACH-000606,-0.0403461824439
ACH-000608,-0.014680519099999999
ACH-000614,-0.10350622752999998
ACH-000616,-0.270313604486
ACH-000618,-0.200614771725
ACH-000619,-0.00122633943475
ACH-000620,-0.15113758553099998
ACH-000621,-0.05169494730330001
ACH-000622,0.0237928184828
ACH-000623,-0.07281445188369999
ACH-000624,-0.13132330489900002
ACH-000627,-0.09572113996889998
ACH-000630,-0.0952893593018
ACH-000632,0.022422041139700002
ACH-000633,-0.38383745371399997
ACH-000637,-0.036246517480599996
ACH-000638,0.0450949441823
ACH-000646,-0.0423664713389
ACH-000647,-0.046605087790800005
ACH-000648,-0.0127438127189
ACH-000649,0.005598626595550001
ACH-000651,-0.25857920804699996
ACH-000652,0.0268018215338
ACH-000653,-0.13013364720999998
ACH-000657,-0.14650774907400002
ACH-000658,0.0917593272139
ACH-000661,0.0227732839828
ACH-000662,-0.368658166879
ACH-000663,0.20960853896499998
ACH-000665,0.026421144147
ACH-000671,-0.154051045916
ACH-000673,-0.180878916171
ACH-000676,0.0386600085929
ACH-000677,-0.237754944241
ACH-000681,-0.053563770258800006
ACH-000682,-0.23492806696899998
ACH-000683,0.0132786889432
ACH-000684,-0.0575644877831
ACH-000688,0.0377271235611
ACH-000693,-0.368177592752
ACH-000694,-0.039633183579599995
ACH-000695,-0.283940519942
ACH-000696,0.00295716924138
ACH-000697,-0.126865847393
ACH-000699,-0.0387933828007
ACH-000701,0.161312739803
ACH-000706,-0.139585887515
ACH-000711,-0.0810815015021
ACH-000713,-0.0968876283376
ACH-000714,-0.18199815168400002
ACH-000718,-0.34121975657399994
ACH-000720,-0.159648726547
ACH-000721,-0.18592675095699998
ACH-000724,-0.206914735264
ACH-000725,-0.157142777203
ACH-000732,-0.034414810331900005
ACH-000734,-0.0573078110767
ACH-000735,-0.301804160408
ACH-000736,0.00229283757263
ACH-000738,-0.11955219963
ACH-000746,0.149550477453
ACH-000747,-0.08072466355819999
ACH-000748,-0.08872820706389999
ACH-000753,-0.0806678710432
ACH-000756,0.0034649172045900004
ACH-000757,0.0137994643129
ACH-000758,-0.12437707954399999
ACH-000760,-0.013365561683
ACH-000763,-0.0625091804269
ACH-000764,-0.169857966287
ACH-000765,0.0603484185707
ACH-000766,-0.0982715884857
ACH-000767,-0.222594302214
ACH-000768,-0.0408693363927
ACH-000769,0.0322893843767
ACH-000770,-0.152237605829
ACH-000771,-0.234202520448
ACH-000773,-0.027670116828099996
ACH-000776,-0.09846875753340001
ACH-000777,-0.0746480053567
ACH-000778,-0.0262354653856
ACH-000781,-0.07684016975130001
ACH-000782,-0.0280555936719
ACH-000783,-0.13864579801
ACH-000784,-0.018256293708799998
ACH-000785,0.091278860456
ACH-000787,-0.11223278121300001
ACH-000788,-0.0777502522669
ACH-000791,-0.126742642566
ACH-000792,0.134196219103
ACH-000794,-0.023690049333200004
ACH-000796,-0.0807365540965
ACH-000799,0.195936216345
ACH-000800,-0.260350253635
ACH-000802,-0.0074462099359899996
ACH-000804,-0.10067635283500001
ACH-000805,-0.09535149682499999
ACH-000809,-0.0145106715696
ACH-000810,-0.207553344276
ACH-000811,-0.109106361464
ACH-000817,0.10577754254100001
ACH-000819,-0.0303299135188
ACH-000820,-0.496783067421
ACH-000821,-0.196097730291
ACH-000822,-0.107525559762
ACH-000823,-0.16674587055099999
ACH-000824,0.036818691181
ACH-000827,-0.08531636392719999
ACH-000829,0.0800715946459
ACH-000831,0.158198909742
ACH-000832,0.196338375205
ACH-000833,-0.0317090558848
ACH-000834,-0.322935094568
ACH-000835,0.150986398414
ACH-000836,-0.1080385366
ACH-000837,-0.0578566906376
ACH-000838,-0.17730888908599998
ACH-000839,-0.22514081918
ACH-000840,-0.22196991046700001
ACH-000841,0.027207842112
ACH-000843,-0.154697443343
ACH-000846,0.031745494002999995
ACH-000847,-0.217044990934
ACH-000848,-0.08258442905669999
ACH-000849,-0.061198915306900005
ACH-000851,0.0529838793389
ACH-000855,0.052213833881599996
ACH-000856,0.0763825750588
ACH-000858,-0.11127497429000001
ACH-000859,0.150003629533
ACH-000861,0.08022838282730001
ACH-000862,-0.14927281072
ACH-000865,0.050083019119
ACH-000866,-0.0435925541098
ACH-000867,-0.0506138549921
ACH-000869,-0.09323586017850001
ACH-000872,-0.17994001635
ACH-000873,-0.0586721021486
ACH-000876,0.07130516708319999
ACH-000878,-0.214323814321
ACH-000880,-0.0649322106891
ACH-000881,-0.0500328229816
ACH-000882,-0.058732727720999994
ACH-000884,-0.055539046401699994
ACH-000885,-0.038381458849900005
ACH-000887,-0.056858752460199995
ACH-000888,-0.0276827133508
ACH-000889,-0.0459193952604
ACH-000890,-0.065248885725
ACH-000896,-0.04905714839369999
ACH-000898,-0.016419510083299997
ACH-000900,0.012890497216299998
ACH-000901,0.00769660816021
ACH-000905,-0.0505694368028
ACH-000906,0.00258452087718
ACH-000907,0.0815269393975
ACH-000910,-0.25588784931499997
ACH-000911,-0.27420805723
ACH-000912,-0.174925928166
ACH-000913,-0.07187749182789999
ACH-000915,-0.0702834546926
ACH-000916,-0.0952741671843
ACH-000917,0.025383463106400002
ACH-000921,-0.12344289952
ACH-000924,-0.032332864632399996
ACH-000926,-0.200272790618
ACH-000928,-0.151438237698
ACH-000929,-0.429820446756
ACH-000932,-0.131330602154
ACH-000935,-0.0184614630703
ACH-000936,-0.10254237708999998
ACH-000937,-0.049896440233500004
ACH-000938,-0.000388867340753
ACH-000939,-0.0724887878901
ACH-000941,-0.026560901984900003
ACH-000943,0.00170163476884
ACH-000946,-0.19816583197299997
ACH-000947,-0.08736113117910002
ACH-000948,0.040319587922
ACH-000950,0.222723908451
ACH-000953,0.018634153137000002
ACH-000957,0.012808493507299998
ACH-000958,-0.0354508449994
ACH-000960,-0.0798459504289
ACH-000963,-0.191782196704
ACH-000968,0.00804178562176
ACH-000969,0.04831862049380001
ACH-000973,-0.0594309262237
ACH-000974,0.0491829381825
ACH-000975,-0.205995194224
ACH-000976,-0.247311290654
ACH-000978,0.46663346095700003
ACH-000980,-0.0964729796595
ACH-000984,-0.294799694019
ACH-000986,-0.396890486825
ACH-000988,-0.0639856067433
ACH-000993,-0.13791317977700002
ACH-000994,-0.108007060815
ACH-000996,0.18129059761799998
ACH-001001,-0.0427676354309
ACH-001020,0.029464586375199997
ACH-001028,-0.0307200230816
ACH-001031,-0.140451008084
ACH-001038,0.015219914424999998
ACH-001048,0.0367181640077
ACH-001050,-0.357500961027
ACH-001053,-0.24871417291099998
ACH-001054,0.011694360101299999
ACH-001061,0.172044334049
ACH-001067,-0.214334042625
ACH-001075,-0.018446364142599998
ACH-001096,-0.0788340723985
ACH-001128,-0.015037517758500001
ACH-001134,-0.09137390147169999
ACH-001151,-0.0612165085743
ACH-001163,-0.059517003114
ACH-001164,-0.131268593661
ACH-001173,-0.0348947946814
ACH-001183,-0.244163585245
ACH-001184,-0.19563100495400002
ACH-001190,-0.251113921545
ACH-001192,-0.25286109166299997
ACH-001193,0.09696733871410002
ACH-001196,-0.0807816180975
ACH-001197,-0.161642800899
ACH-001205,-0.190428245911
ACH-001211,0.006576997811689999
ACH-001212,-0.373438705375
ACH-001228,-0.0217475576657
ACH-001232,-0.177065917397
ACH-001239,-0.021408101288
ACH-001274,0.12036877294500001
ACH-001275,-0.189098836358
ACH-001277,-0.125839986169
ACH-001278,-0.192918407448
ACH-001280,-0.0933780357249
ACH-001283,-0.0321298254073
ACH-001289,-0.187314122792
ACH-001295,-0.0529989644228
ACH-001300,-0.06147927359540001
ACH-001301,0.259750896015
ACH-001302,-0.00588952619266
ACH-001303,-0.42026264934199997
ACH-001306,-0.23319186522500002
ACH-001318,-0.0955094606905
ACH-001322,-0.0628854790247
ACH-001328,-0.334398415548
ACH-001332,-0.361888751949
ACH-001333,-0.17905745011100002
ACH-001336,0.0750364712914
ACH-001340,-0.158004889323
ACH-001346,-0.05622054473130001
ACH-001353,-0.202158630195
ACH-001354,-0.15953909708900002
ACH-001367,0.105478283265
ACH-001368,0.0497283228311
ACH-001374,-0.296832170537
ACH-001375,-0.390153280649
ACH-001377,-0.0378201673885
ACH-001380,-0.0735280106226
ACH-001391,0.0336214580744
ACH-001407,0.127482858768
ACH-001408,-0.147415481948
ACH-001413,-0.138860670386
ACH-001430,0.24817142214899998
ACH-001431,-0.0311890838671
ACH-001450,-0.21199426670899998
ACH-001496,-0.157132742114
ACH-001500,-0.11155175923800001
ACH-001521,-0.0249176594967
ACH-001523,0.00367058914587
ACH-001532,-0.10324848955
ACH-001536,-0.0624384105965
ACH-001550,0.0787937127981
ACH-001552,-0.017471523713
ACH-001554,0.148920857441
ACH-001645,-0.125526097261
ACH-001654,-0.0034957270249499997
ACH-001715,-0.407887906255
ACH-001735,-0.17670467496599998
ACH-001736,-0.012393256209200001
ACH-001737,-0.41770945950099997
ACH-001740,-0.0790423723451
ACH-001745,-0.051712322560199996
ACH-001750,-0.180989469687
ACH-001765,-0.06165286305980001
ACH-001956,-0.0506243045705
ACH-001957,-0.17047062299000001
