,HPS6 (79803)
ACH-000004,-0.11848777819800001
ACH-000007,-0.146363307701
ACH-000009,-0.305242712209
ACH-000011,-0.0672103768604
ACH-000012,-0.0731188604371
ACH-000013,-0.144041354982
ACH-000014,-0.15593027620799998
ACH-000015,-0.201390378308
ACH-000017,-0.021832237596900003
ACH-000018,-0.17381428422400003
ACH-000019,-0.238745919527
ACH-000021,-0.0958124751625
ACH-000022,-0.0242528760246
ACH-000025,-0.17606799493900002
ACH-000028,-0.0848677619245
ACH-000030,-0.16153774176400001
ACH-000035,-0.159646105359
ACH-000036,0.0508424393728
ACH-000037,-0.16844918677700002
ACH-000039,-0.23011822129299997
ACH-000040,-0.0148811198411
ACH-000041,-0.19522127962900002
ACH-000042,-0.0573190171719
ACH-000045,0.00669968505304
ACH-000047,-0.092148793157
ACH-000052,-0.384826863417
ACH-000053,-0.0678859434845
ACH-000054,-0.252856398592
ACH-000055,-0.0610418177527
ACH-000060,-0.17425047279
ACH-000067,-0.0814816919905
ACH-000070,-0.0750420807482
ACH-000075,-0.041840348675099996
ACH-000078,-0.102610659782
ACH-000082,-0.147345438006
ACH-000085,-0.086298721075
ACH-000086,-0.2609609841
ACH-000087,-0.046808434068999996
ACH-000092,-0.030658922524299997
ACH-000095,0.0713877642975
ACH-000097,-0.0332858187569
ACH-000098,-0.14911845965
ACH-000099,-0.149079493037
ACH-000108,0.13219995542000001
ACH-000113,0.174216907506
ACH-000115,-0.137315831463
ACH-000116,-0.199295189353
ACH-000118,-0.0766947800511
ACH-000120,-0.124623497619
ACH-000123,-0.00516818008398
ACH-000127,-0.190802793241
ACH-000128,0.101910903927
ACH-000132,-0.0600660561464
ACH-000133,-0.219110250852
ACH-000137,-0.17422730738699999
ACH-000138,-0.06257568096169999
ACH-000142,-0.19750385318799998
ACH-000143,-0.175085095441
ACH-000146,0.09515773384670001
ACH-000148,-0.25863099633000003
ACH-000150,-0.11843359085899999
ACH-000152,-0.261506712865
ACH-000153,0.27704624423
ACH-000159,-0.12217553280400001
ACH-000160,-0.111761867329
ACH-000163,-0.145215731328
ACH-000167,-0.380595476722
ACH-000168,-0.036476264410300004
ACH-000169,-0.33607084835
ACH-000178,-0.164155902745
ACH-000182,-0.19361530587200002
ACH-000183,-0.1513176342
ACH-000188,-0.0405415001909
ACH-000189,0.148745825759
ACH-000190,-0.6348633923260001
ACH-000198,-0.0753492271694
ACH-000204,-0.255780362642
ACH-000206,-0.121985592928
ACH-000207,-0.14492505137800002
ACH-000211,-0.0809537723988
ACH-000215,-0.052762155743699996
ACH-000221,-0.125597077243
ACH-000222,-0.034356998429900004
ACH-000223,-0.145377137585
ACH-000226,-0.0684721008878
ACH-000227,-0.08168464332980001
ACH-000228,-0.125002232917
ACH-000231,-0.20815252734900003
ACH-000232,-0.19781458018
ACH-000233,-0.12019468259000002
ACH-000234,-0.0480870315712
ACH-000235,-0.079122144534
ACH-000237,-0.15566499237099998
ACH-000238,-0.07590727523799999
ACH-000243,-0.265772796792
ACH-000244,-0.0346046580434
ACH-000246,-0.0613592740643
ACH-000248,-0.0751047933714
ACH-000250,-0.21659536028
ACH-000251,-0.18258760017700001
ACH-000253,-0.015565796957100001
ACH-000255,-0.178038381888
ACH-000256,-0.0598682824982
ACH-000257,-0.302071488821
ACH-000258,-0.130195221295
ACH-000259,-0.025206592054599998
ACH-000260,-0.09775354851490001
ACH-000261,-0.18711907713599998
ACH-000262,0.09649308659269999
ACH-000263,-0.0798958652349
ACH-000264,-0.282211199651
ACH-000265,-0.20453899785500002
ACH-000266,-0.180934412056
ACH-000272,-0.022500653618400004
ACH-000273,-0.040055973315099996
ACH-000274,-0.208156034005
ACH-000277,-0.08270088343460001
ACH-000278,-0.118677511293
ACH-000279,-0.186833843361
ACH-000280,-0.043170377855900006
ACH-000281,-0.0975752768623
ACH-000288,-0.180666769675
ACH-000291,-0.0785935800975
ACH-000293,-0.140373458162
ACH-000294,-0.0914789941054
ACH-000295,0.00374635310781
ACH-000296,0.07716670101669999
ACH-000302,-0.183761497795
ACH-000304,0.00161170101097
ACH-000307,-0.180416922597
ACH-000308,-0.155502506386
ACH-000310,-0.097729575106
ACH-000311,-0.14482241607000002
ACH-000312,-0.0561387704036
ACH-000315,-0.046063024226799996
ACH-000316,-0.343940398711
ACH-000317,-0.26124313634199997
ACH-000318,-0.272298002407
ACH-000319,-0.176642611027
ACH-000320,-0.31818556031
ACH-000322,-0.16537877040899998
ACH-000323,-0.271598291758
ACH-000324,-0.19865403119199998
ACH-000329,-0.25990477173099996
ACH-000330,-0.058495729198500004
ACH-000331,-0.014069426325
ACH-000332,-0.13466533895500002
ACH-000334,-0.07669136043619999
ACH-000335,0.187307279008
ACH-000336,0.18013945095800002
ACH-000337,-0.310661978218
ACH-000339,-0.0682865598793
ACH-000341,-0.172269784266
ACH-000348,-0.117053225888
ACH-000350,-0.057018398114599994
ACH-000352,-0.08305950122330001
ACH-000356,-0.249095682845
ACH-000361,-0.08436618797150001
ACH-000362,0.0511042261253
ACH-000363,-0.122063513776
ACH-000364,-0.171907222803
ACH-000365,-0.0222864085566
