,PGPEP1L (145814)
ACH-000004,0.0151137648227
ACH-000007,-0.0577706136533
ACH-000009,0.0405940123434
ACH-000011,0.13657080713199998
ACH-000012,0.17419336440299998
ACH-000013,0.15657748333799998
ACH-000014,0.26128883562
ACH-000015,0.23389589100900002
ACH-000017,0.1845978768
ACH-000018,0.157151883683
ACH-000019,-0.0100821780049
ACH-000021,0.144457841623
ACH-000022,-0.0290744983589
ACH-000025,0.32887288056999997
ACH-000028,0.370475121043
ACH-000030,0.215857365319
ACH-000035,0.28121715481
ACH-000036,0.09748963232689999
ACH-000037,0.018654093029599996
ACH-000039,0.18957189344500003
ACH-000040,0.213267330497
ACH-000041,-0.016700225524899998
ACH-000042,0.12408983899
ACH-000045,0.08429793250160002
ACH-000047,0.103406532508
ACH-000052,-0.0542953314531
ACH-000053,0.144603499542
ACH-000054,0.191430800666
ACH-000055,0.104531797073
ACH-000060,0.22637414704
ACH-000067,0.16599195733
ACH-000070,0.140943008773
ACH-000075,0.180150285431
ACH-000078,0.233721308967
ACH-000082,0.110172138228
ACH-000085,-0.0421056550931
ACH-000086,0.260907299105
ACH-000087,-0.11050773948899999
ACH-000092,0.248808655309
ACH-000095,0.09190080390550001
ACH-000097,0.12580970800000002
ACH-000098,0.162860086555
ACH-000099,0.11071953675799999
ACH-000108,0.135931923676
ACH-000113,0.208638156853
ACH-000115,0.0682278059933
ACH-000116,0.160301708599
ACH-000118,0.155674106531
ACH-000120,-0.08164249700239999
ACH-000123,0.09797825453980001
ACH-000127,0.137955301312
ACH-000128,0.033304897023400004
ACH-000132,0.25312421042100003
ACH-000133,0.30861521207
ACH-000137,-0.044514017600400003
ACH-000138,0.197409274258
ACH-000142,0.131032684751
ACH-000143,-0.07159352248539999
ACH-000146,0.154802534554
ACH-000148,0.0704970019888
ACH-000150,0.10074820906300001
ACH-000152,0.160914654835
ACH-000153,0.259796599506
ACH-000159,0.215209081444
ACH-000160,0.226563736688
ACH-000163,-0.00847445031533
ACH-000167,0.19008839782499998
ACH-000168,-0.016929571719899998
ACH-000169,0.09970845850400001
ACH-000178,-0.0648321080948
ACH-000182,0.199038973132
ACH-000183,0.0626505197663
ACH-000188,0.15495303262399998
