,HORMAD1 (84072)
ACH-000004,-0.10087492332699999
ACH-000007,0.038447382727999996
ACH-000009,-0.401222809392
ACH-000011,-0.0341241956552
ACH-000012,-0.14310628215399998
ACH-000013,0.0412767235675
ACH-000014,-0.13163401804199998
ACH-000015,-0.022022237720499997
ACH-000017,-0.0130661242154
ACH-000018,0.030725950025
ACH-000019,0.0686937201624
ACH-000021,-0.26921035596
ACH-000022,-0.25219866993900003
ACH-000025,-0.0839766723666
ACH-000028,-0.11859591531500001
ACH-000030,-0.020559451176799998
ACH-000035,-0.053669589705099996
ACH-000036,-0.130682199432
ACH-000037,-0.0479169573405
ACH-000039,-0.172212129683
ACH-000040,0.22759963728399998
ACH-000041,-0.0502937281825
ACH-000042,-0.183565742987
ACH-000045,0.136192024779
ACH-000047,-0.09406502554030001
ACH-000052,-0.301141712079
ACH-000053,-0.195058673336
ACH-000054,-0.025110038918900002
ACH-000055,-0.262344375231
ACH-000060,0.15430718010299999
ACH-000067,0.10026339340500001
ACH-000070,-0.0611025885264
ACH-000075,-0.19507830579500002
ACH-000078,-0.235707968191
ACH-000082,0.05585372276430001
ACH-000085,-0.0894128818182
ACH-000086,-0.443048133676
ACH-000087,0.29564665780099997
ACH-000092,-0.08850107878910002
ACH-000095,-0.272443690222
ACH-000097,-0.0740907596248
ACH-000098,0.0424078082236
ACH-000099,-0.040380246264599996
ACH-000108,-0.30071027386300003
ACH-000113,-0.0343848077241
ACH-000115,0.0253516261977
ACH-000116,-0.0367386578593
ACH-000118,-0.11036141369100001
ACH-000120,-0.127891895227
ACH-000123,-0.30710489936
ACH-000127,-0.20858257155699997
ACH-000128,0.0893944515612
ACH-000132,-0.0354793944674
ACH-000133,-0.222174056803
ACH-000137,-0.010838927460100001
ACH-000138,-0.20198672878499999
ACH-000142,-0.07521045372219999
ACH-000143,0.085791462543
ACH-000146,-0.132442726756
ACH-000148,-0.134044673178
ACH-000150,-0.040060847626699994
ACH-000152,0.0334495522132
ACH-000153,-0.14506332486600002
ACH-000159,0.00917856292771
ACH-000160,-0.29576078646299997
ACH-000163,-0.140342948305
ACH-000167,-0.134481385747
ACH-000168,-0.14543307154000001
ACH-000169,-0.0165418053966
ACH-000178,0.009935787331680001
ACH-000182,-0.0564160160483
ACH-000183,-0.309370288795
ACH-000188,-0.0511333434459
ACH-000189,-0.504759068726
ACH-000190,-0.025566522444099998
ACH-000198,-0.237412992307
ACH-000204,-0.6804292723540001
ACH-000206,-0.0437776626773
ACH-000207,0.11726025622000001
ACH-000211,-0.0476928708464
ACH-000215,-0.157404000842
ACH-000221,-0.146977618807
ACH-000222,-0.273204099221
ACH-000223,-0.123756348455
ACH-000226,-0.38752298883599995
ACH-000227,-0.10374504435799999
ACH-000228,-0.185098885762
ACH-000231,-0.0902008146961
ACH-000232,-0.0717770579568
ACH-000233,-0.014635798849299999
ACH-000234,-0.0321049246751
ACH-000235,-0.24247763629799998
ACH-000237,0.011665941851299998
ACH-000238,0.07536044639169999
ACH-000243,-0.217287951855
ACH-000244,-0.0874952858383
ACH-000246,-0.149274395348
ACH-000248,0.0158616369559
ACH-000250,-0.011091732665
ACH-000251,-0.126161419516
ACH-000253,0.126204690978
ACH-000255,-0.181551176401
ACH-000256,-0.0393141979723
ACH-000257,-0.14332558321
ACH-000258,-0.35010489689
ACH-000259,-0.130891898815
ACH-000260,-0.20754725827799997
ACH-000261,0.08560693672110001
ACH-000262,0.23262159618500003
ACH-000263,0.217287403351
ACH-000264,-0.079964214023
ACH-000265,-0.129631558352
ACH-000266,-0.200293962549
ACH-000272,-0.0923163798287
ACH-000273,-0.252300166109
ACH-000274,0.017528993815799997
ACH-000277,0.24219971580299998
ACH-000278,-0.118638856595
