,TSNAXIP1 (55815)
ACH-000004,-0.34776661465400005
ACH-000007,0.07254020572
ACH-000009,-0.178211252516
ACH-000011,-0.211162052181
ACH-000012,-0.232125590737
ACH-000013,-0.263368960233
ACH-000014,-0.062005432742599995
ACH-000015,-0.08970896013350001
ACH-000017,-0.218545662566
ACH-000018,-0.255654346809
ACH-000019,-0.129825841571
ACH-000021,-0.06762922224569999
ACH-000022,-0.0770876237297
ACH-000025,-0.172829849209
ACH-000028,-0.008319177280560001
ACH-000030,-0.0956323243929
ACH-000035,-0.366701363201
ACH-000036,-0.17651406904199998
ACH-000037,-0.0322913750469
ACH-000039,0.0236608554838
ACH-000040,0.0274480642598
ACH-000041,-0.231824096052
ACH-000042,-0.363591185789
ACH-000045,-0.154069273729
ACH-000047,-0.114736878206
ACH-000052,-0.23714758732299998
ACH-000053,-0.18596878572099998
ACH-000054,-0.15088451312999998
ACH-000055,-0.39707339574699996
ACH-000060,-0.20119922747299998
ACH-000067,-0.26277555556800003
ACH-000070,-0.0303601488673
ACH-000075,0.05328926542719999
ACH-000078,-0.251323879528
ACH-000082,-0.283556539005
ACH-000085,-0.095393411813
ACH-000086,-0.10798020348500001
ACH-000087,0.192411106424
ACH-000092,-0.202411381893
ACH-000095,-0.130656628637
ACH-000097,-0.27867216058
ACH-000098,-0.224391195173
ACH-000099,-0.235956784617
ACH-000108,-0.382088759181
ACH-000113,-0.14037076476399998
ACH-000115,0.016721139317399998
ACH-000116,-0.0958370253727
ACH-000118,-0.216843655836
ACH-000120,-0.345789096974
ACH-000123,0.053989406667
ACH-000127,-0.32268818032499996
ACH-000128,0.209541709124
ACH-000132,-0.244298108638
ACH-000133,-0.10353524785599999
ACH-000137,-0.10080652785000001
ACH-000138,-0.130615348512
ACH-000142,-0.23027002490899998
ACH-000143,0.0905437420354
ACH-000146,-0.032910185171699996
ACH-000148,-0.113159569559
ACH-000150,-0.179055743052
ACH-000152,-0.309973021301
ACH-000153,-0.21985565408100002
ACH-000159,-0.131709626214
ACH-000160,-0.0107200497099
ACH-000163,-0.272360119337
ACH-000167,-0.041974331663800005
ACH-000168,-0.0702054011431
ACH-000169,-0.22316709619300001
ACH-000178,-0.276756823348
ACH-000182,-0.165319682725
ACH-000183,-0.20440798139000002
ACH-000188,-0.13350928574100002
ACH-000189,0.08608489549739999
ACH-000190,-0.44573393883999995
ACH-000198,-0.303657019426
ACH-000204,-0.308841942016
ACH-000206,-0.258387960538
ACH-000207,-0.218922484228
ACH-000211,-0.180029932681
ACH-000215,-0.195740490849
ACH-000221,-0.212728447944
ACH-000222,-0.367820178603
ACH-000223,-0.162494535076
ACH-000226,-0.07850804801660001
ACH-000227,-0.177796956885
ACH-000228,-0.185968725301
ACH-000231,-0.12528352480799998
ACH-000232,-0.183969632238
ACH-000233,-0.168449139498
ACH-000234,-0.151885870273
ACH-000235,-0.140831088763
ACH-000237,-0.29549513333
ACH-000238,-0.172258855888
ACH-000243,-0.239294769294
ACH-000244,-0.49136401255400003
ACH-000246,-0.134835648607
ACH-000248,-0.08444745359919999
ACH-000250,-0.0901041258681
ACH-000251,-0.147820734328
ACH-000253,-0.146210994634
ACH-000255,-0.416060926972
ACH-000256,-0.30632571969
ACH-000257,-0.0803646837449
ACH-000258,-0.124171819295
ACH-000259,-0.191908786862
ACH-000260,-0.19050693958599998
ACH-000261,-0.21540646086800003
ACH-000262,-0.019857968921299998
ACH-000263,0.044213013952
ACH-000264,-0.13476400152999998
ACH-000265,-0.134193378826
ACH-000266,-0.17707452919599997
ACH-000272,-0.152779567641
ACH-000273,-0.038787159241400006
ACH-000274,-0.11286511802400001
ACH-000277,0.04324457007259999
ACH-000278,-0.233087209857
ACH-000279,-0.19311866415399997
ACH-000280,-0.182790281997
ACH-000281,-0.298850314494
ACH-000288,-0.177071076367
ACH-000291,-0.068605333372
ACH-000293,-0.44119701035
ACH-000294,-0.11848267054600001
ACH-000295,-0.20928159582000003
ACH-000296,0.061291542973600004
ACH-000302,-0.0037714898398099996
ACH-000304,0.406211527198
ACH-000307,-0.32704573151099997
ACH-000308,-0.18241475136
ACH-000310,0.018127354825
ACH-000311,-0.18282086683200002
ACH-000312,-0.236182351518
ACH-000315,-0.258718220253
ACH-000316,-0.322706614337
ACH-000317,-0.10291122287999999
ACH-000318,0.0127169209778
ACH-000319,-0.0739287337661
ACH-000320,-0.38287080946400004
ACH-000322,-0.11235554236199999
ACH-000323,0.0615837663409
ACH-000324,-0.311852227576
ACH-000329,-0.214309612733
ACH-000330,-0.178524080963
ACH-000331,-0.158291105445
ACH-000332,-0.141075818055
