,PDIK1L (149420)
ACH-000341,0.20690391562199997
ACH-000348,-0.040902901238
ACH-000350,-0.0015023875118399998
ACH-000352,-0.0598317730442
ACH-000356,0.0501872215466
ACH-000361,-0.09122024891180001
ACH-000362,-0.10016760697899998
ACH-000363,-0.473659955982
ACH-000364,-0.122618608642
ACH-000365,-0.28527788977400004
ACH-000366,-0.0063160108733900005
ACH-000368,-0.250995683151
ACH-000374,-0.152685939765
ACH-000375,0.0711112332775
ACH-000376,0.000855291413175
ACH-000381,-0.00879718503511
ACH-000383,-0.103874466225
ACH-000387,0.147846787291
ACH-000389,-0.0650902921307
ACH-000390,-0.158557499641
ACH-000393,-0.0291036007522
ACH-000395,-0.15672929550200002
ACH-000397,0.0416980729237
ACH-000401,0.0211209146007
ACH-000402,-0.406244091462
ACH-000403,0.0808612262519
ACH-000404,0.0464701984343
ACH-000406,-0.0625896044907
ACH-000407,0.0109674514203
ACH-000408,0.0030149702647399995
ACH-000410,0.00782019019611
ACH-000411,-0.0505092829728
ACH-000414,-0.0116396381723
ACH-000415,-0.04256603534
ACH-000416,-0.0852606783463
ACH-000420,-0.169198258548
ACH-000421,-0.00455829478053
ACH-000424,0.0314289784027
ACH-000425,-0.040371873119
ACH-000426,-0.044112238707600004
ACH-000427,0.0118869107528
ACH-000433,0.0134177095651
ACH-000436,-0.0583461958458
ACH-000444,0.101362939571
ACH-000445,-0.129507070979
ACH-000448,-0.128391858222
ACH-000450,-0.0606602033486
ACH-000452,0.00661539700838
ACH-000454,-0.0493977650917
ACH-000458,-0.022102305413799997
ACH-000459,0.0572969245272
ACH-000460,-0.0282087242308
ACH-000461,-0.014749388799700001
ACH-000463,-0.021847721155500002
ACH-000464,-0.013294051195600001
ACH-000466,-0.011721588086600001
ACH-000467,-0.00324728046959
ACH-000468,0.020489309159099998
ACH-000469,0.0635952867027
ACH-000470,0.083451792531
ACH-000471,-0.0157964812376
ACH-000472,-0.0431186161198
ACH-000473,-0.0260571704678
ACH-000475,-0.0642593524261
ACH-000476,-0.0943383836169
ACH-000477,-0.00823609758453
ACH-000480,-0.173317330218
ACH-000481,-0.0673923451946
ACH-000483,0.0435040792992
ACH-000484,-0.0472909844909
ACH-000485,-0.08311210354389999
ACH-000486,0.0778908085123
ACH-000487,-0.27375072285700003
ACH-000488,-0.022846648804200002
ACH-000490,0.0357684402891
ACH-000491,-0.0911466147414
ACH-000495,0.0513474150746
ACH-000496,-0.0184364151204
ACH-000499,-0.215321678423
ACH-000500,-0.360847346908
ACH-000502,0.0546746447765
ACH-000503,-0.182093430723
ACH-000505,-0.12477101071499999
ACH-000507,-0.142184096656
ACH-000510,-0.0251638568007
ACH-000511,-0.0874415580667
ACH-000512,-0.459578185335
ACH-000516,-0.183102347408
ACH-000517,-0.030630630688
ACH-000518,0.0131148008392
ACH-000520,-0.0979926142704
ACH-000521,-0.151363572675
ACH-000522,-0.0644030886496
ACH-000524,-0.028491738465400002
ACH-000527,0.0328140980124
ACH-000528,0.0409562675278
ACH-000537,-0.1515384707
ACH-000541,-0.0009408428073049999
ACH-000542,-0.0938859275512
ACH-000544,0.0618309673669
ACH-000545,-0.156083701304
ACH-000547,0.180743468328
ACH-000548,-0.055375321137
ACH-000549,-0.026739483685
ACH-000550,-0.11598428294299999
ACH-000552,-0.0206835889363
ACH-000556,-0.051359990325499996
ACH-000557,-0.025179986192900003
ACH-000570,-0.117644114623
ACH-000571,-0.104697305593
ACH-000573,-0.012254562655499998
ACH-000576,-0.171299718957
ACH-000580,0.0591371262216
ACH-000584,-0.00775801089427
ACH-000585,-0.0802432453837
ACH-000588,0.042563570117100005
ACH-000589,0.042942235224
ACH-000591,-0.152155769908
ACH-000593,-0.230633560568
ACH-000600,-0.0399190175113
ACH-000601,-0.0375488107385
ACH-000604,0.15746194243
ACH-000605,-0.051054775415599996
ACH-000606,0.07287160212310001
ACH-000608,-0.0418454633404
ACH-000614,-0.277969133957
ACH-000616,-0.06603740668380001
ACH-000618,-0.0671765073896
ACH-000619,0.0325089601883
ACH-000620,-0.219925226306
ACH-000621,-0.11231904727
ACH-000622,-0.08338663538660002
ACH-000623,-0.16994299636
ACH-000624,0.016972049674
ACH-000627,-0.122267492266
ACH-000630,-0.215349245154
ACH-000632,-0.21972965815900003
ACH-000633,-0.187716862476
ACH-000637,-0.11360948950899999
ACH-000638,-0.04624439878409999
ACH-000646,-0.134548316895
ACH-000647,0.06829377299169999
ACH-000648,-0.00819542449549
ACH-000649,-0.135892385535
ACH-000651,-0.0889929495959
ACH-000652,-0.25930387396
ACH-000653,-0.161949521224
ACH-000657,-0.11341758505
ACH-000658,-0.33585557403800004
ACH-000661,0.0636180731445
ACH-000662,-0.307563734232
ACH-000663,0.017978006296700003
ACH-000665,-0.111262988632
ACH-000671,-0.211839190587
ACH-000673,-0.0177653751193
ACH-000676,0.0108087359339
ACH-000677,0.0679380498016
ACH-000681,-0.0739386476447
ACH-000682,0.0191780755439
ACH-000683,-0.157391506366
ACH-000684,0.0118987538677
ACH-000688,-0.20505780271
ACH-000693,-0.0788226433662
ACH-000694,-0.037034680739699996
ACH-000695,-0.198168205235
ACH-000696,-0.00456592627361
ACH-000697,-0.683132738294
ACH-000699,-0.08136249886689999
ACH-000701,-0.038123165068199995
ACH-000706,-0.239370432113
ACH-000711,-0.014345161936700003
ACH-000713,-0.12299217205499999
ACH-000714,-0.111135560085
ACH-000718,-0.20478339276500002
ACH-000720,-0.130850324688
ACH-000721,-0.17666512748399998
ACH-000724,-0.220543051371
ACH-000725,0.00830817147769
ACH-000732,-0.011188410145199999
ACH-000734,-0.160510134881
ACH-000735,0.0290628399222
ACH-000736,0.040150996822000004
ACH-000738,-0.07231424613239999
ACH-000746,-0.187083663996
ACH-000747,-0.0999931619657
ACH-000748,-0.00399445835825
ACH-000753,-0.0306353825072
ACH-000756,-0.052406194454100004
ACH-000757,-0.122398291765
ACH-000758,-0.065882284268
ACH-000760,0.027913239671
ACH-000763,0.210222808237
ACH-000764,-0.06155382343719999
ACH-000765,0.010881613686
ACH-000766,0.0136734158617
ACH-000767,-0.116297910767
ACH-000768,0.10215369872000002
ACH-000769,-0.171008929957
ACH-000770,-0.0979869929005
ACH-000771,-0.0764027567997
ACH-000773,-0.0355292298322
ACH-000776,-0.250649936516
ACH-000777,0.004292485941719999
ACH-000778,-0.18865425299400002
ACH-000781,-0.0374790043059
ACH-000782,0.0732435649934
ACH-000783,-0.0830304755907
ACH-000784,-0.185183424692
ACH-000785,-0.156497051865
ACH-000787,0.0158759605511
ACH-000788,-0.10560954059000001
ACH-000791,-0.0686286173408
ACH-000792,-0.0804649319072
ACH-000794,-0.137527903264
ACH-000796,-0.048325525985699995
ACH-000799,0.06799686045230001
ACH-000800,-0.140342742038
ACH-000802,0.011612557748799998
ACH-000804,0.0448871936063
ACH-000805,-0.116671493566
ACH-000809,-0.0465446802252
ACH-000810,-0.267299372691
ACH-000811,-0.332166711048
ACH-000817,-0.217106548506
ACH-000819,-0.0649672567299
ACH-000820,0.00217637901098
ACH-000821,-0.0921262056968
ACH-000822,-0.12918121725
ACH-000823,-0.0021874063757199996
ACH-000824,-0.0517712841615
ACH-000827,-0.027780518073
ACH-000829,0.031189289660799997
ACH-000831,-0.03139724396390001
ACH-000832,0.156970764426
ACH-000833,-0.028841282351799998
ACH-000834,-0.164400318515
ACH-000835,0.036230515403699995
ACH-000836,-0.0532732007192
ACH-000837,-0.036082519096
ACH-000838,-0.268459622837
ACH-000839,-0.08781204970519998
ACH-000840,-0.321403932085
ACH-000841,0.016374788366799998
ACH-000843,0.030752996168
ACH-000846,-0.0972976519713
ACH-000847,-0.0189054664622
ACH-000848,0.0453728503259
ACH-000849,-0.250350539358
ACH-000851,-0.157306168698
ACH-000855,-0.0195667365873
ACH-000856,-0.0787259979247
ACH-000858,0.0784986225535
ACH-000859,0.057709922392
ACH-000861,-0.12103372835899999
ACH-000862,-0.156164457724
ACH-000865,-0.009105065064600001
ACH-000866,0.0017591170403199999
ACH-000867,-0.005643565820520001
ACH-000869,0.0150619831626
ACH-000872,-0.17630745028099998
ACH-000873,0.00231677598444
ACH-000876,-0.0528036130649
ACH-000878,0.20024633844300002
ACH-000880,0.0467886971178
ACH-000881,-0.0688117709739
ACH-000882,-0.0627681135125
ACH-000884,-0.194735831127
ACH-000885,0.10803571189000001
ACH-000887,-0.0595199330963
ACH-000888,-0.215159226371
ACH-000889,-0.111420253237
ACH-000890,-0.131434607861
ACH-000896,0.113646170142
ACH-000898,-0.25088437773600003
ACH-000900,-0.0926295406007
ACH-000901,-0.21227642707699998
ACH-000905,0.0005935726983350001
ACH-000906,-0.0359428270781
ACH-000907,-0.0148202599913
ACH-000910,-0.0559894698926
ACH-000911,-0.0758628486866
ACH-000912,0.09409432151139999
ACH-000913,-0.137106754505
ACH-000915,-0.07128443915360001
ACH-000916,-0.030942564883599998
ACH-000917,-0.000893887977477
ACH-000921,-0.0708729848068
ACH-000924,-0.113974565107
ACH-000926,-0.24575815023800002
ACH-000928,-0.034176012556500004
ACH-000929,0.0515748064568
ACH-000932,-0.07199409024060001
ACH-000935,-0.142258742769
ACH-000936,-0.198621986074
ACH-000937,-0.10002267767300001
ACH-000938,-0.055538658016800004
ACH-000939,0.08804963075719999
ACH-000941,-0.14761378570999997
ACH-000943,-0.029921808145400002
ACH-000946,-0.155147558176
ACH-000947,-0.0659451804119
ACH-000948,-0.08579193837369999
ACH-000950,-0.111755809785
ACH-000953,-0.240120284577
ACH-000957,-0.124722339863
ACH-000958,-0.052855005451999997
ACH-000960,0.09072089591350001
ACH-000963,-0.14959141611500001
ACH-000968,0.020644737950299998
ACH-000969,-0.146199625745
ACH-000973,-0.039394157400000004
ACH-000974,-0.0940312578101
ACH-000975,-0.208743813448
ACH-000976,-0.062108077797400005
ACH-000978,0.447702967545
ACH-000980,-0.0388052300899
ACH-000984,-0.149397777024
ACH-000986,0.012327665009700001
ACH-000988,-0.0241871046507
ACH-000993,0.00781163169233
ACH-000994,0.026091395877200003
ACH-000996,0.0855656632286
ACH-001001,-0.0722932149439
ACH-001020,-0.27533672616
ACH-001028,-0.0141433973325
ACH-001031,-0.0353320801266
ACH-001038,0.00520395858889
ACH-001048,0.0233262344298
ACH-001050,-0.141105324357
ACH-001053,-0.216188573466
ACH-001054,0.275323024797
ACH-001061,-0.00995644283656
ACH-001067,0.12204425496099999
ACH-001075,-0.043225116210400004
ACH-001096,0.0319529916613
ACH-001128,-0.247962309197
ACH-001134,0.159302821418
ACH-001151,-0.0189795255769
ACH-001163,-0.0889013267698
ACH-001164,-0.04100790014380001
ACH-001173,-0.0161528565514
ACH-001183,0.185978439355
ACH-001184,0.0165695396621
ACH-001190,-0.0855347555844
ACH-001192,-0.0343234413988
ACH-001193,0.0280631993145
ACH-001196,-0.07478357734289999
ACH-001197,-0.131291042795
ACH-001205,-0.138808083828
ACH-001211,0.156105744366
ACH-001212,0.010036744374200001
ACH-001228,-0.152648733638
ACH-001232,-0.173473227128
ACH-001239,-0.150125509662
ACH-001274,0.0494234401073
ACH-001275,-0.197960546763
ACH-001277,-0.10681780678300001
ACH-001278,-0.122639659423
ACH-001280,-0.0473604139039
ACH-001283,-0.0418785002533
ACH-001289,-0.0540473088436
ACH-001295,-0.10950107830700001
ACH-001300,-0.109504015144
ACH-001301,0.0298959759036
ACH-001302,0.25748602088000005
ACH-001303,0.125138108627
ACH-001306,-0.154257477753
ACH-001318,0.0198568921123
ACH-001322,-0.17458207088599997
ACH-001328,-0.0716481016547
ACH-001332,-0.119732831354
ACH-001333,-0.111570171712
ACH-001336,-0.178336784278
ACH-001340,-0.09252956691019999
ACH-001346,-0.006533256194310001
ACH-001353,0.0578384793044
ACH-001354,-0.00839760176395
ACH-001367,-0.118546233683
ACH-001368,-0.0168699948388
ACH-001374,0.188851919615
ACH-001375,0.0471196940795
ACH-001377,-0.10714918563300001
ACH-001380,-0.10721364533500001
ACH-001391,0.151300539743
ACH-001407,-0.106060184748
ACH-001408,-0.0145833241032
ACH-001413,0.133634244954
ACH-001430,-0.190855989284
ACH-001431,-0.0917547590973
ACH-001450,0.07081800712389999
ACH-001496,-0.000786824656021
ACH-001500,-0.127868584798
ACH-001521,-0.186081178213
ACH-001523,-0.00483845693581
ACH-001532,-0.015415995095600002
ACH-001536,-0.11275094205399999
ACH-001550,-0.0758290075693
ACH-001552,-0.051544986716999995
ACH-001554,-0.054131398183300004
ACH-001645,-0.00299962078676
ACH-001654,0.00509712843442
ACH-001715,0.0410025028478
ACH-001735,-0.074512523299
ACH-001736,-0.00210649011444
ACH-001737,0.0911818820778
ACH-001740,-0.226433105504
ACH-001745,-0.192777052264
ACH-001750,0.0638526088202
ACH-001765,-0.08716404995619999
ACH-001956,-0.0731122045497
ACH-001957,-0.0788733307261
