,MAST3 (23031)
ACH-000004,-0.428565570542
ACH-000007,-0.52794558654
ACH-000009,-0.256355095193
ACH-000011,-0.257693743135
ACH-000012,-0.291240092032
ACH-000013,-0.415456421088
ACH-000014,-0.44048140878799996
ACH-000015,-0.26279731128
ACH-000017,-0.44967195080899997
ACH-000018,-0.534447479637
ACH-000019,-0.534052396032
ACH-000021,-0.526852775824
ACH-000022,-0.405086755424
ACH-000025,-0.314889118461
ACH-000028,-0.277403392773
ACH-000030,-0.5100264089100001
ACH-000035,-0.516547312216
ACH-000036,-0.188417050246
ACH-000037,0.020308477570099997
ACH-000039,-0.45155974210600003
ACH-000040,-0.328124238952
ACH-000041,-0.334533007732
ACH-000042,-0.622549893794
ACH-000045,-0.323390442954
ACH-000047,-0.289009230725
ACH-000052,-0.283071443372
ACH-000053,-0.372557070524
ACH-000054,-0.36276484189
ACH-000055,-0.16498108382
ACH-000060,-0.047972739411000005
ACH-000067,-0.36964281
ACH-000070,-0.466094530162
ACH-000075,-0.26486182682799997
ACH-000078,-0.422364240216
ACH-000082,-0.262703790249
ACH-000085,-0.303996726193
ACH-000086,-0.311197663384
ACH-000087,-0.25330409254700004
ACH-000092,-0.48016465982400003
ACH-000095,-0.495084088897
ACH-000097,-0.43497065704099996
ACH-000098,-0.452032026141
ACH-000099,-0.371949520805
ACH-000108,-0.42525885287199994
ACH-000113,-0.405425138723
ACH-000115,-0.181791790151
ACH-000116,-0.45348584698
ACH-000118,-0.334249977508
ACH-000120,-0.22498742767299998
ACH-000123,-0.366466784724
ACH-000127,-0.346485324152
ACH-000128,-0.569628760821
ACH-000132,-0.27876333245900003
ACH-000133,-0.37923552877899996
ACH-000137,-0.485489810946
ACH-000138,-0.548734033146
ACH-000142,-0.298960400716
ACH-000143,-0.366473139905
ACH-000146,-0.287177918966
ACH-000148,-0.197813810834
ACH-000150,-0.315835103806
ACH-000152,-0.241549973577
ACH-000153,-0.262632453983
ACH-000159,-0.32255885160500003
ACH-000160,-0.252839589166
ACH-000163,-0.40003435485100003
ACH-000167,-0.19039885012200003
ACH-000168,-0.31595219554000004
ACH-000169,-0.500482526919
ACH-000178,-0.262950303645
ACH-000182,-0.304249587813
ACH-000183,-0.380345623334
ACH-000188,-0.291519427474
ACH-000189,-0.386582919423
ACH-000190,-0.20259364711599998
ACH-000198,-0.39717975526
ACH-000204,-0.244822037784
ACH-000206,-0.24929793686299997
ACH-000207,-0.438911361872
ACH-000211,-0.4129024622
ACH-000215,-0.33304135196
ACH-000221,-0.319248752607
ACH-000222,-0.648075431119
ACH-000223,-0.308181598832
ACH-000226,-0.219418598698
ACH-000227,-0.455517076086
ACH-000228,-0.545743895957
ACH-000231,-0.287957961938
ACH-000232,-0.49962726798999996
ACH-000233,-0.43784359792599997
ACH-000234,-0.46685838111999994
ACH-000235,-0.35792797995
ACH-000237,-0.253776548918
ACH-000238,-0.161418774406
ACH-000243,-0.55064750681
ACH-000244,-0.18356236035999998
ACH-000246,-0.306519341485
ACH-000248,-0.5578647005039999
ACH-000250,-0.24329282696199997
ACH-000251,-0.54548250718
ACH-000253,-0.334163274616
ACH-000255,-0.338769506032
ACH-000256,-0.371695631221
ACH-000257,-0.365541081452
ACH-000258,-0.412506299097
ACH-000259,-0.339677681685
ACH-000260,-0.237245165543
ACH-000261,-0.39357389330700004
ACH-000262,-0.485773153185
ACH-000263,-0.333517051831
ACH-000264,-0.26728046713799997
ACH-000265,-0.33560876120300004
ACH-000266,-0.453208870733
ACH-000272,-0.256693198661
ACH-000273,-0.259880238111
ACH-000274,-0.339737322981
ACH-000277,-0.242718362083
ACH-000278,-0.275973770639
ACH-000279,-0.23157263222600002
ACH-000280,-0.375964466431
ACH-000281,-0.667863613157
ACH-000288,-0.249405003216
ACH-000291,-0.433331915819
ACH-000293,-0.352719113029
ACH-000294,-0.287477061741
ACH-000295,-0.381352116047
ACH-000296,-0.0822471514507
ACH-000302,-0.459516690697
ACH-000304,-0.522420935285
ACH-000307,-0.48906219772500004
ACH-000308,-0.197536381079
ACH-000310,-0.323486777269
ACH-000311,-0.478749742883
