,GPN1 (11321)
ACH-000339,-1.3509857297799999
ACH-000341,-0.951930631661
ACH-000348,-1.59081517868
ACH-000350,-1.28834504693
ACH-000352,-1.5125537041
ACH-000356,-1.30215327234
ACH-000361,-1.39274559371
ACH-000362,-1.5879999724899998
ACH-000363,-1.67259930695
ACH-000364,-1.3315919275599999
ACH-000365,-1.51634103926
ACH-000366,-1.4326605032100002
ACH-000368,-1.3499750134900002
ACH-000374,-1.43587990158
ACH-000375,-1.03391470952
ACH-000376,-1.62669928524
ACH-000381,-1.2205241925
ACH-000383,-1.6710259056799999
ACH-000387,-1.0956824997299999
ACH-000389,-1.5641370333899998
ACH-000390,-1.77835726122
ACH-000393,-1.5155261635
ACH-000395,-1.44831420954
ACH-000397,-1.41589593612
ACH-000401,-1.3440076892800001
ACH-000402,-1.5631376552899998
ACH-000403,-1.92287253715
ACH-000404,-1.18392227895
ACH-000406,-1.3131436483499999
ACH-000407,-1.70201527919
ACH-000408,-1.61234579622
ACH-000410,-1.48452111338
ACH-000411,-1.37438616322
ACH-000414,-1.4271686623500002
ACH-000415,-1.5255955453999999
ACH-000416,-1.45197885023
ACH-000420,-1.41520399611
ACH-000421,-1.2920093289
ACH-000424,-1.34179724509
ACH-000425,-1.4580264325799999
ACH-000426,-1.5499721551499999
ACH-000427,-1.7132107797
ACH-000433,-1.29011672881
ACH-000436,-1.49275253493
ACH-000444,-1.25785420381
ACH-000445,-1.5771304938
ACH-000448,-1.50258799623
ACH-000450,-1.68420564518
ACH-000452,-1.4263734550799998
ACH-000454,-1.0358317821
ACH-000458,-1.5352295595200003
ACH-000459,-1.02589581388
ACH-000460,-1.42653051073
ACH-000461,-1.43145467823
ACH-000463,-1.36443668451
ACH-000464,-1.80371347301
ACH-000466,-1.41773938625
ACH-000467,-1.3141546096799999
ACH-000468,-1.4326933899399998
ACH-000469,-1.48387394701
ACH-000470,-1.5420735428799999
ACH-000471,-1.41230272335
ACH-000472,-1.7157652571700002
ACH-000473,-1.12229971531
ACH-000475,-1.5234618143799998
ACH-000476,-1.6598905279299998
ACH-000477,-1.028707465
ACH-000480,-1.2188388509299999
ACH-000481,-1.35898270128
ACH-000483,-1.73281118061
ACH-000484,-1.8110523359400001
ACH-000485,-1.44125367375
ACH-000486,-1.5998059176700001
ACH-000487,-1.47748793681
ACH-000488,-1.4679578714700001
ACH-000490,-1.4047778548199998
ACH-000491,-1.45561041752
ACH-000495,-1.4742976272400001
ACH-000496,-1.57763564512
ACH-000499,-1.2367316516700002
ACH-000500,-1.22847861409
ACH-000502,-1.45941429597
ACH-000503,-1.27856763354
ACH-000505,-1.6671940802
ACH-000507,-1.22223633385
ACH-000510,-1.43639680875
ACH-000511,-1.45112537093
ACH-000512,-1.10309903613
ACH-000516,-1.5980364380599998
ACH-000517,-1.50337614722
ACH-000518,-1.56057656639
ACH-000520,-1.6855775916799998
ACH-000521,-1.6641445529199999
ACH-000522,-1.5696028891100002
ACH-000524,-1.5464021084600001
ACH-000527,-1.18407990078
ACH-000528,-1.1364127537200002
ACH-000537,-1.37478492071
ACH-000541,-1.68204399125
ACH-000542,-1.32059264495
ACH-000544,-1.18864082276
ACH-000545,-1.46424107533
ACH-000547,-1.32523611584
ACH-000548,-1.41377543146
ACH-000549,-1.29981776496
ACH-000550,-1.8502864907900003
ACH-000552,-1.32462653154
ACH-000556,-1.57595692113
ACH-000557,-2.05832226763
ACH-000570,-1.29321658692
ACH-000571,-1.80716334496
ACH-000573,-1.60986347507
ACH-000576,-1.27124127209
ACH-000580,-1.29928753048
ACH-000584,-1.4508522043599998
ACH-000585,-1.3775250028400001
ACH-000588,-1.25771184722
ACH-000589,-1.2434877264
ACH-000591,-1.5270532172100002
ACH-000593,-1.52940677216
ACH-000600,-1.6548282359200002
ACH-000601,-1.54872781515
ACH-000604,-1.58460716627
ACH-000605,-1.10963032685
ACH-000606,-1.2560472815200001
ACH-000608,-1.9726195356799998
ACH-000614,-1.12267776455
ACH-000616,-1.47881508789
ACH-000618,-1.19068696851
ACH-000619,-1.42678628463
ACH-000620,-1.31249563597
ACH-000621,-1.4579640976100001
ACH-000622,-1.7306209969400002
ACH-000623,-1.56822861303
ACH-000624,-1.14590771172
ACH-000627,-1.27286432321
ACH-000630,-1.50229775098
ACH-000632,-1.42017340224
ACH-000633,-1.5204615494799998
ACH-000637,-1.2674928541700001
ACH-000638,-1.51904738287
ACH-000646,-1.6762130256799999
ACH-000647,-1.31617494183
ACH-000648,-1.39478370618
ACH-000649,-1.53957226512
ACH-000651,-1.50346626586
ACH-000652,-1.30831571267
ACH-000653,-1.4964988479199999
ACH-000657,-1.4662945873299997
ACH-000658,-1.4132436578799998
ACH-000661,-1.2204050427500002
ACH-000662,-2.11237402512
ACH-000663,-1.18184672016
ACH-000665,-1.46043889413
ACH-000671,-1.3947683998299998
ACH-000673,-1.53035745292
ACH-000676,-1.41968053021
ACH-000677,-1.44851270852
ACH-000681,-1.1831763002200002
ACH-000682,-1.41421051197
ACH-000683,-1.50608809723
ACH-000684,-1.56127973634
ACH-000688,-2.09626362429
ACH-000693,-1.41121282904
ACH-000694,-1.33972122662
ACH-000695,-1.6258955053
ACH-000696,-1.4971771109999998
ACH-000697,-1.77759680585
ACH-000699,-1.99151521795
ACH-000701,-1.35370096116
ACH-000706,-1.35828132441
ACH-000711,-1.33164619353
ACH-000713,-1.44485763445
ACH-000714,-1.53294195
ACH-000718,-1.8031845593400002
ACH-000720,-1.4113320074899998
ACH-000721,-1.5257263184799998
ACH-000724,-1.2707232353
ACH-000725,-1.88608219161
ACH-000732,-1.5309074427399998
ACH-000734,-1.43278361774
ACH-000735,-1.18064869184
ACH-000736,-1.6165370155399998
ACH-000738,-1.5187318075999998
ACH-000746,-1.71460208651
ACH-000747,-1.28885336905
ACH-000748,-1.18834712209
ACH-000753,-1.4418630903
ACH-000756,-1.2837722570399999
ACH-000757,-1.2199281236
ACH-000758,-1.31177001277
ACH-000760,-1.5739521101499998
ACH-000763,-1.28585877826
ACH-000764,-1.48891037793
ACH-000765,-1.16642928684
ACH-000766,-1.4697410778600002
ACH-000767,-1.56881273001
ACH-000768,-1.14644744089
ACH-000769,-1.55232113516
ACH-000770,-1.56020501438
ACH-000771,-1.5121101823199998
ACH-000773,-1.6180216719799998
ACH-000776,-1.56667573387
ACH-000777,-1.36856057383
ACH-000778,-2.1060291000599998
ACH-000781,-1.3438314037399999
ACH-000782,-1.3578934253900001
ACH-000783,-1.86242345348
ACH-000784,-1.38898157037
ACH-000785,-1.5216004650400001
ACH-000787,-1.47623707442
ACH-000788,-1.45201463947
ACH-000791,-1.44651462091
ACH-000792,-1.3279988755
ACH-000794,-1.3702294208399999
ACH-000796,-1.65567428586
ACH-000799,-1.6868827704299998
ACH-000800,-1.3649255242200002
ACH-000802,-1.3655690938299998
ACH-000804,-1.57300888097
ACH-000805,-1.66271589157
ACH-000809,-1.56272857509
ACH-000810,-1.72864761633
ACH-000811,-1.71129092287
ACH-000817,-1.34746746837
ACH-000819,-1.19635100844
ACH-000820,-1.6604314259600002
ACH-000821,-1.38804309103
ACH-000822,-1.76066734287
ACH-000823,-1.5019311336899999
ACH-000824,-1.65171325181
ACH-000827,-1.41606851777
ACH-000829,-1.38989899239
ACH-000831,-1.46260734241
ACH-000832,-1.26477196639
ACH-000833,-1.60501159609
ACH-000834,-1.4199296380700002
ACH-000835,-1.40409346882
ACH-000836,-1.61329703456
ACH-000837,-1.41544412149
ACH-000838,-1.0498049174600002
ACH-000839,-1.6233379470200002
ACH-000840,-1.50785866542
ACH-000841,-1.3814803585
ACH-000843,-1.6037646315799998
ACH-000846,-1.51532406252
ACH-000847,-1.31986300393
ACH-000848,-1.4836335606600002
ACH-000849,-1.2371484662799999
ACH-000851,-1.4869725712600002
ACH-000855,-1.04686995776
ACH-000856,-1.4230455395100001
ACH-000858,-1.2789035154100001
ACH-000859,-1.0053061377799999
ACH-000861,-1.5191719153299998
ACH-000862,-1.46843503799
ACH-000865,-1.24070873952
ACH-000866,-1.55624663395
ACH-000867,-1.5504304344600002
ACH-000869,-1.46378439734
ACH-000872,-1.50711830097
ACH-000873,-1.75136698665
ACH-000876,-1.3792815471000002
ACH-000878,-1.4953265398700002
ACH-000880,-1.47623442155
ACH-000881,-1.3892532167899998
ACH-000882,-1.53109641083
ACH-000884,-1.3916542144400001
ACH-000885,-1.54052313359
ACH-000887,-1.3313348637
ACH-000888,-1.52811192177
ACH-000889,-1.39162878947
ACH-000890,-1.0885882818100001
ACH-000896,-1.5019515529299998
ACH-000898,-1.3861922709
ACH-000900,-1.6037341693399998
ACH-000901,-1.4409199801600001
ACH-000905,-1.44717229379
ACH-000906,-1.46362241972
ACH-000907,-1.41730163619
ACH-000910,-1.54300918501
ACH-000911,-1.39519138489
ACH-000912,-1.2984922772399998
ACH-000913,-1.4364044269100003
ACH-000915,-1.44164247653
ACH-000916,-1.78178243466
ACH-000917,-1.55254148574
ACH-000921,-1.53310132692
ACH-000924,-1.37653427552
ACH-000926,-1.2425013297
ACH-000928,-1.4823517545700002
ACH-000929,-1.5541861577399998
ACH-000932,-1.39144514389
ACH-000935,-1.58609941755
ACH-000936,-1.2072205161799998
ACH-000937,-1.4398184932
ACH-000938,-1.17209137233
ACH-000939,-1.11530141841
ACH-000941,-1.40473137467
ACH-000943,-1.46400236222
ACH-000946,-1.42241082683
ACH-000947,-1.45292796119
ACH-000948,-1.24273011212
ACH-000950,-1.37653350225
ACH-000953,-1.5275691816699999
ACH-000957,-1.2915548677200002
ACH-000958,-1.35325917016
ACH-000960,-1.3549676372400001
ACH-000963,-1.2583833519299998
ACH-000968,-1.28572312639
ACH-000969,-1.40378137153
ACH-000973,-1.61197552655
ACH-000974,-1.3431023630899999
ACH-000975,-1.21543053376
ACH-000976,-1.44377348803
ACH-000978,-1.64401304754
ACH-000980,-1.1986146218
ACH-000984,-1.53972844026
ACH-000986,-1.40699431618
ACH-000988,-1.13172300919
ACH-000993,-1.52858671323
ACH-000994,-1.49378703021
ACH-000996,-1.7068368607100002
ACH-001001,-1.6941372434
ACH-001020,-1.6416895099700002
ACH-001028,-1.5471561037000001
ACH-001031,-1.13544095292
ACH-001038,-1.6170327055200002
ACH-001048,-1.1932029800700001
ACH-001050,-1.4604267572799998
ACH-001053,-1.5156245698299997
ACH-001054,-1.11637143005
ACH-001061,-1.3467341822499999
ACH-001067,-1.5055172194600002
ACH-001075,-1.27138742841
ACH-001096,-1.31170715689
ACH-001128,-1.75467446227
ACH-001134,-1.43213362224
ACH-001151,-1.40448335305
ACH-001163,-1.61961509512
ACH-001164,-1.5290408557700002
ACH-001173,-1.32843549109
ACH-001183,-1.41303629662
ACH-001184,-1.28026040375
ACH-001190,-1.4905424603
ACH-001192,-1.38771782801
ACH-001193,-1.54974885232
ACH-001196,-1.21430975502
ACH-001197,-1.69105403841
ACH-001205,-1.6120816838799998
ACH-001211,-1.6631162497999998
ACH-001212,-1.65351134823
ACH-001228,-1.64943518597
ACH-001232,-1.32847880942
ACH-001239,-1.3357568261900001
ACH-001274,-1.8131649908200003
ACH-001275,-1.32609714363
ACH-001277,-1.13737478004
ACH-001278,-1.28590067896
ACH-001280,-1.5297047210299999
ACH-001283,-1.14289972758
ACH-001289,-1.54157878333
ACH-001295,-1.52749242018
ACH-001300,-1.4592169770399999
ACH-001301,-1.38821305011
ACH-001302,-1.42563916027
ACH-001303,-1.60389533996
ACH-001306,-1.5905246519799998
ACH-001318,-1.32235701596
ACH-001322,-1.7320534570400004
ACH-001328,-1.43023310063
ACH-001332,-1.18792510714
ACH-001333,-1.09581597121
ACH-001336,-1.3195798275200001
ACH-001340,-1.52768194944
ACH-001346,-1.48451569158
ACH-001353,-1.38557947409
ACH-001354,-1.75080775095
ACH-001367,-1.3150412628100001
ACH-001368,-1.57578480729
ACH-001374,-1.2338655509899998
ACH-001375,-1.29356870566
ACH-001377,-1.72774871849
ACH-001380,-1.29043723031
ACH-001391,-1.57314891897
ACH-001407,-1.56846204919
ACH-001408,-1.24547233452
ACH-001413,-1.46727131256
ACH-001430,-1.85104154441
ACH-001431,-1.3653313529299997
ACH-001450,-1.3880622619
ACH-001496,-1.46258323823
ACH-001500,-1.4716346679199999
ACH-001521,-1.29647825479
ACH-001523,-1.3423991393999999
ACH-001532,-1.41609367563
ACH-001536,-1.37479809195
ACH-001550,-1.6451357597999998
ACH-001552,-1.68636356315
ACH-001554,-1.4689100265900001
ACH-001645,-1.41764321808
ACH-001654,-1.2419507349299999
ACH-001715,-1.47913196428
ACH-001735,-1.4888204689700002
ACH-001736,-1.4402768670100001
ACH-001737,-1.7150313530899999
ACH-001740,-1.1976451177299998
ACH-001745,-1.07304447465
ACH-001750,-1.55310645846
ACH-001765,-1.5058681241999998
ACH-001956,-1.28587368464
ACH-001957,-1.4234288077500001
