,PSMB4 (5692)
ACH-000004,-1.58290869838
ACH-000007,-1.7742032760099997
ACH-000009,-2.0217106398099998
ACH-000011,-1.65672502465
ACH-000012,-1.59744146419
ACH-000013,-1.7295906367900002
ACH-000014,-1.85613801337
ACH-000015,-1.53089333945
ACH-000017,-1.4362632383
ACH-000018,-1.80476080258
ACH-000019,-1.30148780585
ACH-000021,-1.64053396152
ACH-000022,-1.7777009862400002
ACH-000025,-1.60488755065
ACH-000028,-1.6128970958000002
ACH-000030,-1.62872077058
ACH-000035,-1.5867215409900002
ACH-000036,-1.66212989509
ACH-000037,-2.2915244579099996
ACH-000039,-1.65844296841
ACH-000040,-1.6630325414899998
ACH-000041,-1.41800288746
ACH-000042,-1.72908293528
ACH-000045,-1.8002064841599998
ACH-000047,-1.72261934908
ACH-000052,-1.55285927931
ACH-000053,-1.51890057914
ACH-000054,-1.7943216667500002
ACH-000055,-1.8773767548
ACH-000060,-1.7360930229499998
ACH-000067,-1.5026863336200003
ACH-000070,-1.85304504132
ACH-000075,-1.57281754011
ACH-000078,-1.5348910379700003
ACH-000082,-1.8854262024500001
ACH-000085,-1.7213293981
ACH-000086,-1.56054698796
ACH-000087,-1.6035710282700002
ACH-000092,-1.6404388954299998
ACH-000095,-1.6888034238799998
ACH-000097,-1.5463994935799998
ACH-000098,-1.4645339206
ACH-000099,-1.50457445268
ACH-000108,-1.48431941486
ACH-000113,-1.6924140097100002
ACH-000115,-1.8007269057
ACH-000116,-1.5228497527399998
ACH-000118,-1.6856505179299999
ACH-000120,-1.66990881246
ACH-000123,-1.71607954409
ACH-000127,-1.8348637330200002
ACH-000128,-1.81639118125
ACH-000132,-1.55830312822
ACH-000133,-1.29983873807
ACH-000137,-1.75220224824
ACH-000138,-1.83129253188
ACH-000142,-1.6422834744200001
ACH-000143,-1.69173957056
ACH-000146,-1.70737577063
ACH-000148,-1.8327198660599997
ACH-000150,-1.7502919641099999
ACH-000152,-1.5534436031
ACH-000153,-1.60894426629
ACH-000159,-1.51273063061
ACH-000160,-1.8175669147799998
ACH-000163,-1.8097705874
ACH-000167,-1.08981014041
ACH-000168,-2.1559073285799997
ACH-000169,-1.6205698715099999
ACH-000178,-1.6295031664500002
ACH-000182,-1.7025239003100001
ACH-000183,-1.7426089679599996
ACH-000188,-1.69913817439
ACH-000189,-1.5171746559600001
ACH-000190,-1.5040146041999998
ACH-000198,-1.9627395801900003
ACH-000204,-1.85286307037
ACH-000206,-1.5274035263499999
ACH-000207,-1.9823724092500001
ACH-000211,-1.6009792702899999
ACH-000215,-1.7945403767700001
ACH-000221,-1.42020177996
ACH-000222,-1.65113983587
ACH-000223,-2.05784201752
ACH-000226,-1.68216854136
ACH-000227,-1.8956302688599997
ACH-000228,-1.8216725123500002
ACH-000231,-1.4834217186899998
ACH-000232,-1.7196873783000002
ACH-000233,-1.7533564224
ACH-000234,-1.50499854144
ACH-000235,-1.58590258591
ACH-000237,-1.74064000682
ACH-000238,-1.90086972195
ACH-000243,-1.64744882055
ACH-000244,-1.66256941915
ACH-000246,-1.62727959366
ACH-000248,-1.6377660711700002
ACH-000250,-1.68497989262
ACH-000251,-1.79560648961
ACH-000253,-1.62705627647
ACH-000255,-1.4613208153100001
ACH-000256,-1.798839673
ACH-000257,-1.5528380769
ACH-000258,-1.28578779475
ACH-000259,-1.6206767129799997
ACH-000260,-1.54306342701
ACH-000261,-1.49811301669
ACH-000262,-1.7087935090200002
ACH-000263,-1.73570175317
ACH-000264,-1.63852177065
ACH-000265,-1.64644426806
ACH-000266,-1.62406776063
ACH-000272,-1.68266081616
ACH-000273,-1.79583314225
ACH-000274,-1.7954062183300001
ACH-000277,-2.04581266849
ACH-000278,-1.3834716764200001
ACH-000279,-1.57151961301
ACH-000280,-1.5413097608700002
ACH-000281,-1.4702724635
ACH-000288,-1.65784835143
ACH-000291,-1.7173901978100001
ACH-000293,-1.8496409759099999
ACH-000294,-2.15083743284
ACH-000295,-1.9511577142200003
ACH-000296,-2.0360069964400003
ACH-000302,-1.78446699903
ACH-000304,-1.71443885669
ACH-000307,-1.6687459892200003
ACH-000308,-1.51338359633
ACH-000310,-1.6570531768999999
ACH-000311,-1.4766751146700001
ACH-000312,-1.54316150619
ACH-000315,-1.71803839376
ACH-000316,-1.92474455399
ACH-000317,-1.2836143223999998
ACH-000318,-1.7491319158200003
ACH-000319,-1.66890124075
ACH-000320,-1.45148928977
ACH-000322,-1.9563464954599998
ACH-000323,-1.77297619692
ACH-000324,-1.56443727601
ACH-000329,-1.9662299054400003
ACH-000330,-1.3191050189799998
ACH-000331,-1.58996443209
