,LRSAM1 (90678)
ACH-000004,-0.0835889454616
ACH-000007,-0.216645500285
ACH-000009,-0.270973563033
ACH-000011,-0.0394563591228
ACH-000012,-0.20032685012899998
ACH-000013,-0.23262527224500001
ACH-000014,0.10307773407299999
ACH-000015,-0.258027704354
ACH-000017,-0.025754585021
ACH-000018,-0.17746147630999998
ACH-000019,0.107824690977
ACH-000021,-0.26551521266600003
ACH-000022,-0.278670346894
ACH-000025,-0.147097568245
ACH-000028,0.0612327765748
ACH-000030,-0.19001867477
ACH-000035,-0.12644281697899998
ACH-000036,-0.07143639068539999
ACH-000037,-0.08637349029130001
ACH-000039,0.004739845580560001
ACH-000040,0.014211189970499999
ACH-000041,-0.0714342572706
ACH-000042,-0.08846610452430001
ACH-000045,-0.0578594762024
ACH-000047,-0.148446268733
ACH-000052,-0.00012466579369
ACH-000053,-0.060428845181900004
ACH-000054,-0.128905288499
ACH-000055,-0.16931400315099998
ACH-000060,-0.0935207249956
ACH-000067,-0.0612394755011
ACH-000070,-0.038199340934699996
ACH-000075,-0.11797791531400001
ACH-000078,0.000913670935357
ACH-000082,-0.12567584999700002
ACH-000085,-0.23875974893500002
ACH-000086,-0.16595954303
ACH-000087,-0.131547840142
ACH-000092,-0.0508252133574
ACH-000095,-0.039624030646500004
ACH-000097,-0.06439246334990001
ACH-000098,0.0165830950305
ACH-000099,-0.128270642794
ACH-000108,-0.22759773196199998
ACH-000113,-0.149674179287
ACH-000115,-0.287666304989
ACH-000116,-0.22776499066300002
ACH-000118,-0.09298510614420001
ACH-000120,-0.267379785111
ACH-000123,-0.09828796601399999
ACH-000127,-0.12486431279000001
ACH-000128,-0.23406045678399998
ACH-000132,-0.00890993774433
ACH-000133,-0.135297801864
ACH-000137,-0.162365379211
ACH-000138,-0.157733332209
ACH-000142,-0.0326526200559
ACH-000143,-0.020140050992999998
ACH-000146,-0.11387632800400001
ACH-000148,-0.10899261149499999
ACH-000150,0.0481148698494
ACH-000152,-0.110402945679
ACH-000153,0.142623627662
ACH-000159,-0.160653421204
ACH-000160,-0.21942983964499999
ACH-000163,-0.0928666091494
ACH-000167,-0.429309199413
ACH-000168,-0.0576276474368
ACH-000169,-0.18714062897199998
ACH-000178,-0.054250630338599996
ACH-000182,-0.111702072326
ACH-000183,-0.166506196766
ACH-000188,-0.153040903174
ACH-000189,-0.10430301094799999
ACH-000190,-0.37627522663199997
ACH-000198,-0.130271272506
ACH-000204,-0.0516063068738
ACH-000206,0.16535029041899998
ACH-000207,-0.37176894747
ACH-000211,-0.0664942287313
ACH-000215,-0.023239368928900002
ACH-000221,-0.15042638426899999
ACH-000222,0.016487048663000003
ACH-000223,-0.15186251975099999
ACH-000226,0.039238387439199995
ACH-000227,-0.214009416245
ACH-000228,-0.189740951351
ACH-000231,-0.00379019512094
ACH-000232,-0.0251726815887
ACH-000233,0.0198486615985
ACH-000234,-0.147896902056
ACH-000235,-0.0890837904491
ACH-000237,-0.11487129307600001
ACH-000238,-0.346943931816
ACH-000243,-0.090684995353
ACH-000244,-0.07794537616569999
ACH-000246,-0.123585339193
ACH-000248,-0.237644536692
ACH-000250,-0.139021689699
ACH-000251,-0.13181820851700002
ACH-000253,-0.08562396069700001
ACH-000255,-0.13748300856100001
ACH-000256,-0.07632777823860001
ACH-000257,-0.39289179296300003
ACH-000258,0.316228370072
ACH-000259,-0.062254604611400005
ACH-000260,-0.0903132755992
ACH-000261,-0.0908682542038
ACH-000262,-0.284038600649
ACH-000263,-0.42456050686200003
ACH-000264,-0.21329301633099998
ACH-000265,-0.0828991955517
ACH-000266,-0.0852505076503
ACH-000272,-0.144790480251
ACH-000273,-0.143215036578
ACH-000274,-0.15725615347000002
ACH-000277,-0.26107442752
ACH-000278,0.041005069548
ACH-000279,-0.08430054808189999
ACH-000280,-0.196914558304
ACH-000281,-0.234523202265
ACH-000288,0.06669760551580001
ACH-000291,-0.182584489052
ACH-000293,-0.20002057981899998
ACH-000294,-0.17315370233199998
ACH-000295,-0.117582161599
ACH-000296,0.144489164301
ACH-000302,-0.052984355704500004
ACH-000304,0.112029352877
ACH-000307,-0.030727982368400002
ACH-000308,-0.127980245565
ACH-000310,-0.229286461116
ACH-000311,-0.165336412306
ACH-000312,-0.175697192608
ACH-000315,-0.249284946668
ACH-000316,-0.205515424882
ACH-000317,-0.12840757871300001
ACH-000318,-0.263514880919
ACH-000319,-0.0625338493429
ACH-000320,-0.307130556358
ACH-000322,0.00730720946982
ACH-000323,-0.045806651086999994
ACH-000324,-0.17633929279
ACH-000329,-0.168396867447
ACH-000330,-0.315819656046
ACH-000331,0.0277021419305
ACH-000332,-0.051207858233199996
ACH-000334,-0.07765792909189999
ACH-000335,-0.302906592744
ACH-000336,-0.06719758036569999
ACH-000337,-0.23644240467900002
ACH-000339,-0.145839860642
ACH-000341,-0.175050570602
ACH-000348,-0.09315097526280001
ACH-000350,-0.0881281264842
ACH-000352,-0.07743908278789999
ACH-000356,0.0765841136795
ACH-000361,0.13438283371200002
ACH-000362,-0.045000678259600004
ACH-000363,-0.11329499584200001
ACH-000364,0.123864354279
ACH-000365,-0.10796627487199999
ACH-000366,-0.24834007332
ACH-000368,-0.0716480847458
ACH-000374,-0.05899391947319999
ACH-000375,-0.36698674321400004
ACH-000376,-0.11780770191500001
ACH-000381,-0.399625797607
ACH-000383,-0.156479913161
ACH-000387,-0.119247933751
ACH-000389,-0.0440991719659
ACH-000390,-0.0358676558366
ACH-000393,-0.256648913032
ACH-000395,-0.19688503727099999
ACH-000397,-0.0196385356627
ACH-000401,0.0424711457869
ACH-000402,-0.0900791443435
ACH-000403,-0.168603677108
ACH-000404,-0.060127363582499996
ACH-000406,-0.110134465074
ACH-000407,-0.161336732756
ACH-000408,-0.004773873211699999
ACH-000410,-0.159778933799
ACH-000411,-0.18712846452
ACH-000414,-0.0519595606409
ACH-000415,-0.206205194885
ACH-000416,-0.126846174627
ACH-000420,-0.24692816329599998
ACH-000421,-0.11113358549499999
ACH-000424,-0.0482105691907
ACH-000425,-0.138136789458
ACH-000426,-0.0799697295271
ACH-000427,-0.00291978545597
ACH-000433,-0.133208936679
ACH-000436,0.13363983094
ACH-000444,0.052947630512899996
ACH-000445,-0.289279373246
ACH-000448,-0.0718918740778
ACH-000450,-0.236503331684
ACH-000452,-0.11111613785
ACH-000454,0.0664922545142
ACH-000458,-0.0639601804973
ACH-000459,0.25425960866
ACH-000460,-0.0212345332409
ACH-000461,-0.11883390572899999
ACH-000463,-0.020864400917
ACH-000464,-0.13846466047800002
ACH-000466,-0.07879068960689999
ACH-000467,-0.029591725758799998
ACH-000468,-0.155409196815
ACH-000469,-0.155193934319
ACH-000470,-0.26334201754299996
ACH-000471,-0.230125823862
ACH-000472,-0.132870210496
ACH-000473,-0.0258608905108
ACH-000475,-0.135652400425
ACH-000476,-0.268761008699
ACH-000477,-0.24578207842500002
ACH-000480,-0.0194491658143
ACH-000481,-0.0273766177565
ACH-000483,-0.0881685373831
ACH-000484,-0.221186794968
ACH-000485,-0.07964699270219999
ACH-000486,0.0120490490005
ACH-000487,-0.0619804378756
ACH-000488,-0.117078054627
ACH-000490,-0.222049188739
ACH-000491,-0.0373575496909
ACH-000495,-0.0692499504437
ACH-000496,-0.0249185296045
ACH-000499,-0.11891961446900001
ACH-000500,-0.0652695849345
ACH-000502,-0.0623428686955
ACH-000503,-0.28137950898200004
ACH-000505,-0.136720729748
ACH-000507,-0.11197804748700001
ACH-000510,0.00184363510182
ACH-000511,-0.052232890324400004
ACH-000512,0.153790751064
ACH-000516,-0.06784769060319999
ACH-000517,-0.051881817527599995
ACH-000518,-0.245520460092
ACH-000520,-0.265589658757
ACH-000521,-0.114672704493
ACH-000522,-0.0373518302714
ACH-000524,-0.114484802613
ACH-000527,-0.0944262672263
ACH-000528,-0.033841869723799996
ACH-000537,-0.14162700934
ACH-000541,-0.258120607996
ACH-000542,-0.028459199634500002
ACH-000544,-0.190134206753
ACH-000545,-0.010235853631799999
ACH-000547,0.174826386547
ACH-000548,-0.026791660323900002
ACH-000549,-0.09677524269360001
ACH-000550,-0.117042200635
ACH-000552,-0.0872798471944
ACH-000556,-0.114998810613
ACH-000557,-0.24327934341899998
ACH-000570,-0.185297650618
ACH-000571,-0.074562934117
ACH-000573,0.0180325356722
ACH-000576,-0.0704417360211
ACH-000580,0.111890159243
ACH-000584,-0.200610428554
ACH-000585,-0.015753003581
ACH-000588,-0.058220040013800003
ACH-000589,-0.0661115583459
ACH-000591,-0.0420536922719
ACH-000593,0.0346083455049
ACH-000600,0.0532693086942
ACH-000601,-0.18544919428
ACH-000604,0.23319881206700002
ACH-000605,-0.130096577719
ACH-000606,-0.0763853497713
ACH-000608,-0.271523233558
ACH-000614,0.0180233850999
ACH-000616,0.059516288653300005
ACH-000618,-0.0811313668207
ACH-000619,-0.173521069128
ACH-000620,-0.106655592627
ACH-000621,-0.013782481693
ACH-000622,-0.139888272299
ACH-000623,0.05929036747830001
ACH-000624,-0.0100788644728
ACH-000627,-0.15776739051
ACH-000630,-0.172664729994
ACH-000632,-0.10803336721899999
ACH-000633,-0.00910473806786
ACH-000637,-0.0981088145348
ACH-000638,-0.100458555271
ACH-000646,-0.24956605768399998
ACH-000647,-0.18693979854899997
ACH-000648,-0.007601945171149999
ACH-000649,-0.130929135482
ACH-000651,-0.165197961907
ACH-000652,-0.130188964498
ACH-000653,0.0691512050058
ACH-000657,-0.10062651021600001
ACH-000658,-0.214867210693
ACH-000661,-0.166604362301
ACH-000662,0.042871678978900006
ACH-000663,-0.129180200474
ACH-000665,-0.146224885563
ACH-000671,-0.2123957281
ACH-000673,0.00626655811059
ACH-000676,-0.217431870919
ACH-000677,-0.0281742422356
ACH-000681,-0.257813872583
ACH-000682,-0.212421607276
ACH-000683,-0.21889384054699998
ACH-000684,0.183965608629
ACH-000688,-0.15518301496099998
ACH-000693,-0.101189636418
ACH-000694,-0.160734749931
ACH-000695,-0.12798616217599998
ACH-000696,-0.0336163674322
ACH-000697,0.026077868127900004
ACH-000699,-0.18866740413
ACH-000701,-0.352107036932
ACH-000706,-0.196647937719
ACH-000711,-0.141920318826
ACH-000713,-0.175299371887
ACH-000714,-0.286123222453
ACH-000718,-0.248473713202
ACH-000720,0.0364884178373
ACH-000721,-0.259761083058
ACH-000724,-0.032232242275799995
ACH-000725,0.0148503502373
ACH-000732,0.0736039928884
ACH-000734,-0.0916955792973
ACH-000735,-0.113739330913
ACH-000736,-0.116399672555
ACH-000738,-0.11089957064200001
ACH-000746,-0.280421889767
ACH-000747,-0.054320281415800004
ACH-000748,-0.188738775298
ACH-000753,-0.0921537716754
ACH-000756,-0.19851791060899998
ACH-000757,-0.40762019629199997
ACH-000758,0.0031978288438499996
ACH-000760,-0.155345396884
ACH-000763,-0.16134722946
ACH-000764,-0.0112510550232
ACH-000765,-0.09051713106899999
ACH-000766,0.07269199752880001
ACH-000767,-0.24779032794199998
ACH-000768,0.0165998476566
ACH-000769,-0.132340693356
ACH-000770,-0.0581823778999
ACH-000771,-0.182218584302
ACH-000773,-0.170008966357
ACH-000776,-0.102753450676
ACH-000777,-0.0942670988579
ACH-000778,-0.042242848865199994
ACH-000781,-0.236755778833
ACH-000782,-0.0749700637059
ACH-000783,-0.19216317555
ACH-000784,-0.0703356815086
ACH-000785,-0.254101312325
ACH-000787,-0.0959801959083
ACH-000788,-0.0321434935051
ACH-000791,-0.187774140495
ACH-000792,-0.0867986556938
ACH-000794,-0.0278281305579
ACH-000796,-0.174061704818
ACH-000799,0.150893230535
ACH-000800,-0.300530177816
ACH-000802,0.103199790472
ACH-000804,0.0321346291192
ACH-000805,-0.154460427137
ACH-000809,0.0073586229489
ACH-000810,0.060895933575
ACH-000811,-0.138492166378
ACH-000817,0.100322216055
ACH-000819,-0.134186563364
ACH-000820,-0.226475970729
ACH-000821,-0.035578789481599996
ACH-000822,-0.137333062593
ACH-000823,-0.267227129758
ACH-000824,-0.18991148899500002
ACH-000827,-0.10769056553200002
ACH-000829,0.0694846838235
ACH-000831,0.00433431011126
ACH-000832,-0.129648732741
ACH-000833,0.32804564720699997
ACH-000834,-0.0682611514902
ACH-000835,-0.06269012707
ACH-000836,-0.07233065529089999
ACH-000837,-0.142026821076
ACH-000838,-0.268384573764
ACH-000839,0.029370626031999997
ACH-000840,-0.101487160015
ACH-000841,-0.12819312361500002
ACH-000843,0.011584364272700001
ACH-000846,0.07023500812030001
ACH-000847,-0.20544072798500002
ACH-000848,0.0622645356639
ACH-000849,-0.0636467447975
ACH-000851,-0.199846058829
ACH-000855,-0.0904242348209
ACH-000856,-0.24954821353
ACH-000858,-0.137803882404
ACH-000859,-0.0620814495394
ACH-000861,-0.06929605404969999
ACH-000862,-0.09944676950850001
ACH-000865,-0.185877396153
ACH-000866,-0.0750987334177
ACH-000867,-0.0271473002587
ACH-000869,0.0659103598123
ACH-000872,-0.284297641734
ACH-000873,-0.280437433826
ACH-000876,0.005899175035729999
ACH-000878,0.0275314603566
ACH-000880,-0.10987904252
ACH-000881,-0.020317269383499998
ACH-000882,0.018759599084400003
ACH-000884,-0.173138146074
ACH-000885,-0.11047527364700001
ACH-000887,-0.13731907486
ACH-000888,-0.265827729678
ACH-000889,-0.126104199791
ACH-000890,-0.04564939281119999
ACH-000896,-0.015985932174
ACH-000898,-0.260830968648
ACH-000900,-0.19217365235300002
ACH-000901,-0.0662823460107
ACH-000905,0.0313892201146
ACH-000906,-0.153140796072
ACH-000907,-0.027731063653
ACH-000910,-0.116927922986
ACH-000911,-0.0671331926431
ACH-000912,-0.065704114565
ACH-000913,-0.257627194124
ACH-000915,-0.154372035127
ACH-000916,-0.66666242331
ACH-000917,-0.118513605013
ACH-000921,0.0181057066783
ACH-000924,-0.147532871342
ACH-000926,-0.375832026065
ACH-000928,-0.105920818465
ACH-000929,-0.224556601375
ACH-000932,-0.0558360049495
ACH-000935,-0.073584715295
ACH-000936,0.10817150950099999
ACH-000937,-0.158364765642
ACH-000938,-0.13223085652799998
ACH-000939,-0.117599857858
ACH-000941,-0.10624909359200001
ACH-000943,-0.052578494412099996
ACH-000946,-0.16450418537
ACH-000947,-0.049474066643799997
ACH-000948,-0.08773864189200001
ACH-000950,-0.0557760402443
ACH-000953,-0.16720789167400002
ACH-000957,-0.127345233261
ACH-000958,-0.0883937181597
ACH-000960,-0.194766033566
ACH-000963,0.138986202233
ACH-000968,-0.103038030295
ACH-000969,0.0266546603444
ACH-000973,-0.11149324622000001
ACH-000974,-0.131726330761
ACH-000975,0.036781984686199996
ACH-000976,-0.00181437333929
ACH-000978,0.23142508085299998
ACH-000980,-0.17673722835499997
ACH-000984,-0.20842254033399998
ACH-000986,-0.0858971268323
ACH-000988,-0.0954618893604
ACH-000993,-0.146673322895
ACH-000994,-0.0262620855954
ACH-000996,-0.107832798166
ACH-001001,0.009713437308540001
ACH-001020,-0.110452898744
ACH-001028,-0.29532243675000003
ACH-001031,-0.195645150843
ACH-001038,-0.114227681947
ACH-001048,-0.201117794297
ACH-001050,-0.046881144314400006
ACH-001053,-0.375193108512
ACH-001054,-0.0589251931508
ACH-001061,-0.136744506416
ACH-001067,-0.327892444609
ACH-001075,-0.0529014902351
ACH-001096,-0.317586011808
ACH-001128,0.148999304976
ACH-001134,-0.190789984978
ACH-001151,-0.15437837065999999
ACH-001163,-0.262440008221
ACH-001164,-0.200241353712
ACH-001173,0.00379574019644
ACH-001183,-0.118865374285
ACH-001184,-0.0167836398237
ACH-001190,0.046987558173199995
ACH-001192,-0.282491875676
ACH-001193,-0.0268023393744
ACH-001196,-0.19290468463100002
ACH-001197,0.017405322327299997
ACH-001205,-0.160449024966
ACH-001211,0.00535687442316
ACH-001212,-0.204683765385
ACH-001228,-0.18057305256099998
ACH-001232,-0.0117320674028
ACH-001239,-0.17369017445300003
ACH-001274,-0.109321508077
ACH-001275,-0.22643228856999997
ACH-001277,-0.0179568480921
ACH-001278,0.069709777286
ACH-001280,-0.014898669651500001
ACH-001283,-0.094132099828
ACH-001289,-0.019000808690200002
ACH-001295,-0.13962031287
ACH-001300,-0.22834190256499998
ACH-001301,-0.0795371347796
ACH-001302,-0.22704401801600002
ACH-001303,-0.341998717979
ACH-001306,-0.08212880536280001
ACH-001318,-0.148476581522
ACH-001322,-0.079282588289
ACH-001328,-0.170888919665
ACH-001332,-0.161995572938
ACH-001333,0.0605235728479
ACH-001336,-0.0233661861879
ACH-001340,-0.11168058188300001
ACH-001346,-0.10658644683599999
ACH-001353,-0.0628772752268
ACH-001354,-0.0197449646192
ACH-001367,-0.04680962771430001
ACH-001368,-0.09074825751769999
ACH-001374,-0.322774161871
ACH-001375,-0.219234068981
ACH-001377,-0.191232819012
ACH-001380,-0.248686907249
ACH-001391,-0.110095448055
ACH-001407,-0.057219992378000004
ACH-001408,-0.12030028829299999
ACH-001413,0.00468270291667
ACH-001430,-0.121614659996
ACH-001431,-0.152965625685
ACH-001450,-0.128868792969
ACH-001496,-0.0411903088483
ACH-001500,-0.25153942163000004
ACH-001521,-0.203201065659
ACH-001523,-0.112426507798
ACH-001532,-0.102406806248
ACH-001536,-0.119356426537
ACH-001550,-0.208237203393
ACH-001552,-0.193619107823
ACH-001554,-0.118322340073
ACH-001645,-0.107728605737
ACH-001654,-0.0784190645668
ACH-001715,-0.212466230433
ACH-001735,-0.11893245834100001
ACH-001736,-0.0512067564365
ACH-001737,0.364969171066
ACH-001740,-0.008917606345010001
ACH-001745,-0.08596139757020001
ACH-001750,-0.03982443711769999
ACH-001765,-0.08734913983459999
ACH-001956,-0.08631776765259999
ACH-001957,-0.05833838429740001
