,ANXA7 (310)
ACH-000004,-0.0599916931073
ACH-000007,-0.45477045807899996
ACH-000009,-0.149314041171
ACH-000011,-0.137434672948
ACH-000012,-0.06953205360169999
ACH-000013,-0.204453573945
ACH-000014,-0.0686930338884
ACH-000015,-0.29241180643000003
ACH-000017,-0.059530274166699995
ACH-000018,-0.0326812920561
ACH-000019,-0.283946008178
ACH-000021,-0.0757373531216
ACH-000022,-0.137701624582
ACH-000025,-0.284832051386
ACH-000028,-0.32680811014899996
ACH-000030,-0.333024567052
ACH-000035,-0.236518484519
ACH-000036,-0.0781101707868
ACH-000037,-0.14195831312
ACH-000039,0.071090335897
ACH-000040,-0.267562881069
ACH-000041,-0.104329775726
ACH-000042,-0.194090166275
ACH-000045,-0.257381381565
ACH-000047,-0.0624776948912
ACH-000052,0.022397329727300002
ACH-000053,-0.126062905363
ACH-000054,-0.250811453897
ACH-000055,-0.05205102258219999
ACH-000060,-0.016323436094899998
ACH-000067,-0.205032606655
ACH-000070,-0.22064353573800002
ACH-000075,-0.14571147179000002
ACH-000078,-0.051277046177000005
ACH-000082,-0.41343676109399996
ACH-000085,-0.199922500839
ACH-000086,-0.391914544465
ACH-000087,-0.0897153052457
ACH-000092,-0.106286878268
ACH-000095,-0.08528401936069999
ACH-000097,-0.21243779039299998
ACH-000098,-0.0510193010286
ACH-000099,-0.289889576913
ACH-000108,-0.175530938003
ACH-000113,-0.0907053865732
ACH-000115,-0.315935098285
ACH-000116,-0.229966944695
ACH-000118,-0.296065172215
ACH-000120,-0.160687222324
ACH-000123,-0.125504423148
ACH-000127,-0.050403773147300004
ACH-000128,-0.0984585113913
ACH-000132,-0.23346680722899998
ACH-000133,-0.157306719864
ACH-000137,-0.287821635209
ACH-000138,-0.187898223758
ACH-000142,-0.20152014017099998
ACH-000143,-0.19220404025899998
ACH-000146,-0.179032202889
ACH-000148,-0.284429898139
ACH-000150,-0.225505572113
ACH-000152,-0.356035499987
ACH-000153,-0.030159884257400002
ACH-000159,-0.147996766336
ACH-000160,-0.082348257029
ACH-000163,-0.25523871898
ACH-000167,-0.20408794990899998
ACH-000168,0.022817633113000002
ACH-000169,-0.286063187143
ACH-000178,-0.0334617397715
ACH-000182,-0.226015357796
ACH-000183,-0.0402965302595
ACH-000188,-0.111120059778
ACH-000189,-0.479470319873
ACH-000190,-0.187371124305
ACH-000198,-0.119020650492
ACH-000204,-0.0345950355419
ACH-000206,-0.07521163967410001
