,CCL4L2 (9560)
ACH-000488,-0.0455798692297
ACH-000490,-0.0110679156372
ACH-000491,0.00808949627451
ACH-000495,-0.271690122769
ACH-000496,-0.08258109852699999
ACH-000499,0.00616368843829
ACH-000500,-0.201294134113
ACH-000502,-0.15610118195999997
ACH-000503,-0.00688310784948
ACH-000505,-0.21132295926800002
ACH-000507,-0.22465552063000002
ACH-000510,-0.04232194103780001
ACH-000511,0.0976026677268
ACH-000512,0.10366207339900001
ACH-000516,-0.22225970878600002
ACH-000517,-0.12196328968499999
ACH-000518,-0.0922383250887
ACH-000520,-0.0134380110668
ACH-000521,-0.27365621226500003
ACH-000522,0.0252369303795
ACH-000524,-0.0589193291119
ACH-000527,-0.0958120969252
ACH-000528,-0.010447117852
ACH-000537,0.0316359706
ACH-000541,-0.222728368349
ACH-000542,0.11760439637499999
ACH-000544,-0.36153868280900003
ACH-000545,0.0788063747399
ACH-000547,-0.0685316935801
ACH-000548,-0.0030590609614499996
ACH-000549,-0.357901404167
ACH-000550,0.129526768897
ACH-000552,-0.16255416074999998
ACH-000556,-0.0760456930491
ACH-000557,0.0452949564561
ACH-000570,-0.0385131091789
ACH-000571,-0.0237666616823
ACH-000573,-0.037342340455999996
ACH-000576,-0.132354176177
ACH-000580,0.036111185204199994
ACH-000584,-0.190293134085
ACH-000585,-0.0857206597273
ACH-000588,-0.253210550145
ACH-000589,-0.0164268580184
ACH-000591,0.033718316784900004
ACH-000593,-0.156777746702
ACH-000600,-0.42247826283600004
ACH-000601,-0.0724037159015
ACH-000604,-0.35202225249200003
ACH-000605,-0.158342295145
ACH-000606,-0.265873418939
ACH-000608,-0.122838308149
ACH-000614,0.022330806034
ACH-000616,-0.178188246756
ACH-000618,-0.200183583489
ACH-000619,0.0272394576542
ACH-000620,0.19848317849199998
ACH-000621,-0.084606326505
ACH-000622,-0.169006374188
ACH-000623,-0.278601741878
ACH-000624,-0.154692587162
ACH-000627,-0.09088330231319999
ACH-000630,-0.19661420687399997
ACH-000632,-0.312208746546
ACH-000633,0.21467101599
ACH-000637,0.059447566767800004
ACH-000638,-0.12244342306299999
ACH-000646,-0.0922577603896
ACH-000647,-0.0430127148914
ACH-000648,-0.403201376224
ACH-000649,-0.143161062269
ACH-000651,0.009117143428840001
ACH-000652,-0.185593198231
ACH-000653,-0.137738153089
ACH-000657,-0.0586442485221
ACH-000658,-0.36817824745800004
ACH-000661,0.102133010254
ACH-000662,-0.036025380347699996
ACH-000663,-0.265194440122
ACH-000665,0.00524758114419
ACH-000671,-0.202218649509
ACH-000673,-0.05922230927069999
ACH-000676,-0.034455934547
ACH-000677,-0.108679757473
ACH-000681,-0.301624267598
ACH-000682,-0.17234828417999998
ACH-000683,0.10811770405200001
ACH-000684,-0.44476562211000004
ACH-000688,-0.101455793636
ACH-000693,-0.09597073794710001
ACH-000694,-0.035352973809300005
ACH-000695,-0.162755258565
ACH-000696,-0.0703210933714
ACH-000697,0.0312631240223
ACH-000699,0.00837762663342
ACH-000701,-0.0116786672238
ACH-000706,0.054860582218699994
ACH-000711,-0.11357934089999999
ACH-000713,-0.118964364464
ACH-000714,-0.0734302393903
ACH-000718,0.028185250046599997
ACH-000720,-0.130717230357
ACH-000721,-0.343429605316
ACH-000724,-0.0830652260853
ACH-000725,0.09815380807939998
ACH-000732,-0.192096856008
ACH-000734,0.019816348041400002
ACH-000735,-0.0299390930547
ACH-000736,-0.138087605798
ACH-000738,-0.0529767597539
ACH-000746,-0.327837529119
ACH-000747,-0.219319504518
ACH-000748,0.00781054427388
ACH-000753,-0.0332675602801
ACH-000756,-0.181082374716
ACH-000757,0.114823007367
ACH-000758,-0.019120350353299998
ACH-000760,-0.189929819172
ACH-000763,-0.492169868009
ACH-000764,-0.161697518298
ACH-000765,-0.020290501124
ACH-000766,0.139981225448
ACH-000767,0.0151542311864
ACH-000768,-0.061092373196800005
ACH-000769,-0.189429229115
ACH-000770,-0.186629173559
ACH-000771,-0.0648135767364
ACH-000773,-0.0909062392088
ACH-000776,0.0441713798275
ACH-000777,0.047214741295
ACH-000778,-0.39042829585999994
ACH-000781,-0.0455792138591
ACH-000782,0.149805238238
ACH-000783,0.0926463033232
ACH-000784,-0.0626445210119
ACH-000785,-0.0349388598645
ACH-000787,-0.0021241656134300003
ACH-000788,-0.0219267570459
ACH-000791,-0.290784405679
ACH-000792,-0.14237566421599998
ACH-000794,-0.12286788823599999
ACH-000796,-0.325354535114
ACH-000799,-0.007699264700020001
ACH-000800,-0.167641891395
ACH-000802,-0.147945566912
ACH-000804,-0.397398698828
ACH-000805,0.0782126001171
ACH-000809,-0.149080122378
ACH-000810,0.220741786685
ACH-000811,-0.165520664264
ACH-000817,0.0195084874852
ACH-000819,-0.0694092130849
ACH-000820,0.00500189402404
ACH-000821,-0.491603373226
ACH-000822,-0.0255739484847
ACH-000823,-0.030437011519999998
ACH-000824,0.00195365824827
ACH-000827,-0.140838418611
ACH-000829,0.104106946293
ACH-000831,-0.0743634023588
ACH-000832,-0.15205551456900002
ACH-000833,-0.0928998549512
ACH-000834,-0.25883083221500003
ACH-000835,-0.08682980547260001
ACH-000836,0.0304138892198
ACH-000837,-0.16624172112
ACH-000838,-0.176862162356
ACH-000839,-0.23370448975000002
ACH-000840,0.013154201769299998
ACH-000841,-0.332386302614
ACH-000843,-0.298404811557
ACH-000846,0.078056330769
ACH-000847,-0.236458119371
ACH-000848,-0.09807362234989998
ACH-000849,-0.26821961007399997
ACH-000851,-0.0165813178055
ACH-000855,0.0908807201806
ACH-000856,-0.196084887444
ACH-000858,-0.140439519981
ACH-000859,-0.0318376434589
ACH-000861,-0.0167534099309
ACH-000862,-0.17977428781100002
ACH-000865,-0.014391217037
ACH-000866,-0.0288991317876
ACH-000867,-0.096285849255
ACH-000869,-0.06671072980909999
ACH-000872,-0.101177664783
ACH-000873,0.016873494154900002
ACH-000876,-0.0852528562756
ACH-000878,-0.7178065097930001
ACH-000880,0.0386050474488
ACH-000881,-0.041011152032
ACH-000882,-0.146519199119
ACH-000884,-0.0990336833563
ACH-000885,0.057600257816000006
ACH-000887,-0.105933720717
ACH-000888,0.011215655452100001
ACH-000889,-0.49001178377099996
ACH-000890,-0.23238546485599998
ACH-000896,0.0508277290137
ACH-000898,-0.292796694002
ACH-000900,-0.24451321865800002
ACH-000901,-0.0160995688327
ACH-000905,-0.07301854542439999
ACH-000906,-0.143082598501
ACH-000907,-0.215455203808
ACH-000910,0.10701194202299999
ACH-000911,-0.100303897447
ACH-000912,-0.18623741179499997
ACH-000913,-0.12073080912
ACH-000915,-0.04406986895909999
ACH-000916,-0.0959289159429
ACH-000917,-0.152504236608
ACH-000921,-0.247810913273
ACH-000924,-0.456708850757
ACH-000926,-0.147361522948
ACH-000928,-0.0167900714268
ACH-000929,0.0398110244121
ACH-000932,-0.166711434634
ACH-000935,-0.236386470841
ACH-000936,0.143742841348
ACH-000937,0.113062591876
ACH-000938,0.149293534186
ACH-000939,-0.0671243724627
ACH-000941,0.0943495696928
ACH-000943,-0.10583431880699999
ACH-000946,-0.039847948163900006
ACH-000947,0.202931903231
ACH-000948,0.107498540297
ACH-000950,0.005133395400449999
ACH-000953,0.259487973364
ACH-000957,0.242276508299
ACH-000958,0.217426377923
ACH-000960,-0.301464743452
ACH-000963,-0.363248373036
ACH-000968,-0.0383165263166
ACH-000969,0.10084628889599999
ACH-000973,-0.007191481365560001
ACH-000974,-0.0407224510706
ACH-000975,-0.0672172147616
ACH-000976,-0.13858245195
ACH-000978,0.324812271281
ACH-000980,0.0192075847942
ACH-000984,0.0798791682066
ACH-000986,0.0661129511502
ACH-000988,0.07603123247160001
ACH-000993,-0.189153915112
ACH-000994,-0.229557885183
ACH-000996,-0.339602965755
ACH-001001,-0.106188373026
ACH-001020,0.15648500664
ACH-001028,-0.109420690277
ACH-001031,0.0419153713303
ACH-001038,-0.0533849269431
ACH-001048,-0.23677384963300002
ACH-001050,-0.17592634345400002
ACH-001053,-0.166313424381
ACH-001054,-0.00888130307311
ACH-001061,-0.0290731894415
ACH-001067,0.10137793625600001
ACH-001075,-0.23266922003
ACH-001096,0.0349428162794
ACH-001128,-0.0365002468005
ACH-001134,-0.15543238353
ACH-001151,0.0152147288972
ACH-001163,-0.320186502418
ACH-001164,-0.301291800998
ACH-001173,-0.08660071484639999
ACH-001183,-0.227427039464
ACH-001184,0.211134371083
ACH-001190,-0.0676130881965
ACH-001192,0.184778920843
ACH-001193,-0.140663183485
ACH-001196,0.141672193764
ACH-001197,-0.787182130624
ACH-001205,0.161524919679
ACH-001211,0.0892921436358
ACH-001212,-0.652432874625
ACH-001228,-0.071589338551
ACH-001232,-0.0573700624104
ACH-001239,-0.209798329423
ACH-001274,-0.22943407356999998
ACH-001275,-0.386249592006
ACH-001277,-0.242550504797
ACH-001278,-0.17518736489300002
ACH-001280,0.24579448864999998
ACH-001283,0.08376087317039999
ACH-001289,0.0619287676395
ACH-001295,0.017203186383200002
ACH-001300,0.0674976358204
ACH-001301,-0.0398069455867
ACH-001302,-0.20358533771899998
ACH-001303,-0.0111684948534
ACH-001306,-0.08268545535369999
ACH-001318,-0.439583394441
ACH-001322,-0.13850731161399998
ACH-001328,-0.00056293888358
ACH-001332,-0.286911159259
ACH-001333,-0.143452971642
ACH-001336,0.116634470267
ACH-001340,-0.038039184570900005
ACH-001346,-0.206876188213
ACH-001353,-0.176746255578
ACH-001354,-0.149553741434
ACH-001367,0.0193338112192
ACH-001368,0.0034152112240599997
ACH-001374,0.376635945907
ACH-001375,-0.22191180324999998
ACH-001377,0.00691699111528
ACH-001380,-0.06954388503280001
ACH-001391,-0.18682050684700002
ACH-001407,-0.08219947525270001
ACH-001408,-0.0197298324772
ACH-001413,-0.0989421473938
ACH-001430,0.129541746684
ACH-001431,-0.117034041064
ACH-001450,0.038209338667699995
ACH-001496,-0.117538403174
ACH-001500,-0.23580999963500002
ACH-001521,-0.213416935968
ACH-001523,-0.0385996152728
ACH-001532,-0.211219303629
ACH-001536,-0.164786688962
ACH-001550,-0.240621698803
ACH-001552,-0.0397510446417
ACH-001554,-0.20958396825300002
ACH-001645,-0.0988947291431
ACH-001654,-0.0714811183562
ACH-001715,-0.219878763184
ACH-001735,0.234317315376
ACH-001736,0.016976118779299998
ACH-001737,-0.0869770040762
ACH-001740,0.273259646017
ACH-001745,-0.143254532408
ACH-001750,-0.14282589495
ACH-001765,-0.134343984375
ACH-001956,-0.216388546036
ACH-001957,-0.28549286280999997
