,CHUK (1147)
ACH-000004,-0.0636729536496
ACH-000007,-0.176041596776
ACH-000009,0.138473273478
ACH-000011,-0.43586902768299995
ACH-000012,-0.165123899056
ACH-000013,-0.118381475923
ACH-000014,-0.0926788416467
ACH-000015,-0.107223137227
ACH-000017,0.0321830372503
ACH-000018,-0.389995278777
ACH-000019,0.11426951043099999
ACH-000021,-0.0530945115107
ACH-000022,0.19440777454100003
ACH-000025,-0.45081883023
ACH-000028,-0.117054206487
ACH-000030,-0.21567398336399998
ACH-000035,-0.17081682726599998
ACH-000036,-0.021402271667
ACH-000037,-0.284508846026
ACH-000039,-0.231177892712
ACH-000040,-0.141343001277
ACH-000041,-0.0685761632307
ACH-000042,-0.35023038542499996
ACH-000045,-0.0410816354724
ACH-000047,-0.0918526098601
ACH-000052,-0.26975558937399996
ACH-000053,0.025145541716400002
ACH-000054,-0.0636315978843
ACH-000055,-0.100463226745
ACH-000060,-0.386436680683
ACH-000067,-0.23546511963300001
ACH-000070,0.295441941664
ACH-000075,-0.047784619276
ACH-000078,-0.0660913461032
ACH-000082,0.142219493626
ACH-000085,0.0415448978375
ACH-000086,-0.235311985652
ACH-000087,0.0129207271477
ACH-000092,-0.148658377752
ACH-000095,-0.03967862542080001
ACH-000097,0.110954767292
ACH-000098,-0.327578604853
ACH-000099,-0.1639519396
ACH-000108,-0.10052800100999999
ACH-000113,0.06645945672840001
ACH-000115,-0.164078844727
ACH-000116,-0.028113934004900004
ACH-000118,-0.42857666098700004
ACH-000120,-0.166303053434
ACH-000123,-0.09511223985179999
ACH-000127,-0.07083555312039999
ACH-000128,-0.036937753925000004
ACH-000132,-0.234906133423
ACH-000133,-0.18527443350699999
ACH-000137,-0.494201633369
ACH-000138,0.0649433081504
ACH-000142,-0.329573653089
ACH-000143,-0.12419025146700001
ACH-000146,-0.151879907206
ACH-000148,-0.281994162012
ACH-000150,-0.152000734883
ACH-000152,-0.256193569554
ACH-000153,-0.456731676157
ACH-000159,-0.203359481578
ACH-000160,0.308747841147
ACH-000163,-0.00926364809434
ACH-000167,0.325802099937
ACH-000168,-0.27206882275100003
ACH-000169,-0.135940832125
ACH-000178,-0.227765465916
ACH-000182,-0.133007779527
ACH-000183,-0.7370385408310001
ACH-000188,0.20775454409400002
ACH-000189,-0.0357002722631
ACH-000190,0.141076513637
ACH-000198,-0.015172290287500001
ACH-000204,-0.73578018443
ACH-000206,-0.723390970406
ACH-000207,-0.266365259899
ACH-000211,-0.0958253671736
ACH-000215,-0.0940548673207
ACH-000221,0.023432145363
ACH-000222,-0.045314008634199994
ACH-000223,-0.0750276095768
ACH-000226,-0.0158821480898
ACH-000227,-0.0328345639593
ACH-000228,-0.38720069673
ACH-000231,-0.24820153891
ACH-000232,-0.0127025970827
ACH-000233,-0.440503247262
ACH-000234,-0.229321115737
ACH-000235,-0.16258567179400002
ACH-000237,-0.49980735748800004
ACH-000238,-0.606473693566
ACH-000243,-0.167377660808
ACH-000244,0.115864325694
ACH-000246,-0.321539658796
ACH-000248,0.14955153444299998
ACH-000250,-0.555130456341
ACH-000251,-0.142249033489
ACH-000253,-0.0676799614526
ACH-000255,-0.22958110509100002
ACH-000256,-0.036601577972
ACH-000257,0.150247820761
ACH-000258,0.127089752714
ACH-000259,-0.07001538068850001
ACH-000260,-0.0620049540116
ACH-000261,-0.0367124598492
ACH-000262,-0.28094328006200003
ACH-000263,-0.0211640637543
ACH-000264,-0.139143050781
ACH-000265,-0.248274062631
ACH-000266,-0.11740212600299998
ACH-000272,-0.171351595655
ACH-000273,-0.24309400902399997
ACH-000274,-0.123897094616
ACH-000277,-0.14102599591499998
ACH-000278,0.13742382067199999
ACH-000279,-0.033664890217
ACH-000280,-0.191505264141
ACH-000281,-0.263462124475
ACH-000288,-0.369843682348
ACH-000291,-0.214115965553
ACH-000293,-0.0944920198267
ACH-000294,-0.131246376776
ACH-000295,-0.220601984356
ACH-000296,-0.177150306309
ACH-000302,-0.08005660337439999
ACH-000304,-0.045249646898600004
ACH-000307,0.00904681493312
ACH-000308,-0.132658911469
ACH-000310,-0.06654499865180001
ACH-000311,-0.18704092817499998
ACH-000312,-0.127820694225
ACH-000315,-0.12957505205999997
ACH-000316,-0.399788269731
ACH-000317,-0.11755438348099999
ACH-000318,-0.13762392049
ACH-000319,-0.0765038645626
ACH-000320,-0.526247410634
ACH-000322,-0.117644732822
ACH-000323,-0.24946302587299998
ACH-000324,-0.22931784238400002
ACH-000329,-0.18029230181400002
ACH-000330,0.1924639211
ACH-000331,-0.166652369947
ACH-000332,-0.291319370686
ACH-000334,-0.17882111551399998
ACH-000335,0.0948640608319
ACH-000336,-0.129140332704
ACH-000337,-0.0327862636075
ACH-000339,-0.16861175345499999
ACH-000341,0.0916855502242
ACH-000348,0.0329580596514
ACH-000350,-0.139320752263
ACH-000352,0.0468021728831
ACH-000356,0.0290051430475
ACH-000361,-0.0207083557452
ACH-000362,-0.023865691987299997
ACH-000363,-0.0335484441867
ACH-000364,-0.32671221463100003
ACH-000365,-0.0742961152047
ACH-000366,-0.0640102210342
ACH-000368,-0.15283376697
ACH-000374,-0.08336660053980001
ACH-000375,0.0885877119417
ACH-000376,-0.12698387568800001
ACH-000381,-0.0586670712067
ACH-000383,-0.213998133424
ACH-000387,0.043105082693499996
ACH-000389,-0.12420288193199999
ACH-000390,-0.132656231579
ACH-000393,0.135702243985
ACH-000395,-0.6809532866879999
ACH-000397,0.47301683428499997
ACH-000401,-0.058705316846699995
ACH-000402,-0.234885899062
ACH-000403,-0.0725620350391
ACH-000404,-0.182424503001
ACH-000406,-0.10174386267100001
ACH-000407,-0.079713500978
ACH-000408,0.07362759608529999
ACH-000410,-0.00731591378283
ACH-000411,-0.29813703823300003
ACH-000414,0.025505341283999998
ACH-000415,-0.18975402798399998
ACH-000416,-0.07749858612980001
ACH-000420,-0.20980630394900002
ACH-000421,-0.034219022652799996
ACH-000424,-0.0994348423636
ACH-000425,-0.2440696035
ACH-000426,-0.238721671498
ACH-000427,-0.24102614656399998
ACH-000433,-0.16715302304500002
ACH-000436,-0.24578269174800002
ACH-000444,-0.190666632847
ACH-000445,-0.847381726092
ACH-000448,-0.10340375109300001
ACH-000450,0.0106962212003
ACH-000452,-0.0926125831126
ACH-000454,-0.155725479037
ACH-000458,-0.211663153119
ACH-000459,-0.34967460004600004
ACH-000460,0.0041249611301700006
ACH-000461,0.00946356730644
ACH-000463,-0.159311532627
ACH-000464,-0.49639241459100003
ACH-000466,-0.551536787284
ACH-000467,-0.185916250772
ACH-000468,-0.13221856712000002
ACH-000469,-0.392820195135
ACH-000470,0.0637854316499
ACH-000471,-0.117241487616
ACH-000472,-0.0342392196978
ACH-000473,-0.252932498217
ACH-000475,-0.0556037546357
ACH-000476,0.08351795348339999
ACH-000477,0.330015088264
ACH-000480,0.020547978068900002
ACH-000481,-0.160975062662
ACH-000483,-0.0206698944911
ACH-000484,-0.04883823526190001
ACH-000485,0.14086029159299998
ACH-000486,-0.00728682696575
ACH-000487,0.0276324951512
ACH-000488,0.0472330959277
ACH-000490,0.198073822196
ACH-000491,-0.187267929698
ACH-000495,-0.459113267058
ACH-000496,-0.120986011217
ACH-000499,-0.1566212337
ACH-000500,-0.158451508353
ACH-000502,-0.0759578065611
ACH-000503,-0.20330550885200002
ACH-000505,-0.236580873798
ACH-000507,-0.185608704688
ACH-000510,-0.17914116903299998
ACH-000511,-0.28197347676999995
ACH-000512,-0.0914308861699
ACH-000516,-0.0568692435513
ACH-000517,-0.0411308087577
ACH-000518,0.000260288465312
ACH-000520,-0.0159091369091
ACH-000521,-0.0926956672143
ACH-000522,0.0238901981946
ACH-000524,-0.00341403609978
ACH-000527,-0.195380653181
ACH-000528,-0.0310416079322
ACH-000537,-0.18038741373199998
ACH-000541,-0.462158599148
ACH-000542,-0.31560245881
ACH-000544,0.5090443596249999
ACH-000545,0.0529812586345
ACH-000547,-0.118113489353
ACH-000548,0.152383315993
ACH-000549,-0.452965007543
ACH-000550,-0.046497135490699996
ACH-000552,0.005453037851109999
ACH-000556,-0.16014479188
ACH-000557,0.090914098595
ACH-000570,-0.143153853107
ACH-000571,-0.047905414855500005
ACH-000573,-0.170366694135
ACH-000576,-0.908775245153
ACH-000580,-0.0895663700509
ACH-000584,-0.000735415212521
ACH-000585,0.35550788418000007
ACH-000588,-0.594882587729
ACH-000589,-0.0654785242073
ACH-000591,-0.247384715669
ACH-000593,0.0279021155769
ACH-000600,-0.22939568704
ACH-000601,-0.308947126939
ACH-000604,0.049890656118099994
ACH-000605,-0.320641468301
