,OR51I1 (390063)
ACH-000004,0.112935550345
ACH-000007,0.0159738658207
ACH-000009,0.10691774626
ACH-000011,0.12481493248600001
ACH-000012,0.0683937990001
ACH-000013,0.0856431573364
ACH-000014,-0.0523889184061
ACH-000015,0.137511493436
ACH-000017,0.10688016314
ACH-000018,0.0713974754026
ACH-000019,-0.0291646329024
ACH-000021,-0.07246095174549999
ACH-000022,0.105934466162
ACH-000025,0.0008817548044839999
ACH-000028,0.131993422993
ACH-000030,0.0807187261599
ACH-000035,0.0496920979161
ACH-000036,0.156084796688
ACH-000037,0.173807761433
ACH-000039,-0.027334718366999997
ACH-000040,0.0712687804298
ACH-000041,0.07452971474219999
ACH-000042,0.025153872504699998
ACH-000045,0.164146700037
ACH-000047,0.226266699303
ACH-000052,0.29898516323
ACH-000053,0.0803718357015
ACH-000054,-0.05221573655
ACH-000055,0.105567045308
ACH-000060,0.08396911408119999
ACH-000067,0.155455313782
ACH-000070,0.125874027256
ACH-000075,0.00135675921045
ACH-000078,0.105009868905
ACH-000082,0.158185615266
ACH-000085,0.028293824213099998
ACH-000086,0.0625948364937
ACH-000087,0.116119692322
ACH-000092,0.147652965864
ACH-000095,0.0908971021002
ACH-000097,0.11745345309699999
ACH-000098,0.15928409986
ACH-000099,0.0649938202874
ACH-000108,-0.0111245358999
ACH-000113,-0.0526725127483
ACH-000115,0.117209579466
ACH-000116,0.0640168626636
ACH-000118,0.0827380263014
ACH-000120,0.019653900236200002
ACH-000123,0.139945299028
ACH-000127,0.12179292789400001
ACH-000128,0.0409924678439
ACH-000132,0.136756675051
ACH-000133,0.011728266033999998
ACH-000137,-0.0151123675062
ACH-000138,-0.017803292015500002
ACH-000142,0.121534283465
ACH-000143,0.016667642075100002
ACH-000146,0.045961561960899996
ACH-000148,0.0558633935926
ACH-000150,0.242798459291
ACH-000152,0.0962862909557
ACH-000153,0.350257503404
ACH-000159,0.031030070902599998
ACH-000160,0.121597026609
ACH-000163,0.058190434096
ACH-000167,-0.148921563786
ACH-000168,0.117225364665
ACH-000169,0.137774447086
ACH-000178,0.04741189144690001
ACH-000182,0.151410966225
ACH-000183,0.158094056073
ACH-000188,0.226379069765
ACH-000189,0.195152354678
ACH-000190,0.175962972843
ACH-000198,0.0845856183099
ACH-000204,0.0805254664337
ACH-000206,-0.0599005406705
ACH-000207,0.267549603954
ACH-000211,0.06913115520549999
ACH-000215,0.120418033321
ACH-000221,0.0751478630017
ACH-000222,0.08621521977389998
ACH-000223,0.065428913287
ACH-000226,0.155404107992
ACH-000227,-0.00234414354721
ACH-000228,0.18344151177200002
ACH-000231,0.156220388328
ACH-000232,0.09469312846339999
ACH-000233,0.13199731000700002
ACH-000234,0.16778139278499998
ACH-000235,0.09781301577530001
ACH-000237,0.0772880540488
ACH-000238,0.103458232323
ACH-000243,0.00420132832483
ACH-000244,0.07051825589439999
ACH-000246,0.189659549019
ACH-000248,0.350994957108
ACH-000250,0.0901299955071
ACH-000251,0.0319997141125
ACH-000253,0.20511778648200002
ACH-000255,0.166740573382
ACH-000256,-0.034560545675
ACH-000257,0.254305006178
ACH-000258,0.0393773578818
ACH-000259,0.0506156185864
ACH-000260,0.104894799626
ACH-000261,-0.0230834448053
ACH-000262,0.0496660193614
ACH-000263,0.12238077702
ACH-000264,0.08893769820110001
ACH-000265,0.027491316976799997
ACH-000266,0.100811651506
ACH-000272,0.0678597137832
ACH-000273,0.0581296689201
ACH-000274,0.15953264626299998
ACH-000277,0.014863797553999998
ACH-000278,0.05094473719669999
ACH-000279,0.109512116648
ACH-000280,0.143602926748
ACH-000281,-0.029982749472599997
ACH-000288,0.0820676250497
ACH-000291,0.0163889222769
ACH-000293,0.0523569081824
ACH-000294,0.13361647318199998
ACH-000295,-0.020332800444099998
ACH-000296,0.0840056722123
ACH-000302,0.0929809406704
ACH-000304,0.155957513543
ACH-000307,0.0211663122348
ACH-000308,0.0527981562301
ACH-000310,-0.0118720563303
ACH-000311,0.0932811150086
ACH-000312,0.0874232578742
ACH-000315,0.171183886901
ACH-000316,0.06980672309210001
ACH-000317,-0.04139160542
ACH-000318,0.199416230095
ACH-000319,-0.03620620209269999
ACH-000320,0.00361125931139
ACH-000322,0.042577969423199996
ACH-000323,0.037345347529000004
ACH-000324,0.0446638411608
ACH-000329,0.0655270900971
ACH-000330,-0.00531190268029
ACH-000331,0.164585174264
ACH-000332,0.08703145732010001
ACH-000334,0.10292201599999999
ACH-000335,0.060943152067599995
ACH-000336,0.134483462621
ACH-000337,0.321013184249
ACH-000339,0.0796707199523
ACH-000341,0.163433899648
ACH-000348,-0.0517549863995
ACH-000350,0.09802722758549999
ACH-000352,0.19556973799199998
ACH-000356,0.136665313337
ACH-000361,0.03973505758569999
ACH-000362,0.109360728839
ACH-000363,0.0560192029114
ACH-000364,0.00119342481451
ACH-000365,0.06535426693640001
ACH-000366,0.129500750788
ACH-000368,0.19019016751899998
ACH-000374,0.0289150397193
ACH-000375,0.026007668071499998
ACH-000376,0.0397098145396
ACH-000381,0.025331896950599998
ACH-000383,0.09347378825089998
ACH-000387,0.170848769078
ACH-000389,0.158756733919
ACH-000390,0.10022450512
ACH-000393,0.0436356322351
ACH-000395,0.23694475668499998
ACH-000397,0.0428827243186
ACH-000401,0.289935234844
ACH-000402,0.10028745755799999
ACH-000403,0.07086557502789999
ACH-000404,-0.10153498346699999
ACH-000406,0.0421718911867
ACH-000407,-0.082921034685
ACH-000408,-0.00728614525611
ACH-000410,0.0945856582365
ACH-000411,0.13200809310699999
ACH-000414,0.058388962562499994
ACH-000415,0.06213176942430001
ACH-000416,0.140711574998
ACH-000420,0.262808173009
ACH-000421,0.0489515775453
ACH-000424,0.147463289562
ACH-000425,0.210732241808
ACH-000426,0.047976069483000004
ACH-000427,0.08176289182350001
ACH-000433,0.104102464625
ACH-000436,0.108495217041
ACH-000444,0.109277066339
ACH-000445,-0.0834585783999
ACH-000448,0.017625420239099996
ACH-000450,0.19955595145399999
ACH-000452,0.103231483607
ACH-000454,0.187661835095
ACH-000458,0.15273824094799998
ACH-000459,0.08206095993780001
ACH-000460,0.04949853491169999
ACH-000461,0.16967093877300002
ACH-000463,0.11006919030099999
ACH-000464,0.162592034617
ACH-000466,0.103981760001
ACH-000467,0.0830279074388
ACH-000468,0.22356906495099998
ACH-000469,0.06795232474259999
ACH-000470,0.0980633331632
ACH-000471,0.12840015096
ACH-000472,0.11890627372500001
ACH-000473,0.20528423524599998
ACH-000475,0.08984664865849999
ACH-000476,0.21002812062600001
ACH-000477,0.068855049303
ACH-000480,0.0586166366524
ACH-000481,0.20400867403200001
ACH-000483,0.155222540204
ACH-000484,0.282383417793
ACH-000485,0.00799853334093
ACH-000486,-0.0155972630865
ACH-000487,0.04361192971609999
ACH-000488,0.09117473509749999
ACH-000490,0.18407164289099998
ACH-000491,0.0700871857769
ACH-000495,-0.022406748146099997
ACH-000496,0.028189440293
ACH-000499,0.126201476228
ACH-000500,0.164818026879
ACH-000502,0.0613378846254
ACH-000503,0.182479987547
ACH-000505,0.16997511085
ACH-000507,0.00829072380975
ACH-000510,0.055332967289300004
ACH-000511,0.17564452265
ACH-000512,0.12879134244999998
ACH-000516,0.0897093310052
ACH-000517,0.095190195894
ACH-000518,0.10968606908299999
ACH-000520,0.105930867337
ACH-000521,0.18607269010400002
ACH-000522,0.021652696269799997
ACH-000524,0.0976850702145
ACH-000527,0.0595930027162
ACH-000528,0.0921500771906
ACH-000537,0.0110674961569
ACH-000541,0.184324985424
ACH-000542,0.0395110072639
ACH-000544,0.0913923094792
ACH-000545,0.127117207733
ACH-000547,-0.021198482081800002
ACH-000548,0.143565660796
ACH-000549,0.199498770197
ACH-000550,0.0956649370327
ACH-000552,0.17866248407699997
ACH-000556,0.159689769402
ACH-000557,0.104260098042
ACH-000570,0.058099844064600004
ACH-000571,0.0352427208219
ACH-000573,0.0378075470815
ACH-000576,0.0767406235822
ACH-000580,0.20578420619899998
ACH-000584,0.0254185087378
ACH-000585,0.0447632076749
ACH-000588,0.011811545763999998
ACH-000589,0.111635677074
ACH-000591,0.150968684057
ACH-000593,0.186792299287
ACH-000600,0.129348927903
ACH-000601,0.0580846098608
ACH-000604,-0.0525037686905
ACH-000605,0.0672425802045
ACH-000606,0.21879070215100002
ACH-000608,0.128689760709
ACH-000614,-0.0280399765974
ACH-000616,0.047651313801999995
ACH-000618,0.130095037937
ACH-000619,0.0547606187307
ACH-000620,0.10644695829600001
ACH-000621,0.0839812576997
ACH-000622,0.165718147885
ACH-000623,0.045510306832
ACH-000624,0.0243919953938
ACH-000627,0.012146589513399999
ACH-000630,0.21739538623799998
ACH-000632,0.0771368997671
ACH-000633,0.102770226932
ACH-000637,0.091353593873
ACH-000638,0.144883714295
ACH-000646,0.00713296646052
ACH-000647,0.029041028125200003
ACH-000648,0.23736498318100002
ACH-000649,0.144384423535
ACH-000651,0.0627217707986
ACH-000652,0.136575377529
ACH-000653,0.12908687935799998
ACH-000657,0.0794649335965
ACH-000658,0.08843834885749999
ACH-000661,0.0450184375527
ACH-000662,0.0988962962971
ACH-000663,0.08127232864919999
