,SORCS1 (114815)
ACH-000004,0.09880657245619999
ACH-000007,-0.24507131724700001
ACH-000009,0.0295177940773
ACH-000011,-0.0668847631735
ACH-000012,-0.008626927388899999
ACH-000013,0.142924369273
ACH-000014,-0.135045851095
ACH-000015,-0.0311799091071
ACH-000017,-0.055580307050800005
ACH-000018,0.0536798212026
ACH-000019,-0.06929896581310001
ACH-000021,0.182197074783
ACH-000022,-0.134669308399
ACH-000025,0.114569364047
ACH-000028,0.124156461598
ACH-000030,-0.045699878993300004
ACH-000035,0.159108321514
ACH-000036,0.0200021533081
ACH-000037,-0.0416158595685
ACH-000039,-0.179188311141
ACH-000040,-0.00982494398231
ACH-000041,-0.083524837955
ACH-000042,0.11372324726
ACH-000045,0.0233763740768
ACH-000047,0.00158339537196
ACH-000052,-0.115933386354
ACH-000053,-0.0700060141858
ACH-000054,-0.012308703831700001
ACH-000055,0.0940153299336
ACH-000060,-0.0545502273319
ACH-000067,0.101945944257
ACH-000070,-0.061050804850500004
ACH-000075,0.18152194349300002
ACH-000078,0.066823589627
ACH-000082,0.0179274622217
ACH-000085,0.34450375517399995
ACH-000086,0.0872573987686
ACH-000087,-0.028777056902099998
ACH-000092,0.136100942853
ACH-000095,0.051065308317099996
ACH-000097,0.0635252611627
ACH-000098,-0.0261388541637
ACH-000099,-0.0336451938902
ACH-000108,0.0712531990818
ACH-000113,0.061504754002099996
ACH-000115,0.188897350134
ACH-000116,-0.012140194075
ACH-000118,0.0251539333725
ACH-000120,-0.00824727367487
ACH-000123,0.0128713934036
ACH-000127,0.0523555351682
ACH-000128,0.236617237496
ACH-000132,-0.0667729998974
ACH-000133,-0.0881804661434
ACH-000137,0.103751542941
ACH-000138,0.114216649376
ACH-000142,0.12897267248400002
ACH-000143,0.174531113389
ACH-000146,0.07033554423610001
ACH-000148,-0.0671867423498
ACH-000150,0.09413685858950001
ACH-000152,-0.139394114758
ACH-000153,0.459342520953
ACH-000159,0.00336402189604
ACH-000160,0.0172757051225
ACH-000163,0.07562204719160001
ACH-000167,0.19172116357900001
ACH-000168,-0.0547305895171
ACH-000169,-0.068059927439
ACH-000178,-0.0249284883873
ACH-000182,-0.058210690859699994
ACH-000183,0.0159061940243
ACH-000188,0.022554325858900003
ACH-000189,0.053014788729600006
ACH-000190,-0.165550276123
ACH-000198,-0.144606079686
ACH-000204,-0.043345961766300005
ACH-000206,-0.0082715554342
ACH-000207,0.0739351064732
ACH-000211,-0.0294330645229
ACH-000215,0.0114438940525
ACH-000221,0.08262129454730001
ACH-000222,0.149041559704
ACH-000223,-0.14380294990599998
ACH-000226,0.0730693922666
ACH-000227,0.132146735213
ACH-000228,0.157008168153
ACH-000231,-0.0160853474954
ACH-000232,0.0286497715237
ACH-000233,0.04470226414609999
ACH-000234,-0.0367532591759
ACH-000235,-0.013861384443099999
ACH-000237,-0.00302951112943
ACH-000238,0.13790666730599999
ACH-000243,0.015228875201
ACH-000244,-0.0782791893647
ACH-000246,0.135129273391
ACH-000248,0.100221982394
ACH-000250,0.13986010221
ACH-000251,-0.00570113904441
ACH-000253,-0.0575214273054
ACH-000255,0.185686318273
ACH-000256,0.0769774976082
ACH-000257,0.0659993325024
ACH-000258,-0.36834358049000004
ACH-000259,0.0026882803739099997
ACH-000260,0.10625593912900001
ACH-000261,-0.023690930811400005
ACH-000262,0.07090911079819999
ACH-000263,0.07299487153669999
ACH-000264,0.0750893050286
ACH-000265,0.00486763232388
ACH-000266,-0.00362637194849
ACH-000272,0.08570084174689999
ACH-000273,-0.06374520306419999
ACH-000274,0.100490314106
ACH-000277,0.11041537658299999
ACH-000278,-0.06582321312640001
ACH-000279,0.00433206070964
ACH-000280,0.18967497070300002
ACH-000281,-0.140265134935
ACH-000288,-0.057699918949499995
ACH-000291,-0.0323496418088
ACH-000293,0.213113617255
ACH-000294,-0.193282506766
ACH-000295,-0.44692541379600004
ACH-000296,-0.0266257741463
ACH-000302,-0.013742190183299998
ACH-000304,0.191124489405
ACH-000307,0.121170945835
ACH-000308,0.00555796554571
ACH-000310,-0.207250901781
ACH-000311,-0.044631322418599996
ACH-000312,0.11792745166200001
ACH-000315,-0.0324522569921
ACH-000316,0.175661534996
ACH-000317,-0.127952233988
ACH-000318,0.176259723283
ACH-000319,0.0751051505392
ACH-000320,-0.06406309176819999
ACH-000322,-0.20575536767799998
ACH-000323,0.14991350592
ACH-000324,-0.0977373106414
ACH-000329,-0.03881179507659999
ACH-000330,0.0111923602133
ACH-000331,-0.040018812642599995
ACH-000332,0.0667055172945
ACH-000334,0.292813694639
ACH-000335,0.302211249236
ACH-000336,-0.0162698094936
ACH-000337,-0.0201844454367
ACH-000339,-0.0687457327327
ACH-000341,-0.0463145196574
ACH-000348,-0.007724707702970001
ACH-000350,-0.0879399938191
ACH-000352,-0.0288380782752
ACH-000356,0.058401183491
ACH-000361,-0.09911654020989999
ACH-000362,-0.08157772646639999
ACH-000363,0.15397686554099999
ACH-000364,0.00562127916949
ACH-000365,0.0542536099564
ACH-000366,-0.0341703309263
ACH-000368,-0.10737256513900001
ACH-000374,0.08355545498639999
ACH-000375,0.0814872481426
ACH-000376,0.008440770539920001
ACH-000381,0.119143210831
ACH-000383,0.0126048514221
ACH-000387,-0.04716884208430001
ACH-000389,0.0355890794297
ACH-000390,0.05735721472059999
ACH-000393,0.235531087038
ACH-000395,-0.0030027180448
ACH-000397,0.023491004854399998
ACH-000401,-0.129350158695
ACH-000402,-0.154830836597
ACH-000403,-0.0419365796774
ACH-000404,-0.30015861681899997
ACH-000406,-0.107030464352
ACH-000407,0.108625461793
ACH-000408,0.326513941128
ACH-000410,0.0216926207753
ACH-000411,0.169031459744
ACH-000414,0.0107765081889
ACH-000415,0.0222293161002
ACH-000416,0.0680207819368
ACH-000420,-0.0789987875344
ACH-000421,0.0758811021533
ACH-000424,-0.0165639471296
ACH-000425,0.0121409347084
ACH-000426,0.22142517699499997
ACH-000427,0.22319719514699998
ACH-000433,0.053384645345900004
ACH-000436,-0.06917645376710001
ACH-000444,-0.00717551668499
ACH-000445,0.0378201600185
ACH-000448,0.0628922750675
ACH-000450,-0.12288604937999999
ACH-000452,-0.10170400602600001
ACH-000454,0.019910873917
ACH-000458,0.0946008673669
ACH-000459,-0.0967425202027
ACH-000460,-0.0102636723905
ACH-000461,0.027320113554799998
ACH-000463,0.0521166882359
ACH-000464,0.193067858937
ACH-000466,0.196464336168
ACH-000467,0.0449468144003
ACH-000468,-0.0480435329297
ACH-000469,0.15520757762
ACH-000470,0.107245299411
ACH-000471,0.0906364967396
ACH-000472,0.0793499789464
ACH-000473,-0.0073829495527700005
ACH-000475,0.0980542488952
ACH-000476,0.273321393407
ACH-000477,-0.112375391064
ACH-000480,-0.0347241385712
ACH-000481,0.0310290781943
ACH-000483,0.251866875539
ACH-000484,0.100154945265
ACH-000485,-0.00288132297546
ACH-000486,0.166834146125
ACH-000487,-0.0212599050691
ACH-000488,0.065170047383
ACH-000490,-0.042908911379000006
ACH-000491,0.0769293346997
ACH-000495,-0.0317903121227
ACH-000496,-0.09588020647489999
ACH-000499,0.0262988973624
ACH-000500,0.23106397010899998
ACH-000502,0.11457655559499999
ACH-000503,-0.147397220245
ACH-000505,-0.030251402067400002
ACH-000507,0.04436014108519999
ACH-000510,0.00858582637728
ACH-000511,0.14265782460999998
ACH-000512,0.0592990996844
ACH-000516,0.11253975549300001
ACH-000517,0.09257518901789999
ACH-000518,0.0718197783512
ACH-000520,0.0396964719048
ACH-000521,0.151334233015
ACH-000522,0.166990341752
ACH-000524,-0.10443839714
ACH-000527,0.045761797070899994
ACH-000528,-0.020069284356500003
ACH-000537,0.0368091870566
ACH-000541,0.284326944693
ACH-000542,0.024815614614900002
ACH-000544,-0.100274644937
ACH-000545,0.233010247029
ACH-000547,0.397420624424
ACH-000548,0.109665598337
ACH-000549,-0.0271210876254
ACH-000550,0.00993522011525
ACH-000552,0.0536013688269
ACH-000556,-0.054999981997499996
ACH-000557,0.028929313077199998
ACH-000570,-0.09303051898600001
ACH-000571,0.09190575692439999
ACH-000573,0.0030506104499
ACH-000576,-0.0531718099756
ACH-000580,0.143612303831
ACH-000584,0.0967127077813
ACH-000585,-0.09031356305739999
ACH-000588,0.0620177623613
ACH-000589,0.112601371346
ACH-000591,0.0125815958415
ACH-000593,0.0213011322192
ACH-000600,-0.025550742705099997
ACH-000601,0.00311408990078
ACH-000604,-0.152521241871
ACH-000605,0.123607050297
ACH-000606,0.0432859090267
ACH-000608,-0.0045297721746199995
ACH-000614,0.0669619775567
ACH-000616,-0.259735272921
ACH-000618,0.109605279551
ACH-000619,0.128249134597
ACH-000620,0.139834666603
ACH-000621,-0.005103893049390001
ACH-000622,0.120981076284
ACH-000623,-0.108723449863
ACH-000624,-0.022921056301199998
ACH-000627,-0.0996135863691
ACH-000630,0.208483762923
ACH-000632,0.0369084425756
ACH-000633,0.11478265318299999
ACH-000637,0.10078485275900001
ACH-000638,-0.139986875677
ACH-000646,0.110824281745
ACH-000647,0.00984823468749
ACH-000648,0.0142281232531
ACH-000649,0.0362796892669
ACH-000651,-0.0101186855041
ACH-000652,0.0710881983186
ACH-000653,-0.129067917559
ACH-000657,0.0534497839141
ACH-000658,0.17067808409200003
ACH-000661,-0.34465498251800003
ACH-000662,-0.32690097044300004
ACH-000663,-0.032706811640499996
ACH-000665,-0.116044881725
ACH-000671,0.0146398479134
ACH-000673,-0.141695620251
ACH-000676,0.0480403185668
ACH-000677,-0.20645482158599998
ACH-000681,0.15333604883500002
ACH-000682,0.0899666323429
ACH-000683,0.0672567373812
ACH-000684,0.087157924672
ACH-000688,-0.115163632263
ACH-000693,0.08716203558180001
ACH-000694,0.08770086587989999
ACH-000695,-0.12462191069800001
ACH-000696,0.131866290655
ACH-000697,0.126551617168
ACH-000699,-0.11014889065300001
ACH-000701,0.103134221841
ACH-000706,0.08337534780450001
ACH-000711,-0.0099097590046
ACH-000713,0.268411736659
ACH-000714,0.33663072561499996
ACH-000718,0.129780235018
ACH-000720,0.0475136114345
ACH-000721,0.0496193942911
ACH-000724,0.170155390984
ACH-000725,0.0783434391076
ACH-000732,-0.0424110522677
ACH-000734,0.13377028497000001
ACH-000735,0.13210532506699998
ACH-000736,0.15549041167400002
ACH-000738,-0.158431505319
ACH-000746,0.00826018296278
ACH-000747,-0.060966806069099995
ACH-000748,-0.0237449626478
ACH-000753,0.19427776363
ACH-000756,0.00430877315624
ACH-000757,0.108217219652
ACH-000758,0.19627707984099999
ACH-000760,-0.0624843148825
ACH-000763,0.08369980486489999
ACH-000764,0.09492140593260001
ACH-000765,0.0684413316753
ACH-000766,0.102068942718
ACH-000767,-0.09486251729800001
ACH-000768,0.16933571785999998
ACH-000769,-0.029714496223400003
ACH-000770,0.0880998831132
ACH-000771,0.0558359870619
ACH-000773,-0.16050191752100001
ACH-000776,0.08566927012110001
ACH-000777,0.0719922299713
ACH-000778,0.019521467134700002
ACH-000781,0.06286267353450001
ACH-000782,-0.028310876813500002
ACH-000783,0.118501597425
ACH-000784,-0.0342299719184
ACH-000785,0.20380903548700002
ACH-000787,0.0289732335812
ACH-000788,0.0696407910079
ACH-000791,0.211252777619
ACH-000792,0.17607554456900001
ACH-000794,0.11253534627999999
ACH-000796,-0.0193663880903
ACH-000799,0.18518141387000003
ACH-000800,0.32088930928599996
ACH-000802,-0.021573786134700002
ACH-000804,0.0231548711343
ACH-000805,-0.00118746201793
ACH-000809,0.0663411880371
ACH-000810,0.145073543375
ACH-000811,-0.045018574202
ACH-000817,0.07285280803369999
ACH-000819,0.123910276721
ACH-000820,0.06736851103540001
ACH-000821,-0.126909022755
ACH-000822,0.0310662991491
ACH-000823,0.0895546349388
ACH-000824,0.0529171412921
ACH-000827,0.08496337902110002
ACH-000829,-0.0772091797628
ACH-000831,0.000146875554178
ACH-000832,0.0150028148771
ACH-000833,0.0674856881433
ACH-000834,0.156181974901
ACH-000835,-0.0343215878698
ACH-000836,0.0049098619608
ACH-000837,-0.0212462777788
ACH-000838,-0.133300510181
ACH-000839,0.15740966224000003
ACH-000840,-0.0691099420923
ACH-000841,0.270833079087
ACH-000843,0.12714577648199998
ACH-000846,0.0656847707898
ACH-000847,0.0579860544754
ACH-000848,0.0604597181714
ACH-000849,0.0961732306158
ACH-000851,0.113261132848
ACH-000855,-0.048699298720899994
ACH-000856,0.0208261536217
ACH-000858,0.10003935892799999
ACH-000859,-0.102670244448
ACH-000861,0.023694277639000002
ACH-000862,-0.0545939810662
ACH-000865,0.153697659264
ACH-000866,0.0383156640399
ACH-000867,0.0650579164163
ACH-000869,0.0758179484756
ACH-000872,0.23215937539999998
ACH-000873,0.09374502500839998
ACH-000876,-0.18053298573899998
ACH-000878,-0.164134365734
ACH-000880,0.094361085403
ACH-000881,0.0460995718352
ACH-000882,-0.0437505915084
ACH-000884,0.0447840520784
ACH-000885,-0.216156244819
ACH-000887,0.0916975252472
ACH-000888,-0.010280080886200001
ACH-000889,0.11507094011
ACH-000890,-0.0575382348917
ACH-000896,0.0292985453848
ACH-000898,0.030711041060900005
ACH-000900,0.137354220239
ACH-000901,0.133854237103
ACH-000905,0.177252962056
ACH-000906,0.125532187151
ACH-000907,-0.300042958641
ACH-000910,-0.10353351317500001
ACH-000911,0.107845113931
ACH-000912,0.11162859543199999
ACH-000913,0.0782922369625
ACH-000915,0.048442263865300005
ACH-000916,-0.476664224811
ACH-000917,0.183084256103
ACH-000921,0.10630083895800001
ACH-000924,-0.0397988083616
ACH-000926,0.0191709919282
ACH-000928,-0.0342458118465
ACH-000929,0.264810124357
ACH-000932,-0.0203514174325
ACH-000935,-0.200317805088
ACH-000936,-0.0549806936792
ACH-000937,0.0251280307224
ACH-000938,0.018751525800299998
ACH-000939,0.022202254583700003
ACH-000941,0.0165053963903
ACH-000943,0.00457517210285
ACH-000946,0.0434384017463
ACH-000947,-0.0027007726390300005
ACH-000948,0.0351892602721
ACH-000950,0.07617560943469999
ACH-000953,0.0706919548877
ACH-000957,0.143400628472
ACH-000958,-0.0013494030137
ACH-000960,0.103201513513
ACH-000963,0.303618800073
ACH-000968,-0.08298116358539999
ACH-000969,0.038875401235300006
ACH-000973,0.0133761813973
ACH-000974,0.146766367486
ACH-000975,-0.138671812026
ACH-000976,0.09798149201050001
ACH-000978,-0.0140655250819
ACH-000980,-0.021467877587
ACH-000984,-0.115366823975
ACH-000986,0.061992226743800005
ACH-000988,-0.0204712873087
ACH-000993,0.144709193511
ACH-000994,-0.0610287131322
ACH-000996,-0.25371602016100003
ACH-001001,-0.0312044813184
ACH-001020,0.0445334884294
ACH-001028,-0.043112815137800006
ACH-001031,0.174817688591
ACH-001038,-0.0317518121851
ACH-001048,-0.00789418416197
ACH-001050,0.0731348110634
ACH-001053,-0.111418619782
ACH-001054,0.0586123306625
ACH-001061,0.0436894935489
ACH-001067,0.200857646654
ACH-001075,-0.0590744762044
ACH-001096,-0.14790813715099999
ACH-001128,0.153902920489
ACH-001134,-0.08362342184119999
