,NOS1AP (9722)
ACH-000332,-0.6948099171150001
ACH-000334,-0.38068809540700005
ACH-000335,-0.67573976397
ACH-000336,-0.801819388486
ACH-000337,-0.49557594994599996
ACH-000339,-0.6106631217140001
ACH-000341,-0.8601865590279999
ACH-000348,-0.5689427726990001
ACH-000350,-0.555100302167
ACH-000352,-0.47645780146899996
ACH-000356,-0.679760580115
ACH-000361,-0.6495012058349999
ACH-000362,-0.41354876880099994
ACH-000363,-0.5934666665730001
ACH-000364,-0.636193981188
ACH-000365,-0.387438152601
ACH-000366,-0.7023497709540001
ACH-000368,-0.543078768492
ACH-000374,-0.40696649139300006
ACH-000375,-0.526579551078
ACH-000376,-0.317034839489
ACH-000381,-0.701747790795
ACH-000383,-0.534540219584
ACH-000387,-0.528526927226
ACH-000389,-0.617711143851
ACH-000390,-0.413804349594
ACH-000393,-0.392611972329
ACH-000395,-0.632547206175
ACH-000397,-0.625465401053
ACH-000401,-0.63942374513
ACH-000402,-0.268044864551
ACH-000403,-0.7753436801540001
ACH-000404,-0.607234202247
ACH-000406,-0.376638447821
ACH-000407,-0.537230723939
ACH-000408,-0.33347134991300004
ACH-000410,-0.60788413291
ACH-000411,-0.6005559658899999
ACH-000414,-0.621741523209
ACH-000415,-0.741908767589
ACH-000416,-0.6325523048480001
ACH-000420,-0.462101306211
ACH-000421,-0.609618220199
ACH-000424,-0.8886799932899999
ACH-000425,-0.6725034570139999
ACH-000426,-0.48046570542499994
ACH-000427,-0.522520803121
ACH-000433,-0.328178602141
ACH-000436,-0.401898918202
ACH-000444,-0.554755457725
ACH-000445,-0.356676872027
ACH-000448,-0.478014194494
ACH-000450,-0.6245191473480001
ACH-000452,-0.700509084418
ACH-000454,-0.525929755962
ACH-000458,-0.42380017600599995
ACH-000459,-0.184620163238
ACH-000460,-0.530096011834
ACH-000461,-0.7595128380859999
ACH-000463,-0.528401996218
ACH-000464,-0.618880554768
ACH-000466,-0.40539918184100004
ACH-000467,-0.5945028759000001
ACH-000468,-0.679634544316
ACH-000469,-0.515591129715
ACH-000470,-0.559037735562
ACH-000471,-0.500817611878
ACH-000472,-0.474390405783
ACH-000473,-0.442473438119
ACH-000475,-0.602966307095
ACH-000476,-0.611509183568
ACH-000477,-0.485889196072
ACH-000480,-0.68020532425
ACH-000481,-0.514938656598
ACH-000483,-0.6284219355899999
ACH-000484,-0.732390198715
ACH-000485,-0.665283378539
ACH-000486,-0.568488979856
ACH-000487,-0.620984719252
ACH-000488,-0.612207529384
ACH-000490,-0.578652625498
ACH-000491,-0.9249976201729999
ACH-000495,-0.665422930378
ACH-000496,-0.7175619167720001
ACH-000499,-0.298499268057
ACH-000500,-1.15007950255
ACH-000502,-0.672474402921
ACH-000503,-0.621325162975
ACH-000505,-0.524700782826
ACH-000507,-0.669761991794
ACH-000510,-0.465293788387
ACH-000511,-0.674637046523
ACH-000512,-0.586594486274
ACH-000516,-0.715127770475
ACH-000517,-0.6248263780910001
ACH-000518,-0.406902109885
ACH-000520,-0.5369663361770001
ACH-000521,-0.466595133763
ACH-000522,-0.53295403341
ACH-000524,-0.5705198665569999
ACH-000527,-0.507701206439
ACH-000528,-0.49146643828500003
ACH-000537,-0.550102829993
ACH-000541,-0.398227628443
ACH-000542,-0.655837009687
ACH-000544,-0.597583246466
ACH-000545,-0.391653284256
ACH-000547,-0.43906936547700004
ACH-000548,-0.6451099317769999
ACH-000549,-0.39292391504699997
ACH-000550,-0.613185455348
ACH-000552,-0.46524842287
ACH-000556,-0.738612240096
ACH-000557,-0.571239576636
ACH-000570,-0.6609268204150001
ACH-000571,-0.572024284739
ACH-000573,-0.430982913981
ACH-000576,-0.575487353025
ACH-000580,-0.572280534899
ACH-000584,-0.44978103134999997
ACH-000585,-0.579647551497
ACH-000588,-0.570440974902
ACH-000589,-0.545470816334
ACH-000591,-0.461193423915
ACH-000593,-0.45209719374799995
ACH-000600,-0.7435557778919999
ACH-000601,-0.657985090349
ACH-000604,-0.31890255366500003
ACH-000605,-0.622988491086
ACH-000606,-0.70121901255
ACH-000608,-0.715415472095
ACH-000614,-0.49736070221900003
ACH-000616,-0.708451081349
ACH-000618,-0.5089908606360001
ACH-000619,-0.605207811828
ACH-000620,-0.458451897512
ACH-000621,-0.560065878478
ACH-000622,-0.595226167155
ACH-000623,-0.602883941878
ACH-000624,-0.424947268357
ACH-000627,-0.480975398386
ACH-000630,-0.610664867111
ACH-000632,-0.473293560804
ACH-000633,-0.734364105419
ACH-000637,-0.530648520304
ACH-000638,-0.726919463566
ACH-000646,-0.803905958678
ACH-000647,-0.808693098811
ACH-000648,-0.466912003367
ACH-000649,-0.5744046453930001
ACH-000651,-0.47632994080799995
ACH-000652,-0.365088495507
ACH-000653,-0.518452840484
ACH-000657,-0.553229376515
ACH-000658,-0.765960353011
ACH-000661,-0.5302707524600001
ACH-000662,-0.49907590431800003
ACH-000663,-0.46192146983800003
ACH-000665,-0.440285250844
ACH-000671,-0.441426913838
ACH-000673,-0.77116341589
ACH-000676,-0.6598674384309999
ACH-000677,-0.25439356471999997
ACH-000681,-0.49060373581600003
ACH-000682,-0.5141896906360001
ACH-000683,-0.8457687638950001
ACH-000684,-0.46294850827699996
ACH-000688,-0.47262776378300003
ACH-000693,-0.42050930488399996
ACH-000694,-0.391912119817
ACH-000695,-0.911705919944
ACH-000696,-0.668123803699
ACH-000697,-0.46695445226599996
ACH-000699,-0.572385583812
ACH-000701,-0.664080718793
ACH-000706,-0.5482596832850001
ACH-000711,-0.645128384995
ACH-000713,-0.248161637827
ACH-000714,-0.648746532807
ACH-000718,-0.60929194504
ACH-000720,-0.5655584292920001
ACH-000721,-0.5788302524610001
ACH-000724,-0.34648522975699997
ACH-000725,-0.48643964045599997
ACH-000732,-0.49207272324699997
ACH-000734,-0.379529010077
ACH-000735,-0.558601383174
ACH-000736,-0.511957832789
ACH-000738,-0.589236594369
ACH-000746,-0.42935028950000004
ACH-000747,-0.538377767867
ACH-000748,-0.665749574751
ACH-000753,-0.678582500291
ACH-000756,-0.407621585283
ACH-000757,-0.570268686962
ACH-000758,-0.6928287206389999
ACH-000760,-0.593180297484
ACH-000763,-0.574147844569
ACH-000764,-0.7482887309280001
ACH-000765,-0.575143934617
ACH-000766,-0.574154347104
ACH-000767,-0.8512550231139999
ACH-000768,-0.7312629200149999
ACH-000769,-0.462119042236
ACH-000770,-0.620495162331
ACH-000771,-0.6576519106840001
ACH-000773,-0.621554595974
ACH-000776,-0.389214162544
ACH-000777,-0.584317321117
ACH-000778,-0.52699267188
ACH-000781,-0.551083947111
ACH-000782,-0.5243190015820001
ACH-000783,-0.6470944335459999
ACH-000784,-0.6040451485230001
ACH-000785,-0.7024804929790001
ACH-000787,-0.6139088304029999
ACH-000788,-0.574265098689
ACH-000791,-0.74044562126
ACH-000792,-0.440738064679
ACH-000794,-0.530416891054
ACH-000796,-0.576564700806
ACH-000799,-0.7555384424830001
ACH-000800,-0.8076187508570001
ACH-000802,-0.42151764421099996
ACH-000804,-0.768521409853
ACH-000805,-0.60814217264
ACH-000809,-0.561853374358
ACH-000810,-0.232085972327
ACH-000811,-0.557842466981
ACH-000817,-0.7223615363070001
ACH-000819,-0.590888653253
ACH-000820,-0.523819325464
ACH-000821,-0.521553282654
ACH-000822,-0.553881686663
ACH-000823,-0.33777172074199996
ACH-000824,-0.5836061548529999
ACH-000827,-0.659712925937
ACH-000829,-0.48983404066799996
ACH-000831,-0.603940469568
ACH-000832,-0.5330838601569999
ACH-000833,-0.483912350228
ACH-000834,-0.50369385112
ACH-000835,-0.446611902974
ACH-000836,-0.500762902699
ACH-000837,-0.587535617454
ACH-000838,-0.6872305481000001
ACH-000839,-0.587270242425
ACH-000840,-0.717472270117
ACH-000841,-0.49024046113499997
ACH-000843,-0.566434803969
ACH-000846,-0.59872380501
ACH-000847,-0.42189423696999995
ACH-000848,-0.46348358475100004
ACH-000849,-0.333402617094
ACH-000851,-0.471879672056
ACH-000855,-0.891023008436
ACH-000856,-0.563383863293
ACH-000858,-0.283287575939
ACH-000859,-0.329813272992
ACH-000861,-0.500158357607
ACH-000862,-0.40368131848899996
ACH-000865,-0.415345356471
ACH-000866,-0.7116734685130001
ACH-000867,-0.612719537238
ACH-000869,-0.648388263584
ACH-000872,-0.431025237724
ACH-000873,-0.372306668174
ACH-000876,-0.38643547575599996
ACH-000878,-0.418554589174
ACH-000880,-0.674524064298
ACH-000881,-0.571922501983
ACH-000882,-0.612593740427
ACH-000884,-0.32326805977899997
ACH-000885,-0.661454092293
ACH-000887,-0.6605755158600001
ACH-000888,-0.5976305687969999
ACH-000889,-0.756354682174
ACH-000890,-0.520242708379
ACH-000896,-0.48463493211400005
ACH-000898,-0.655514997262
ACH-000900,-0.660110931215
ACH-000901,-0.832184293716
ACH-000905,-0.561404547632
ACH-000906,-0.467649339503
ACH-000907,-0.578087005809
ACH-000910,-0.590273655805
ACH-000911,-0.5186916088319999
ACH-000912,-0.638836825083
ACH-000913,-0.394829635377
ACH-000915,-0.466769152187
ACH-000916,-0.328479665931
ACH-000917,-0.528951345745
ACH-000921,-0.5309592748899999
ACH-000924,-0.497291404917
ACH-000926,-0.560437683279
ACH-000928,-0.552129449646
ACH-000929,-0.40528108695200005
ACH-000932,-0.477708123618
ACH-000935,-0.766885388856
ACH-000936,-0.747401584651
ACH-000937,-0.799078398513
ACH-000938,-0.524465713141
ACH-000939,-0.398711523015
ACH-000941,-0.467366916983
ACH-000943,-0.515997969447
ACH-000946,-0.62520466133
ACH-000947,-0.524534484583
ACH-000948,-0.724687022806
ACH-000950,-0.40934681626
ACH-000953,-0.7311899099439999
ACH-000957,-0.53807574263
ACH-000958,-0.454129148443
ACH-000960,-0.599538752703
ACH-000963,-0.778730054971
ACH-000968,-0.633241703474
ACH-000969,-0.552462044546
ACH-000973,-0.592617791226
ACH-000974,-0.5794093694160001
ACH-000975,-0.713486813874
ACH-000976,-0.287492994745
ACH-000978,-0.764070429977
ACH-000980,-0.6061162063910001
ACH-000984,-0.9633460881460001
ACH-000986,-0.6991006064659999
ACH-000988,-0.7242920284190001
ACH-000993,-0.490277881774
ACH-000994,-0.494045360712
ACH-000996,-0.670505005987
ACH-001001,-0.429953573834
ACH-001020,-0.917166595788
ACH-001028,-0.5083165135109999
ACH-001031,-0.49172098103999995
ACH-001038,-0.583481352325
ACH-001048,-0.525326247816
ACH-001050,-0.8008289122360001
ACH-001053,-0.343522535763
ACH-001054,-0.61296460408
ACH-001061,-0.5093297617629999
ACH-001067,-0.518979699077
ACH-001075,-0.491691807915
ACH-001096,-0.654592793849
ACH-001128,-0.32341293082600003
ACH-001134,-0.624930314005
ACH-001151,-0.6992747482089999
ACH-001163,-0.466332133524
ACH-001164,-0.383585053736
ACH-001173,-0.614460276304
ACH-001183,-0.45214769583000003
ACH-001184,-0.791934734726
ACH-001190,-0.508567778127
ACH-001192,-0.449478741013
ACH-001193,-0.35057914736900003
ACH-001196,-0.628055949963
ACH-001197,-0.511127372323
ACH-001205,-0.5990259557559999
ACH-001211,-0.7175579153210001
ACH-001212,-1.06536363367
ACH-001228,-0.624584030811
ACH-001232,-0.63728959025
ACH-001239,-0.7332424507709999
ACH-001274,-0.681737085805
ACH-001275,-0.5755168992409999
ACH-001277,-0.333283512537
ACH-001278,-0.5680021238090001
ACH-001280,-0.910899733019
ACH-001283,-0.19096270831700002
ACH-001289,-0.646595605351
ACH-001295,-0.546621978225
ACH-001300,-0.604637531915
ACH-001301,-0.228155507951
ACH-001302,-0.521109832197
ACH-001303,-0.37408973005699997
ACH-001306,-0.575227490121
ACH-001318,-0.55744476499
ACH-001322,-0.543317760095
ACH-001328,-0.575771386431
ACH-001332,-0.41756407076700003
ACH-001333,-0.259607274968
ACH-001336,-0.478273207848
ACH-001340,-0.493916998603
ACH-001346,-0.37507378110699996
ACH-001353,-0.590120720229
ACH-001354,-0.409412917886
ACH-001367,-0.545771188371
ACH-001368,-0.519356218677
ACH-001374,-0.5521700024289999
ACH-001375,-0.694870166768
ACH-001377,-0.5404602185399999
ACH-001380,-0.561314842478
ACH-001391,-0.57201391145
ACH-001407,-0.502327679501
ACH-001408,-0.489682668152
ACH-001413,-0.792086538451
ACH-001430,-0.620445849806
ACH-001431,-0.38442865092100004
ACH-001450,-0.674604870837
ACH-001496,-0.620030193516
ACH-001500,-0.255642301015
ACH-001521,-0.651818946542
ACH-001523,-0.443533802721
ACH-001532,-0.690582438674
ACH-001536,-0.5307081206300001
ACH-001550,-0.37344147424999996
ACH-001552,-0.887806451697
ACH-001554,-0.546379049483
ACH-001645,-0.577308998108
ACH-001654,-0.503169758866
ACH-001715,-0.620848788314
ACH-001735,-0.6557736998070001
ACH-001736,-0.46034811950800003
ACH-001737,-0.53905845254
ACH-001740,-0.626972926224
ACH-001745,-0.669544394687
ACH-001750,-0.584678931871
ACH-001765,-0.804683907796
ACH-001956,-0.5585666970709999
ACH-001957,-0.7256941051119999
