,BBX (56987)
ACH-000004,0.183659843213
ACH-000007,-0.0416199524852
ACH-000009,-0.19658712679600002
ACH-000011,0.104259734124
ACH-000012,-0.0454199256774
ACH-000013,0.206481813511
ACH-000014,0.043725609962099996
ACH-000015,0.015627276766899997
ACH-000017,-0.048005693776199995
ACH-000018,0.0747637809094
ACH-000019,-0.163481494474
ACH-000021,0.0484698733287
ACH-000022,-3.08711686744e-05
ACH-000025,0.19226844995900003
ACH-000028,-0.0308803456966
ACH-000030,-0.00547233522486
ACH-000035,-0.0355005962344
ACH-000036,0.0598777306472
ACH-000037,0.0985062816604
ACH-000039,-0.144519591238
ACH-000040,-0.0883805544991
ACH-000041,0.198962753539
ACH-000042,0.138973450898
ACH-000045,0.109593926888
ACH-000047,0.172069160611
ACH-000052,0.258926608627
ACH-000053,-0.100183904832
ACH-000054,0.047739267413400004
ACH-000055,0.0211562945181
ACH-000060,0.09106105171420001
ACH-000067,0.007376011758579999
ACH-000070,0.122041987522
ACH-000075,-0.120288207401
ACH-000078,0.1536600809
ACH-000082,-0.004564274714399999
ACH-000085,0.20671919504900002
ACH-000086,0.00678334199296
ACH-000087,0.157942286043
ACH-000092,-0.0313292398755
ACH-000095,-0.0026723625921
ACH-000097,-0.0182039427648
ACH-000098,0.0767972441523
ACH-000099,0.084066959075
ACH-000108,-0.10193266987400001
ACH-000113,0.10166563990000001
ACH-000115,0.112096244812
ACH-000116,0.0644936921287
ACH-000118,-0.0515467027844
ACH-000120,0.033899747886399996
ACH-000123,-0.0665941675519
ACH-000127,0.10936799667000001
ACH-000128,-0.0364156359188
ACH-000132,-0.0948118578462
ACH-000133,0.130757387255
ACH-000137,0.0857608617099
ACH-000138,0.127151353293
ACH-000142,0.11349888123299999
ACH-000143,-0.039000818791300004
ACH-000146,0.0239592282761
ACH-000148,0.058757218984000006
ACH-000150,0.137046494506
ACH-000152,0.0327366794076
ACH-000153,-0.007360225266270001
ACH-000159,0.20099145084000003
ACH-000160,0.137954166705
ACH-000163,-0.07992162606389999
ACH-000167,-0.184655837637
ACH-000168,-0.0387234918244
ACH-000169,-0.03775391977669999
ACH-000178,0.00806593761713
ACH-000182,0.155918108428
ACH-000183,0.112152075406
ACH-000188,-0.0607228335052
ACH-000189,-0.219558292643
ACH-000190,-0.265439123742
ACH-000198,0.0487516815563
ACH-000204,-0.0503733752055
ACH-000206,-0.311909035611
ACH-000207,0.11061031265799999
ACH-000211,-0.00255846882236
ACH-000215,0.111140898146
ACH-000221,0.106987106673
ACH-000222,-0.112591919639
ACH-000223,0.0665965061762
ACH-000226,-0.11030628546499999
ACH-000227,0.056143555252900004
ACH-000228,-0.25743669414500003
ACH-000231,-0.05866998048909999
ACH-000232,0.138105350242
ACH-000233,-0.0194396709605
ACH-000234,0.295462836745
ACH-000235,-0.0696436107551
ACH-000237,0.10233682218800001
ACH-000238,0.15069833420099998
ACH-000243,0.134960889362
ACH-000244,0.06558501216030001
ACH-000246,0.055985522953300004
ACH-000248,0.140541168003
ACH-000250,0.0409670830446
ACH-000251,0.0820680795981
ACH-000253,0.0828548427885
ACH-000255,0.222471739109
ACH-000256,0.214979283407
ACH-000257,0.101741034977
ACH-000258,-0.21496335893899998
ACH-000259,0.062359943128300004
ACH-000260,-0.0342247195583
ACH-000261,-0.10215479293600001
ACH-000262,0.194183980824
ACH-000263,0.047468533374600004
ACH-000264,-0.0889428686393
ACH-000265,0.0063738335063699995
ACH-000266,0.0440803034649
ACH-000272,-0.013367316712200001
ACH-000273,0.021354484707900002
ACH-000274,0.0153641243019
ACH-000277,-0.0210393815833
ACH-000278,-0.06897968773560001
ACH-000279,0.04982515929280001
ACH-000280,0.0506065983618
ACH-000281,0.09415296650879999
ACH-000288,0.15770212785999999
ACH-000291,-0.0885063457282
ACH-000293,0.12209724215
ACH-000294,-0.09701468372850001
ACH-000295,0.0042187843409
ACH-000296,-0.191682580297
ACH-000302,0.048677880834699996
ACH-000304,-0.130398460024
