,TBC1D29 (26083)
ACH-000004,-0.423971685576
ACH-000007,-0.310023873336
ACH-000009,-0.5846166440439999
ACH-000011,-0.37338063427100004
ACH-000012,-0.467520555157
ACH-000013,-0.473823808151
ACH-000014,-0.255410409821
ACH-000015,-0.130706971804
ACH-000017,-0.646329887509
ACH-000018,-0.351995322333
ACH-000019,-0.270265309482
ACH-000021,-0.435196291133
ACH-000022,-0.47653070277599996
ACH-000025,-0.287670939279
ACH-000028,-0.58034239333
ACH-000030,-0.426139070424
ACH-000035,-0.604145864938
ACH-000036,-0.440103751527
ACH-000037,-0.049321991948800006
ACH-000039,-0.398720725043
ACH-000040,-0.286557126672
ACH-000041,-0.417170589129
ACH-000042,-0.191815729036
ACH-000045,-0.262041220962
ACH-000047,-0.349607025959
ACH-000052,-0.505674850358
ACH-000053,-0.541048243512
ACH-000054,-0.176709172388
ACH-000055,-0.5984056643550001
ACH-000060,-0.238747691646
ACH-000067,-0.386617561557
ACH-000070,-0.31656816754
ACH-000075,-0.47446337848000003
ACH-000078,-0.480399095242
ACH-000082,-0.602502334862
ACH-000085,-0.268658211968
ACH-000086,-0.41995958056599997
ACH-000087,-0.06155416945330001
ACH-000092,-0.321605299965
ACH-000095,-0.7765110036830001
ACH-000097,-0.30123097803300003
ACH-000098,-0.266094297857
ACH-000099,-0.172470976963
ACH-000108,-0.408833382897
ACH-000113,-0.184469084965
ACH-000115,-0.662565833252
ACH-000116,-0.423156716312
ACH-000118,-0.278689979443
ACH-000120,-0.38004343737400004
ACH-000123,-0.55234057901
ACH-000127,-0.35799231735200004
ACH-000128,-0.320906752956
ACH-000132,-0.290273823346
ACH-000133,-0.22704743644900002
ACH-000137,-0.412624572825
ACH-000138,-0.44015662132
ACH-000142,-0.46963196130400003
ACH-000143,-0.0717384713464
ACH-000146,-0.288976443753
ACH-000148,-0.34653639083300003
ACH-000150,-0.019668232109599997
ACH-000152,-0.349061377561
ACH-000153,-0.41003948973399995
ACH-000159,-0.564981191967
ACH-000160,-0.192258992899
ACH-000163,-0.30779501318700003
ACH-000167,-0.842001256196
ACH-000168,-0.375602781239
ACH-000169,-0.299571692406
ACH-000178,-0.412653292253
ACH-000182,-0.550758981998
ACH-000183,-0.426885684226
ACH-000188,-0.454919465216
ACH-000189,-0.688471516423
ACH-000190,-0.501355561961
ACH-000198,-0.23122690448199998
ACH-000204,-0.667233951462
ACH-000206,-0.389155169896
ACH-000207,-0.7084763274629999
ACH-000211,-0.49132035721699996
ACH-000215,-0.452877782094
ACH-000221,-0.543245504394
ACH-000222,-0.451510681499
ACH-000223,-0.290284223682
ACH-000226,-0.354584106828
ACH-000227,-0.40032316827299996
ACH-000228,-0.46260351627499996
ACH-000231,-0.33537632013700003
ACH-000232,-0.32936433212
ACH-000233,-0.271435399818
ACH-000234,-0.33306864762
ACH-000235,-0.314384007051
ACH-000237,-0.318335229115
ACH-000238,-0.311795148224
ACH-000243,-0.45533325564800003
ACH-000244,-0.263415113381
ACH-000246,-0.40574028523
ACH-000248,-0.775364208545
ACH-000250,-0.573860554718
ACH-000251,-0.31394154172100003
ACH-000253,-0.26882473048
ACH-000255,-0.625533570899
ACH-000256,-0.464340018874
ACH-000257,-0.252915700127
ACH-000258,-0.48497615328500004
ACH-000259,-0.43616682064900003
ACH-000260,-0.323820280324
ACH-000261,-0.406750185001
ACH-000262,-0.440252998215
ACH-000263,-0.0799057943671
ACH-000264,-0.554796823301
ACH-000265,-0.447216464499
ACH-000266,-0.275127915123
ACH-000272,-0.533694597694
ACH-000273,-0.306029763804
ACH-000274,-0.598111214832
ACH-000277,-0.17406062770599998
ACH-000278,-0.569509899854
ACH-000279,-0.359711787587
ACH-000280,-0.233934553354
ACH-000281,-0.411927661238
ACH-000288,-0.55420071511
ACH-000291,-0.419037363894
ACH-000293,-0.26347651982500003
ACH-000294,-0.39888847320200005
ACH-000295,-0.7575317497949999
ACH-000296,-0.6029933885350001
ACH-000302,-0.37066951515
ACH-000304,-0.08795028971039999
ACH-000307,-0.460140800122
ACH-000308,-0.28418890651
ACH-000310,-0.349760363955
ACH-000311,-0.410206949023
ACH-000312,-0.426444752254
ACH-000315,-0.167278937717
ACH-000316,-0.591435946892
ACH-000317,-0.7708921298800001
ACH-000318,-0.46856527484300003
ACH-000319,-0.463598714934
ACH-000320,-0.232690891926
ACH-000322,-0.293577409877
ACH-000323,-0.333452830162
ACH-000324,-0.278630106429
ACH-000329,-0.21799482217799998
ACH-000330,-0.37198177071599997
ACH-000331,-0.449033298808
ACH-000332,-0.462789148601
ACH-000334,-0.588119765467
ACH-000335,-0.06261462286519999
ACH-000336,-0.140710982008
ACH-000337,-0.58938007811
ACH-000339,-0.311901752823
ACH-000341,-0.16235820683399999
ACH-000348,-0.26948951983
ACH-000350,-0.629870471222
ACH-000352,-0.223875052799
ACH-000356,-0.61483846112
ACH-000361,-0.122651172303
ACH-000362,-0.326265145302
ACH-000363,-0.42526183462300005
ACH-000364,-0.205613361688
ACH-000365,-0.45001547358800004
ACH-000366,-0.295564106665
ACH-000368,-0.07044189021530001
ACH-000374,-0.586651318961
ACH-000375,-0.409261769719
ACH-000376,-0.273204052819
ACH-000381,-0.399712333719
ACH-000383,-0.5684336992629999
ACH-000387,-0.338283056096
ACH-000389,-0.513241003562
ACH-000390,-0.493849821537
ACH-000393,-0.38070820847
ACH-000395,-0.245740495451
ACH-000397,-0.37670473915799996
ACH-000401,-0.48956482193800005
ACH-000402,-0.14007709582
ACH-000403,-0.471195275426
ACH-000404,-0.464826170418
ACH-000406,-0.39520658812299997
ACH-000407,-0.250978112004
ACH-000408,-0.48642927493999993
ACH-000410,-0.43608119395499995
ACH-000411,-0.48020655883
ACH-000414,-0.47112129406900005
ACH-000415,-0.632854705321
ACH-000416,-0.390147147882
ACH-000420,-0.332867461244
ACH-000421,-0.501502732649
ACH-000424,-0.459217661506
ACH-000425,-0.377141329516
ACH-000426,-0.497700170753
ACH-000427,-0.582964195385
ACH-000433,-0.440839645926
ACH-000436,-0.439088343537
ACH-000444,-0.487795729523
ACH-000445,-0.322711483461
ACH-000448,-0.25469586922299997
ACH-000450,-0.37769899537699997
ACH-000452,-0.390486537909
ACH-000454,-0.20224573874000001
ACH-000458,-0.510663141883
ACH-000459,-0.267124533991
ACH-000460,-0.35943969538000003
ACH-000461,-0.375953256154
ACH-000463,-0.406590433471
ACH-000464,-0.191160428173
ACH-000466,-0.176684580058
ACH-000467,-0.360217655579
ACH-000468,-0.534147740635
ACH-000469,-0.40004433147299995
ACH-000470,-0.29391759846
ACH-000471,-0.43600907750100004
ACH-000472,-0.464679151489
ACH-000473,-0.131911741765
ACH-000475,-0.383988411453
ACH-000476,-0.508062154281
ACH-000477,-0.20977434720899998
ACH-000480,-0.475735308869
ACH-000481,-0.395024255789
ACH-000483,-0.166952261115
ACH-000484,-0.46462514305799996
ACH-000485,-0.666852369974
ACH-000486,-0.407901844797
ACH-000487,-0.36821065644100004
ACH-000488,-0.568898600384
ACH-000490,-0.379622399301
ACH-000491,-0.315828530615
ACH-000495,-0.395792214005
ACH-000496,-0.45402065756099996
ACH-000499,-0.37514627851
ACH-000500,-0.27215779062600004
ACH-000502,-0.46530181495800005
ACH-000503,0.0978719155507
ACH-000505,-0.293976712159
ACH-000507,-0.650069507933
ACH-000510,-0.24542584434999998
ACH-000511,-0.5084584903980001
ACH-000512,-0.18063191771200002
ACH-000516,-0.460004407413
ACH-000517,-0.427710731121
ACH-000518,-0.346968769732
ACH-000520,-0.130025798291
ACH-000521,-0.68179976647
ACH-000522,-0.35315614537600004
ACH-000524,-0.44372437627800004
ACH-000527,-0.460797675089
ACH-000528,-0.40350307096199994
ACH-000537,-0.32440335176999996
ACH-000541,-0.5665340415969999
ACH-000542,-0.243645140387
ACH-000544,-0.356474792838
ACH-000545,-0.376647720396
ACH-000547,-0.6391516856270001
ACH-000548,-0.44207665463
ACH-000549,-0.684567422226
ACH-000550,-0.22616024796
ACH-000552,-0.423179242952
ACH-000556,-0.697514287694
ACH-000557,-0.28627026711
ACH-000570,-0.38092575318899996
ACH-000571,-0.331547964684
ACH-000573,-0.199149329707
ACH-000576,-0.526839976977
ACH-000580,-0.191016897009
ACH-000584,-0.40037810630000004
ACH-000585,-0.271021554417
ACH-000588,-0.396060456179
ACH-000589,-0.46680752101800005
ACH-000591,-0.161967609166
ACH-000593,-0.304937175472
ACH-000600,-0.736851345934
ACH-000601,-0.417395263113
ACH-000604,-0.545189902002
ACH-000605,-0.817914625931
ACH-000606,-0.544542942364
ACH-000608,-0.38811627174
ACH-000614,-0.249933675006
ACH-000616,-0.502068309558
ACH-000618,-0.386106531294
ACH-000619,-0.444506117434
ACH-000620,-0.41285380029
ACH-000621,-0.371811162568
ACH-000622,-0.43532434685000004
ACH-000623,-0.454741571185
ACH-000624,-0.5283620419430001
ACH-000627,-0.470212722713
ACH-000630,-0.476328723472
ACH-000632,-0.35530167732900003
ACH-000633,-0.270057939052
ACH-000637,-0.325427789478
ACH-000638,-0.33320043708700003
ACH-000646,-0.409237974408
ACH-000647,-0.608973141219
ACH-000648,-0.395778591356
ACH-000649,-0.432385986116
ACH-000651,-0.371339682887
ACH-000652,-0.513995852724
ACH-000653,-0.39735843070200005
ACH-000657,-0.33585934460999994
ACH-000658,-0.555197181397
ACH-000661,-0.506798865839
ACH-000662,-0.116630743388
ACH-000663,-0.619628435385
ACH-000665,-0.21873383606
ACH-000671,-0.389241839698
ACH-000673,-0.40517439577
ACH-000676,-0.458617348777
ACH-000677,-0.24968752500100003
ACH-000681,-0.472154750929
ACH-000682,-0.434384616813
ACH-000683,-0.294769282119
ACH-000684,-0.514926655844
ACH-000688,-0.462412589336
ACH-000693,-0.367375922136
ACH-000694,-0.23370101507399998
ACH-000695,-0.804978944245
ACH-000696,-0.36291371954199997
ACH-000697,-0.352871644545
ACH-000699,-0.380036572324
ACH-000701,-0.360730038508
ACH-000706,-0.32492032768199997
ACH-000711,-0.602231745467
ACH-000713,-0.6219289156319999
ACH-000714,-0.556978374802
