,LCE6A (448835)
ACH-000256,0.10785054499800001
ACH-000257,-0.23732593413199998
ACH-000258,-0.151644076302
ACH-000259,-0.0298032662519
ACH-000260,-0.0388705933553
ACH-000261,-0.188217201961
ACH-000262,-0.0472020407371
ACH-000263,-0.008765604280459999
ACH-000264,-0.233119468058
ACH-000265,-0.06797376001330001
ACH-000266,-0.0288448528798
ACH-000272,-0.237209882329
ACH-000273,-0.0926298767207
ACH-000274,0.154308749551
ACH-000277,-0.17034024444
ACH-000278,-0.142790743859
ACH-000279,0.012101862279100001
ACH-000280,-0.170006322624
ACH-000281,-0.176823753239
ACH-000288,-0.013871852455400001
ACH-000291,-0.133071538061
ACH-000293,-0.0203196486979
ACH-000294,-0.15861990927
ACH-000295,-0.0375802583385
ACH-000296,-0.206608361998
ACH-000302,-0.152131993453
ACH-000304,-0.306902412437
ACH-000307,0.005676899292109999
ACH-000308,-0.0792507328163
ACH-000310,-0.10802791685999999
ACH-000311,-0.154915631027
ACH-000312,-0.18497917752999998
ACH-000315,-0.146692835534
ACH-000316,-0.0046318478401999996
ACH-000317,-0.043362977989
ACH-000318,-0.115068876372
ACH-000319,-0.103245099507
ACH-000320,-0.34631315082599995
ACH-000322,-0.253933014462
ACH-000323,-0.0879904128613
ACH-000324,-0.135661267423
ACH-000329,-0.0342152064126
ACH-000330,-0.15821388665
ACH-000331,-0.137293848943
ACH-000332,-0.22741631975
ACH-000334,-0.174342705631
ACH-000335,-0.0537189089733
ACH-000336,0.023481853424999997
ACH-000337,-0.33078772668
ACH-000339,-0.06976304401389999
ACH-000341,-0.0135663059268
ACH-000348,-0.07156429295250001
ACH-000350,-0.250624713858
ACH-000352,-0.066457772993
ACH-000356,-0.21625036444600002
ACH-000361,-0.12078979444
ACH-000362,-0.143384331702
ACH-000363,0.0183447714554
ACH-000364,-0.26082895207400003
ACH-000365,-0.0816519909697
ACH-000366,-0.084213728264
ACH-000368,0.007523495994770001
ACH-000374,-0.184302820834
ACH-000375,-0.0680869206484
ACH-000376,-0.06327636154659999
ACH-000381,-0.253205944571
ACH-000383,-0.07393967791
ACH-000387,-0.033645203497599994
ACH-000389,-0.09857510011409999
ACH-000390,-0.285978410432
ACH-000393,-0.0334100393928
ACH-000395,-0.08274798187110001
ACH-000397,-0.09690312049560001
ACH-000401,-0.318289063897
ACH-000402,0.0719099794911
ACH-000403,0.026100557635900003
ACH-000404,-0.345944735617
ACH-000406,-0.112152046307
ACH-000407,-0.111609173563
ACH-000408,-0.300016230815
ACH-000410,-0.200765888775
ACH-000411,-0.09087189212619999
ACH-000414,-0.0188041954255
ACH-000415,-0.20866562609099998
ACH-000416,-0.205547397348
ACH-000420,-0.03552506915169999
ACH-000421,-0.189163956879
ACH-000424,-0.16776654824200002
ACH-000425,-0.162711838826
ACH-000426,-0.191733124888
ACH-000427,-0.238462618692
ACH-000433,0.0366784908311
ACH-000436,-0.18960869161
ACH-000444,-0.0636121669282
ACH-000445,-0.17466772338300002
ACH-000448,-0.282385855143
ACH-000450,-0.221368713308
ACH-000452,-0.09249631893760002
ACH-000454,-0.278090303682
ACH-000458,-0.341744616575
ACH-000459,0.000727240088752
ACH-000460,-0.127193355781
ACH-000461,-0.0720362191737
ACH-000463,-0.23460306878400003
ACH-000464,-0.106576409755
ACH-000466,-0.137399405285
ACH-000467,-0.123952980124
ACH-000468,0.00912183329776
ACH-000469,0.070009427079
ACH-000470,-0.08075335531010001
ACH-000471,-0.0173515229367
ACH-000472,-0.120131483795
ACH-000473,-0.0207795281778
ACH-000475,-0.20082745767700003
ACH-000476,-0.20607117885200002
ACH-000477,-0.0666232590046
ACH-000480,-0.16678699997000002
ACH-000481,-0.142501857793
ACH-000483,-0.04772256478019999
ACH-000484,-0.146530896609
ACH-000485,-0.299630851114
ACH-000486,-0.248751172187
ACH-000487,-0.144690797979
ACH-000488,-0.109153663894
ACH-000490,-0.0927102749351
ACH-000491,0.0379072108612
ACH-000495,-0.25050032253800003
ACH-000496,-0.21831831756499998
ACH-000499,-0.0233465718271
ACH-000500,-0.465616416812
ACH-000502,-0.0968821840307
ACH-000503,-0.0125111826942
ACH-000505,-0.11893072893100001
ACH-000507,-0.223141046751
ACH-000510,-0.224546338944
ACH-000511,-0.141224954964
ACH-000512,0.0393590549453
ACH-000516,-0.207266538881
ACH-000517,-0.10015222053799999
ACH-000518,-0.19987540607299997
ACH-000520,-0.0156224076682
ACH-000521,-0.0560638571861
ACH-000522,-0.188428483304
ACH-000524,-0.17302667752099998
ACH-000527,-0.072664656785
ACH-000528,-0.17528950683699998
ACH-000537,-0.0161907735834
ACH-000541,-0.14527337367100002
ACH-000542,-0.09337778484989999
ACH-000544,-0.016966990242299997
ACH-000545,-0.217847715465
ACH-000547,-0.309085589193
ACH-000548,-0.21581134276
ACH-000549,0.037183335076900005
ACH-000550,-0.0997458070184
ACH-000552,-0.08944288436450001
ACH-000556,-0.263964175033
ACH-000557,-0.0405615050471
ACH-000570,-0.021523426820799996
ACH-000571,-0.0102114744966
ACH-000573,-0.198622492672
ACH-000576,-0.11335072479800001
ACH-000580,-0.0474537956124
ACH-000584,-0.095185037894
ACH-000585,-0.07847649719989999
ACH-000588,-0.288643501876
ACH-000589,-0.24688209798
ACH-000591,0.0221515506875
ACH-000593,-0.178593442362
ACH-000600,-0.114523187925
ACH-000601,-0.139296901434
ACH-000604,-0.22628482501699998
ACH-000605,-0.245492047434
ACH-000606,-0.134179314213
ACH-000608,0.080395856184
ACH-000614,-0.0076414623463199995
ACH-000616,-0.07385933261580001
ACH-000618,-0.203236247443
ACH-000619,-0.122103966182
ACH-000620,-0.134046719801
ACH-000621,0.122741536635
ACH-000622,0.0281662861638
ACH-000623,-0.0318582510971
ACH-000624,-0.108444169287
ACH-000627,-0.237651855173
ACH-000630,-0.101595211335
ACH-000632,-0.09642324941050001
ACH-000633,-0.13655777402
ACH-000637,0.12795645154100002
ACH-000638,-0.197680026983
ACH-000646,-0.11715290359899999
ACH-000647,-0.258923061068
ACH-000648,0.041755401726500004
ACH-000649,-0.102716866423
ACH-000651,-0.09606622592450001
ACH-000652,0.036219644877999994
ACH-000653,-0.185834296655
ACH-000657,-0.289557869182
ACH-000658,-0.28630841626200004
ACH-000661,-0.12624519147399998
ACH-000662,-0.0163564093661
ACH-000663,0.0478745764468
ACH-000665,-0.21033178757800003
ACH-000671,-0.25376677196499997
ACH-000673,-0.192825578827
ACH-000676,-0.10063366404400001
ACH-000677,-0.207228966184
ACH-000681,-0.126681374851
ACH-000682,-0.195317073406
ACH-000683,-0.45926166396000007
ACH-000684,-0.0570311870165
ACH-000688,-0.0627891405076
ACH-000693,-0.11885186842
ACH-000694,-0.0673951082553
ACH-000695,-0.09028789688519999
ACH-000696,-0.114499694938
ACH-000697,-0.29260792173
ACH-000699,-0.00467065496131
ACH-000701,-0.104363426407
ACH-000706,-0.025778908577999998
ACH-000711,-0.09545493473740001
ACH-000713,-0.45658886289300005
ACH-000714,-0.353156828833
ACH-000718,0.151937389306
ACH-000720,-0.129727949613
ACH-000721,-0.104260436263
ACH-000724,-0.09133483442649999
ACH-000725,-0.48116338362899996
ACH-000732,-0.0589539186584
ACH-000734,-0.304576279687
ACH-000735,-0.109606366764
ACH-000736,0.0415639622197
ACH-000738,-0.00567200424008
ACH-000746,-0.39218618212399997
ACH-000747,-0.35377495506800005
ACH-000748,-0.13869102645099998
ACH-000753,-0.21054239556499998
ACH-000756,-0.15493824554000002
ACH-000757,-0.15124838275
ACH-000758,-0.09880461257470001
ACH-000760,-0.399069240637
ACH-000763,-0.0456986673842
ACH-000764,-0.167404576149
ACH-000765,-0.220459573206
ACH-000766,-0.165743387218
ACH-000767,-0.27754250484799997
ACH-000768,0.0298798584277
ACH-000769,-0.260848295812
ACH-000770,-0.0954773933703
ACH-000771,-0.050509955850999995
ACH-000773,0.00909120495526
ACH-000776,-0.24234285106999998
ACH-000777,-0.17206869205800002
ACH-000778,-0.00235556499658
ACH-000781,-0.021293180621500003
ACH-000782,-0.07740845879160001
ACH-000783,-0.06718859424200001
ACH-000784,-0.07595546324010001
ACH-000785,-0.556461242035
ACH-000787,-0.253760943994
ACH-000788,-0.10397487378699999
ACH-000791,-0.300002909574
ACH-000792,0.018496689982400002
ACH-000794,-0.09172434066749999
ACH-000796,-0.038970117710599994
ACH-000799,-0.0883201593069
ACH-000800,0.10940670627
ACH-000802,-0.160435922151
ACH-000804,-0.19372392465399998
ACH-000805,-0.185815876149
ACH-000809,-0.19099065256499997
ACH-000810,0.11699670376499999
ACH-000811,-0.12082106763599999
ACH-000817,-0.265776377739
ACH-000819,-0.0637067722118
ACH-000820,0.0601155028591
ACH-000821,-0.09141579733960001
ACH-000822,-0.35185025441
ACH-000823,0.182068010259
ACH-000824,-0.272101610164
ACH-000827,-0.17371894386
ACH-000829,0.0432103347555
ACH-000831,-0.0781263437164
ACH-000832,-0.29646597423
ACH-000833,-0.102261048907
ACH-000834,-0.195928863414
ACH-000835,-0.020567435212400002
ACH-000836,-0.176824852533
ACH-000837,-0.0949648437839
ACH-000838,-0.37857626541699996
ACH-000839,-0.136444102506
ACH-000840,-0.332603973744
ACH-000841,0.10750115451999999
ACH-000843,-0.19150919994100002
ACH-000846,-0.0955226040031
ACH-000847,-0.045111306873
ACH-000848,-0.14309099733
ACH-000849,-0.0544695766755
ACH-000851,-0.10148810257400001
ACH-000855,-0.310523316373
ACH-000856,-0.10401280394300001
ACH-000858,-0.125091241613
ACH-000859,-0.14155179664
ACH-000861,-0.184269094244
ACH-000862,-0.0275775398635
ACH-000865,-0.0445994142905
ACH-000866,-0.152240199026
ACH-000867,-0.178607922078
ACH-000869,-0.47723037654899997
ACH-000872,-0.09497491845219999
ACH-000873,-0.182966423385
ACH-000876,-0.05799753172830001
ACH-000878,0.0145335962004
ACH-000880,-0.220713265281
ACH-000881,-0.158948304703
ACH-000882,-0.00701365340892
ACH-000884,-0.215998741614
ACH-000885,-0.05537730880530001
ACH-000887,-0.211724109442
ACH-000888,-0.0910431692331
ACH-000889,-0.246727485012
ACH-000890,-0.00739199964134
ACH-000896,-0.18862917123300002
ACH-000898,-0.049264590869699997
ACH-000900,-0.246974580688
ACH-000901,-0.052958480747600005
ACH-000905,-0.146440884344
ACH-000906,-0.010240471258700002
ACH-000907,-0.19777754462900002
ACH-000910,-0.07651460415639999
ACH-000911,-0.0271311817289
ACH-000912,-0.160021361014
ACH-000913,-0.157112614149
ACH-000915,-0.07211887015539999
ACH-000916,-0.532318569381
ACH-000917,-0.151319520206
ACH-000921,-0.318794035359
ACH-000924,-0.244541091624
ACH-000926,-0.11784834872000001
ACH-000928,-0.235622837216
ACH-000929,-0.0128608366527
ACH-000932,-0.15453977055
ACH-000935,0.0642196997946
ACH-000936,-0.20999221654800002
ACH-000937,-0.00837889240089
ACH-000938,-0.00812952847888
ACH-000939,-0.167444843432
ACH-000941,-0.026209428952099996
ACH-000943,-0.16115227475299998
ACH-000946,-0.17797451016600002
ACH-000947,-0.23201490468699998
ACH-000948,-0.330895583527
ACH-000950,-0.297405488625
ACH-000953,-0.123061790965
ACH-000957,-0.0462259737916
ACH-000958,0.0512610785889
ACH-000960,-0.0486881612997
ACH-000963,-0.20189922539799998
ACH-000968,-0.16790135374499998
ACH-000969,-0.24952710405099998
ACH-000973,-0.0821236335069
ACH-000974,-0.12740933077199998
ACH-000975,-0.194875333627
ACH-000976,-0.254513517806
ACH-000978,-0.243995694241
ACH-000980,-0.114178942841
ACH-000984,-0.12574864269400002
ACH-000986,-0.177601136419
ACH-000988,-0.020813170661
ACH-000993,-0.0015383892775
ACH-000994,-0.270171388277
ACH-000996,0.045840149727
ACH-001001,-0.119289295299
ACH-001020,-0.124417368288
ACH-001028,-0.146312275654
ACH-001031,0.00511818384395
ACH-001038,-0.053206108507699995
ACH-001048,0.0104474056065
ACH-001050,-0.0667722967791
ACH-001053,-0.07023239444960001
ACH-001054,-0.0493474692089
ACH-001061,-0.09626815927549999
ACH-001067,0.0016578164356700002
ACH-001075,-0.0607270003252
ACH-001096,-0.12514980271099999
ACH-001128,0.173496173828
ACH-001134,0.0785711118782
ACH-001151,-0.08567391485510001
ACH-001163,-0.382283580647
ACH-001164,-0.175471473209
ACH-001173,-0.08634784277930001
ACH-001183,-0.230991446955
ACH-001184,-0.24969562176600002
ACH-001190,-0.29492377356
ACH-001192,-0.11833735608200001
ACH-001193,0.026888590304400002
ACH-001196,0.0511420681669
ACH-001197,-0.29285230883499996
ACH-001205,-0.0768934913997
ACH-001211,-0.105730717361
ACH-001212,-0.07557613901489998
ACH-001228,-0.18880884070999998
ACH-001232,-0.222007862366
ACH-001239,-0.0792388480025
ACH-001274,0.032465583076
ACH-001275,-0.177940235132
ACH-001277,-0.138553622299
ACH-001278,-0.07130897156499999
ACH-001280,-0.131642786669
ACH-001283,-0.135935193545
ACH-001289,0.181573773941
ACH-001295,-0.0292336098638
ACH-001300,0.033064423128
ACH-001301,-0.0604670285996
ACH-001302,-0.0248573685243
ACH-001303,0.06867075517969999
ACH-001306,-0.10049118179
ACH-001318,-0.249887728508
ACH-001322,-0.277516630853
ACH-001328,-0.1090269325
ACH-001332,-0.308500898803
ACH-001333,-0.06124706760430001
ACH-001336,-0.11310732777799999
ACH-001340,-0.0657903656403
ACH-001346,-0.19296255893
ACH-001353,-0.143401897522
ACH-001354,-0.336767277003
ACH-001367,-0.0893720625043
ACH-001368,0.059501264904
ACH-001374,0.6785311245010001
ACH-001375,0.0503265637038
ACH-001377,-0.194843151203
ACH-001380,-0.122994143383
ACH-001391,-0.08265574663539998
ACH-001407,-0.07092490401889999
ACH-001408,-0.130865152648
ACH-001413,-0.039206527557699995
ACH-001430,-0.470981167261
ACH-001431,-0.159777228991
ACH-001450,-0.100668796096
ACH-001496,-0.150201915464
ACH-001500,-0.10342779100199999
ACH-001521,-0.204249002364
ACH-001523,-0.161280686876
ACH-001532,-0.0947619979339
ACH-001536,-0.115829870217
ACH-001550,-0.0226400504955
ACH-001552,0.0034864732361799995
ACH-001554,-0.0316240925137
ACH-001645,-0.009808312236079999
ACH-001654,-0.0685886896612
ACH-001715,-0.06126646314680001
ACH-001735,-0.0842393869434
ACH-001736,-0.059427054112400006
ACH-001737,0.0212865692749
ACH-001740,-0.19710699000300003
ACH-001745,-0.0699570401122
ACH-001750,-0.0615039869016
ACH-001765,-0.23058912777100002
ACH-001956,-0.119283348718
ACH-001957,-0.20681028142400001
