,TTC21B (79809)
ACH-000004,0.139147095067
ACH-000007,-0.122278469469
ACH-000009,-0.0647080620129
ACH-000011,0.151623294327
ACH-000012,0.18481638679200002
ACH-000013,0.128145207979
ACH-000014,0.0551825711772
ACH-000015,-0.0120818045459
ACH-000017,-0.045605692662899995
ACH-000018,0.121290887214
ACH-000019,0.138516702742
ACH-000021,0.10676184752000001
ACH-000022,0.162448394498
ACH-000025,0.16992732820999998
ACH-000028,-0.080484650599
ACH-000030,0.011056169618
ACH-000035,0.00729723729253
ACH-000036,-0.09394808421150001
ACH-000037,-0.113514765566
ACH-000039,-0.204322806213
ACH-000040,0.0392131383203
ACH-000041,-0.0659455109423
ACH-000042,0.0719274458874
ACH-000045,0.055699336841199994
ACH-000047,-0.0212426431476
ACH-000052,0.12459525772800001
ACH-000053,0.0101696361991
ACH-000054,-0.0184704152245
ACH-000055,-0.021935373318400002
ACH-000060,0.0401610597562
ACH-000067,0.06288468268939999
ACH-000070,0.0862060521336
ACH-000075,0.159002383574
ACH-000078,0.120648816765
ACH-000082,-0.10132290802
ACH-000085,0.14312340307
ACH-000086,0.0282243306495
ACH-000087,-0.0474646674826
ACH-000092,-0.123604540231
ACH-000095,-0.0756989223288
ACH-000097,-0.0724751354752
ACH-000098,-0.005939964377270001
ACH-000099,-0.0378795861058
ACH-000108,0.08626532225439999
ACH-000113,0.15620413042099998
ACH-000115,0.0374845735522
ACH-000116,-0.025045378332599996
ACH-000118,0.057214009503699995
ACH-000120,0.0674734876548
ACH-000123,-0.0726811703193
ACH-000127,0.056679076019099994
ACH-000128,0.121327040545
ACH-000132,-0.080467270242
ACH-000133,0.141170526174
ACH-000137,0.210687758414
ACH-000138,-0.013818637010700002
ACH-000142,0.0104339066176
ACH-000143,-0.028065113982599997
ACH-000146,0.0468652919548
ACH-000148,0.0488187922559
ACH-000150,0.10889931984699999
ACH-000152,0.187483086852
ACH-000153,-0.16881672018399999
ACH-000159,-0.0697798525951
ACH-000160,0.023013304793599997
ACH-000163,0.0872048462008
ACH-000167,-0.232877856364
ACH-000168,0.09205597141699999
ACH-000169,0.0229468142459
ACH-000178,0.14327477626399998
ACH-000182,0.0889185581501
ACH-000183,0.185958326421
ACH-000188,0.13327370386499998
ACH-000189,-0.14624371060900002
ACH-000190,0.0553028198938
ACH-000198,-0.06916273877569999
ACH-000204,-0.26612753660300004
ACH-000206,0.12246845088
ACH-000207,0.316555348285
ACH-000211,-0.00508391473995
ACH-000215,0.00582747104209
ACH-000221,0.0991379484476
ACH-000222,0.27365383440499996
ACH-000223,-0.038848887889400004
ACH-000226,0.00596584530881
ACH-000227,-0.0896712199472
ACH-000228,-0.06326050916590001
ACH-000231,-0.023590050379400002
ACH-000232,-0.019700786455
ACH-000233,-0.015529181518299998
ACH-000234,-0.0891999389822
ACH-000235,-0.016067977038700002
ACH-000237,0.11606217222899999
ACH-000238,-0.025062251066400004
ACH-000243,0.0138614372552
ACH-000244,0.17366777908300002
ACH-000246,0.17235083444600002
ACH-000248,0.257565957234
ACH-000250,-0.006141695920130001
ACH-000251,0.258188294645
ACH-000253,0.0171043609814
ACH-000255,0.01739211561
ACH-000256,-0.0118966414687
ACH-000257,0.0701673340811
ACH-000258,0.39138280929799996
ACH-000259,0.0823179266883
ACH-000260,0.073437212363
ACH-000261,0.095202052063
ACH-000262,0.168813095213
ACH-000263,0.265070943869
ACH-000264,-0.0919383628138
ACH-000265,-0.00762307732515
ACH-000266,-0.0439591956085
ACH-000272,-0.0035404385544299997
ACH-000273,-0.152546185138
ACH-000274,0.100085144953
ACH-000277,-0.0387519059319
ACH-000278,-0.108028091482
ACH-000279,0.00335543940657
ACH-000280,-0.00226778862695
ACH-000281,0.0518087147998
ACH-000288,0.0801820033689
ACH-000291,-0.0159299632087
ACH-000293,0.254815708355
ACH-000294,0.103075935936
ACH-000295,-0.0518082769788
ACH-000296,0.22384140112300002
ACH-000302,0.043331689815400004
ACH-000304,-0.241212109683
ACH-000307,-0.0176493085562
ACH-000308,0.0017449502824000002
ACH-000310,-0.12956094948799998
ACH-000311,0.371837198221
ACH-000312,-0.0837268754519
ACH-000315,0.157150747775
ACH-000316,-0.117976582074
ACH-000317,0.0628343790671
ACH-000318,0.181407929302
ACH-000319,0.145766079055
ACH-000320,-0.20424046253400002
ACH-000322,-0.148090806515
ACH-000323,-0.124277348246
ACH-000324,-0.0027863632463300003
ACH-000329,0.00648383424138
ACH-000330,0.00203547458129
ACH-000331,0.0737023518727
ACH-000332,-0.0823270613414
ACH-000334,0.030766815790499998
ACH-000335,0.24167967103100002
ACH-000336,0.045684360929199995
ACH-000337,0.0299886517678
ACH-000339,0.009126021206979999
ACH-000341,0.08158712878760001
ACH-000348,-0.027082266263099997
ACH-000350,0.106253150458
ACH-000352,-0.0179079109232
ACH-000356,0.040776708474699996
ACH-000361,0.0678921813902
ACH-000362,0.0487408457407
ACH-000363,0.22096538042
ACH-000364,0.028613508885400003
ACH-000365,0.0720265909833
