,HIAT1 (64645)
ACH-000198,-0.499735492878
ACH-000204,-0.0797368685962
ACH-000206,-0.14162530715299998
ACH-000207,-0.586648911421
ACH-000211,-0.08420692455869999
ACH-000215,-0.18821620545099998
ACH-000221,-0.239841738719
ACH-000222,-0.45776899946599997
ACH-000223,-0.22391342803000003
ACH-000226,-0.547193087658
ACH-000227,-0.607874220179
ACH-000228,-0.44855193236999996
ACH-000231,-0.397479073468
ACH-000232,-0.258251659313
ACH-000233,-0.20564685164299998
ACH-000234,-0.449320811761
ACH-000235,-0.404662363658
ACH-000237,-0.39277051192900003
ACH-000238,-0.221282944147
ACH-000243,-0.444728779145
ACH-000244,0.014352208943700002
ACH-000246,-0.45258169279
ACH-000248,-0.409421351373
ACH-000250,-0.259144123514
ACH-000251,-0.5930144642949999
ACH-000253,-0.295890351954
ACH-000255,-0.137340684493
ACH-000256,-0.186722876581
ACH-000257,-0.455851695272
ACH-000258,-0.0799275133602
ACH-000259,-0.442391196639
ACH-000260,-0.254530642942
ACH-000261,-0.345428531593
ACH-000262,-0.284487471428
ACH-000263,-0.457206774954
ACH-000264,-0.24942854485
ACH-000265,-0.408334153464
ACH-000266,-0.281655919034
ACH-000272,-0.440120028808
ACH-000273,-0.193090216438
ACH-000274,-0.349079356417
ACH-000277,-0.1679119747
ACH-000278,-0.267786371445
ACH-000279,-0.278060740465
ACH-000280,-0.449846668112
ACH-000281,-0.148421713137
ACH-000288,-0.301706421595
ACH-000291,-0.19408671360100002
ACH-000293,-0.230774410436
ACH-000294,-0.0338861009473
ACH-000295,-0.43339929524099996
ACH-000296,-0.384409458305
ACH-000302,-0.40871955613000005
ACH-000304,-0.511050414755
ACH-000307,-0.42931552354099994
ACH-000308,-0.248453238031
ACH-000310,-0.538143837263
ACH-000311,-0.434102567816
ACH-000312,-0.432012507927
ACH-000315,-0.290020157711
ACH-000316,-0.240980067488
ACH-000317,-0.309496091934
ACH-000318,-0.445312326287
ACH-000319,-0.0715133456533
ACH-000320,-0.673445837611
ACH-000322,-0.296781027486
ACH-000323,-0.578456360113
ACH-000324,-0.342759116854
ACH-000329,-0.369006287456
ACH-000330,-0.325970302135
ACH-000331,-0.19847096507599998
ACH-000332,-0.265480872931
ACH-000334,-0.314371300657
ACH-000335,-0.563683400047
ACH-000336,-0.169436529821
ACH-000337,-0.204571236499
ACH-000339,-0.24064028515099997
ACH-000341,-0.500555349021
ACH-000348,-0.41248975580200004
ACH-000350,-0.146041116903
ACH-000352,-0.153940414642
ACH-000356,-0.23293923109499998
ACH-000361,-0.5099683442
ACH-000362,-0.543288832261
ACH-000363,-0.271871412418
ACH-000364,-0.258278780286
ACH-000365,-0.37571837273100006
ACH-000366,-0.304867766397
ACH-000368,-0.400832652409
ACH-000374,-0.473907354994
ACH-000375,-0.192919719703
ACH-000376,-0.281688412156
ACH-000381,-0.325011056296
ACH-000383,-0.419722410433
ACH-000387,-0.29520991726
ACH-000389,-0.46364620857699995
ACH-000390,-0.383814330686
ACH-000393,-0.268231331389
ACH-000395,-0.427475796378
ACH-000397,-0.363585537435
ACH-000401,-0.39700863523
ACH-000402,-0.0980745474982
ACH-000403,-0.37731035270400004
ACH-000404,-0.0018863088430799999
ACH-000406,-0.25441035741900003
ACH-000407,-0.44036063973399997
ACH-000408,-0.455722087386
ACH-000410,-0.227799461714
ACH-000411,-0.00877300775863
ACH-000414,-0.25777952301199997
ACH-000415,-0.39554960941100004
ACH-000416,-0.38408998274000006
ACH-000420,-0.37508658751999996
ACH-000421,-0.124431353464
ACH-000424,-0.10867657193199999
ACH-000425,-0.25940117614999997
ACH-000426,-0.0448993564482
ACH-000427,-0.382657352069
ACH-000433,-0.469080152127
ACH-000436,-0.437019880938
ACH-000444,-0.145829291359
ACH-000445,-0.326461836767
ACH-000448,-0.28938136341
ACH-000450,-0.14553509107
ACH-000452,-0.35204100625699997
ACH-000454,-0.202741181573
ACH-000458,-0.142538224156
ACH-000459,0.126545570329
ACH-000460,-0.182885583109
ACH-000461,-0.35122112622199997
ACH-000463,-0.193471198873
ACH-000464,-0.409910930783
ACH-000466,-0.27790223068000003
ACH-000467,-0.233245545775
ACH-000468,-0.38293768378700005
ACH-000469,-0.373396631804
ACH-000470,-0.0646253346322
ACH-000471,-0.15719041756899998
ACH-000472,-0.22233013925700001
ACH-000473,-0.403847147999
ACH-000475,-0.229359201149
ACH-000476,-0.190686139746
ACH-000477,-0.179600833228
ACH-000480,-0.18336820289
ACH-000481,-0.299678507431
ACH-000483,-0.256588560379
ACH-000484,-0.181816360658
ACH-000485,-0.48246931047499997
ACH-000486,-0.274235964136
ACH-000487,-0.45656444897
ACH-000488,-0.256504384051
ACH-000490,-0.249435680808
ACH-000491,-0.166447994474
ACH-000495,-0.120570483314
ACH-000496,-0.5691842355569999
ACH-000499,-0.270294890207
ACH-000500,-0.229201012373
ACH-000502,-0.35953616667099997
ACH-000503,-0.5317398850330001
ACH-000505,-0.482707400315
ACH-000507,-0.15004686409600002
ACH-000510,-0.25512601216200004
ACH-000511,-0.343639747874
ACH-000512,-0.668726709431
ACH-000516,-0.377514048903
ACH-000517,-0.22601240560400002
ACH-000518,-0.283216742416
ACH-000520,-0.6909068555079999
ACH-000521,-0.26088385485800003
ACH-000522,-0.575676557749
ACH-000524,-0.300447701107
ACH-000527,-0.107840286382
ACH-000528,-0.214278428149
ACH-000537,-0.18192580978300002
ACH-000541,-0.08796897516510001
ACH-000542,-0.462461968103
ACH-000544,-0.19525385442899998
ACH-000545,-0.257059616492
ACH-000547,-0.214879940684
ACH-000548,-0.19294821102
ACH-000549,-0.5705019599769999
ACH-000550,-0.44206941367700003
ACH-000552,-0.335891715123
ACH-000556,-0.270225284206
ACH-000557,-0.449873825683
ACH-000570,-0.29381180095
ACH-000571,-0.135293861878
ACH-000573,-0.22103379366999998
ACH-000576,-0.125306751559
ACH-000580,-0.262061751308
ACH-000584,-0.38739551022299995
ACH-000585,-0.458762335442
ACH-000588,-0.33099810949499997
ACH-000589,-0.43162396414899995
ACH-000591,-0.44498341009400005
ACH-000593,-0.23006792275600002
ACH-000600,-0.148112999328
ACH-000601,-0.18439701501800002
ACH-000604,-0.368767307627
ACH-000605,-0.346134903413
ACH-000606,-0.106937909121
ACH-000608,-0.247023063929
ACH-000614,-0.46291741331299996
ACH-000616,-0.27286281737
ACH-000618,-0.06586985903
ACH-000619,-0.447223039635
ACH-000620,-0.367850180093
ACH-000621,-0.181636818278
ACH-000622,-0.352941082252
ACH-000623,-0.13101146607300002
ACH-000624,-0.300884191537
ACH-000627,-0.199766515614
ACH-000630,-0.24815272523200002
ACH-000632,-0.262442646429
ACH-000633,-0.301105334875
ACH-000637,-0.34598079434600004
ACH-000638,-0.464975115056
ACH-000646,-0.81708445993
ACH-000647,-0.318907842278
ACH-000648,-0.610624256459
ACH-000649,-0.135758192153
ACH-000651,-0.177388157823
ACH-000652,-0.0591406572314
ACH-000653,-0.253345356699
ACH-000657,-0.413506409405
ACH-000658,-0.0852748651105
ACH-000661,-0.23134139356699998
ACH-000662,-0.0851166383327
ACH-000663,-0.267430858509
ACH-000665,-0.195810985643
ACH-000671,-0.202414276694
ACH-000673,-0.361797220079
ACH-000676,-0.37640121699100004
ACH-000677,-0.0819136799342
ACH-000681,-0.268998462042
ACH-000682,-0.226491378113
ACH-000683,-0.299541199042
ACH-000684,-0.338557205795
ACH-000688,-0.629011448003
ACH-000693,-0.44269664888800003
ACH-000694,-0.34760209873000003
ACH-000695,-0.0345788890906
ACH-000696,-0.28444897113
ACH-000697,-0.6364401755960001
ACH-000699,-0.120510663124
ACH-000701,-0.16303726777799998
ACH-000706,-0.20840708278
ACH-000711,-0.359334148859
ACH-000713,-0.427689361233
ACH-000714,-0.266041433482
ACH-000718,-0.326906071851
ACH-000720,-0.250873836101
ACH-000721,-0.281666499246
ACH-000724,-0.19705390894699998
ACH-000725,-0.211950620125
ACH-000732,-0.33213818680199997
ACH-000734,-0.414235242911
ACH-000735,-0.48345697815899996
ACH-000736,-0.354152686843
ACH-000738,-0.12062570727399999
ACH-000746,-0.328454823769
ACH-000747,-0.434794722948
ACH-000748,-0.24200621565299998
ACH-000753,-0.164704260179
ACH-000756,-0.37659059233000003
ACH-000757,-0.305724273688
ACH-000758,-0.34813227391699997
ACH-000760,-0.286905359022
ACH-000763,-0.120813827496
ACH-000764,-0.543321439414
ACH-000765,-0.327805722646
ACH-000766,-0.35392987818099997
ACH-000767,-0.349809557623
ACH-000768,-0.250934322877
ACH-000769,-0.362629138241
ACH-000770,-0.453529879361
ACH-000771,-0.48008992013999996
ACH-000773,-0.276396369254
ACH-000776,-0.09556835040549999
ACH-000777,-0.272229703601
ACH-000778,-0.290537369984
ACH-000781,-0.265252545685
ACH-000782,-0.40866277009900004
ACH-000783,-0.0922229567896
ACH-000784,-0.09056720092810001
ACH-000785,-0.452522160131
ACH-000787,-0.158367276737
ACH-000788,-0.41044178808
ACH-000791,-0.472983435221
ACH-000792,-0.23508610696199997
ACH-000794,-0.33838001632
ACH-000796,-0.45451650024400003
ACH-000799,-0.293673013079
ACH-000800,-0.365608179267
ACH-000802,-0.324819030115
ACH-000804,-0.25912530753400004
ACH-000805,-0.445077336346
ACH-000809,-0.572975785669
ACH-000810,-0.706286440131
ACH-000811,-0.31908103334000004
ACH-000817,-0.31548624476799997
ACH-000819,-0.316879655037
ACH-000820,-0.196788154429
ACH-000821,0.054592744548699994
ACH-000822,-0.154542995766
ACH-000823,-0.352269684185
ACH-000824,-0.24686357087900002
ACH-000827,-0.22153628140599999
ACH-000829,-0.242194404357
ACH-000831,-0.193290934192
ACH-000832,-0.638519517214
ACH-000833,-0.0020157869220600003
ACH-000834,0.0064259408908499994
ACH-000835,-0.19639366532900002
ACH-000836,-0.0767041884914
ACH-000837,-0.345512936377
ACH-000838,-0.367921306774
ACH-000839,-0.709069709074
ACH-000840,-0.441640377245
ACH-000841,-0.338058815864
ACH-000843,-0.197112560334
ACH-000846,-0.661921252405
ACH-000847,-0.46233135300300005
ACH-000848,-0.400272852623
ACH-000849,-0.19695893055799998
ACH-000851,-0.39400976033699997
ACH-000855,-0.46127376203000003
ACH-000856,-0.264532452001
ACH-000858,-0.323684267221
ACH-000859,-0.300733662478
ACH-000861,-0.177319553503
ACH-000862,-0.26389432434300003
ACH-000865,-0.362423107171
ACH-000866,-0.21279149094900002
ACH-000867,-0.215433482869
ACH-000869,-0.48299939400799996
ACH-000872,-0.208530016076
ACH-000873,-0.35025416427199996
ACH-000876,-0.38300825733800004
ACH-000878,0.271706010638
ACH-000880,-0.112716301771
ACH-000881,-0.15068461285
ACH-000882,-0.18064087366300002
ACH-000884,-0.396550542439
ACH-000885,-0.43009697609499997
ACH-000887,-0.469787624943
ACH-000888,-0.126674846951
ACH-000889,-0.300961119941
ACH-000890,-0.423171947333
ACH-000896,-0.315229509199
ACH-000898,-0.18988729893599998
ACH-000900,-0.129535381581
ACH-000901,-0.27850582937199997
ACH-000905,-0.28239182863699996
ACH-000906,-0.225189470982
ACH-000907,-0.272119486028
ACH-000910,-0.241747046719
ACH-000911,-0.36143399039000007
ACH-000912,-0.247186256906
ACH-000913,-0.285993994146
ACH-000915,-0.4116979902699999
ACH-000916,0.286361264971
ACH-000917,-0.212278602984
ACH-000921,-0.232555464763
ACH-000924,-0.16218753853
ACH-000926,0.0582729921394
ACH-000928,-0.22916515384599997
ACH-000929,-0.21632914237599998
ACH-000932,-0.265464971938
ACH-000935,-0.41633035794600004
ACH-000936,-0.473646832695
ACH-000937,-0.17445050935800002
ACH-000938,-0.19760048925299997
ACH-000939,-0.029494789453599998
ACH-000941,-0.13658840696799998
ACH-000943,-0.316641528504
ACH-000946,-0.260112704659
ACH-000947,-0.393951296268
ACH-000948,-0.21228823912
ACH-000950,-0.23501927187
ACH-000953,-0.212751178849
ACH-000957,-0.458715977034
ACH-000958,-0.122840080623
ACH-000960,-0.279701544716
ACH-000963,-0.279870896789
ACH-000968,-0.438499780745
ACH-000969,-0.30108872452700003
ACH-000973,-0.219571860442
ACH-000974,-0.391258596964
ACH-000975,-0.227054745071
ACH-000976,-0.26409600859099996
ACH-000978,-0.100206221807
ACH-000980,-0.17501780330299999
ACH-000984,-0.23768074529199998
ACH-000986,-0.276069413603
ACH-000988,-0.279421311423
ACH-000993,-0.193800205848
ACH-000994,-0.420221266079
ACH-000996,-0.218955526001
ACH-001001,-0.181183114042
ACH-001020,-0.34115645901299996
ACH-001028,-0.158574949024
ACH-001031,-0.137781202352
ACH-001038,-0.112469039918
ACH-001048,-0.438147979161
ACH-001050,-0.362916513587
ACH-001053,-0.231350747375
ACH-001054,-0.435516583394
ACH-001061,-0.338914954049
ACH-001067,-0.281464028441
ACH-001075,-0.5379082594969999
ACH-001096,-0.26124471295699997
ACH-001128,-0.559048485467
ACH-001134,-0.236352749233
ACH-001151,-0.37621175864
ACH-001163,-0.0769186564921
ACH-001164,-0.09719802710619999
ACH-001173,-0.141765426436
ACH-001183,-0.274621230408
ACH-001184,-0.300410479826
ACH-001190,-0.222652862547
ACH-001192,-0.157058741427
ACH-001193,-0.32256632
ACH-001196,-0.214609297004
ACH-001197,-0.184397177207
ACH-001205,-0.256434707027
ACH-001211,-0.340101501502
ACH-001212,-0.34093488235799996
ACH-001228,-0.128116718803
ACH-001232,-0.292366856088
ACH-001239,-0.196308863759
ACH-001274,-0.323701166254
ACH-001275,0.15874979459799998
ACH-001277,-0.25968452902899997
ACH-001278,-0.24878708642900002
ACH-001280,-0.138795772466
ACH-001283,-0.345139696782
ACH-001289,-0.340022435383
ACH-001295,-0.290739263922
ACH-001300,-0.25048482134100003
ACH-001301,-0.598132914614
ACH-001302,0.051541954062
ACH-001303,-0.569086453723
ACH-001306,-0.556536535252
ACH-001318,-0.35649488439599997
ACH-001322,-0.24565632997499998
ACH-001328,-0.19934872117400002
ACH-001332,-0.704212653838
ACH-001333,-0.372958014974
ACH-001336,-0.30536770552299997
ACH-001340,-0.238886934876
ACH-001346,-0.408479001954
ACH-001353,-0.193628342718
ACH-001354,-0.504822721045
ACH-001367,-0.43142185106700004
ACH-001368,-0.34495808594300004
ACH-001374,-0.125800460674
ACH-001375,-0.40133022480999997
ACH-001377,-0.20868917890500002
ACH-001380,-0.351722169575
ACH-001391,-0.211050113719
ACH-001407,-0.14268686237199998
ACH-001408,-0.38088691754500004
ACH-001413,-0.216760006409
ACH-001430,-0.629099895037
ACH-001431,-0.26675326299
ACH-001450,-0.323408757623
ACH-001496,-0.234362462541
ACH-001500,-0.397238973624
ACH-001521,-0.329629467173
ACH-001523,-0.14942619579500002
ACH-001532,-0.303653597834
ACH-001536,-0.17359397206399999
ACH-001550,-0.361482798627
ACH-001552,-0.403836809053
ACH-001554,-0.19404732003199998
ACH-001645,-0.137372827247
ACH-001654,-0.301817554895
ACH-001715,-0.6913755408050001
ACH-001735,-0.541609966299
ACH-001736,-0.250980629298
ACH-001737,0.14989839317700002
ACH-001740,-0.47636259033600004
ACH-001745,-0.20767845064800003
ACH-001750,-0.32501681755
ACH-001765,-0.260076062512
ACH-001956,-0.280649146772
ACH-001957,-0.18350358844099998
