,PSMB6 (5694)
ACH-000004,-1.6997573230200003
ACH-000007,-1.35748875735
ACH-000009,-2.2322976143799997
ACH-000011,-2.01757893505
ACH-000012,-1.6283663542700002
ACH-000013,-2.32249552625
ACH-000014,-2.2860926282099996
ACH-000015,-1.8670389037900001
ACH-000017,-2.5942687461099996
ACH-000018,-1.4399344342200002
ACH-000019,-0.955785115871
ACH-000021,-1.8367759537400001
ACH-000022,-2.28274825873
ACH-000025,-1.5692109560799998
ACH-000028,-1.37878607883
ACH-000030,-1.8130434486200002
ACH-000035,-1.48132160757
ACH-000036,-1.7648341801499998
ACH-000037,-1.4006392929299998
ACH-000039,-2.23981551503
ACH-000040,-1.67322861418
ACH-000041,-2.2923059340200003
ACH-000042,-2.42778686904
ACH-000045,-2.0430055449
ACH-000047,-2.04029700682
ACH-000052,-1.03019926756
ACH-000053,-0.549104920912
ACH-000054,-1.97775979591
ACH-000055,-1.79853739998
ACH-000060,-1.6767416064899998
ACH-000067,-1.4895367755200002
ACH-000070,-1.39351753759
ACH-000075,-1.5850370022
ACH-000078,-2.20338942256
ACH-000082,-2.06382219015
ACH-000085,-2.0367986455000002
ACH-000086,-1.4640142129499998
ACH-000087,-1.8829429776299997
ACH-000092,-0.923201792424
ACH-000095,-1.65318594058
ACH-000097,-1.43172884628
ACH-000098,-1.4042284946599999
ACH-000099,-2.09443037241
ACH-000108,-1.8861339732099998
ACH-000113,-1.89868540694
ACH-000115,-2.9333692263
ACH-000116,-2.39327974925
ACH-000118,-1.8936715522099998
ACH-000120,-1.5335010661500001
ACH-000123,-1.41680303107
ACH-000127,-2.0156898585099996
ACH-000128,-1.4374865174
ACH-000132,-1.57095465587
ACH-000133,-1.7407918779299998
ACH-000137,-1.1918517331
ACH-000138,-1.7899832138099998
ACH-000142,-1.51448035212
ACH-000143,-0.947237606863
ACH-000146,-1.94575895378
ACH-000148,-1.75180558357
ACH-000150,-1.76816928572
ACH-000152,-1.02736874527
ACH-000153,-1.8602800429599997
ACH-000159,-1.90552109379
ACH-000160,-2.14197215495
ACH-000163,-2.0095497157700004
ACH-000167,-1.25558512868
ACH-000168,-1.9782927348599997
ACH-000169,-1.86057138099
ACH-000178,-1.8658537942500002
ACH-000182,-1.9786591322599998
ACH-000183,-1.9900976497799998
ACH-000188,-1.867587167
ACH-000189,-1.8093911373400002
ACH-000190,-1.94272935262
ACH-000198,-2.20152881341
ACH-000204,-1.20191396946
ACH-000206,-1.9479705641900003
ACH-000207,-1.6561471166100001
ACH-000211,-1.7017659802399998
ACH-000215,-1.23850176719
ACH-000221,-1.7625467441999998
ACH-000222,-1.53539645084
ACH-000223,-1.65501571179
ACH-000226,-1.16416418025
ACH-000227,-2.5516748160900002
ACH-000228,-1.73120867333
ACH-000231,-1.51438104127
ACH-000232,-1.8128204124
ACH-000233,-1.63573818997
ACH-000234,-2.1909400147599998
ACH-000235,-2.01492067832
ACH-000237,-1.5618638301199999
ACH-000238,-2.26170675761
ACH-000243,-2.1576168907
ACH-000244,-1.7816333696400002
ACH-000246,-1.6814149738
ACH-000248,-1.7341136715799998
ACH-000250,-1.6108356688499998
ACH-000251,-2.10370164105
ACH-000253,-1.5240591663499998
ACH-000255,-1.43027320307
ACH-000256,-2.04102107613
ACH-000257,-1.9539636341099997
ACH-000258,-1.66493307363
ACH-000259,-1.8606809622599998
ACH-000260,-2.00575570273
ACH-000261,-1.9391314715799999
ACH-000262,-1.38820617102
ACH-000263,-2.56042425712
ACH-000264,-1.6203120193599998
ACH-000265,-1.8775504540299999
ACH-000266,-2.0462742576700004
ACH-000272,-1.22794610761
ACH-000273,-0.864887933688
ACH-000274,-2.21880508863
ACH-000277,-2.20471619778
ACH-000278,-2.16106972005
ACH-000279,-1.7869973808200001
ACH-000280,-2.1438306377700003
ACH-000281,-1.8667126826900002
ACH-000288,-1.8029835002799999
ACH-000291,-1.91097121123
ACH-000293,-2.40843156852
ACH-000294,-2.43830730931
ACH-000295,-1.69156334113
ACH-000296,-1.6905739928299999
ACH-000302,-2.3841565899200003
ACH-000304,-2.24290798946
ACH-000307,-1.6130869152399998
ACH-000308,-1.6724872990600002
ACH-000310,-2.1587974425599996
ACH-000311,-2.13734860845
ACH-000312,-1.78618373045
ACH-000315,-0.376384970297
ACH-000316,-1.6504402384399999
ACH-000317,-1.2850914687200001
ACH-000318,-2.04558232705
ACH-000319,-1.58939439338
ACH-000320,-1.86650719128
ACH-000322,-1.6177244642200002
ACH-000323,-1.66523045175
ACH-000324,-1.68339343216
ACH-000329,-0.510135109142
ACH-000330,-1.7560337254799998
ACH-000331,-1.31009808786
ACH-000332,-1.9906222920900003
ACH-000334,-2.42716474748
ACH-000335,-2.18915091911
ACH-000336,-1.7867921497400001
ACH-000337,-2.42035831029
ACH-000339,-1.9924044409900001
ACH-000341,-2.54344482178
ACH-000348,-0.980002203653
ACH-000350,-2.87368974288
ACH-000352,-2.13202000859
ACH-000356,-1.75858637008
ACH-000361,-1.41502171042
ACH-000362,-2.33498588275
ACH-000363,-1.8556393560799997
ACH-000364,-1.6759159882700003
ACH-000365,-1.8487953452900001
ACH-000366,-1.4792319278400001
ACH-000368,-1.45784698803
ACH-000374,-1.40785816653
ACH-000375,-1.83280464551
ACH-000376,-1.20056550141
ACH-000381,-2.03651723513
ACH-000383,-1.70230130168
ACH-000387,-2.65656578307
ACH-000389,-1.815832902
ACH-000390,-1.8848748128
ACH-000393,-1.45784227932
ACH-000395,-1.5601481762
ACH-000397,-1.81347896681
ACH-000401,-2.0756712133099997
ACH-000402,-1.44388379354
ACH-000403,-1.00399944756
ACH-000404,-2.17900469574
ACH-000406,-2.1619747451599998
ACH-000407,-1.95712787558
ACH-000408,-1.5438529017200002
ACH-000410,-1.38100874946
ACH-000411,-2.07262791324
ACH-000414,-2.36526852864
ACH-000415,-1.6942635950999998
ACH-000416,-1.7011059805700002
ACH-000420,-1.7189913685299998
ACH-000421,-1.9922004469099999
ACH-000424,-2.07167035546
ACH-000425,-1.65674396356
ACH-000426,0.40780367248800004
ACH-000427,-2.07484489914
ACH-000433,-1.40662344498
ACH-000436,-1.4568164382700002
ACH-000444,-1.8690999812400002
ACH-000445,-1.70233658694
ACH-000448,-2.50488860166
ACH-000450,-3.0503947545999996
ACH-000452,-1.7207659141299998
ACH-000454,-1.9656942777400002
ACH-000458,-1.94896678463
ACH-000459,-1.33249910631
ACH-000460,-1.73367709993
ACH-000461,-2.35313764105
ACH-000463,-1.28874492699
ACH-000464,-1.4781565189399999
ACH-000466,-2.07616979635
ACH-000467,-1.8118479233700002
ACH-000468,-1.37852124593
ACH-000469,-1.8444431141599997
ACH-000470,-2.01538144142
ACH-000471,-1.4873248472299998
ACH-000472,-2.0367122522599996
ACH-000473,-2.42389369374
ACH-000475,-1.93653100471
ACH-000476,-1.82574050349
ACH-000477,-0.801451170185
ACH-000480,-1.4459014262399998
ACH-000481,-2.12514630218
ACH-000483,-2.80329134149
ACH-000484,-1.49514508412
ACH-000485,-2.2822865908099996
ACH-000486,-1.7677507350200001
ACH-000487,-2.16712120567
ACH-000488,-1.95221910939
ACH-000490,-1.6028751876299998
ACH-000491,-1.81831553909
ACH-000495,-1.21586900463
ACH-000496,-1.57325096042
ACH-000499,-1.8665342091900003
ACH-000500,-1.0842553574200002
ACH-000502,-1.9254448423700001
ACH-000503,-1.6556111524500001
ACH-000505,-2.17844404446
ACH-000507,-1.49365454861
ACH-000510,-1.80378296949
ACH-000511,-1.78119154899
ACH-000512,-1.4095690647799999
ACH-000516,-1.5125349724200001
ACH-000517,-1.9499477070700002
ACH-000518,-1.5805517228000001
ACH-000520,-1.18001233519
ACH-000521,-1.0465427546200001
ACH-000522,-1.65222612852
ACH-000524,-2.11338564233
ACH-000527,-2.24458812015
ACH-000528,-1.87738846699
ACH-000537,-2.0046190684
ACH-000541,-1.53068009005
