,HDGF (3068)
ACH-000293,0.150138144753
ACH-000294,-0.190664172416
ACH-000295,-0.200208483364
ACH-000296,-0.36122446543000003
ACH-000302,-0.239968890444
ACH-000304,0.116433490045
ACH-000307,-0.255914456143
ACH-000308,-0.12912574053099998
ACH-000310,-0.640066081871
ACH-000311,-0.40630322506399996
ACH-000312,-0.245672992304
ACH-000315,-0.15265282965399998
ACH-000316,0.0260848297634
ACH-000317,-0.303406498604
ACH-000318,-0.316547273467
ACH-000319,0.0051900823385299995
ACH-000320,-0.349550562708
ACH-000322,-0.154323996386
ACH-000323,0.0303165624888
ACH-000324,-0.326652479934
ACH-000329,-0.07391689578139998
ACH-000330,-0.0345931882125
ACH-000331,-0.22273966374200002
ACH-000332,-0.211457063102
ACH-000334,-0.029023206849099998
ACH-000335,-0.304389211151
ACH-000336,-0.43723938769299997
ACH-000337,-0.204720151113
ACH-000339,-0.20488541509599997
ACH-000341,-0.334839790256
ACH-000348,-0.183971018937
ACH-000350,-0.246595323468
ACH-000352,-0.160781905762
ACH-000356,-0.252844289318
ACH-000361,0.0760278747802
ACH-000362,-0.040035466659400006
ACH-000363,-0.12194665289100001
ACH-000364,-0.0585033228744
ACH-000365,-0.124952524402
ACH-000366,-0.21250486332600002
ACH-000368,0.111751666695
ACH-000374,-0.12305036951300001
ACH-000375,-0.0540273851077
ACH-000376,-0.137469174372
ACH-000381,-0.14389377010399998
ACH-000383,-0.139779640349
ACH-000387,-0.23119180492199998
ACH-000389,-0.23077062394900003
ACH-000390,-0.252805646632
ACH-000393,-0.129122649769
ACH-000395,-0.40008851219400005
ACH-000397,-0.04524248191880001
ACH-000401,-0.19668561061
ACH-000402,-0.0538838212531
ACH-000403,-0.15458265617699998
ACH-000404,-0.487127335963
ACH-000406,-0.0386962440291
ACH-000407,0.101454162733
ACH-000408,0.0768725405349
ACH-000410,-0.11171137250999999
ACH-000411,-0.158942292465
ACH-000414,-0.181771838404
ACH-000415,-0.044646418344300005
ACH-000416,-0.24786481094
ACH-000420,-0.12724650263499998
ACH-000421,-0.0825357737929
ACH-000424,0.16868597318599998
ACH-000425,-0.0178740085922
ACH-000426,-0.346982937085
ACH-000427,0.116237317272
ACH-000433,-0.37062395536
ACH-000436,-0.190012187235
ACH-000444,-0.09183007269539999
ACH-000445,-0.0301768291341
ACH-000448,-0.262925393558
ACH-000450,0.127906331924
ACH-000452,0.021868187671400002
ACH-000454,-0.0649128889086
ACH-000458,0.07330596421539999
ACH-000459,0.330596140947
ACH-000460,-0.196709641629
ACH-000461,-0.07498430114289999
ACH-000463,-0.126665444166
ACH-000464,-0.093361677739
ACH-000466,-0.18032860011500002
ACH-000467,-0.21481695009399998
ACH-000468,-0.278678541363
ACH-000469,0.116759047881
ACH-000470,-0.231079379535
ACH-000471,-0.0360499228249
ACH-000472,-0.0352245274057
ACH-000473,-0.11325325424699999
ACH-000475,-0.164869359726
ACH-000476,0.23903729766100001
ACH-000477,0.046553758990400006
ACH-000480,-0.21339270455499998
ACH-000481,-0.0887460578121
ACH-000483,-0.22843137911400002
ACH-000484,-0.363003819924
ACH-000485,0.00405434756634
ACH-000486,-0.222358605884
ACH-000487,-0.21826339834199998
ACH-000488,-0.12256636253799999
ACH-000490,0.0679094745658
ACH-000491,-0.420252497381
ACH-000495,0.119621060815
ACH-000496,0.0013311902805599998
ACH-000499,0.0889330553294
ACH-000500,-0.723574925933
ACH-000502,-0.157430496579
ACH-000503,0.00471500778313
ACH-000505,-0.36868305935400003
ACH-000507,-0.18913834392200002
ACH-000510,-0.312622102892
ACH-000511,-0.1682564192
ACH-000512,0.0598522355398
ACH-000516,-0.110270722076
ACH-000517,-0.285846662375
ACH-000518,-0.104171534212
ACH-000520,-0.221750055605
ACH-000521,-0.43733877225900003
ACH-000522,-0.231916619153
ACH-000524,-0.181947967493
ACH-000527,-0.0624585703945
ACH-000528,-0.160319839883
ACH-000537,-0.0730479017437
ACH-000541,-0.27187082986
ACH-000542,-0.12601078449
ACH-000544,-0.178361215117
ACH-000545,-0.207157235798
ACH-000547,-0.509397755979
ACH-000548,-0.385615379781
ACH-000549,-0.17658830512899998
ACH-000550,-0.111187764808
ACH-000552,-0.37162724222099996
ACH-000556,-0.0605693048411
ACH-000557,-0.11127653852700001
ACH-000570,-0.09935136666380001
ACH-000571,-0.165557804374
ACH-000573,0.00753433187973
ACH-000576,-0.52773329818
ACH-000580,0.12038382058800001
ACH-000584,-0.108559734805
ACH-000585,0.0424092790384
ACH-000588,-0.151138339609
ACH-000589,-0.0477379771131
ACH-000591,0.297386675295
ACH-000593,-0.106498923295
ACH-000600,-0.07292366332160001
ACH-000601,-0.256393824453
ACH-000604,0.10936089454600001
ACH-000605,-0.284457207192
ACH-000606,-0.07240902287110002
ACH-000608,-0.059753382467199995
ACH-000614,-0.08010661698169999
ACH-000616,-0.192404167199
ACH-000618,-0.15457207760299999
ACH-000619,-0.0638007502644
ACH-000620,-0.152766163778
ACH-000621,-0.0189553311448
ACH-000622,-0.0625093269938
ACH-000623,-0.0796205747482
ACH-000624,-0.045027736244800005
ACH-000627,-0.091047262789
ACH-000630,-0.0542041315265
ACH-000632,-0.00206248204773
ACH-000633,-0.0903192754638
ACH-000637,0.00014564991948700002
ACH-000638,-0.342616411754
ACH-000646,-0.11711199924599999
ACH-000647,-0.28436478685100003
ACH-000648,-0.0611732949369
ACH-000649,-0.0504132576572
ACH-000651,-0.168697311455
ACH-000652,-0.261861987912
ACH-000653,-0.139829716771
ACH-000657,-0.159861614983
ACH-000658,-0.41591863491
ACH-000661,-0.0570672725073
ACH-000662,-0.021988315729400004
ACH-000663,-0.162028938948
ACH-000665,-0.0818315316399
ACH-000671,0.043874870075599995
ACH-000673,-0.0728858920648
ACH-000676,-0.23014824516999996
ACH-000677,-0.290353874305
ACH-000681,-0.20083921597399998
ACH-000682,-0.186869995055
ACH-000683,-0.406496577719
ACH-000684,-0.0024044338893600002
ACH-000688,0.205966185488
ACH-000693,-0.127175831788
ACH-000694,-0.141534744646
ACH-000695,-0.38903079923699996
ACH-000696,-0.0616859787412
ACH-000697,-0.20798366074799998
ACH-000699,-0.124218494309
ACH-000701,-0.11778778988500001
ACH-000706,-0.223071643251
ACH-000711,-0.11869301885099999
ACH-000713,-0.31356066497900004
ACH-000714,-0.209542468104
ACH-000718,-0.172176449905
ACH-000720,0.0015839305472799999
ACH-000721,0.00751754212359
ACH-000724,-0.119592408402
ACH-000725,-0.195784593055
ACH-000732,-0.141463836363
ACH-000734,-0.0509225220539
ACH-000735,0.0299818555504
ACH-000736,0.0888712671748
ACH-000738,-0.057953110022300004
ACH-000746,-0.0702891324939
ACH-000747,-0.011146976098400001
ACH-000748,-0.233016749125
ACH-000753,-0.322327077778
ACH-000756,-0.22125766036299999
ACH-000757,-0.119996393062
ACH-000758,-0.289275585208
ACH-000760,-0.155056931546
ACH-000763,-0.146713418056
ACH-000764,-0.16581853762
ACH-000765,-0.23715149793499998
ACH-000766,-0.165634111966
ACH-000767,-0.38833202805600003
ACH-000768,-0.22740548198899999
ACH-000769,-0.26557618903700003
ACH-000770,-0.26775600625999996
ACH-000771,-0.0903846381603
ACH-000773,0.00949893479684
ACH-000776,0.0378721435234
ACH-000777,-0.06589004889330001
ACH-000778,-0.16870629776700002
ACH-000781,-0.153935117871
ACH-000782,0.0016532155231199998
ACH-000783,-0.21377888267900003
ACH-000784,0.0699322402568
ACH-000785,-0.44557734851
ACH-000787,-0.156036580402
ACH-000788,-0.274026384038
ACH-000791,-0.231434049158
ACH-000792,-0.187669479896
ACH-000794,0.032515035953199996
ACH-000796,-0.21718781391300002
ACH-000799,-0.240324678251
ACH-000800,-0.18453552306499998
ACH-000802,0.019169182779900002
ACH-000804,-0.304557355196
ACH-000805,-0.224618050634
ACH-000809,-0.13350675072100002
ACH-000810,-0.0703434956712
ACH-000811,-0.151879712107
ACH-000817,-0.379515539664
ACH-000819,-0.0346868801249
ACH-000820,-0.133897252243
ACH-000821,-0.523027515622
ACH-000822,-0.143287293157
ACH-000823,-0.21545360352499998
ACH-000824,-0.18067774218600002
ACH-000827,-0.15555881591499998
ACH-000829,0.00436914067513
ACH-000831,-0.08710618620260001
ACH-000832,-0.274077718781
ACH-000833,-0.102191650252
ACH-000834,-0.271533991724
ACH-000835,-0.23161897977899998
ACH-000836,0.036428447246199994
ACH-000837,-0.0281905716524
ACH-000838,-0.167709210487
ACH-000839,-0.06340729048690001
ACH-000840,-0.293817320372
ACH-000841,-0.154202912292
ACH-000843,-0.214607496166
ACH-000846,-0.0699022875869
ACH-000847,0.17246676610999997
ACH-000848,-0.10180497034
ACH-000849,-0.0809434551486
ACH-000851,-0.34075238950900005
ACH-000855,-0.289430327344
ACH-000856,-0.155822405542
ACH-000858,0.07141525261010001
ACH-000859,-0.0604430761604
ACH-000861,-0.250193849496
ACH-000862,-0.021649902351799998
ACH-000865,-0.14758376487400002
ACH-000866,-0.212453901198
ACH-000867,-0.0382326965059
ACH-000869,-0.135640094944
ACH-000872,0.047785847388699995
ACH-000873,-0.28795568388
ACH-000876,-0.218365178725
ACH-000878,-0.08184758481719999
ACH-000880,-0.0207013769373
ACH-000881,-0.00660695818339
ACH-000882,-0.184700154155
ACH-000884,-0.134969379534
ACH-000885,-0.14949298502900002
ACH-000887,-0.222828277079
ACH-000888,-0.23528419953000002
ACH-000889,-0.310326390773
ACH-000890,-0.174300916137
ACH-000896,-0.09008021365879999
ACH-000898,-0.20635125057999998
ACH-000900,-0.339261496462
ACH-000901,-0.00024970237648299997
ACH-000905,-0.35521959809500003
ACH-000906,-0.10665262628200001
ACH-000907,-0.176973066661
ACH-000910,-0.18008167883
ACH-000911,0.0576206301255
ACH-000912,-0.0923108811776
ACH-000913,-0.22614328117899998
ACH-000915,-0.014325119811200002
ACH-000916,-0.41255813056699997
ACH-000917,-0.246193497654
ACH-000921,-0.027054299947200003
ACH-000924,-0.39753773982100005
ACH-000926,-0.183391336308
ACH-000928,-0.0459495401984
ACH-000929,-0.46106372277400004
ACH-000932,-0.054195020448900004
ACH-000935,-0.162826180437
ACH-000936,-0.185359166873
ACH-000937,0.020034168759400003
ACH-000938,0.021931448183900002
ACH-000939,0.308509177845
ACH-000941,-0.36361659152900005
ACH-000943,-0.0450981763947
ACH-000946,-0.33773063664999997
ACH-000947,-0.11273033743
ACH-000948,-0.32170811916700004
ACH-000950,-0.060950212681300006
ACH-000953,-0.028103379899
ACH-000957,-0.236276051189
ACH-000958,-0.13555813214
ACH-000960,-0.0891327129155
ACH-000963,0.005482543337859999
ACH-000968,-0.165685726184
ACH-000969,-0.22075763125300002
ACH-000973,-0.027570377934300002
ACH-000974,-0.264167020044
ACH-000975,-0.26106732133099997
ACH-000976,-0.07019198692989999
ACH-000978,-0.158895017915
ACH-000980,-0.206888700595
ACH-000984,-0.47221897756399994
ACH-000986,-0.12342734396800001
ACH-000988,0.047582026187000005
ACH-000993,-0.09453555109430001
ACH-000994,-0.0516135589573
ACH-000996,-0.41397591347900004
ACH-001001,-0.123195377173
ACH-001020,0.20295432675
ACH-001028,-0.0403283565158
ACH-001031,-0.22662577787799998
ACH-001038,-0.00400580110751
ACH-001048,-0.0755762946124
ACH-001050,-0.05426614720530001
ACH-001053,-0.086407407368
ACH-001054,-0.136472485733
ACH-001061,-0.0466752993562
ACH-001067,0.0100193667245
ACH-001075,-0.23189159594099998
ACH-001096,-0.21692705127700002
ACH-001128,0.9767632235539999
ACH-001134,-0.248894373015
ACH-001151,-0.24219199848499998
ACH-001163,-0.481614788391
ACH-001164,-0.0666161728633
ACH-001173,-0.0489680825825
ACH-001183,-0.14116733386299998
ACH-001184,-0.00183405040568
ACH-001190,-0.38711272234800004
ACH-001192,-0.226004443587
ACH-001193,-0.484473614722
ACH-001196,-0.052053450307
ACH-001197,-0.484485452167
ACH-001205,-0.0349779632654
ACH-001211,0.0318061798177
ACH-001212,0.26540985898200004
ACH-001228,-0.28416349979
ACH-001232,-0.24081846130800003
ACH-001239,-0.14253051117
ACH-001274,-0.167024752584
ACH-001275,-0.179381292606
ACH-001277,-0.121363317593
ACH-001278,-0.11508080595899998
ACH-001280,-0.17281303205600002
ACH-001283,-0.0319356276638
ACH-001289,-0.0818129173691
ACH-001295,-0.16503408407099998
ACH-001300,-0.14760569441
ACH-001301,-0.21192063671
ACH-001302,0.163339026798
ACH-001303,-0.13428629306
ACH-001306,0.058277061601999997
ACH-001318,-0.269578462905
ACH-001322,-0.0267368444503
ACH-001328,-0.117053649815
ACH-001332,-0.47742626882600003
ACH-001333,-0.237139147139
ACH-001336,-0.138735355421
ACH-001340,-0.147130695255
ACH-001346,-0.163132955105
ACH-001353,-0.34247938424400004
ACH-001354,-0.051641439019
ACH-001367,0.0957780538916
ACH-001368,-0.0378421316306
ACH-001374,-0.418988159976
ACH-001375,-0.26691428521899996
ACH-001377,-0.223687125257
ACH-001380,-0.0178484365621
ACH-001391,-0.108975195984
ACH-001407,-0.196811164489
ACH-001408,0.0382615493205
ACH-001413,-0.216390517447
ACH-001430,-0.24004051892099998
ACH-001431,-0.0596903765558
ACH-001450,-0.07668361611619999
ACH-001496,-0.0568369667905
ACH-001500,-0.00815548855994
ACH-001521,0.0456991513057
ACH-001523,-0.055530419471699996
ACH-001532,-0.170677596625
ACH-001536,-0.23780932560100002
ACH-001550,0.206613436298
ACH-001552,-0.244781493224
ACH-001554,-0.0529912251291
ACH-001645,-0.059606347729599995
ACH-001654,-0.0872565070599
ACH-001715,0.35349459526199994
ACH-001735,-0.1402281912
ACH-001736,0.006439878258890001
ACH-001737,-0.163526999585
ACH-001740,0.0926814447516
ACH-001745,-0.136117347417
ACH-001750,-0.174259988942
ACH-001765,-0.151807592504
ACH-001956,-0.0609720150034
ACH-001957,-0.17861502406500002
