,MDFI (4188)
ACH-000004,0.18610875164000001
ACH-000007,0.34931087991899995
ACH-000009,0.301686707062
ACH-000011,0.204585246022
ACH-000012,0.376262094213
ACH-000013,0.203104980771
ACH-000014,0.294617311917
ACH-000015,0.32030136780699997
ACH-000017,0.21400283624400002
ACH-000018,0.36108249004500004
ACH-000019,0.40195442334700004
ACH-000021,0.247024062472
ACH-000022,0.12139525133300001
ACH-000025,0.33975369833700003
ACH-000028,0.255618144192
ACH-000030,0.317957590556
ACH-000035,0.16963165297899999
ACH-000036,0.392998038606
ACH-000037,0.102993733092
ACH-000039,0.28936080314
ACH-000040,0.274176995895
ACH-000041,0.3345927299
ACH-000042,0.254631872513
ACH-000045,0.377063711614
ACH-000047,0.31358302307700003
ACH-000052,0.042129437468800005
ACH-000053,0.263406301486
ACH-000054,0.3095281196
ACH-000055,0.234002980835
ACH-000060,0.10592754532299999
ACH-000067,0.213390244344
ACH-000070,0.231017874763
ACH-000075,0.170872647702
ACH-000078,0.426244105765
ACH-000082,0.262350640843
ACH-000085,0.264826034931
ACH-000086,0.260354541961
ACH-000087,0.325052443333
ACH-000092,0.307654090839
ACH-000095,0.12044127625
ACH-000097,0.23793965491
ACH-000098,0.176411625535
ACH-000099,0.29945624581700003
ACH-000108,0.30085540497499996
ACH-000113,0.244533861323
ACH-000115,0.224521345452
ACH-000116,0.10323778935399999
ACH-000118,0.25843830022
ACH-000120,0.310410015908
ACH-000123,0.312812811673
ACH-000127,0.269333487085
ACH-000128,0.18628619792599999
ACH-000132,0.270733200007
ACH-000133,0.36460950103399997
ACH-000137,0.323559162381
ACH-000138,0.21436159282900002
ACH-000142,0.20332859640700002
ACH-000143,0.29570104271200004
ACH-000146,0.270110386514
ACH-000148,0.414465474577
ACH-000150,0.247036622718
ACH-000152,0.28761543234000003
ACH-000153,0.26547946109000004
ACH-000159,0.22887308834399997
ACH-000160,0.305786355742
ACH-000163,0.38222422202
ACH-000167,0.150827431436
ACH-000168,0.173435120601
ACH-000169,0.205572119434
ACH-000178,0.335398166578
ACH-000182,0.25270369441199997
ACH-000183,0.249096185603
ACH-000188,0.276801054214
ACH-000189,0.683220715395
ACH-000190,0.136230020251
ACH-000198,0.305948542267
ACH-000204,0.0927164048828
ACH-000206,0.390113697352
ACH-000207,0.259454867858
ACH-000211,0.297335945395
ACH-000215,0.269008198559
ACH-000221,0.301919432388
ACH-000222,0.42058941291699997
ACH-000223,0.386850486837
ACH-000226,0.19220383290999998
ACH-000227,0.446987126246
ACH-000228,0.215150884976
ACH-000231,0.275463625537
ACH-000232,0.302162301531
ACH-000233,0.27348208647
ACH-000234,0.398641476704
ACH-000235,0.18364786679
ACH-000237,0.393046851336
ACH-000238,0.318536706734
ACH-000243,0.284741520352
ACH-000244,0.431629129544
ACH-000246,0.347947054986
ACH-000248,0.367224759669
ACH-000250,0.255534396386
ACH-000251,0.31994713578899997
ACH-000253,0.330030970597
ACH-000255,0.0862325368169
ACH-000256,0.353683286714
ACH-000257,0.551406559151
ACH-000258,0.218478386817
ACH-000259,0.198613283134
ACH-000260,0.248758728446
ACH-000261,0.17622956308200002
ACH-000262,0.275294320254
ACH-000263,0.12984809478700002
ACH-000264,0.235939674827
ACH-000265,0.124230167263
ACH-000266,0.309143713588
ACH-000272,0.206721243583
ACH-000273,0.324190297145
ACH-000274,0.255575432273
ACH-000277,0.311773425816
ACH-000278,0.274007625766
ACH-000279,0.218603999577
ACH-000280,0.214457490804
ACH-000281,0.180274542029
ACH-000288,0.267299663445
ACH-000291,0.259238479506
ACH-000293,0.304425464855
ACH-000294,0.21396305146699998
ACH-000295,0.0493469853775
ACH-000296,0.293415258459
ACH-000302,0.144990253392
ACH-000304,0.250747628191
ACH-000307,0.310415652754
ACH-000308,0.184187189766
ACH-000310,0.276266821762
ACH-000311,0.28135508497
ACH-000312,0.251078706009
ACH-000315,0.0213573667763
ACH-000316,0.07853862742829999
ACH-000317,0.22207944321999998
ACH-000318,0.18966603437
ACH-000319,0.307414213437
ACH-000320,0.272302364897
ACH-000322,0.235346119825
ACH-000323,0.20473655716800002
ACH-000324,0.229807067352
ACH-000329,0.342754504841
ACH-000330,0.116148857278
ACH-000331,0.297207406452
ACH-000332,0.239362585322
ACH-000334,0.261887181694
ACH-000335,0.390023052923
ACH-000336,0.656125372294
ACH-000337,0.00669019654642
ACH-000339,0.385569101774
ACH-000341,0.161033151675
ACH-000348,0.25641515059799996
ACH-000350,0.304965473692
ACH-000352,0.111486321963
ACH-000356,0.259562383499
ACH-000361,0.38468559706699995
ACH-000362,0.279306737592
ACH-000363,0.358191878207
ACH-000364,0.0738122560042
ACH-000365,0.257649681758
ACH-000366,0.34081491584
ACH-000368,0.114540207341
ACH-000374,0.265174770081
ACH-000375,0.309187491603
ACH-000376,0.333789191954
ACH-000381,0.29430484325999995
ACH-000383,0.245001100206
ACH-000387,0.19199502111900002
ACH-000389,0.120580464602
ACH-000390,0.21253950335400001
ACH-000393,0.166320861861
ACH-000395,0.23359394691500002
ACH-000397,0.349130117484
ACH-000401,0.32836550672
ACH-000402,-0.126570908634
ACH-000403,0.245669720541
ACH-000404,-0.08593001066569998
ACH-000406,0.269141837652
ACH-000407,0.212377041934
ACH-000408,0.455883444611
ACH-000410,0.14754806204
ACH-000411,0.270178824789
ACH-000414,0.1375173615
ACH-000415,0.220910562852
ACH-000416,0.252021396527
ACH-000420,0.38528322062200004
ACH-000421,0.21869075738699997
ACH-000424,0.297278960905
ACH-000425,0.314697472115
ACH-000426,0.06846220466580001
ACH-000427,0.315231427387
ACH-000433,0.131320395573
ACH-000436,0.414260129723
ACH-000444,0.241788303573
ACH-000445,0.324835094198
ACH-000448,0.183542148545
ACH-000450,-0.11933180585400001
ACH-000452,0.16842460664099998
ACH-000454,0.18367479571400003
ACH-000458,0.286284948631
ACH-000459,0.200851491713
ACH-000460,0.219305004547
ACH-000461,0.269505893578
ACH-000463,0.251223739811
ACH-000464,0.150744830054
ACH-000466,0.130850299294
ACH-000467,0.429496571861
ACH-000468,0.039640109854
ACH-000469,0.269920795642
ACH-000470,0.291442572927
ACH-000471,0.227399538461
ACH-000472,0.30786114016800004
ACH-000473,0.3566457838
ACH-000475,0.28613983052700004
ACH-000476,0.197123175682
ACH-000477,0.126400975272
ACH-000480,0.45464223306999996
ACH-000481,0.0587544251756
ACH-000483,0.298217773373
ACH-000484,0.495261182593
ACH-000485,0.41696606550800003
ACH-000486,0.244635786895
ACH-000487,0.218015209007
ACH-000488,0.332605862986
ACH-000490,0.302912694143
ACH-000491,-0.0141204281515
ACH-000495,0.335038399087
ACH-000496,0.205565557186
ACH-000499,0.29816356733800004
ACH-000500,-0.20861486303399998
ACH-000502,0.18701083206099997
ACH-000503,0.028108052346900003
ACH-000505,0.238322268587
ACH-000507,0.361150483763
ACH-000510,0.220436536024
ACH-000511,0.25643128143599997
ACH-000512,0.49607952204899997
ACH-000516,0.167589877145
ACH-000517,0.184062256895
ACH-000518,0.207699580515
ACH-000520,0.22867181969
ACH-000521,0.255587211203
ACH-000522,0.23031940268399997
ACH-000524,0.17717404504999998
ACH-000527,0.26292124777
ACH-000528,0.227222737261
ACH-000537,0.108296634751
ACH-000541,0.264003998421
ACH-000542,0.305412202089
ACH-000544,0.275071337007
ACH-000545,0.16505265959100002
ACH-000547,0.214338772449
ACH-000548,0.20242962452399998
ACH-000549,0.237193957357
ACH-000550,0.135643139715
ACH-000552,0.294709409481
ACH-000556,0.219252440577
ACH-000557,0.24521896879299998
ACH-000570,0.42185089606299997
ACH-000571,0.288533013683
ACH-000573,0.226663741096
ACH-000576,0.37552064914000005
ACH-000580,0.275221759608
ACH-000584,0.11456016887800001
ACH-000585,0.29006912395999995
ACH-000588,0.0996060046246
ACH-000589,0.419047446074
ACH-000591,0.193132682121
ACH-000593,0.225452421939
ACH-000600,0.164326948113
ACH-000601,0.292231147149
ACH-000604,0.21490417539099999
ACH-000605,0.163418286462
ACH-000606,0.0806614379937
ACH-000608,0.336292493155
ACH-000614,0.30949656229
ACH-000616,0.190038212717
ACH-000618,0.276546258867
ACH-000619,0.268064971161
ACH-000620,0.366550714151
ACH-000621,0.148431401874
ACH-000622,0.33845507227
ACH-000623,0.240994661902
ACH-000624,0.30015154979
ACH-000627,0.339985760075
ACH-000630,0.18584955316500001
ACH-000632,0.200604779496
ACH-000633,0.21420265955899997
ACH-000637,0.31384770471
ACH-000638,0.354630850025
ACH-000646,0.327659647584
ACH-000647,0.24076173249000002
ACH-000648,0.286955931873
ACH-000649,0.285529432167
ACH-000651,0.181085767436
ACH-000652,0.39520798585999994
ACH-000653,0.359410112468
ACH-000657,0.21332258064800003
ACH-000658,0.19835483770100001
ACH-000661,0.309247156312
ACH-000662,0.317373518697
ACH-000663,0.283690596147
ACH-000665,0.128817943792
ACH-000671,0.292983429815
ACH-000673,0.18641225254299998
ACH-000676,0.202437908954
ACH-000677,0.28286365926
ACH-000681,0.184404685057
ACH-000682,0.23112702793900003
ACH-000683,0.188280278865
ACH-000684,0.250754386035
ACH-000688,0.27724097469000003
ACH-000693,0.273833807738
ACH-000694,0.286810530492
ACH-000695,0.145722131532
ACH-000696,0.28566919715100003
ACH-000697,0.32379153049000003
ACH-000699,0.23969628948600002
ACH-000701,0.31378031430500003
ACH-000706,0.167791522368
ACH-000711,0.12059707839600001
ACH-000713,0.342040836215
ACH-000714,0.44042959386200004
ACH-000718,0.308985686984
ACH-000720,0.24067525188299999
ACH-000721,0.241496979543
ACH-000724,0.31015356690400003
ACH-000725,0.12364096758899999
ACH-000732,0.229395743964
ACH-000734,0.153960695823
ACH-000735,0.166198840306
ACH-000736,0.321725658749
ACH-000738,0.179474601866
ACH-000746,0.260763338802
ACH-000747,0.201130300141
ACH-000748,0.274882656087
ACH-000753,0.181072404431
