,ARF1 (375)
ACH-000004,-0.210000479095
ACH-000007,0.0241553746027
ACH-000009,-0.772818682861
ACH-000011,-0.259739263471
ACH-000012,-0.347887281835
ACH-000013,-0.020580325499599997
ACH-000014,-0.5012132259000001
ACH-000015,-0.252395852815
ACH-000017,-0.811645269116
ACH-000018,-0.441513121012
ACH-000019,-0.301423234801
ACH-000021,-0.278976841062
ACH-000022,-0.24632200469700002
ACH-000025,-0.331832734019
ACH-000028,-0.39748301826099997
ACH-000030,-0.441476375215
ACH-000035,-0.8472501983390001
ACH-000036,-0.27956439251299997
ACH-000037,-0.140407517031
ACH-000039,-0.7595219460320001
ACH-000040,-0.175235454575
ACH-000041,-0.534067759581
ACH-000042,-0.5451601390640001
ACH-000045,-0.5470705023569999
ACH-000047,-0.583397399482
ACH-000052,-0.825548530373
ACH-000053,-0.26986613159899997
ACH-000054,-0.394236242135
ACH-000055,-0.30909707161600003
ACH-000060,-0.545474308454
ACH-000067,-0.717463292193
ACH-000070,-0.528548347052
ACH-000075,-0.28526151101
ACH-000078,-0.318132182821
ACH-000082,-0.27282224760400003
ACH-000085,-0.562725802075
ACH-000086,-0.233107546857
ACH-000087,-0.22706639185
ACH-000092,-0.662206615185
ACH-000095,-0.439132414647
ACH-000097,-0.756141164029
ACH-000098,-0.438562290028
ACH-000099,-0.20710980251400002
ACH-000108,-0.831905826758
ACH-000113,-0.21728541779599997
ACH-000115,-0.12397601839099999
ACH-000116,-0.470087827618
ACH-000118,-0.508285422896
ACH-000120,-0.519825561778
ACH-000123,-0.524632202603
ACH-000127,-0.550351513002
ACH-000128,-0.0310101378699
ACH-000132,-0.37610028526600003
ACH-000133,-0.50483614038
ACH-000137,-0.219504709598
ACH-000138,-0.596963619258
ACH-000142,-0.31684858732500004
ACH-000143,-0.40345911882
ACH-000146,-0.40145615432099996
ACH-000148,-0.668299171533
ACH-000150,0.0604778200779
ACH-000152,-0.581537520063
ACH-000153,-0.45373243423
ACH-000159,-0.44232290316000006
ACH-000160,-0.248058158247
ACH-000163,-0.811561403706
ACH-000167,-0.40518910387699997
ACH-000168,-0.453013832514
ACH-000169,-0.37678802955300006
ACH-000178,-0.670367022516
ACH-000182,-0.571227731843
ACH-000183,-0.37956704915
ACH-000188,-0.8024493225499999
ACH-000189,-0.734522607825
ACH-000190,-0.34312782721900004
ACH-000198,-0.241877899639
ACH-000204,-0.745702144472
ACH-000206,-0.393002891879
ACH-000207,-0.9042466317450001
ACH-000211,-0.36914870662
ACH-000215,-0.450740928069
ACH-000221,-0.26904998364
ACH-000222,-0.40440434931599994
ACH-000223,-0.329597613636
ACH-000226,-0.528637042654
ACH-000227,-0.46964509681999994
ACH-000228,-0.36092071620399996
ACH-000231,-0.13824462718900002
ACH-000232,-0.333768482718
ACH-000233,0.07568189851530001
ACH-000234,-0.6947844095479999
ACH-000235,-0.596411141611
ACH-000237,-0.049959340224900006
ACH-000238,-1.04561171309
ACH-000243,-0.579428094366
ACH-000244,-0.461844756849
ACH-000246,-0.8991106698119999
ACH-000248,-0.496702013366
ACH-000250,-0.340467942809
ACH-000251,-0.23751251198800002
ACH-000253,-0.320857331343
ACH-000255,-0.828390825288
ACH-000256,-0.709386467385
ACH-000257,-0.262568870798
ACH-000258,-0.284807153466
ACH-000259,-0.22473891070399998
ACH-000260,-0.324039603509
ACH-000261,-0.182590197356
ACH-000262,-0.8119002456029999
ACH-000263,-0.9458375051819999
ACH-000264,-0.28777691121300003
ACH-000265,-0.285601664135
ACH-000266,-0.6239407877600001
ACH-000272,-0.7197317483600001
ACH-000273,-0.398748584125
ACH-000274,0.0286643873855
ACH-000277,0.021032388961
ACH-000278,-0.328789724789
ACH-000279,-0.214238697836
ACH-000280,-0.290484287806
ACH-000281,-0.644441700293
ACH-000288,-0.335665158231
ACH-000291,-0.31489804678000005
ACH-000293,0.031344299870599994
ACH-000294,-0.622658256132
ACH-000295,-0.591741444086
ACH-000296,-0.647613641778
ACH-000302,-0.7769089829379999
ACH-000304,-0.376056409577
ACH-000307,-0.378518090455
ACH-000308,-0.944297887141
ACH-000310,-0.17262422769699998
ACH-000311,-0.5623308066889999
ACH-000312,-0.2920396509
ACH-000315,-0.8010216793970001
ACH-000316,-0.263412358028
ACH-000317,-0.445612735575
ACH-000318,-0.774884239892
ACH-000319,0.013735149069100002
ACH-000320,-0.4525778831
ACH-000322,-0.463309671247
ACH-000323,-0.714477183891
ACH-000324,-0.824681415217
ACH-000329,-0.560813858959
ACH-000330,-0.44827373703699996
ACH-000331,-0.759187187709
ACH-000332,-0.237164247588
ACH-000334,-0.726670902342
ACH-000335,-0.46741192463799996
ACH-000336,-0.7713525310699999
ACH-000337,-0.640555467299
ACH-000339,-0.410279674428
ACH-000341,-0.34506467808700003
ACH-000348,-0.35176882751
ACH-000350,-0.30108022983399996
ACH-000352,-0.09251591042089999
ACH-000356,-0.26792379026
ACH-000361,-0.227624933548
ACH-000362,-1.47181244304
ACH-000363,-0.401569996872
ACH-000364,-0.34617848764700004
ACH-000365,-0.5183580764360001
ACH-000366,-0.591323193175
ACH-000368,-0.19442542511500002
ACH-000374,-1.1986278286299998
ACH-000375,-0.405553265634
ACH-000376,-0.314630399496
ACH-000381,-0.41719632475199997
ACH-000383,-0.9711170659980001
ACH-000387,-0.250028627487
ACH-000389,-0.652853352419
ACH-000390,-0.271183584722
ACH-000393,-0.17268477298300003
ACH-000395,-0.28129382731999997
ACH-000397,-0.189914974206
ACH-000401,-0.704988700445
ACH-000402,-0.633931290007
ACH-000403,-0.673628810986
ACH-000404,-0.00269983169098
ACH-000406,-0.09415279529090001
ACH-000407,-0.48636410415799997
ACH-000408,-1.10912044495
ACH-000410,-0.8571628304790001
ACH-000411,-0.699098822081
ACH-000414,-0.458674160399
ACH-000415,-1.38345804801
ACH-000416,-0.555639684067
ACH-000420,-0.555873169356
ACH-000421,-0.652873340521
ACH-000424,-0.287399246289
ACH-000425,-0.314100806151
ACH-000426,0.034956146492199996
ACH-000427,-0.211815763837
ACH-000433,-0.47125260001599995
ACH-000436,-0.705658266481
ACH-000444,-0.5155484489109999
ACH-000445,-0.445665274194
ACH-000448,-0.50785730617
ACH-000450,-0.0962052262041
ACH-000452,-0.42916501088200004
ACH-000454,-0.81488813008
ACH-000458,-0.6890946030410001
ACH-000459,-0.6861038969359999
ACH-000460,-0.45162136311800005
ACH-000461,-0.10661418424900002
ACH-000463,0.0226551871362
ACH-000464,-0.264153197464
ACH-000466,-0.36968753250299996
ACH-000467,-0.40513862319899996
ACH-000468,-0.577260256867
ACH-000469,-0.347672789757
ACH-000470,-0.45053185187600003
ACH-000471,-0.318157488791
ACH-000472,-0.425004025243
ACH-000473,-0.2283143444
ACH-000475,-0.240597372871
ACH-000476,-0.43905036321199997
ACH-000477,-0.150839354116
ACH-000480,-0.705275693329
ACH-000481,-0.495640445014
ACH-000483,-0.43464069427
ACH-000484,-0.488491454444
ACH-000485,-0.483618847003
ACH-000486,-0.332354416403
ACH-000487,-0.187259496916
ACH-000488,-0.198032815236
ACH-000490,-0.468522881347
ACH-000491,-1.02083792312
ACH-000495,-0.513863222745
ACH-000496,-0.618765695614
ACH-000499,-0.554193679747
ACH-000500,0.0558852810939
ACH-000502,-0.363924202512
ACH-000503,-0.815085950836
ACH-000505,-0.42221179282399995
ACH-000507,-0.772390623991
ACH-000510,-0.27970196528
ACH-000511,-0.290797796719
ACH-000512,-0.369014715547
ACH-000516,-0.311991544228
ACH-000517,-0.0939800820008
ACH-000518,-0.21685163345300001
ACH-000520,-0.486128989202
ACH-000521,-0.551769910987
ACH-000522,-0.418936020076
ACH-000524,-0.359023339068
ACH-000527,-0.49772315874899997
ACH-000528,-0.570046344947
ACH-000537,-0.788592143222
ACH-000541,-0.6550301486729999
ACH-000542,-0.419414151602
ACH-000544,-0.620412666908
ACH-000545,-0.368048936888
ACH-000547,-1.07941843157
ACH-000548,-0.753070209555
ACH-000549,-0.376690067398
ACH-000550,-0.469520867233
ACH-000552,-0.684234798959
ACH-000556,-0.212304484188
ACH-000557,-0.13889305869000002
ACH-000570,-0.230386128493
ACH-000571,-0.785663190671
ACH-000573,-0.5357430815399999
ACH-000576,-0.4333538698899999
ACH-000580,-0.23749249686700002
