,BRINP3 (339479)
ACH-000004,0.0675254332952
ACH-000007,-0.0435392648273
ACH-000009,-0.246758726166
ACH-000011,-0.0271345972752
ACH-000012,0.0109593359202
ACH-000013,0.0195841091342
ACH-000014,-0.00226800176023
ACH-000015,-0.0414573526644
ACH-000017,-0.0832667862307
ACH-000018,0.058715902247599996
ACH-000019,-0.119289575453
ACH-000021,-0.155250009298
ACH-000022,-0.07644140128160001
ACH-000025,-0.112707117258
ACH-000028,-0.0407595772972
ACH-000030,0.0163700772036
ACH-000035,-0.0673817999653
ACH-000036,-0.0009437379297599999
ACH-000037,0.0682625196148
ACH-000039,0.08137513775449999
ACH-000040,0.150816212253
ACH-000041,-0.14569644706499998
ACH-000042,0.0343041275529
ACH-000045,0.0325196950508
ACH-000047,-0.09227327953189998
ACH-000052,-0.137851968539
ACH-000053,-0.0663587509474
ACH-000054,-0.071882655924
ACH-000055,0.0576439122872
ACH-000060,-0.044002430595
ACH-000067,0.014731123144100002
ACH-000070,-0.0961266650063
ACH-000075,0.148596663741
ACH-000078,0.053610657636900004
ACH-000082,-0.0160476854803
ACH-000085,-0.0498281971618
ACH-000086,-0.258624665604
ACH-000087,-0.115411320028
ACH-000092,-0.0226722281597
ACH-000095,-0.07957558876139999
ACH-000097,-0.0544029096167
ACH-000098,-0.039722691896
ACH-000099,-0.06028026205919999
ACH-000108,-0.0292710611453
ACH-000113,0.11474754375499999
ACH-000115,0.10589372310900001
ACH-000116,-0.03913514596209999
ACH-000118,0.07668490396930001
ACH-000120,-0.126879434241
ACH-000123,0.016865565900700003
ACH-000127,-0.0612471118365
ACH-000128,0.040314584697
ACH-000132,-0.102590004663
ACH-000133,-0.200920440902
ACH-000137,-0.045563782267199995
ACH-000138,-0.114379015465
ACH-000142,-0.053321654303199996
ACH-000143,0.0538865638918
ACH-000146,0.0436291348298
ACH-000148,-0.0468105193233
ACH-000150,0.117453414337
ACH-000152,-0.113357376424
ACH-000153,0.07828569330839999
ACH-000159,0.06591060664250001
ACH-000160,0.011072156169200001
ACH-000163,0.0610288858536
ACH-000167,0.0999548105601
ACH-000168,-0.0840349447495
ACH-000169,0.0403575445865
ACH-000178,0.0523679136166
ACH-000182,-0.0835794871945
ACH-000183,-0.145362959474
ACH-000188,-0.0550890040214
ACH-000189,0.0648582701948
ACH-000190,-0.0410635080422
ACH-000198,-0.043199294992500005
ACH-000204,-0.188775808722
ACH-000206,-0.021292753725799998
ACH-000207,0.0171614160092
ACH-000211,0.009848664493
ACH-000215,-0.057067862382800004
ACH-000221,0.053212788507900004
ACH-000222,-0.0027921491175000005
ACH-000223,-0.044922560065
ACH-000226,-0.15587816353800002
ACH-000227,-0.371335341254
ACH-000228,0.0458060761896
ACH-000231,0.0100362720032
ACH-000232,-0.07654018656469999
ACH-000233,-0.023878445899099997
ACH-000234,-0.08003894384339999
ACH-000235,-0.0995342301389
ACH-000237,0.0362276057848
ACH-000238,0.0350993087708
ACH-000243,-0.0007095010850400001
ACH-000244,-0.191461366542
ACH-000246,-0.0280753676546
ACH-000248,0.0917064188488
ACH-000250,0.0010830050716600001
ACH-000251,-0.092021877602
ACH-000253,0.00588297607748
ACH-000255,0.027537536937099996
ACH-000256,0.00772026902684
ACH-000257,-0.225244427324
ACH-000258,-0.23180082994800003
ACH-000259,0.0709467811728
ACH-000260,0.07788525958669999
ACH-000261,-0.0424802736563
ACH-000262,0.010527451565700001
ACH-000263,0.14330160871099998
ACH-000264,-0.0937294918338
ACH-000265,-0.0231802426657
ACH-000266,0.020611073884000002
ACH-000272,-0.10542506423499999
ACH-000273,-0.053565161495099996
ACH-000274,-0.035872767673900005
ACH-000277,0.0712296561174
ACH-000278,0.08667410794649999
ACH-000279,-0.07656420478010001
ACH-000280,0.058445091747399994
ACH-000281,-0.00522846912501
ACH-000288,-0.0598782785126
ACH-000291,0.0755794339645
ACH-000293,0.0325707438349
ACH-000294,-0.12402573933
ACH-000295,-0.154044826516
ACH-000296,0.0174340510192
ACH-000302,0.11716771639200001
ACH-000304,-0.21885620220899998
ACH-000307,0.0283040608127
ACH-000308,0.024204931531500003
ACH-000310,-0.195499604879
ACH-000311,-0.05537563219330001
ACH-000312,0.0396065471686
ACH-000315,-0.15118137775
ACH-000316,0.0588288951976
ACH-000317,-0.150394445075
ACH-000318,-0.175679201847
ACH-000319,0.060341776581600004
ACH-000320,0.017677046802999998
ACH-000322,-0.10636872305
ACH-000323,0.0338103821924
ACH-000324,-0.0166171016933
ACH-000329,-0.0474978139231
ACH-000330,0.130602005202
ACH-000331,-0.0778082602779
ACH-000332,-0.0852523048701
ACH-000334,-0.0318235558631
ACH-000335,0.21515009043400002
ACH-000336,-0.11204324865599999
ACH-000337,-0.018927148355700002
ACH-000339,0.054520648427300006
ACH-000341,-0.0228120796616
ACH-000348,-0.07732492614469999
ACH-000350,-0.0263312329818
ACH-000352,-0.0381429424143
ACH-000356,-0.133380381234
ACH-000361,-0.103068550301
ACH-000362,8.2172199484e-06
ACH-000363,0.07549648601310001
ACH-000364,-0.0623457308457
ACH-000365,0.0199164940369
ACH-000366,-0.1282619406
ACH-000368,0.0847723602847
ACH-000374,-0.000596258702106
ACH-000375,-0.126231861347
ACH-000376,-0.0707674015529
ACH-000381,-0.0191870678971
ACH-000383,-0.06362097499080001
ACH-000387,-0.05503596013019999
ACH-000389,-0.023872491932599996
ACH-000390,-0.0863865732225
ACH-000393,-0.0024828237032600005
ACH-000395,0.0952660111773
ACH-000397,0.012016073370999998
ACH-000401,0.09791147604710002
ACH-000402,-0.149219622396
ACH-000403,-0.0176870769354
ACH-000404,-0.0933452684959
ACH-000406,0.035627619281800006
ACH-000407,0.0541812182601
ACH-000408,-0.0455845055267
ACH-000410,-0.167183708683
ACH-000411,-0.0672683789091
ACH-000414,-0.07996821825560001
ACH-000415,-0.0275807323581
ACH-000416,-0.174889211263
ACH-000420,-0.0259344848916
ACH-000421,-0.0608886191703
ACH-000424,0.114924444904
ACH-000425,0.0070482394108
ACH-000426,-0.113189403307
ACH-000427,-0.114464689253
ACH-000433,0.144158289088
ACH-000436,-0.0139281417685
ACH-000444,0.05699352097180001
ACH-000445,0.08335298213589999
ACH-000448,-0.018806634481
ACH-000450,0.0407915103514
ACH-000452,-0.109473089596
ACH-000454,-0.16380212811699998
ACH-000458,-0.144492208249
ACH-000459,0.0995873855521
ACH-000460,0.0664393741601
ACH-000461,-0.0335469232968
ACH-000463,-0.0544230942009
ACH-000464,-0.10959829390100001
ACH-000466,-0.0371960536403
ACH-000467,0.0607568911258
ACH-000468,0.013127177860099998
ACH-000469,-0.0243043053285
ACH-000470,0.06886710347189999
ACH-000471,-0.019320521095
ACH-000472,-0.0104405196322
ACH-000473,0.288951065324
ACH-000475,-0.0625109353034
ACH-000476,-0.153081509745
ACH-000477,0.095290349997
ACH-000480,-0.11508293160800001
ACH-000481,-0.232657189792
ACH-000483,-0.046332445592400004
ACH-000484,-0.228867049136
ACH-000485,0.0451154720393
ACH-000486,-0.017050707707
ACH-000487,0.048149021199400004
ACH-000488,-0.029942323028599997
ACH-000490,0.00346930717272
ACH-000491,-0.011133627443399999
ACH-000495,-0.00103489649802
ACH-000496,0.00275798166226
ACH-000499,0.058585106452999997
ACH-000500,0.0913165527699
ACH-000502,-0.0389492064995
ACH-000503,-0.116994667882
ACH-000505,-0.189723220679
ACH-000507,0.0324248470515
ACH-000510,-0.0985948383162
ACH-000511,0.00876903006098
ACH-000512,-0.0536694514628
ACH-000516,0.0326784964733
ACH-000517,-0.018972555655
ACH-000518,0.0220833492091
ACH-000520,0.0496817507102
ACH-000521,0.070986317248
ACH-000522,-0.0686546722086
ACH-000524,-0.0238074850324
ACH-000527,0.0008604656582979999
ACH-000528,0.016313958089299998
ACH-000537,-0.0329182074974
ACH-000541,0.122769802611
ACH-000542,-0.0344226132
ACH-000544,0.033685629644
ACH-000545,-0.113186389887
ACH-000547,0.019744626333900003
ACH-000548,-0.306136462014
ACH-000549,0.09037127718360001
ACH-000550,-8.18776766462e-05
ACH-000552,0.029682067604999997
ACH-000556,-0.16568462816500001
ACH-000557,0.047561986937699995
ACH-000570,0.0297668418621
ACH-000571,0.0679746205513
ACH-000573,0.0696964180853
ACH-000576,-0.08347302639160001
ACH-000580,-0.288765749123
ACH-000584,0.0370744376556
ACH-000585,-0.08678321536419999
ACH-000588,-0.048774265760800004
ACH-000589,-0.031313876756700006
ACH-000591,0.316190770003
ACH-000593,-0.016297832197
ACH-000600,-0.07985419038589998
ACH-000601,-0.0529861796397
ACH-000604,0.0970090717784
ACH-000605,0.0246203654974
ACH-000606,-0.0692174164326
ACH-000608,0.0690443096724
ACH-000614,0.0118874208794
ACH-000616,-0.114748633037
ACH-000618,-0.0249405676167
ACH-000619,-0.030494465685700002
ACH-000620,-0.08346887766689999
ACH-000621,0.045806122176000004
ACH-000622,0.0905593282831
ACH-000623,0.00540445033102
ACH-000624,-0.016838385672799997
ACH-000627,-0.125354526455
ACH-000630,-0.115607118351
ACH-000632,0.012787487873200002
ACH-000633,-0.026642122454599997
ACH-000637,0.16929580651599999
ACH-000638,-0.023326805338
ACH-000646,0.20169521625300002
ACH-000647,-0.0918068498404
ACH-000648,-0.310269711135
ACH-000649,-0.0403173308885
ACH-000651,-0.0578053100925
ACH-000652,0.0466194851841
ACH-000653,-0.0659474337843
ACH-000657,-0.017537446869599998
ACH-000658,-0.200510955785
ACH-000661,-0.05762539167669999
ACH-000662,0.0140794313389
ACH-000663,-0.08179408844189999
ACH-000665,-0.0185875428804
ACH-000671,-0.0037777681033100002
ACH-000673,-0.0598054297904
ACH-000676,-0.00171118179299
ACH-000677,-0.00176018183151
ACH-000681,0.0464535460178
ACH-000682,-0.05112018029519999
ACH-000683,-0.153266993897
ACH-000684,0.0607905010077
ACH-000688,0.22374744905000002
ACH-000693,-0.07535205793819999
ACH-000694,-0.060183517463499994
ACH-000695,0.0424020983134
ACH-000696,0.00331997429358
ACH-000697,-0.0475400919396
ACH-000699,0.0520029808014
ACH-000701,-0.0686389342404
ACH-000706,0.00892808908553
ACH-000711,-0.0357377206894
ACH-000713,0.07156619901700001
ACH-000714,-0.0804860472745
ACH-000718,0.0534067604557
ACH-000720,-0.05504427868200001
ACH-000721,-0.0354075352777
ACH-000724,-0.0542453478558
ACH-000725,-0.24245937424300001
ACH-000732,-0.0554466510083
ACH-000734,-0.0282190425055
ACH-000735,-0.0864860231021
ACH-000736,0.08986224354939999
ACH-000738,0.0121785626765
ACH-000746,-0.10989566353
ACH-000747,-0.0156379669556
ACH-000748,-0.0532810476164
ACH-000753,-0.0251601417479
ACH-000756,-0.05055213478069999
ACH-000757,-0.238212222661
ACH-000758,-0.10641060019899999
ACH-000760,-0.06666643794369999
ACH-000763,0.013335104984
ACH-000764,0.14994510182600002
ACH-000765,-0.0535279089647
ACH-000766,0.0478029132002
ACH-000767,-0.0016169048569
ACH-000768,-0.0508067163341
ACH-000769,-0.0519557478268
ACH-000770,0.12788524496
ACH-000771,0.103611170971
ACH-000773,-0.108948935244
ACH-000776,0.0743780216365
ACH-000777,0.022918265213900002
ACH-000778,0.0941569434279
ACH-000781,-0.0009463051903180001
ACH-000782,0.0634172142569
ACH-000783,0.0103411361662
ACH-000784,0.0424118301676
ACH-000785,-0.112182489123
ACH-000787,0.0382182710256
ACH-000788,-0.043893195957
ACH-000791,-0.031768780962200004
ACH-000792,-0.0397958991698
ACH-000794,-0.0103654233005
ACH-000796,0.0027949815651
ACH-000799,0.0852339822169
ACH-000800,-0.10167758482000001
ACH-000802,-0.0664561711647
ACH-000804,-0.043116951888300004
ACH-000805,-0.18014829960700002
ACH-000809,-0.0341104108043
ACH-000810,-0.266696120642
ACH-000811,-0.0710478090723
ACH-000817,0.200494582354
ACH-000819,0.0388784497385
ACH-000820,-0.041833120058900004
ACH-000821,-0.0587450735305
ACH-000822,0.0059210168314400005
ACH-000823,0.0110632024424
ACH-000824,-0.0380625822565
ACH-000827,0.0412324850294
ACH-000829,0.00993083899941
ACH-000831,0.0575776087715
ACH-000832,-0.204254335
ACH-000833,-0.00524843838256
ACH-000834,-0.0474363170912
ACH-000835,0.0563665482542
ACH-000836,-0.0352069852826
ACH-000837,0.048444271107199996
ACH-000838,-0.020539823060900003
ACH-000839,-0.0916097753748
ACH-000840,0.126938540307
ACH-000841,-0.0302039485692
ACH-000843,-0.009107531946299999
ACH-000846,-0.117315904172
ACH-000847,0.027452176932200003
ACH-000848,0.0236901266751
ACH-000849,-0.048672374562499995
ACH-000851,0.041621390721
ACH-000855,-0.110206474158
ACH-000856,-0.0842135616018
ACH-000858,0.0482816317678
ACH-000859,0.11052909740999999
ACH-000861,-0.131956362375
ACH-000862,-0.0471915131323
ACH-000865,-0.0832574449046
ACH-000866,-0.0799986416356
ACH-000867,-0.0604114112588
ACH-000869,-0.0869203152959
ACH-000872,-0.0450472336076
ACH-000873,-0.0254767986591
ACH-000876,-0.0130160845074
ACH-000878,0.0288055937758
ACH-000880,0.0692314605816
ACH-000881,-0.0160966127066
ACH-000882,-0.0286071064085
ACH-000884,-0.09195699662010001
ACH-000885,-0.00918154860106
ACH-000887,0.015702690086299997
ACH-000888,-0.03468521469980001
ACH-000889,0.0066919064989
ACH-000890,-0.0298292604514
