,ARID3A (1820)
ACH-000004,-0.515965659801
ACH-000007,-0.413849141628
ACH-000009,-0.582687649473
ACH-000011,-0.209014947993
ACH-000012,-0.435203740478
ACH-000013,-0.379500758358
ACH-000014,-0.452462120805
ACH-000015,-0.0713263679586
ACH-000017,-0.494314601958
ACH-000018,-0.183147748503
ACH-000019,-0.588358387516
ACH-000021,-0.491800704305
ACH-000022,-0.39000439896
ACH-000025,-0.495829128377
ACH-000028,-0.39573239483499995
ACH-000030,-0.524262803538
ACH-000035,-0.492891182705
ACH-000036,-0.548022665292
ACH-000037,-0.43387543815499996
ACH-000039,-0.469044423218
ACH-000040,-0.435641600052
ACH-000041,-0.470245417411
ACH-000042,-0.48657486703100006
ACH-000045,-0.438674562589
ACH-000047,-0.372882609652
ACH-000052,-0.179394033338
ACH-000053,-0.24485763212900002
ACH-000054,-0.552054496843
ACH-000055,-0.41446328383599995
ACH-000060,-0.38291226757799995
ACH-000067,-0.47397617903300004
ACH-000070,-0.479521472135
ACH-000075,-0.47550656617799997
ACH-000078,-0.501318143968
ACH-000082,-0.586524474598
ACH-000085,-0.5897928396450001
ACH-000086,-0.498471602834
ACH-000087,-0.385623900627
ACH-000092,-0.559854496677
ACH-000095,-0.544474189638
ACH-000097,-0.49027474456299996
ACH-000098,-0.41513281023500004
ACH-000099,-0.550714525959
ACH-000108,-0.39473976663000004
ACH-000113,-0.7839865231640001
ACH-000115,-0.510395120315
ACH-000116,-0.36012716456
ACH-000118,-0.355601643859
ACH-000120,-0.343797155819
ACH-000123,-0.37919338887500004
ACH-000127,-0.552971489299
ACH-000128,-0.407659914523
ACH-000132,-0.863273920803
ACH-000133,-0.464773442983
ACH-000137,-0.48821708601999997
ACH-000138,-0.37775560761699994
ACH-000142,-0.386558233663
ACH-000143,-0.305688123026
ACH-000146,-0.315130077572
ACH-000148,-0.487039679081
ACH-000150,-0.399639352436
ACH-000152,-0.399703645321
ACH-000153,-0.382294396079
ACH-000159,-0.6090243129290001
ACH-000160,-0.279188786942
ACH-000163,-0.35840089536700004
ACH-000167,-0.35581071288000005
ACH-000168,-0.44693173739799996
ACH-000169,-0.400991601748
ACH-000178,-0.5034120089549999
ACH-000182,-0.683434432676
ACH-000183,-0.6883928775820001
ACH-000188,-0.454059369626
ACH-000189,-0.567338150762
ACH-000190,-0.010034435539
ACH-000198,-0.749616421093
ACH-000204,-0.41028806500200005
ACH-000206,-0.561480098473
ACH-000207,-0.829779691503
ACH-000211,-0.5411286315
ACH-000215,-0.549990310281
ACH-000221,-0.40308185385
ACH-000222,-0.34165538797300005
ACH-000223,-0.603432372307
ACH-000226,-0.152869197693
ACH-000227,-0.888456721584
ACH-000228,-0.219891785601
ACH-000231,-0.516643196585
ACH-000232,-0.418735826192
ACH-000233,-0.406930555014
ACH-000234,-0.680098943569
ACH-000235,-0.564116888893
ACH-000237,-0.418703416519
ACH-000238,-0.651744234895
ACH-000243,-0.402244560797
ACH-000244,-0.602253070856
ACH-000246,-0.377392730897
ACH-000248,-0.319911476765
ACH-000250,-0.6088007168890001
ACH-000251,-0.479512421374
ACH-000253,-0.553397186326
ACH-000255,-0.470193097063
ACH-000256,-0.40523204877999996
ACH-000257,-0.879156734285
ACH-000258,-0.47696071427299996
ACH-000259,-0.334863996377
ACH-000260,-0.49238974246699996
ACH-000261,-0.514104885292
ACH-000262,-0.610698952396
ACH-000263,-0.33214658919
ACH-000264,-0.39397074371299995
ACH-000265,-0.347892596925
ACH-000266,-0.522526776018
ACH-000272,-0.373664770619
ACH-000273,-0.40152804517499996
ACH-000274,-0.743031168668
ACH-000277,-0.48708983579
ACH-000278,-0.378109626923
ACH-000279,-0.584781807427
ACH-000280,-0.6103401735589999
ACH-000281,-0.291053806092
ACH-000288,-0.451878622503
ACH-000291,-0.152618027322
ACH-000293,-0.542946265697
ACH-000294,-0.47465909240299997
ACH-000295,-0.7062569482809999
ACH-000296,-0.66116879927
ACH-000302,-0.384498225402
ACH-000304,-0.5282408494609999
ACH-000307,-0.410869069933
ACH-000308,-0.577284073868
ACH-000310,-0.881571217104
ACH-000311,-0.6852266830120001
ACH-000312,-0.469379551628
ACH-000315,-0.272353570491
ACH-000316,-0.23632255950599998
ACH-000317,-0.273901641199
ACH-000318,-0.48029934391999995
ACH-000319,-0.291647923174
ACH-000320,-0.609608648883
ACH-000322,-0.35944825419200005
ACH-000323,-0.280287642904
ACH-000324,-0.578167880642
ACH-000329,-0.5440415762399999
ACH-000330,-0.490771970411
ACH-000331,-0.41323609357600005
ACH-000332,-0.479487970986
ACH-000334,-0.5200743665600001
ACH-000335,-0.223415715793
ACH-000336,-0.617542260101
ACH-000337,-0.339567227876
ACH-000339,-0.603698583192
ACH-000341,-0.45819504350199997
ACH-000348,-0.46038569243999994
ACH-000350,-0.542770976603
ACH-000352,-0.261325045397
ACH-000356,-0.294056370881
ACH-000361,-0.42919893144599996
ACH-000362,-0.499027592605
ACH-000363,-0.486923080997
ACH-000364,-0.603314580264
ACH-000365,-0.419631331706
ACH-000366,-0.5408765400069999
ACH-000368,-0.627903597799
ACH-000374,-0.784615971458
ACH-000375,-0.26400406396
ACH-000376,-0.522502260237
ACH-000381,-0.364007243938
ACH-000383,-0.5192362237100001
ACH-000387,-0.38994137729999995
ACH-000389,-0.30714348122900004
ACH-000390,-0.408897043182
ACH-000393,-0.598734160578
ACH-000395,-0.246594890242
ACH-000397,-0.388796344784
ACH-000401,-0.34605656674999996
ACH-000402,-0.527960261853
ACH-000403,-0.5606142350209999
ACH-000404,-0.0676395632971
ACH-000406,-0.334317527651
ACH-000407,-0.503860475718
ACH-000408,-0.42359348944700004
ACH-000410,-0.35205375384800003
ACH-000411,-0.46321293913999995
ACH-000414,-0.66531126789
ACH-000415,-0.665522160595
ACH-000416,-0.416130839472
ACH-000420,-0.682182180293
ACH-000421,-0.427738068081
ACH-000424,-0.489954625306
ACH-000425,-0.306940111088
ACH-000426,-0.7628539191329999
ACH-000427,-0.837847449147
ACH-000433,-0.293775977551
ACH-000436,-0.7469614990019999
ACH-000444,-0.38030319505800003
ACH-000445,-0.386893102464
ACH-000448,-0.401569400213
ACH-000450,-0.26237956554999997
ACH-000452,-0.31263582775
ACH-000454,-0.357403098315
ACH-000458,-0.41064336871600005
ACH-000459,-0.311690226805
ACH-000460,-0.32501785915
ACH-000461,-0.53018271375
ACH-000463,-0.427268765663
ACH-000464,-0.5320558482100001
ACH-000466,-0.496767060169
ACH-000467,-0.299773635707
ACH-000468,-0.510411304664
ACH-000469,-0.685182661935
ACH-000470,-0.293667940031
ACH-000471,-0.33324317763
ACH-000472,-0.553718327856
ACH-000473,-0.421465903231
ACH-000475,-0.725232925708
ACH-000476,-0.5735950443410001
ACH-000477,-0.388090221862
ACH-000480,-0.44510327296
ACH-000481,-0.48880094192
ACH-000483,-0.42880040668700004
ACH-000484,-0.5068479733110001
ACH-000485,-0.6611847538369999
ACH-000486,-0.411623878018
ACH-000487,-0.559945578681
ACH-000488,-0.47686700359300005
ACH-000490,-0.431247002758
ACH-000491,-0.552372578932
ACH-000495,-0.589864413974
ACH-000496,-0.380663925286
ACH-000499,-0.383859164975
ACH-000500,-0.676769315464
ACH-000502,-0.44710517697200003
ACH-000503,-0.3170162108
ACH-000505,-0.509953939246
ACH-000507,-0.282861500668
ACH-000510,-0.29444625239100003
ACH-000511,-0.586987871381
ACH-000512,-0.589476185321
ACH-000516,-0.57971040171
ACH-000517,-0.628336152799
ACH-000518,-0.40623903233
ACH-000520,-0.607338198232
ACH-000521,-0.45373868459100003
ACH-000522,-0.558498150722
ACH-000524,-0.39892740232
ACH-000527,-0.5396504589500001
ACH-000528,-0.338675337065
ACH-000537,-0.42524363300800005
ACH-000541,-0.179209779823
ACH-000542,-0.405765483306
ACH-000544,-0.512372508821
ACH-000545,-0.48740669032399997
ACH-000547,-0.358157889472
ACH-000548,-0.616240621219
ACH-000549,-0.587125408934
ACH-000550,-0.570753554701
ACH-000552,-0.5531205056790001
ACH-000556,-0.72230416177
ACH-000557,-0.7894777994600001
ACH-000570,-0.247751456265
ACH-000571,-0.35477507567100003
ACH-000573,-0.401127493162
ACH-000576,-0.5590110213239999
ACH-000580,-0.263921719826
ACH-000584,-0.43900881801200003
ACH-000585,-0.533993809311
ACH-000588,-0.590897392295
ACH-000589,-0.357658720743
ACH-000591,-0.474832090369
ACH-000593,-0.622395509473
ACH-000600,-0.8187202525920001
ACH-000601,-0.50110981565
ACH-000604,-0.212890776789
ACH-000605,-0.355353624648
ACH-000606,-0.34231885152900005
ACH-000608,-0.6475824275240001
ACH-000614,-0.179746565031
ACH-000616,-0.381731930358
ACH-000618,-0.433373219374
ACH-000619,-0.420793464307
ACH-000620,-0.6185890748430001
ACH-000621,-0.292301828211
ACH-000622,-0.45376192585299996
ACH-000623,-0.49817939244900006
ACH-000624,-0.41130810976099996
ACH-000627,-0.48215972844800004
ACH-000630,-0.6905379838369999
ACH-000632,-0.466147113533
ACH-000633,-0.697942117017
ACH-000637,-0.571482114872
ACH-000638,-0.455890804353
ACH-000646,-0.34037075451800003
ACH-000647,-0.42520228185000003
ACH-000648,-0.557466745041
ACH-000649,-0.46317253052699997
ACH-000651,-0.402822695552
ACH-000652,-0.404914214151
ACH-000653,-0.506581585324
ACH-000657,-0.6205209963989999
ACH-000658,-0.5936642967279999
ACH-000661,-0.385414014766
ACH-000662,-0.34917830743100003
ACH-000663,-0.357955511864
ACH-000665,-0.501630217299
ACH-000671,-0.615321788453
ACH-000673,-0.577202017429
ACH-000676,-0.466048918652
ACH-000677,-0.237789208261
ACH-000681,-0.390271524648
ACH-000682,-0.627832235132
ACH-000683,-0.46588888584
ACH-000684,-0.38107677741400003
ACH-000688,-0.530356898793
ACH-000693,-0.41630979864699996
ACH-000694,-0.334208143357
ACH-000695,-0.779169397
ACH-000696,-0.31811709324299997
ACH-000697,-0.453704688473
ACH-000699,-0.41632888660800005
ACH-000701,-0.6421955093949999
ACH-000706,-0.28755143403
ACH-000711,-0.867182245078
ACH-000713,-0.375643366022
ACH-000714,-0.640278572042
ACH-000718,-0.6775015352439999
ACH-000720,-0.605666879899
ACH-000721,-0.494943022306
ACH-000724,-0.772307167688
ACH-000725,-0.636571045283
ACH-000732,-0.407830236582
ACH-000734,-0.9899631886210001
ACH-000735,-0.44077941688100003
ACH-000736,-0.47090514853200005
ACH-000738,-0.37346380580899996
ACH-000746,-0.48089215536200003
ACH-000747,-0.49800920509400004
ACH-000748,-0.48359633983000005
ACH-000753,-0.362921771447
ACH-000756,-0.817275430869
ACH-000757,-0.271712823224
ACH-000758,-0.16303088136399999
ACH-000760,-0.42073910561399996
ACH-000763,-0.852827363594
ACH-000764,-0.610779185069
ACH-000765,-0.281298865921
ACH-000766,-0.651602781478
ACH-000767,-0.571348936366
ACH-000768,-0.450128781528
ACH-000769,-0.536559858359
ACH-000770,-0.525509998606
ACH-000771,-0.44937630769299997
ACH-000773,-0.505431424294
ACH-000776,-0.415691653085
ACH-000777,-0.391319885667
ACH-000778,-0.378100352262
ACH-000781,-0.41411608363499997
ACH-000782,-0.197124614505
ACH-000783,-0.66597265573
ACH-000784,-0.591795673227
ACH-000785,-0.8834025651909999
ACH-000787,-0.39066224772200003
ACH-000788,-0.5226265814959999
ACH-000791,-0.628024272907
ACH-000792,-0.469549577547
ACH-000794,-0.542889362455
ACH-000796,-0.585545429409
ACH-000799,-0.735705817343
ACH-000800,-0.311737897137
ACH-000802,-0.39306450690899997
ACH-000804,-0.722227549391
ACH-000805,-0.5806209922259999
ACH-000809,-0.43985988439900003
ACH-000810,-0.543041854121
ACH-000811,-0.352342937024
ACH-000817,-0.59260567326
ACH-000819,-0.40286447066799996
ACH-000820,-0.304284466832
ACH-000821,-0.658580891846
ACH-000822,-0.380653838249
ACH-000823,-0.46386839053499995
ACH-000824,-0.553088214567
ACH-000827,-0.545118430003
ACH-000829,-0.354999492244
ACH-000831,-0.5288640511339999
ACH-000832,-0.455772886399
ACH-000833,-0.311089421933
ACH-000834,-0.37615095459
ACH-000835,-0.318997473687
ACH-000836,-0.322359635197
ACH-000837,-0.346724209529
ACH-000838,-0.929513151054
ACH-000839,-0.400892806942
ACH-000840,-0.271891547027
ACH-000841,-0.365316058181
ACH-000843,-0.3057366191
ACH-000846,-0.591221399472
ACH-000847,-0.540225045032
ACH-000848,-0.375203553887
ACH-000849,-0.615529591585
ACH-000851,-0.313067897527
ACH-000855,-0.161358547022
ACH-000856,-0.438283300127
ACH-000858,-0.460191945229
ACH-000859,-0.320628962364
ACH-000861,-0.49929761577799997
ACH-000862,-0.33731082240000004
ACH-000865,-0.378261552871
ACH-000866,-0.30817093368500004
ACH-000867,-0.696844113539
ACH-000869,-0.46392152429
ACH-000872,-0.49526469198299994
ACH-000873,-0.5384898231390001
ACH-000876,-0.591103642637
ACH-000878,-0.166159050105
ACH-000880,-0.292177404588
ACH-000881,-0.46826809973000005
ACH-000882,-0.34037336547799996
ACH-000884,-0.38288836377700003
ACH-000885,-0.455652515945
ACH-000887,-0.458506768262
ACH-000888,-0.5271248513319999
ACH-000889,-0.737839137489
ACH-000890,-0.50849945756
ACH-000896,-0.548930567786
ACH-000898,-0.39358560309100005
ACH-000900,-0.411419979013
ACH-000901,-0.44142025088
ACH-000905,-0.317840036523
ACH-000906,-0.43601044966799996
ACH-000907,-0.35075658169699997
ACH-000910,-0.623270611834
ACH-000911,-0.47014670608900005
ACH-000912,-0.5031354762610001
ACH-000913,-0.640944591207
ACH-000915,-0.539917947759
ACH-000916,-0.21026360725600002
ACH-000917,-0.463419763029
ACH-000921,-0.466604996875
ACH-000924,-0.433942141891
ACH-000926,-0.629623528686
ACH-000928,-0.6531999646109999
ACH-000929,-0.390108881496
ACH-000932,-0.572063619387
ACH-000935,-0.323605688442
ACH-000936,-0.532043919112
ACH-000937,-0.9143033643240001
ACH-000938,-0.45226274997
ACH-000939,-0.274703400342
ACH-000941,-0.560038735291
ACH-000943,-0.300367267502
ACH-000946,-0.532757540524
ACH-000947,-0.48074536666999995
ACH-000948,-0.35472032697300004
ACH-000950,-0.594398559265
ACH-000953,-0.960575634386
ACH-000957,-0.313961835343
ACH-000958,-0.306547964668
ACH-000960,-0.5304599720359999
ACH-000963,-0.566128330501
ACH-000968,-0.28712600740899996
ACH-000969,-0.43988605498800004
ACH-000973,-0.6407047625069999
ACH-000974,-0.544181375591
ACH-000975,-0.450466015256
ACH-000976,-0.444934979456
ACH-000978,-0.389932749751
ACH-000980,-0.46132692530599995
ACH-000984,-0.47474215278899995
ACH-000986,-0.5384229733070001
ACH-000988,-0.250319559843
ACH-000993,-0.443587177511
ACH-000994,-0.345551274013
ACH-000996,-0.656731376967
ACH-001001,-0.548756569837
ACH-001020,-0.150183539098
ACH-001028,-0.588458219401
ACH-001031,-0.431841728176
ACH-001038,-0.639580622403
ACH-001048,-0.444858078081
ACH-001050,-0.542966185193
ACH-001053,-0.6346960523399999
ACH-001054,-0.516769054979
ACH-001061,-0.290804480841
ACH-001067,-0.59055133308
ACH-001075,-0.803744219664
ACH-001096,-0.431926416546
ACH-001128,0.171196409852
ACH-001134,-0.31576093663800003
ACH-001151,-0.467632630073
ACH-001163,-0.428560965858
ACH-001164,-0.46951386444700005
ACH-001173,-0.520592726992
ACH-001183,-0.20337059805399998
ACH-001184,-0.5058637227399999
ACH-001190,-0.572692367899
ACH-001192,-0.560716421831
ACH-001193,-0.304780759106
ACH-001196,-0.480462279186
ACH-001197,-0.472438410971
ACH-001205,-0.559369022159
ACH-001211,-0.452786531848
ACH-001212,-0.522344652976
ACH-001228,-0.318015187206
ACH-001232,-0.38408514469599997
ACH-001239,-0.6679425516790001
ACH-001274,-0.6413089799399999
ACH-001275,-0.383765512902
ACH-001277,-0.46793911658200005
ACH-001278,-0.452892644801
ACH-001280,-0.310252037607
ACH-001283,-0.358159418653
ACH-001289,-0.44338448281099996
ACH-001295,-0.7508179983
ACH-001300,-0.473550640525
ACH-001301,-0.49353137846999995
ACH-001302,-0.556162313927
ACH-001303,-0.5267545055889999
ACH-001306,-0.40258129497100004
ACH-001318,-0.557519147159
ACH-001322,-0.5651606598800001
ACH-001328,-0.5982858512879999
ACH-001332,-0.5272471525010001
ACH-001333,-0.39900551217
ACH-001336,-0.579970423307
ACH-001340,-0.519627785743
ACH-001346,-0.548585311395
ACH-001353,-0.651644557012
ACH-001354,-0.7563145120649999
ACH-001367,-0.45975252609899997
ACH-001368,-0.45988283543999997
ACH-001374,-0.576480384001
ACH-001375,-0.381116641429
ACH-001377,-0.646474804017
ACH-001380,-0.38018911490099994
ACH-001391,-0.562507869031
ACH-001407,-0.38754151347300003
ACH-001408,-0.545574435344
ACH-001413,-0.412224477581
ACH-001430,-0.8325177051450001
ACH-001431,-0.463198787853
ACH-001450,-0.285638099289
ACH-001496,-0.323199130592
ACH-001500,-0.167130344155
ACH-001521,-0.465198410043
ACH-001523,-0.578312028073
ACH-001532,-0.570022653609
ACH-001536,-0.521987530238
ACH-001550,-0.398813727577
ACH-001552,-0.62200403225
ACH-001554,-0.542827436408
ACH-001645,-0.28720359679499996
ACH-001654,-0.547661795728
ACH-001715,-0.39520026639899997
ACH-001735,-0.387167324912
ACH-001736,-0.616412990429
ACH-001737,-0.7921290961640001
ACH-001740,-0.5030601120579999
ACH-001745,-0.5175842866100001
ACH-001750,-0.456660898557
ACH-001765,-0.491520726472
ACH-001956,-0.37212904181100004
ACH-001957,-0.371186945787
