,MIOX (55586)
ACH-000004,-0.0674453024582
ACH-000007,0.18215835375599998
ACH-000009,0.103582450328
ACH-000011,0.178084297458
ACH-000012,-0.028734385111700005
ACH-000013,0.0121092266301
ACH-000014,0.0982720960276
ACH-000015,-0.023945645046
ACH-000017,0.00534433137091
ACH-000018,0.07526806653819999
ACH-000019,0.12926597179500002
ACH-000021,0.0294574021716
ACH-000022,0.00800567727204
ACH-000025,0.09759812426230001
ACH-000028,0.06974494228469999
ACH-000030,0.00121576444034
ACH-000035,0.204534599945
ACH-000036,0.0811825586522
ACH-000037,0.229283654638
ACH-000039,0.10511235214800001
ACH-000040,-0.138205800415
ACH-000041,0.0399608114082
ACH-000042,0.0533649509611
ACH-000045,0.04394325271919999
ACH-000047,0.1033011966
ACH-000052,-0.14682717904
ACH-000053,0.043230011865300004
ACH-000054,0.08515779014769999
ACH-000055,0.141430011515
ACH-000060,-0.0144991277847
ACH-000067,0.053796850929300005
ACH-000070,0.134650651515
ACH-000075,-0.36071878145999997
ACH-000078,-0.224126530482
ACH-000082,0.251614493867
ACH-000085,-0.28654448516
ACH-000086,0.165332179138
ACH-000087,0.051546256835000005
ACH-000092,0.17161151758
ACH-000095,0.0197373312142
ACH-000097,0.0148181858784
ACH-000098,-0.0185587530302
ACH-000099,-0.053635114555599994
ACH-000108,0.109083695679
ACH-000113,0.160913353574
ACH-000115,0.11243311897399999
ACH-000116,0.152489964267
ACH-000118,-0.012020951410399999
ACH-000120,-0.0104967903779
ACH-000123,0.0689474338113
ACH-000127,0.06898364952989999
ACH-000128,-0.031616440370800004
ACH-000132,0.052893003587600004
ACH-000133,0.0727811155994
ACH-000137,0.247855024654
ACH-000138,0.257208939118
ACH-000142,0.081128625026
ACH-000143,0.21154244696199997
ACH-000146,-0.15922854347
ACH-000148,-0.0019079125755899998
ACH-000150,-0.0674966565676
ACH-000152,-0.023006151666700003
ACH-000153,0.28788171053000006
ACH-000159,-0.048747652093400005
ACH-000160,0.156228917497
ACH-000163,0.07194229326510002
ACH-000167,0.22147257413899998
ACH-000168,0.0544262888819
ACH-000169,0.199595108576
ACH-000178,0.010334844836200001
ACH-000182,0.0517663833622
ACH-000183,0.07868553740760001
ACH-000188,0.0737407555437
ACH-000189,0.131824337471
ACH-000190,0.13627407594799998
ACH-000198,0.08562391539439998
ACH-000204,0.28664273375300003
ACH-000206,-0.183416635943
ACH-000207,0.0244968501816
ACH-000211,0.0796542375616
ACH-000215,0.0456753286604
ACH-000221,0.154126140488
ACH-000222,0.0435999642114
ACH-000223,0.0558733176738
ACH-000226,-0.024021173464900004
ACH-000227,0.234434217509
ACH-000228,0.010666702747500001
ACH-000231,0.0254493220456
ACH-000232,-0.061164137989800006
ACH-000233,-0.0679705043769
ACH-000234,0.0194893905513
ACH-000235,0.0752899373921
ACH-000237,-0.020418038931200002
ACH-000238,-0.07046738243470001
ACH-000243,0.126958155374
ACH-000244,0.0816758028038
ACH-000246,-0.035540727833300007
ACH-000248,-0.011666234635100001
ACH-000250,-0.047219384352599994
ACH-000251,0.05954649379980001
ACH-000253,-0.0537560894807
ACH-000255,0.08477488238530001
ACH-000256,-0.328450800148
ACH-000257,0.132787470843
ACH-000258,0.0096304879597
ACH-000259,0.0907679588397
ACH-000260,-0.10888784435799999
ACH-000261,0.015565625000100001
ACH-000262,-0.041359573768300004
ACH-000263,0.029967505597099996
ACH-000264,-0.015746303703399998
ACH-000265,0.229096441382
ACH-000266,-0.0232400598712
ACH-000272,-0.0032949220757800004
ACH-000273,0.018889948372099997
ACH-000274,0.009308125793790001
ACH-000277,0.159227886423
ACH-000278,-0.035783024056
ACH-000279,0.147703965948
ACH-000280,-0.06513027145219999
ACH-000281,-0.0177370387097
ACH-000288,0.048605324973099995
ACH-000291,-0.0534520097657
ACH-000293,0.35092681481399995
ACH-000294,0.18795770818399998
ACH-000295,-0.12127502521900001
ACH-000296,-0.12207255506300001
ACH-000302,0.109703381357
ACH-000304,0.062096892673199997
ACH-000307,0.09954780514280001
ACH-000308,0.050636145262400005
ACH-000310,-0.10284244754899999
ACH-000311,-0.0739738203608
ACH-000312,0.155055207852
ACH-000315,-0.0241101261143
ACH-000316,-0.0287984734886
ACH-000317,0.043582466748599995
ACH-000318,0.0046849659772
ACH-000319,0.0723139398755
ACH-000320,0.07668857212739999
ACH-000322,-0.213443439436
ACH-000323,0.00621533529812
ACH-000324,-0.121555035385
ACH-000329,0.09532771939899999
ACH-000330,0.260800589038
ACH-000331,0.120857179158
ACH-000332,0.0536601062244
ACH-000334,-0.0437380518805
ACH-000335,0.26704958388
ACH-000336,0.148034521428
ACH-000337,-0.217395370493
ACH-000339,0.0805893346032
ACH-000341,-0.18477284829399998
ACH-000348,0.137516806012
ACH-000350,-0.019088278773599997
ACH-000352,0.21104379079500002
ACH-000356,0.0550219881228
ACH-000361,0.14558010911900002
ACH-000362,-0.048854540832000005
ACH-000363,0.171333824804
ACH-000364,0.163404912304
ACH-000365,0.0996940531848
ACH-000366,0.140533151295
ACH-000368,-0.13613581269400002
ACH-000374,0.182546747491
ACH-000375,-0.145389848988
ACH-000376,0.114960895836
ACH-000381,-0.054412406335
ACH-000383,0.0651047606895
ACH-000387,-0.0398437430474
ACH-000389,0.023521215313699998
ACH-000390,0.0437740865749
ACH-000393,0.0917437517997
ACH-000395,-0.029439609859700004
ACH-000397,-0.0291505698335
