,RET (5979)
ACH-000580,0.11649829813
ACH-000584,-0.26850469103700003
ACH-000585,-0.212657127538
ACH-000588,-0.225515218697
ACH-000589,-0.162199423311
ACH-000591,-0.159488622916
ACH-000593,-0.296755471727
ACH-000600,-0.219530864156
ACH-000601,-0.020729341590599998
ACH-000604,-0.0775083368507
ACH-000605,-0.20082824973400001
ACH-000606,-0.244365878288
ACH-000608,-0.0849878544028
ACH-000614,-0.000539179088191
ACH-000616,-0.134577231277
ACH-000618,-0.295170921582
ACH-000619,-0.199146003013
ACH-000620,-0.121118588808
ACH-000621,-0.17204766124200002
ACH-000622,-0.344995581239
ACH-000623,-0.233264815605
ACH-000624,-0.166584901852
ACH-000627,-0.150087012556
ACH-000630,-0.0869509019766
ACH-000632,-0.108429142417
ACH-000633,-0.019328897374499998
ACH-000637,-0.224589622688
ACH-000638,-0.179576325988
ACH-000646,-0.213886620763
ACH-000647,-0.237736407717
ACH-000648,-0.17667690237599998
ACH-000649,-0.19389233550999999
ACH-000651,-0.297142360183
ACH-000652,-0.141284559247
ACH-000653,-0.135311481044
ACH-000657,-0.16875210810199998
ACH-000658,-0.06800874570280001
ACH-000661,0.024956519027400002
ACH-000662,-0.0641916554676
ACH-000663,-0.18661387331
ACH-000665,-0.317527470951
ACH-000671,-0.11989660537699999
ACH-000673,-0.162382295296
ACH-000676,-0.0801346889496
ACH-000677,-0.16938364214
ACH-000681,-0.11401205485400001
ACH-000682,-0.259318694989
ACH-000683,-0.184008858717
ACH-000684,-0.39214782211099997
ACH-000688,-0.310354809334
ACH-000693,-0.163283116353
ACH-000694,-0.20710873433899998
ACH-000695,0.138926554986
ACH-000696,-0.157407414621
ACH-000697,-0.20197085160300002
ACH-000699,-0.08660482134289998
ACH-000701,-0.0708130657372
ACH-000706,-0.21758584436099998
ACH-000711,-0.302788456854
ACH-000713,0.059230261089300004
ACH-000714,-0.21392387499
ACH-000718,-0.218374940407
ACH-000720,-0.277941759043
ACH-000721,-0.287451766733
ACH-000724,-0.340401271455
ACH-000725,-0.14124560692399998
ACH-000732,-0.267472381658
ACH-000734,-0.162373217334
ACH-000735,-0.10509295432099999
ACH-000736,-0.272615104201
ACH-000738,-0.311837550843
ACH-000746,-0.09568964574510001
ACH-000747,-0.265577064255
ACH-000748,-0.324041503845
ACH-000753,-0.155448968638
ACH-000756,-0.213932939962
ACH-000757,-0.081321090464
ACH-000758,-0.260420261045
ACH-000760,-0.167067286372
ACH-000763,-0.155148649073
ACH-000764,-0.232804658349
ACH-000765,-0.313525329139
ACH-000766,-0.148361619866
ACH-000767,0.037633872568
ACH-000768,-0.21320552754299998
ACH-000769,-0.0496272101774
ACH-000770,-0.184246517021
ACH-000771,-0.175215202254
ACH-000773,-0.40709660195200004
ACH-000776,-0.0838059625918
ACH-000777,-0.0852583706019
ACH-000778,-0.12484030102600001
ACH-000781,-0.255518686704
ACH-000782,0.045620197688600005
ACH-000783,-0.040988222398
ACH-000784,-0.147186978183
ACH-000785,-0.013989379393200002
ACH-000787,-0.0863491287388
ACH-000788,-0.053431461537499995
ACH-000791,-0.166151592947
ACH-000792,-0.010899818096
ACH-000794,-0.293248032985
ACH-000796,-0.104553558467
ACH-000799,-0.127098491659
ACH-000800,-0.32808323629700004
ACH-000802,-0.201961609949
ACH-000804,-0.0739450398438
ACH-000805,0.0364587272695
ACH-000809,-0.0721429018147
ACH-000810,0.156224997571
ACH-000811,-0.0975710082037
ACH-000817,-0.315701806988
ACH-000819,-0.27358497389
ACH-000820,-0.355003118218
ACH-000821,-0.138978698471
ACH-000822,-0.1721566491
ACH-000823,-0.212047334518
ACH-000824,-0.193372634562
ACH-000827,-0.141783331523
ACH-000829,-0.270231425055
ACH-000831,-0.35355564476400003
ACH-000832,-0.3501295943
ACH-000833,-0.177227904228
ACH-000834,-0.107134905001
ACH-000835,-0.204111051677
ACH-000836,-0.22360594819600002
ACH-000837,-0.210126305645
ACH-000838,-0.16628789007
ACH-000839,-0.0924071143198
ACH-000840,0.0741929669216
ACH-000841,0.0262378700203
ACH-000843,-0.333190925108
ACH-000846,0.0452588047652
ACH-000847,-0.398407415687
ACH-000848,-0.216170134977
ACH-000849,-0.23102408586
ACH-000851,-0.0832376140146
ACH-000855,-0.144765854626
ACH-000856,-0.08943216810900001
ACH-000858,-0.289782914333
ACH-000859,-0.552630619382
ACH-000861,-0.23862151566700002
ACH-000862,-0.326211010542
ACH-000865,-0.21413564155900003
ACH-000866,-0.208011077423
ACH-000867,-0.253346557548
ACH-000869,-0.19637744358800002
ACH-000872,-0.288906015878
ACH-000873,-0.184585685226
ACH-000876,-0.338697104868
ACH-000878,-0.550503056647
ACH-000880,-0.151761811116
ACH-000881,-0.252455433125
ACH-000882,-0.298835675069
ACH-000884,-0.203917798662
ACH-000885,-0.184203161263
ACH-000887,-0.141569775058
ACH-000888,-0.207208320324
ACH-000889,-0.213807327878
ACH-000890,-0.225264284619
ACH-000896,-0.238007781715
ACH-000898,-0.128652491629
ACH-000900,-0.152683775205
ACH-000901,-0.112751411714
ACH-000905,-0.19428449091299999
ACH-000906,-0.0566952023522
ACH-000907,-0.23816145406
ACH-000910,0.031331544638799995
ACH-000911,-0.12336855575099999
ACH-000912,-0.175165349723
ACH-000913,-0.18185057682
ACH-000915,-0.134143903963
ACH-000916,0.0938277326659
ACH-000917,-0.167017502936
ACH-000921,-0.0892914323065
ACH-000924,-0.14162331507099998
ACH-000926,-0.08183216894439999
ACH-000928,-0.0997862673843
ACH-000929,-0.157523681991
ACH-000932,-0.00784400436504
ACH-000935,-0.0710131199661
ACH-000936,-0.302257423141
ACH-000937,-0.315195119675
ACH-000938,-0.133980625634
ACH-000939,-0.265056529761
ACH-000941,-0.313837781092
ACH-000943,-0.221024176228
ACH-000946,-0.278261932004
ACH-000947,-0.0459896804231
ACH-000948,-0.203380097206
ACH-000950,-0.0486738991638
ACH-000953,-0.120148043474
ACH-000957,-0.528779585559
ACH-000958,-0.21651534134599998
ACH-000960,-0.08491814491739999
ACH-000963,0.234552424861
ACH-000968,-0.129047713031
ACH-000969,-0.39854059230300004
ACH-000973,-0.210302160988
ACH-000974,-0.256297733517
ACH-000975,-0.222549514315
ACH-000976,-0.0484470343045
ACH-000978,-0.0368413262976
ACH-000980,-0.156229841166
ACH-000984,-0.0830766036218
ACH-000986,-0.132088522835
ACH-000988,-0.0852975989703
ACH-000993,-0.019757741536400003
ACH-000994,-0.179089704875
ACH-000996,-0.127999559164
ACH-001001,-0.157028259912
ACH-001020,-0.168478586769
ACH-001028,-0.23512144883699998
ACH-001031,-0.11635414548699999
ACH-001038,-0.194487995062
ACH-001048,-0.316859608982
ACH-001050,-0.0042811992176699995
ACH-001053,-0.01213624128
ACH-001054,-0.120143290592
ACH-001061,-0.318491755134
ACH-001067,-0.116235487478
ACH-001075,-0.309468316297
ACH-001096,0.00511904822494
ACH-001128,-0.154213784469
ACH-001134,-0.141693861683
ACH-001151,-0.175458883087
ACH-001163,-0.370133870158
ACH-001164,-0.438920324449
ACH-001173,-0.312382979384
ACH-001183,-0.13527252387
ACH-001184,-0.0366338517175
ACH-001190,-0.0917035032531
ACH-001192,-0.145028603371
ACH-001193,-0.053166101200199996
ACH-001196,0.0384492019366
ACH-001197,-0.06914038391169999
ACH-001205,-0.174061535588
ACH-001211,0.008073869327000001
ACH-001212,-0.158899444666
ACH-001228,-0.12371794137599999
ACH-001232,-0.267474260396
ACH-001239,-0.19916212448399997
ACH-001274,-0.15243440070699998
ACH-001275,-0.304843227654
ACH-001277,-0.283864302836
ACH-001278,-0.296501803083
ACH-001280,0.029449818626799996
ACH-001283,-0.162553588994
ACH-001289,0.0599830695101
ACH-001295,-0.171795559358
ACH-001300,-0.247696696026
ACH-001301,-0.116008784342
ACH-001302,-0.17362963098
ACH-001303,0.0800401298278
ACH-001306,-0.17388756313200002
ACH-001318,-0.294178768952
ACH-001322,-0.102473592181
ACH-001328,-0.146309151424
ACH-001332,-0.0605791896261
ACH-001333,-0.37821379988000003
ACH-001336,-0.295018324927
ACH-001340,-0.0966996363013
ACH-001346,-0.211791154058
ACH-001353,-0.171395921596
ACH-001354,-0.426361181995
ACH-001367,-0.33216286209199997
ACH-001368,-0.105644543509
ACH-001374,-0.783175585897
ACH-001375,-0.05699270041209999
ACH-001377,0.0106425020321
ACH-001380,-0.178438346311
ACH-001391,-0.23866705541400002
ACH-001407,-0.265853607551
ACH-001408,-0.0449960141263
ACH-001413,-0.240004896157
ACH-001430,-0.0418020954336
ACH-001431,-0.0247086585782
ACH-001450,-0.24948899846500003
ACH-001496,-0.029122067428900004
ACH-001500,-0.192560321199
ACH-001521,-0.0296496636442
ACH-001523,-0.32262935487100003
ACH-001532,-0.158149463352
ACH-001536,-0.150825470909
ACH-001550,-0.26020668427
ACH-001552,-0.0239412599715
ACH-001554,-0.200213993788
ACH-001645,-0.032517023544000004
ACH-001654,-0.18343051301600002
ACH-001715,-0.127523688561
ACH-001735,-0.189974985718
ACH-001736,-0.164544867685
ACH-001737,-0.5031628042790001
ACH-001740,-0.0207060013767
ACH-001745,-0.151664078368
ACH-001750,-0.157656101471
ACH-001765,-0.17712231874200002
ACH-001956,0.033056662322999995
ACH-001957,-0.16807333509
