,CDKL1 (8814)
ACH-000004,-0.025785272717599998
ACH-000007,-0.204200020973
ACH-000009,-0.205487421954
ACH-000011,0.0193177546597
ACH-000012,-0.17520731735999998
ACH-000013,-0.18496990152800002
ACH-000014,-0.265727322843
ACH-000015,0.0432701368738
ACH-000017,-0.177687037432
ACH-000018,-0.22121494774099998
ACH-000019,-0.284001945792
ACH-000021,-0.135008395994
ACH-000022,-0.08743998593520001
ACH-000025,-0.188269212573
ACH-000028,-0.205897427923
ACH-000030,-0.157496677384
ACH-000035,-0.11037930487
ACH-000036,-0.156810157253
ACH-000037,-0.180834026581
ACH-000039,-0.176748822163
ACH-000040,-0.218945401958
ACH-000041,-0.317054135666
ACH-000042,-0.122925027403
ACH-000045,-0.123506949758
ACH-000047,-0.0738103670195
ACH-000052,-0.25430022077500003
ACH-000053,-0.045970431069
ACH-000054,-0.19551456167999998
ACH-000055,0.04890051121880001
ACH-000060,-0.35088391582500006
ACH-000067,-0.0204694281502
ACH-000070,-0.268473001752
ACH-000075,-0.135923480924
ACH-000078,0.060374635655300005
ACH-000082,-0.0544078467736
ACH-000085,-0.202905873909
ACH-000086,-0.234737025515
ACH-000087,0.009423762880379999
ACH-000092,-0.0665255991114
ACH-000095,-0.206328815281
ACH-000097,-0.202564812194
ACH-000098,-0.0313933705749
ACH-000099,-0.060247657376800004
ACH-000108,-0.132075021298
ACH-000113,-0.0202105434395
ACH-000115,0.0593589127011
ACH-000116,-0.172534692353
ACH-000118,-0.13494265
ACH-000120,-0.08879398053200001
ACH-000123,-0.20378610937199998
ACH-000127,-0.09941287189419999
ACH-000128,-0.073827047405
ACH-000132,0.023165173627999996
ACH-000133,-0.0764483242603
ACH-000137,-0.253863551031
ACH-000138,-0.100840199336
ACH-000142,-0.190702210204
ACH-000143,-0.234715708099
ACH-000146,-0.0583818315911
ACH-000148,-0.235656016893
ACH-000150,-0.036935783356800006
ACH-000152,-0.272880598599
ACH-000153,-0.21635699373199999
ACH-000159,-0.119024543779
ACH-000160,-0.251973302843
ACH-000163,-0.10921672851500001
ACH-000167,-0.056986494369
ACH-000168,-0.17163983881499997
ACH-000169,-0.0793233023982
ACH-000178,-0.095589624037
ACH-000182,-0.0375666022182
ACH-000183,-0.24903440497499998
ACH-000188,-0.161195200638
ACH-000189,-0.376388607889
ACH-000190,-0.341059353065
ACH-000198,-0.143499049377
ACH-000204,-0.23369399042300001
ACH-000206,-0.11353981388
ACH-000207,-0.21922104836999998
ACH-000211,-0.14289926966299998
ACH-000215,-0.129956150667
ACH-000221,-0.0857348097424
ACH-000222,-0.137455113642
ACH-000223,-0.07236857264110001
ACH-000226,-0.07133115664
ACH-000227,-0.22874695080200003
ACH-000228,-0.3580021565
ACH-000231,-0.173078568783
ACH-000232,-0.216024469872
ACH-000233,0.00945185303854
ACH-000234,-0.0411376438306
ACH-000235,-0.253500184973
ACH-000237,0.126652248809
ACH-000238,-0.21343386226799999
ACH-000243,-0.27922267690200003
ACH-000244,-0.0173272257479
ACH-000246,-0.279718149687
ACH-000248,-0.05357911691000001
ACH-000250,-0.130168909833
ACH-000251,-0.08050359566260001
ACH-000253,0.0940539416684
ACH-000255,-0.0266037145788
ACH-000256,-0.369325749969
ACH-000257,-0.394206844265
ACH-000258,-0.100572309383
ACH-000259,-0.113291522357
ACH-000260,-0.06972726608560001
ACH-000261,-0.19786625013300002
ACH-000262,0.016887585353299997
ACH-000263,-0.21564300307300002
