,ERAP1 (51752)
ACH-000004,0.009892526691920001
ACH-000007,0.337164140881
ACH-000009,0.0736133880684
ACH-000011,0.314242552976
ACH-000012,0.0921783395349
ACH-000013,0.0984170922803
ACH-000014,0.132366491656
ACH-000015,0.007751797313720001
ACH-000017,0.0172292771094
ACH-000018,0.031068211469299997
ACH-000019,0.222762087856
ACH-000021,-0.053333020588800004
ACH-000022,0.113650408484
ACH-000025,0.0986411316182
ACH-000028,0.0637884890547
ACH-000030,0.105899621581
ACH-000035,0.0113707408458
ACH-000036,-0.0628480316588
ACH-000037,-0.0235559307099
ACH-000039,0.198781169521
ACH-000040,0.112519886171
ACH-000041,0.0648266792349
ACH-000042,-0.0214933073347
ACH-000045,0.15916900174
ACH-000047,0.188433511602
ACH-000052,-0.00850848673801
ACH-000053,0.04501571673430001
ACH-000054,0.19764160672800002
ACH-000055,0.012027661788600002
ACH-000060,0.20226728769000002
ACH-000067,0.11963080437899999
ACH-000070,-0.036333534698699994
ACH-000075,-0.0662568416139
ACH-000078,0.0317693912616
ACH-000082,0.06912204096800001
ACH-000085,0.0200033817709
ACH-000086,-0.11838790041899999
ACH-000087,0.132568509912
ACH-000092,0.025816220597200002
ACH-000095,0.125738955394
ACH-000097,0.04901230612480001
ACH-000098,0.10024269873
ACH-000099,0.07491790004660001
ACH-000108,0.0990744877369
ACH-000113,0.117176937068
ACH-000115,0.240185563801
ACH-000116,0.113339147662
ACH-000118,0.09846589676449999
ACH-000120,0.178154094386
ACH-000123,0.167439641648
ACH-000127,0.185309442794
ACH-000128,0.172803241023
ACH-000132,0.034919265078699996
ACH-000133,-0.0190225815412
ACH-000137,0.109183226121
ACH-000138,0.027119169512700003
ACH-000142,0.0977858742432
ACH-000143,0.14209085822599998
ACH-000146,0.139466205096
ACH-000148,0.105011794605
ACH-000150,0.154266855016
ACH-000152,0.0269757734522
ACH-000153,0.08520084221680001
ACH-000159,0.16063541947899998
ACH-000160,0.0772963295056
ACH-000163,0.0728236679753
ACH-000167,0.127566020274
ACH-000168,-0.0292939136496
ACH-000169,0.03754444877330001
ACH-000178,0.0897697936718
ACH-000182,0.176145408444
ACH-000183,0.22911010695999998
ACH-000188,0.147373707814
ACH-000189,0.015459899426899999
ACH-000190,-0.239669407231
ACH-000198,0.215507110335
ACH-000204,-0.322261973726
ACH-000206,0.178950898475
ACH-000207,0.449644274327
ACH-000211,0.06969049005149999
ACH-000215,0.09651068379789998
ACH-000221,0.202487761732
ACH-000222,0.024402091679
ACH-000223,0.12627225571599998
ACH-000226,0.14056709934800002
ACH-000227,0.07385175659139999
ACH-000228,-0.006540659366210001
ACH-000231,0.142153341631
ACH-000232,0.223018494818
ACH-000233,0.12724889833900002
ACH-000234,0.152559754672
ACH-000235,0.121941219958
ACH-000237,0.152599231851
ACH-000238,-0.0589257289592
ACH-000243,0.005578178102569999
ACH-000244,0.0988342836878
ACH-000246,-0.010305562168
ACH-000248,0.0531199999099
ACH-000250,0.10866292518500001
ACH-000251,0.022613043703400004
ACH-000253,0.176995125445
ACH-000255,0.163480338703
ACH-000256,0.277241320758
ACH-000257,-0.125067918833
ACH-000258,-0.039894659912199995
ACH-000259,0.08589932653650001
ACH-000260,0.112621173642
ACH-000261,0.07893380278710001
ACH-000262,0.09191027451860001
ACH-000263,0.0176604458917
ACH-000264,0.124534999344
ACH-000265,0.0654489317053
ACH-000266,0.015003320754
ACH-000272,0.05196663698969999
ACH-000273,0.05314219549719999
ACH-000274,0.0331890393508
ACH-000277,0.150638990574
ACH-000278,0.061907544736699995
ACH-000279,0.07086445304389999
ACH-000280,0.160418257489
ACH-000281,0.080966858127
ACH-000288,0.10896128559
ACH-000291,0.0867465804674
ACH-000293,-0.0110865818894
ACH-000294,0.32201739190900003
ACH-000295,0.0678550727427
ACH-000296,-0.0160429495779
ACH-000302,0.15215141659499998
ACH-000304,0.219220645691
ACH-000307,0.08741913352019999
ACH-000308,0.0730390916801
ACH-000310,-0.10232714611400001
ACH-000311,-0.000992931309362
ACH-000312,0.10030083867699999
ACH-000315,-0.132010035482
ACH-000316,0.11862084296900001
ACH-000317,0.116607014146
ACH-000318,0.20873131196800002
ACH-000319,0.0370367503525
ACH-000320,-0.122336918476
ACH-000322,0.13381206884299998
ACH-000323,0.240631747551
ACH-000324,0.105265736722
ACH-000329,0.20253421930100002
ACH-000330,0.0695981649337
ACH-000331,0.08898125145030002
ACH-000332,0.10171986090299999
ACH-000334,0.113457235806
ACH-000335,0.15615040993899998
ACH-000336,0.09304712809860001
ACH-000337,0.0840242092183
ACH-000339,0.09294463804160001
ACH-000341,0.30685035831
ACH-000348,0.0658517323314
ACH-000350,0.07054861784460001
ACH-000352,0.20670031629000002
ACH-000356,-0.039485419008
ACH-000361,0.249597907447
ACH-000362,0.00785860152301
ACH-000363,0.111280502934
ACH-000364,0.12972328329299998
ACH-000365,0.131276919608
ACH-000366,0.15368076549
ACH-000368,0.00827144614435
ACH-000374,0.0333307563052
ACH-000375,0.04729982907380001
ACH-000376,0.169731064385
ACH-000381,-0.085010923554
ACH-000383,0.09468197812319999
ACH-000387,0.08952117870410001
ACH-000389,0.16671107014699998
ACH-000390,0.162278985742
ACH-000393,-0.00027743127291000007
ACH-000395,0.0930192592007
ACH-000397,0.250691271735
ACH-000401,0.177901505296
ACH-000402,0.098586018862
ACH-000403,0.0624573468938
ACH-000404,0.0993597080974
ACH-000406,0.0361307952199
ACH-000407,0.223430438889
ACH-000408,0.257540818722
ACH-000410,0.185073192052
ACH-000411,0.11574956034700001
ACH-000414,0.0264600048391
ACH-000415,0.0316285731086
ACH-000416,0.088931034638
ACH-000420,-0.025012929161
ACH-000421,0.192693786544
ACH-000424,-0.10877119603
ACH-000425,0.118343573119
ACH-000426,0.159965336964
ACH-000427,-0.0164338936893
ACH-000433,0.0524939583933
ACH-000436,0.15577910900699998
ACH-000444,0.23531702693000003
ACH-000445,0.122987315634
ACH-000448,0.0370476913852
ACH-000450,-0.196986085728
ACH-000452,0.189012923178
ACH-000454,-0.0309405672076
ACH-000458,0.207130502784
ACH-000459,0.41808318430299996
ACH-000460,0.0822260253152
ACH-000461,0.0691213984309
ACH-000463,0.022970186006400002
ACH-000464,-0.0530167581083
ACH-000466,-0.0164104521932
ACH-000467,0.0404747872421
ACH-000468,0.13849829163
ACH-000469,0.07415263332489999
ACH-000470,-0.0173606811265
ACH-000471,0.160283365904
ACH-000472,0.163448100208
ACH-000473,0.195137374757
ACH-000475,0.178877675651
ACH-000476,0.09569102141889999
ACH-000477,0.381654046988
ACH-000480,0.268353094628
ACH-000481,0.16599670217
ACH-000483,0.326148507099
ACH-000484,-0.0380596207912
ACH-000485,0.37039758198399997
ACH-000486,0.0827162775504
ACH-000487,0.104699316895
ACH-000488,0.0116266942484
ACH-000490,-0.133280857104
ACH-000491,-0.115483849109
ACH-000495,0.31294376769
ACH-000496,-0.05311412222590001
ACH-000499,0.0738751497707
ACH-000500,-0.0217902729578
ACH-000502,0.15044601867000001
ACH-000503,-0.011242696435499999
ACH-000505,-0.023030900903099998
ACH-000507,0.0263970368443
ACH-000510,0.0746170326705
ACH-000511,-0.040731900632
ACH-000512,0.270817231467
ACH-000516,0.166269234961
ACH-000517,0.133594735714
ACH-000518,0.18398338396699998
ACH-000520,-0.025127350081700004
ACH-000521,-0.08712588209160001
ACH-000522,0.11243736129200001
ACH-000524,0.0656470080725
ACH-000527,0.167224535392
ACH-000528,0.06876552529360001
ACH-000537,0.157963155015
ACH-000541,-0.27252407476999996
ACH-000542,0.049312272123300006
ACH-000544,0.2156271203
ACH-000545,0.100823849364
ACH-000547,-0.0202768259968
ACH-000548,0.125504950862
ACH-000549,-0.0197143773517
ACH-000550,0.128022502702
ACH-000552,0.15304371852
ACH-000556,0.0264982249218
ACH-000557,0.0658483151079
ACH-000570,-0.0670610867003
ACH-000571,0.0555553024194
ACH-000573,0.15913507735
ACH-000576,0.0340967032882
ACH-000580,0.126622564035
ACH-000584,0.106863260153
ACH-000585,0.05448052189330001
ACH-000588,0.223090900483
ACH-000589,0.06274258403300001
ACH-000591,0.047659545389599996
ACH-000593,0.231596993883
ACH-000600,0.150146671118
ACH-000601,0.147869979506
ACH-000604,0.255221104792
ACH-000605,0.175974859577
ACH-000606,-0.03696012267419999
ACH-000608,0.120604205789
ACH-000614,0.202310523981
ACH-000616,0.00471940664754
ACH-000618,0.043613741333
ACH-000619,0.06266788490540001
ACH-000620,0.14841533898499998
ACH-000621,0.129704831931
ACH-000622,0.100343132741
ACH-000623,0.077690452137
ACH-000624,0.0946811824467
ACH-000627,0.00433791205575
ACH-000630,0.020598157936499998
