,REG1B (5968)
ACH-000004,0.334030937304
ACH-000007,0.17311238697999998
ACH-000009,0.112300481491
ACH-000011,0.150778586671
ACH-000012,0.0628947409899
ACH-000013,0.0398674517343
ACH-000014,-0.203375277338
ACH-000015,-0.061017066179099994
ACH-000017,0.147677818927
ACH-000018,-0.17212968844300003
ACH-000019,0.0980966840442
ACH-000021,-0.0036701092664699997
ACH-000022,-0.118570740892
ACH-000025,-0.045547335599199996
ACH-000028,-0.11252959832999998
ACH-000030,0.162720222048
ACH-000035,0.156383561557
ACH-000036,-0.066128799839
ACH-000037,0.0253521408323
ACH-000039,-0.0164647818757
ACH-000040,0.132474354543
ACH-000041,0.2517372095
ACH-000042,0.167816396051
ACH-000045,0.149776809669
ACH-000047,0.09242268729710001
ACH-000052,-0.0958846469342
ACH-000053,-0.0362578766597
ACH-000054,0.0671207526017
ACH-000055,0.225326566362
ACH-000060,0.226937285312
ACH-000067,0.08600946132960001
ACH-000070,0.0183270975003
ACH-000075,0.08187620486779999
ACH-000078,0.10993085006799999
ACH-000082,0.15848270632099998
ACH-000085,0.11097890364600001
ACH-000086,0.130836290715
ACH-000087,-0.04230542647
ACH-000092,0.00697596581165
ACH-000095,0.07272818940539999
ACH-000097,0.0063861924812500005
ACH-000098,0.130292141668
ACH-000099,-0.0313550748385
ACH-000108,0.309186217544
ACH-000113,0.24684243024799998
ACH-000115,0.0291016565692
ACH-000116,0.039583731039900004
ACH-000118,0.0813700757887
ACH-000120,0.21154111982
ACH-000123,-0.0339618426378
ACH-000127,0.046914141579499996
ACH-000128,0.11120665951099999
ACH-000132,0.015213965324799999
ACH-000133,0.00987665588866
ACH-000137,-0.11764298025900001
ACH-000138,0.08915956033839999
ACH-000142,-0.139967357938
ACH-000143,0.049084368713300006
ACH-000146,0.0827852023075
ACH-000148,0.10701339936200001
ACH-000150,-0.135678761364
ACH-000152,0.14162167033
ACH-000153,0.19385230202300002
ACH-000159,-0.0629947224786
ACH-000160,-0.154796208533
ACH-000163,0.252061096875
ACH-000167,-0.029597011469299998
ACH-000168,0.246420295237
ACH-000169,0.283029272391
ACH-000178,0.08026343575910001
ACH-000182,-0.101644590678
ACH-000183,0.14724051183
ACH-000188,-0.289202629712
ACH-000189,0.13843422495899999
ACH-000190,0.12608773806600002
ACH-000198,0.139396228522
ACH-000204,0.100011156679
ACH-000206,-0.0881833796471
ACH-000207,-0.15323570539200002
ACH-000211,0.024806600191900004
ACH-000215,0.0169426672397
ACH-000221,0.0417309932447
ACH-000222,0.14436077558399998
ACH-000223,0.140393186364
ACH-000226,0.0182035681835
ACH-000227,0.0852999745963
ACH-000228,0.040785823048699994
ACH-000231,0.08934058294939999
ACH-000232,0.0985207993997
ACH-000233,0.251066148485
ACH-000234,0.102005153622
ACH-000235,0.0337951487376
ACH-000237,-0.00774459583749
ACH-000238,0.128072849362
ACH-000243,-0.0700857053047
ACH-000244,0.049530674868700005
ACH-000246,0.00452325590634
ACH-000248,-0.0213289780193
ACH-000250,-0.013330322386100001
ACH-000251,0.0516105492829
ACH-000253,0.111098844047
ACH-000255,-0.0726756448749
ACH-000256,-0.0183695031771
ACH-000257,0.0965250542795
ACH-000258,-0.011038118375299999
ACH-000259,0.07504103485060001
ACH-000260,-0.0560141027031
ACH-000261,0.077844327802
ACH-000262,-0.248445297062
ACH-000263,0.46215337795500006
ACH-000264,0.0679811232338
ACH-000265,0.0562511832373
ACH-000266,-0.042533325318400005
ACH-000272,0.0007969543034450001
ACH-000273,0.08551494097279999
ACH-000274,-0.030170289423000003
ACH-000277,-0.0336170844149
ACH-000278,0.08200252632669999
ACH-000279,0.0303414828884
ACH-000280,-0.0173615384114
ACH-000281,0.22550835908000003
ACH-000288,0.061038825332300005
ACH-000291,0.0199989392912
ACH-000293,-0.0225392239689
ACH-000294,0.023704367809200003
ACH-000295,0.130483841316
ACH-000296,-0.0804262569241
ACH-000302,-0.047099736640300004
ACH-000304,0.09251724869560002
ACH-000307,-0.0879945047253
ACH-000308,0.04713036948800001
ACH-000310,0.12778229621
ACH-000311,-0.0878205114163
ACH-000312,-0.0007448578142460001
ACH-000315,0.13983031269
ACH-000316,0.147471296649
ACH-000317,0.0293736710428
ACH-000318,-0.106215441421
ACH-000319,-0.0347827503174
ACH-000320,0.0959179366228
ACH-000322,0.136521910293
ACH-000323,-0.0757652831557
ACH-000324,0.0672305276244
ACH-000329,0.0915500825842
ACH-000330,-0.00175814825178
ACH-000331,0.025603196231999997
ACH-000332,0.019307462899099997
ACH-000334,0.10578316019999999
ACH-000335,0.0170003669584
ACH-000336,0.240298194853
ACH-000337,-0.0778852304049
ACH-000339,0.0252039524515
ACH-000341,0.0742193423954
ACH-000348,-0.0571544660771
ACH-000350,0.104936466338
ACH-000352,0.049169900543900004
ACH-000356,0.154571169853
ACH-000361,-0.019718153736799998
ACH-000362,0.126098965196
ACH-000363,0.157247593201
ACH-000364,-0.0962404738514
ACH-000365,-0.0488768190797
ACH-000366,-0.0281181161916
ACH-000368,0.09063425801149999
ACH-000374,0.031334769407900004
ACH-000375,-0.17909981597
ACH-000376,-0.00011312490587200002
ACH-000381,0.08357224082619999
ACH-000383,0.0930421293932
ACH-000387,-0.052226674589900005
ACH-000389,0.141561819099
ACH-000390,0.018408040871099998
ACH-000393,-0.040248936681699994
ACH-000395,0.28780665262
ACH-000397,0.0803783367283
ACH-000401,0.0803300494774
ACH-000402,0.049368700676
ACH-000403,0.11500075472200001
ACH-000404,-0.08186195906
ACH-000406,0.08410887909749999
ACH-000407,-0.0811925494965
ACH-000408,0.187127947322
ACH-000410,0.0189571807844
ACH-000411,0.220083252161
ACH-000414,0.0780839157143
ACH-000415,0.0774310151608
ACH-000416,0.0447698593171
ACH-000420,0.0209165882302
ACH-000421,-0.0280012547642
ACH-000424,-0.245468149105
ACH-000425,0.06668879646499999
ACH-000426,-0.144673092159
ACH-000427,0.104657667476
ACH-000433,0.144948940711
ACH-000436,0.0965605927662
ACH-000444,0.104988491512
ACH-000445,0.302641140836
ACH-000448,0.0844201978675
ACH-000450,0.0214939419115
ACH-000452,0.209988044004
ACH-000454,-0.23951471912300001
ACH-000458,0.102994841957
ACH-000459,0.023840307107199997
ACH-000460,0.036196593134400004
ACH-000461,0.313760356957
ACH-000463,0.022316712302099997
ACH-000464,-0.0411626116797
ACH-000466,-0.0874152889287
ACH-000467,0.0668442132969
ACH-000468,0.25476070851599997
ACH-000469,0.173943273162
ACH-000470,-0.055676538197099994
ACH-000471,0.104653929989
ACH-000472,0.158831543331
ACH-000473,0.273622574289
ACH-000475,0.0728001965576
ACH-000476,0.042725993020699994
ACH-000477,0.138454720431
ACH-000480,-0.141742472892
ACH-000481,0.045702173817
ACH-000483,0.0972233690242
ACH-000484,-0.0476492620818
ACH-000485,-0.0431297478543
ACH-000486,-0.025050682248299996
ACH-000487,0.10591813023
ACH-000488,0.0581804736613
ACH-000490,-0.16595897943399998
ACH-000491,0.04327513048219999
ACH-000495,0.101106601377
ACH-000496,0.039201190739000004
ACH-000499,0.10322006780300001
ACH-000500,-0.103790650485
ACH-000502,0.046918819448
ACH-000503,0.0343159297776
ACH-000505,-0.036223189381699994
ACH-000507,-0.0026459010806699997
ACH-000510,0.106346366372
ACH-000511,0.252962117279
ACH-000512,0.0753398600268
ACH-000516,0.0635383943482
ACH-000517,-0.0323186459306
ACH-000518,0.138613552715
ACH-000520,-0.0029107377475500002
ACH-000521,0.153241374558
ACH-000522,-0.17108830377599998
ACH-000524,0.22419628469
ACH-000527,0.0802086391562
ACH-000528,0.19841634295699997
ACH-000537,-0.0427539754139
ACH-000541,0.011639753366900001
ACH-000542,0.18287720199700003
ACH-000544,-0.0653199062237
ACH-000545,0.0465735005423
ACH-000547,0.0714597421238
ACH-000548,0.0387287359296
ACH-000549,0.030359777908799998
ACH-000550,-0.056314466272800005
ACH-000552,0.057754437755699994
ACH-000556,0.0326540919481
ACH-000557,0.08865529789580001
ACH-000570,0.188092692066
ACH-000571,0.142487484176
ACH-000573,0.0686939174624
ACH-000576,0.168089462736
ACH-000580,-0.138523258684
ACH-000584,-0.11086131898700001
ACH-000585,0.0632148828833
ACH-000588,0.204904324849
ACH-000589,0.019458484222099996
ACH-000591,0.21210796944600002
ACH-000593,0.00816314069133
ACH-000600,0.161203916692
ACH-000601,0.014285648736600001
ACH-000604,0.174704401322
ACH-000605,0.09177119963870001
ACH-000606,0.0477823601905
ACH-000608,-0.07316229284839999
ACH-000614,0.141191616207
ACH-000616,-0.025735293269000002
ACH-000618,0.143059706561
ACH-000619,0.026763614753299997
ACH-000620,0.06180543522890001
ACH-000621,0.147753171742
ACH-000622,-0.008793678053139999
ACH-000623,0.0308924303965
ACH-000624,0.029527383547099998
ACH-000627,0.0721810711268
ACH-000630,0.022857553027499998
ACH-000632,-0.009461925136930002
ACH-000633,-0.133658604378
ACH-000637,0.0854918230446
ACH-000638,-0.0970528987641
ACH-000646,0.226908436909
ACH-000647,0.0996675268472
ACH-000648,0.280436308712
ACH-000649,0.022669271441599997
ACH-000651,-0.0161076244315
ACH-000652,0.0620280287134
ACH-000653,0.0800438111133
ACH-000657,-0.029435185068799996
ACH-000658,-0.0548452906647
ACH-000661,0.0476021920335
ACH-000662,-0.056780662224199994
ACH-000663,-0.122909008827
ACH-000665,0.0471589335554
ACH-000671,0.0680077129359
ACH-000673,0.038381142231999996
ACH-000676,0.0509837128025
ACH-000677,0.0396755936521
ACH-000681,0.120299195133
ACH-000682,0.037967037223300006
ACH-000683,0.0636738140774
ACH-000684,-0.30220075428300003
ACH-000688,-0.0764390689628
ACH-000693,0.04186437970969999
ACH-000694,0.00806982353177
ACH-000695,-0.00100399324335
ACH-000696,-0.00977248858474
ACH-000697,0.264417784157
ACH-000699,0.155286220034
ACH-000701,0.27391743171599997
ACH-000706,-0.0301126414892
ACH-000711,0.00829848663047
ACH-000713,0.059109427651399996
ACH-000714,-0.111745114794
ACH-000718,0.016642797594
ACH-000720,0.0247675325158
ACH-000721,0.0832322491737
ACH-000724,0.326504223792
ACH-000725,-0.03841671375919999
ACH-000732,0.043543771587699995
ACH-000734,0.104491392642
ACH-000735,0.167097311152
ACH-000736,-0.0779292033257
ACH-000738,0.20780957542800002
ACH-000746,0.11310147336899999
ACH-000747,-0.08427783757400001
ACH-000748,0.107355011428
ACH-000753,0.055675574314800004
ACH-000756,0.203167843722
ACH-000757,-0.0439204304471
ACH-000758,-0.0335526202412
ACH-000760,0.120912138839
ACH-000763,0.23337252340700002
ACH-000764,-0.120654819202
ACH-000765,0.245116135514
ACH-000766,-0.0957816098952
ACH-000767,0.20814018028099998
ACH-000768,0.0287690528524
ACH-000769,0.0114771879436
ACH-000770,0.12350851205999998
ACH-000771,0.08068944882130001
ACH-000773,0.102375452608
ACH-000776,0.0975716374729
ACH-000777,0.105068923212
ACH-000778,-0.00265320181768
ACH-000781,0.056261657647599994
ACH-000782,0.058877386872399996
ACH-000783,0.121705626941
ACH-000784,0.034449401696
ACH-000785,-0.0660799788243
ACH-000787,0.116093920463
ACH-000788,-0.019540102048400003
ACH-000791,-0.0387971490094
ACH-000792,0.191611561389
ACH-000794,-0.176345662968
ACH-000796,-0.0608380784833
ACH-000799,0.063163952468
ACH-000800,-0.0999879218485
ACH-000802,0.0805545120962
ACH-000804,-0.142207157865
ACH-000805,-0.184724335261
ACH-000809,-0.0042483004356900006
ACH-000810,0.0862297078646
ACH-000811,0.07508181596539999
ACH-000817,-0.182698462802
ACH-000819,0.0201493703927
ACH-000820,0.377565949942
ACH-000821,-0.05284505720930001
ACH-000822,0.0808327311494
ACH-000823,0.09442584352910001
ACH-000824,0.0744660830775
ACH-000827,0.08472277983889999
ACH-000829,0.10218309101
ACH-000831,-0.17201032806299998
ACH-000832,0.171398908976
ACH-000833,-0.131207140872
ACH-000834,-0.0385674075675
ACH-000835,0.0973088762976
ACH-000836,0.22491735144799999
ACH-000837,-0.0848910222526
ACH-000838,0.16214959564200002
ACH-000839,0.274540036168
ACH-000840,0.019136197823299998
ACH-000841,0.07671965084810001
ACH-000843,-0.07396990715360001
ACH-000846,0.07310309892280001
ACH-000847,-0.0293070029421
ACH-000848,-0.09491639753860001
ACH-000849,0.151110056192
ACH-000851,-0.0122852491179
ACH-000855,0.111519346592
ACH-000856,0.385216686143
ACH-000858,0.118832398444
ACH-000859,0.269706790965
ACH-000861,0.112543219463
ACH-000862,0.135382611519
ACH-000865,0.017288945965599996
ACH-000866,0.04337758679169999
ACH-000867,0.0854831771116
ACH-000869,0.139929223727
ACH-000872,0.135912913902
ACH-000873,0.0272408006451
ACH-000876,-0.22395869075
ACH-000878,-0.00041668527597199994
ACH-000880,0.08218946642689999
ACH-000881,0.041286474951
ACH-000882,-0.179819937524
ACH-000884,-0.046746018275300005
ACH-000885,0.20359631179200002
ACH-000887,-0.0301813084805
ACH-000888,0.093496010221
ACH-000889,-0.0466755464828
ACH-000890,0.197475824852
ACH-000896,-0.0037444291947100004
ACH-000898,0.061760743246400004
ACH-000900,-0.10155905481699999
ACH-000901,-0.0911649644809
ACH-000905,0.0663452654765
ACH-000906,0.160426517858
ACH-000907,0.0860866360385
ACH-000910,0.032604586523
ACH-000911,0.0638235895676
ACH-000912,0.022030895351299998
ACH-000913,0.12123330122000002
ACH-000915,-0.0016247189144899998
ACH-000916,0.292174773135
ACH-000917,0.157630464266
ACH-000921,-0.0714323082344
ACH-000924,-0.104520444553
ACH-000926,0.21043354099
ACH-000928,0.0403200096317
ACH-000929,0.217054713757
ACH-000932,0.195390305458
ACH-000935,0.219759295984
ACH-000936,0.06614728159130001
ACH-000937,0.0989876308368
ACH-000938,-0.0034257958130700004
ACH-000939,0.0897301877218
ACH-000941,0.09842680634239999
ACH-000943,0.0648236427035
ACH-000946,-0.06529610890269999
ACH-000947,0.0133528177235
ACH-000948,-0.16245621082599998
ACH-000950,0.10370332005699999
ACH-000953,0.0897336881767
ACH-000957,0.0949408172232
ACH-000958,-0.18439653101
ACH-000960,0.0639504558988
ACH-000963,-0.11058887009099999
ACH-000968,-0.00408874242221
ACH-000969,0.169749763666
ACH-000973,-0.00683005164708
ACH-000974,0.06407446503019999
ACH-000975,-0.050623237918999996
ACH-000976,0.21256715361200001
ACH-000978,-0.273823765952
ACH-000980,0.027978783451400004
ACH-000984,0.047681316298199994
ACH-000986,0.215047615413
ACH-000988,0.0974226671451
ACH-000993,-0.0182765605927
ACH-000994,0.0965306107488
ACH-000996,0.454535962041
ACH-001001,-0.00829505233405
ACH-001020,0.299226330573
ACH-001028,0.0641221224472
ACH-001031,0.216452772722
ACH-001038,-0.014338779898
ACH-001048,0.0601093501737
ACH-001050,0.214143946459
ACH-001053,-0.06774667357189999
ACH-001054,0.13701038021
