,HEPHL1 (341208)
ACH-000004,0.122582659787
ACH-000007,0.251372054748
ACH-000009,-0.107710450504
ACH-000011,0.30011139428000005
ACH-000012,0.0951946622292
ACH-000013,0.0592332399689
ACH-000014,0.194665560666
ACH-000015,0.113902821233
ACH-000017,0.0663289296055
ACH-000018,0.0971446835732
ACH-000019,0.0298426861123
ACH-000021,-0.0034054957464899997
ACH-000022,0.11829275778699999
ACH-000025,0.0936606684045
ACH-000028,0.017934942086599997
ACH-000030,0.15893541864900002
ACH-000035,0.20705237833299997
ACH-000036,0.20516921194899998
ACH-000037,0.234155951913
ACH-000039,0.0790918876807
ACH-000040,0.0105048673552
ACH-000041,0.0975711972273
ACH-000042,-0.271059700661
ACH-000045,0.297424293771
ACH-000047,0.170880050953
ACH-000052,-0.019974946532700003
ACH-000053,0.0178873792565
ACH-000054,0.162660842048
ACH-000055,-0.0473728711634
ACH-000060,0.356730165682
ACH-000067,0.194904286023
ACH-000070,0.007004681741739999
ACH-000075,0.12747915149800002
ACH-000078,-0.025759133081000002
ACH-000082,0.07485474190260001
ACH-000085,0.16509420209200001
ACH-000086,0.022589856801299997
ACH-000087,-0.0805823860883
ACH-000092,0.148400415167
ACH-000095,0.18558312862799997
ACH-000097,0.135069062816
ACH-000098,0.142630561607
ACH-000099,0.037687890007
ACH-000108,-0.030948954110000003
ACH-000113,0.199541818322
ACH-000115,0.158521413148
ACH-000116,-0.026566207608799998
ACH-000118,-0.132656161608
ACH-000120,0.0731185695818
ACH-000123,0.135582193764
ACH-000127,0.11554613675000001
ACH-000128,0.054040390062999995
ACH-000132,0.0203750516965
ACH-000133,0.0610959636011
ACH-000137,-0.12443196482
ACH-000138,-0.00422472184565
ACH-000142,0.149732117518
ACH-000143,0.148721501389
ACH-000146,0.0297770591665
ACH-000148,0.00819373498306
ACH-000150,0.0873879886313
ACH-000152,0.142541692677
ACH-000153,-0.018311928526299998
ACH-000159,0.134701544011
ACH-000160,0.207073163525
ACH-000163,0.0997888597005
ACH-000167,-0.182093267223
ACH-000168,-0.0495810375192
ACH-000169,0.0941875810296
ACH-000178,-0.0259914512159
ACH-000182,0.0747912881724
ACH-000183,0.054367361198199994
ACH-000188,0.202619404412
ACH-000189,0.230578078007
ACH-000190,0.0484416975094
ACH-000198,0.120456652842
ACH-000204,0.163792617116
ACH-000206,-0.053723002964399996
ACH-000207,-0.16193362481899998
ACH-000211,0.12804295155
ACH-000215,-0.0013913678262
ACH-000221,0.17933145206
ACH-000222,-0.07590474576760001
ACH-000223,0.193150158313
ACH-000226,0.0417194336106
ACH-000227,-0.047663530664999995
ACH-000228,-0.0152252201961
