,STK32A (202374)
ACH-000004,0.196699019562
ACH-000007,0.104357919378
ACH-000009,0.0238501210081
ACH-000011,-0.029971294166200004
ACH-000012,0.10847662589000001
ACH-000013,0.18876559037
ACH-000014,0.08242510818639999
ACH-000015,0.00760387896169
ACH-000017,0.111614797456
ACH-000018,0.128318625725
ACH-000019,0.10634279845599999
ACH-000021,0.22106338282
ACH-000022,0.166022641898
ACH-000025,0.123990611186
ACH-000028,0.0533730779758
ACH-000030,0.17122663568500002
ACH-000035,0.147331066071
ACH-000036,0.09429956548589999
ACH-000037,0.0397054632645
ACH-000039,0.0222695566162
ACH-000040,-0.0703025073595
ACH-000041,-0.09411110171810001
ACH-000042,0.09026293962750001
ACH-000045,0.132350562721
ACH-000047,0.0493269420026
ACH-000052,0.0806160779325
ACH-000053,0.0374708010092
ACH-000054,0.0237922645106
ACH-000055,0.260774614689
ACH-000060,0.043727326793300006
ACH-000067,0.0591925570552
ACH-000070,0.130877641826
ACH-000075,0.275663087039
ACH-000078,0.010829748362300001
ACH-000082,0.0925251138744
ACH-000085,0.00777820645096
ACH-000086,0.18623778786800002
ACH-000087,-0.017701680681900003
ACH-000092,0.104954465584
ACH-000095,0.110698034061
ACH-000097,0.0177562203284
ACH-000098,0.111988252459
ACH-000099,0.0048147364087299995
ACH-000108,0.0482925868663
ACH-000113,0.007032903672880001
ACH-000115,0.0690960520592
ACH-000116,0.228788001203
ACH-000118,0.12109911234300001
ACH-000120,0.22570124237
ACH-000123,-0.0115895402954
ACH-000127,-0.0678020965206
ACH-000128,-0.0941253718589
ACH-000132,0.188068841118
ACH-000133,-0.00491503352355
ACH-000137,-0.12055818668400001
ACH-000138,-0.10977692897199999
ACH-000142,0.0407759988961
ACH-000143,-0.021136193297900004
ACH-000146,-0.011802238199
ACH-000148,0.106045620471
ACH-000150,-0.00388926795474
ACH-000152,-0.0719905278472
ACH-000153,0.219945383101
ACH-000159,0.0227854636474
ACH-000160,0.314978896686
ACH-000163,0.104233002799
ACH-000167,0.124973068875
ACH-000168,0.228075673585
ACH-000169,0.0536041756367
ACH-000178,0.113264947181
ACH-000182,0.042926260352099996
ACH-000183,0.180195902875
ACH-000188,0.0904416275334
ACH-000189,0.115545907278
ACH-000190,0.0882230669486
ACH-000198,0.0056676808926000005
ACH-000204,-0.371280357735
ACH-000206,-0.152420936731
ACH-000207,0.029372413231
ACH-000211,0.037421538215300004
ACH-000215,0.0898870683267
ACH-000221,0.0144976769331
ACH-000222,0.196580021014
ACH-000223,0.09509535088269999
ACH-000226,0.153399322891
ACH-000227,-0.12792464139
ACH-000228,0.136068356217
ACH-000231,0.0801021044912
ACH-000232,0.025385864262099996
ACH-000233,0.0185996919519
ACH-000234,-0.0288664183123
ACH-000235,0.12448973050699999
ACH-000237,0.049393003216
ACH-000238,0.0260485920957
ACH-000243,0.12567215574
ACH-000244,-0.11168490132799999
ACH-000246,0.131731114467
ACH-000248,0.133418377927
ACH-000250,0.061100243667900005
ACH-000251,0.200526805287
ACH-000253,0.0303183873418
ACH-000255,-0.0401401857306
ACH-000256,0.0855187126797
ACH-000257,0.136478642133
ACH-000258,0.254842186398
ACH-000259,0.13695346694
ACH-000260,0.0919997657238
ACH-000261,-0.0031146445053200004
ACH-000262,0.198405183948
ACH-000263,0.223461509681
ACH-000264,0.134377436175
ACH-000265,0.156066827911
ACH-000266,0.156558141753
ACH-000272,0.11774888660999998
ACH-000273,0.0914657182736
ACH-000274,0.0490418231779
ACH-000277,0.179889313413
ACH-000278,0.0473720449635
ACH-000279,-0.0191366293682
ACH-000280,0.074948417164
ACH-000281,0.291551713605
ACH-000288,0.082208890488
ACH-000291,0.109316656908
ACH-000293,0.310214239075
ACH-000294,-0.174219052563
ACH-000295,0.200524723223
ACH-000296,-0.113263638532
ACH-000302,0.067881910772
ACH-000304,0.0735287522485
ACH-000307,0.024869033639
ACH-000308,0.0980150024899
ACH-000310,-0.106209605483
ACH-000311,0.057924026867199996
ACH-000312,0.09722168281719999
ACH-000315,0.0780059475303
ACH-000316,0.027130062029400003
ACH-000317,0.12338939091600001
ACH-000318,0.361347498367
ACH-000319,0.040059317854499996
ACH-000320,0.00976794685114
ACH-000322,-0.265609954504
ACH-000323,0.0785762112553
ACH-000324,0.133401409064
ACH-000329,-0.00225460925791
ACH-000330,0.08631795949400001
ACH-000331,0.13142543800200002
ACH-000332,0.0962754471605
ACH-000334,0.248329247137
ACH-000335,0.126474488634
ACH-000336,0.15197430268200002
ACH-000337,0.196139686664
ACH-000339,-0.0070425150727599995
ACH-000341,-0.14410973726
ACH-000348,0.0898374664394
ACH-000350,-0.117518773333
ACH-000352,-0.0659593722712
ACH-000356,0.09010398060139999
ACH-000361,-0.123306910464
ACH-000362,0.10389660317600001
ACH-000363,0.214604898742
ACH-000364,0.16697152841399998
ACH-000365,0.0375022824305
ACH-000366,-0.0429356874364
ACH-000368,0.0890686355894
ACH-000374,0.119550285258
ACH-000375,0.00665973445417
ACH-000376,0.101775466121
ACH-000381,0.0329807454612
ACH-000383,0.0552693652378
ACH-000387,0.0855686745255
ACH-000389,0.032896400410099995
ACH-000390,-0.108217789802
ACH-000393,0.07369672572319999
ACH-000395,0.115865245757
ACH-000397,0.169215252217
ACH-000401,-0.014644228881299999
ACH-000402,0.284269447474
ACH-000403,0.0844650963888
ACH-000404,0.185605028688
ACH-000406,0.119416548906
ACH-000407,0.0842579190883
ACH-000408,0.00105591526799
ACH-000410,0.0733461579546
ACH-000411,0.0313016913368
ACH-000414,0.0768824013566
ACH-000415,0.09294977676380001
ACH-000416,0.101551329619
ACH-000420,0.07412093703219999
ACH-000421,-0.0334426100517
ACH-000424,0.276134527788
ACH-000425,0.09726415655500001
ACH-000426,0.116722969094
ACH-000427,-0.0390145181084
ACH-000433,-0.033085287816900004
ACH-000436,-0.24360663633000001
ACH-000444,0.09634033518589999
ACH-000445,0.199093188207
ACH-000448,0.06449331709049999
ACH-000450,-0.0677867723807
ACH-000452,0.0851429131324
ACH-000454,0.0939839843685
ACH-000458,0.034753210306599995
ACH-000459,0.0404903308691
ACH-000460,0.0850415630792
ACH-000461,0.19176201445
ACH-000463,0.142246460796
ACH-000464,-0.10752083125499999
ACH-000466,0.115054151958
ACH-000467,0.0114128449508
ACH-000468,0.0878039251043
ACH-000469,0.08561111957419999
ACH-000470,0.0155979680837
ACH-000471,0.163099602836
ACH-000472,0.138307093624
ACH-000473,-0.0045923021710299996
ACH-000475,0.149930683158
ACH-000476,0.215987469505
ACH-000477,0.246902226157
ACH-000480,0.0265636162585
ACH-000481,0.0599213410319
ACH-000483,0.06978453506519999
ACH-000484,0.012867788208899998
ACH-000485,0.044749010629000004
ACH-000486,0.11693173053400001
ACH-000487,0.042304791994500004
ACH-000488,0.0974671708542
ACH-000490,0.10255444142
ACH-000491,0.0816103472427
ACH-000495,-0.00885638479276
ACH-000496,0.224197238865
ACH-000499,0.175052777059
ACH-000500,-0.287225236001
ACH-000502,0.14913994219499999
ACH-000503,0.19463496827100002
ACH-000505,-0.030936545361700003
ACH-000507,0.0223375555179
ACH-000510,0.159866862621
ACH-000511,0.039790514333
ACH-000512,-0.100694920216
ACH-000516,0.00191552933448
ACH-000517,0.108378634933
ACH-000518,0.165783677074
ACH-000520,-0.000940302486238
ACH-000521,0.148966251128
ACH-000522,0.0310782761097
ACH-000524,0.0920278560115
ACH-000527,0.0516410542318
ACH-000528,0.019075777001900003
ACH-000537,0.284178947543
ACH-000541,0.0678321000453
ACH-000542,0.0817350181427
ACH-000544,0.057631957062099996
ACH-000545,0.41058183827
ACH-000547,0.192330741786
ACH-000548,-0.052175220062199996
ACH-000549,-0.043773162599800006
ACH-000550,-0.0246157519566
ACH-000552,0.07077064922500001
ACH-000556,0.0611978457184
ACH-000557,0.0771950522854
ACH-000570,0.189816789052
ACH-000571,0.06935259843
ACH-000573,0.18492965544599999
ACH-000576,0.158266221281
ACH-000580,-0.0967593763263
ACH-000584,0.0969682571108
ACH-000585,0.07255720681969999
ACH-000588,0.0717635414705
ACH-000589,0.231116835969
ACH-000591,0.10695837559100001
ACH-000593,-0.03793928702430001
ACH-000600,0.231781964294
ACH-000601,0.0330295841087
ACH-000604,0.011313958599
ACH-000605,0.142625550293
ACH-000606,0.0220258249602
ACH-000608,0.0488068188096
ACH-000614,0.0890912870993
ACH-000616,0.164695495399
ACH-000618,0.0346416984021
ACH-000619,-0.011423963475500001
ACH-000620,0.149311619403
ACH-000621,0.181968237071
ACH-000622,-0.059122661257499994
ACH-000623,-0.0224573487501
ACH-000624,0.109382515623
ACH-000627,0.11514892658600001
ACH-000630,0.0227848813656
ACH-000632,0.130266767827
ACH-000633,0.18181838541900003
ACH-000637,0.0656750753031
ACH-000638,0.226881758956
ACH-000646,-0.154419055413
ACH-000647,0.0579414651905
ACH-000648,-0.111026434363
ACH-000649,0.0088778323846
ACH-000651,0.0860760384658
ACH-000652,0.209916640819
ACH-000653,0.09297888141169999
ACH-000657,0.156960167269
ACH-000658,-0.038798933338900006
ACH-000661,0.33442499351599997
ACH-000662,-0.0274583026913
ACH-000663,0.194732097429
ACH-000665,0.0291769743541
ACH-000671,0.0501705232956
ACH-000673,0.0444596054642
ACH-000676,0.0932734558948
ACH-000677,0.107532976141
ACH-000681,0.129021408213
ACH-000682,0.0666950207752
ACH-000683,0.12701619700300001
ACH-000684,0.175524938921
ACH-000688,0.0749653023896
ACH-000693,0.066295673816
ACH-000694,0.13405852357
ACH-000695,-0.426773683425
ACH-000696,0.141966185745
ACH-000697,0.35824134769599997
ACH-000699,0.09447593074039999
ACH-000701,0.112771506213
ACH-000706,0.0919039103908
ACH-000711,0.0748228433551
ACH-000713,0.0733322763013
ACH-000714,0.0200948719187
ACH-000718,0.157205884367
ACH-000720,0.103396208443
ACH-000721,0.0036264633978799997
ACH-000724,0.0542350467449
ACH-000725,0.047843454087800004
ACH-000732,-0.00298564260927
ACH-000734,0.127463258018
ACH-000735,-0.0740026962751
ACH-000736,0.279185467387
ACH-000738,0.046037292881300006
ACH-000746,0.239235969569
ACH-000747,-0.0775446908798
ACH-000748,0.0395216509589
ACH-000753,0.0377310040469
ACH-000756,-0.0412569559745
ACH-000757,0.302254086979
ACH-000758,0.0402554383715
ACH-000760,0.049985828272900004
ACH-000763,0.054132285295099995
ACH-000764,0.012394742913600001
ACH-000765,0.0179664360807
ACH-000766,0.315785556169
ACH-000767,0.153199347023
ACH-000768,0.11554183625600001
ACH-000769,-0.139740426174
ACH-000770,0.117743869934
ACH-000771,-0.009439981117569999
ACH-000773,0.0875169258185
ACH-000776,0.146298514923
ACH-000777,0.052991390967499996
ACH-000778,0.215904809248
ACH-000781,0.10417569839600001
ACH-000782,0.19069357117400002
ACH-000783,0.137144812391
ACH-000784,0.126364953966
ACH-000785,0.186043512914
ACH-000787,0.11387624932
ACH-000788,0.09384021840839998
ACH-000791,0.149161733958
ACH-000792,-0.00337890118773
ACH-000794,0.0837456813522
ACH-000796,0.07926444852039999
ACH-000799,0.09583801112130001
ACH-000800,-0.0304317592898
ACH-000802,0.04979676159080001
ACH-000804,-0.262057552063
ACH-000805,0.00925564359662
ACH-000809,0.0808928283896
ACH-000810,-0.18408212648800001
ACH-000811,0.13967167931
ACH-000817,0.08536289784250001
ACH-000819,-0.0035645431021799996
ACH-000820,0.24976009758900003
ACH-000821,-0.0566601677023
ACH-000822,0.06269357289869999
ACH-000823,0.0503511867776
ACH-000824,0.04967749083530001
ACH-000827,0.0993813114546
ACH-000829,-0.0047483812262200005
ACH-000831,0.08556483804850001
ACH-000832,0.128026766326
ACH-000833,0.357328114521
ACH-000834,0.15719534519099998
ACH-000835,0.171286944233
ACH-000836,0.0617750806932
ACH-000837,0.18827558947599998
ACH-000838,0.00435868327612
ACH-000839,0.0399310203066
ACH-000840,0.15165164333699999
ACH-000841,0.21100803324200001
ACH-000843,0.136944201123
ACH-000846,0.12287338484400001
ACH-000847,0.273702812284
ACH-000848,0.0682797312996
ACH-000849,0.0500466223504
ACH-000851,-0.075770815361
ACH-000855,0.0924752313216
ACH-000856,0.206711881211
ACH-000858,0.13096003557
ACH-000859,0.159663869008
ACH-000861,0.090636106326
ACH-000862,0.0413863667991
ACH-000865,-0.00567969404755
ACH-000866,0.17184715448600002
ACH-000867,0.100317568118
ACH-000869,0.11232255595599999
ACH-000872,0.12260883853499999
ACH-000873,0.220799995636
ACH-000876,-0.013540890939
ACH-000878,0.147055303759
ACH-000880,0.057930159470699995
ACH-000881,0.0383403391259
ACH-000882,-0.007408268436319999
ACH-000884,0.08608948145999999
ACH-000885,0.0782726392386
ACH-000887,0.00563706130303
ACH-000888,0.05902256810869999
ACH-000889,-0.044041371199
ACH-000890,0.25868634824000003
ACH-000896,0.135391744642
ACH-000898,0.07116306209819999
ACH-000900,0.17232343838300002
ACH-000901,0.00404170178601
ACH-000905,0.05034263913649999
ACH-000906,0.0777371417052
ACH-000907,0.287320082513
ACH-000910,0.0246199842171
ACH-000911,0.0805128096617
ACH-000912,0.115208294049
ACH-000913,0.043837458519
ACH-000915,0.006385367276989999
ACH-000916,-0.700187023899
ACH-000917,0.15780052046499998
ACH-000921,-0.0014664501639900002
ACH-000924,0.0719377894229
ACH-000926,0.142441070496
ACH-000928,0.228847375835
ACH-000929,0.19644638592900002
ACH-000932,-0.0500736274046
ACH-000935,-0.07933027908200001
ACH-000936,0.0615379157046
ACH-000937,0.029089875597000003
ACH-000938,0.135908448912
ACH-000939,0.0363442358749
ACH-000941,0.08395988178989999
ACH-000943,0.07578004892960001
ACH-000946,0.0852877686368
ACH-000947,0.137564665445
ACH-000948,-0.0338755112506
ACH-000950,0.23608365634300002
ACH-000953,-0.043339413082400004
ACH-000957,-0.0411686336582
ACH-000958,0.053690266825099996
ACH-000960,0.133757808301
ACH-000963,0.32567961577599996
ACH-000968,0.08787399972560002
ACH-000969,0.165079906133
ACH-000973,-0.0190132528228
ACH-000974,0.248912360999
ACH-000975,-0.0322627180167
ACH-000976,0.17194719482700002
ACH-000978,0.0832953400902
ACH-000980,0.043841833248800005
ACH-000984,0.0647832229244
ACH-000986,0.050759015498299996
ACH-000988,-0.122405591832
ACH-000993,-0.0917339646875
ACH-000994,0.0348773309834
ACH-000996,0.062783711776
ACH-001001,0.291265778276
ACH-001020,0.11579495474500001
ACH-001028,0.00234859252128
ACH-001031,0.0627283032206
ACH-001038,-0.061014946747599996
ACH-001048,0.116456414219
ACH-001050,0.12420700582699999
ACH-001053,0.0718314555938
ACH-001054,0.058680547179300005
ACH-001061,0.138826868604
ACH-001067,0.0402567659256
ACH-001075,0.0147095551107
ACH-001096,0.09108304562550001
ACH-001128,0.0810456695549
ACH-001134,-0.026806111525599998
ACH-001151,-0.0706702521633
ACH-001163,0.055332925421599996
ACH-001164,-0.0382929323915
ACH-001173,0.0418930838148
ACH-001183,0.11130053398600001
ACH-001184,-0.0300033796538
ACH-001190,0.106986718669
ACH-001192,0.160640167642
ACH-001193,0.057642063991
ACH-001196,0.0710870594212
ACH-001197,0.168523588193
ACH-001205,-0.114439233619
ACH-001211,0.07517042735349999
ACH-001212,0.187319687268
ACH-001228,0.140944831746
ACH-001232,0.027861789060800002
ACH-001239,0.07260208884
ACH-001274,0.12442245795999998
ACH-001275,-0.0881707075898
ACH-001277,-0.012374598391
ACH-001278,0.0828174677647
ACH-001280,0.12636863525800002
ACH-001283,-0.023294989197499998
ACH-001289,0.190673740224
ACH-001295,0.12162879719
ACH-001300,-0.00782134069187
ACH-001301,0.312645797438
ACH-001302,0.144712823195
ACH-001303,-0.00480284149796
ACH-001306,0.105330939157
ACH-001318,0.0735570882619
ACH-001322,-0.10678065276799999
ACH-001328,-0.0177853106876
ACH-001332,0.250008323207
ACH-001333,0.217359546895
ACH-001336,0.057254316514900004
ACH-001340,0.0546393525776
ACH-001346,0.040963975570099995
ACH-001353,0.136018019069
ACH-001354,0.178450691186
ACH-001367,0.0200937994858
ACH-001368,0.11242482575400001
ACH-001374,0.706308324701
ACH-001375,0.06700831020280001
ACH-001377,0.0684705164439
ACH-001380,-0.0722072117248
ACH-001391,0.194200110663
ACH-001407,0.0297669513326
ACH-001408,0.11797408205999999
ACH-001413,0.159968758814
ACH-001430,0.295632676042
ACH-001431,-0.0419188167549
ACH-001450,0.051544792207899995
ACH-001496,0.302549068603
ACH-001500,0.0118938946495
ACH-001521,0.0332295660922
ACH-001523,0.114106799752
ACH-001532,0.059151784231199996
ACH-001536,0.119017074571
ACH-001550,0.11220582171599999
ACH-001552,-0.0526930319701
ACH-001554,0.06487020074080001
ACH-001645,-0.015840115342
ACH-001654,0.0898116215381
ACH-001715,-0.0981239759124
ACH-001735,0.100143087344
ACH-001736,0.139151440338
ACH-001737,0.227788298997
ACH-001740,0.12569098435999998
ACH-001745,0.164813436391
ACH-001750,0.0459018760848
ACH-001765,0.0915217402312
ACH-001956,0.0719174171192
ACH-001957,0.0400451199486
