,CTNNBIP1 (56998)
ACH-000004,-0.0456363724196
ACH-000007,0.0949946227156
ACH-000009,-0.16456778067299999
ACH-000011,-0.159307333566
ACH-000012,-0.22375057353100003
ACH-000013,-0.278412689009
ACH-000014,-0.143589831743
ACH-000015,-0.08762748238700001
ACH-000017,-0.101858532266
ACH-000018,-0.421458271673
ACH-000019,-0.370813369485
ACH-000021,-0.10748635953800001
ACH-000022,-0.194626370978
ACH-000025,-0.162276495113
ACH-000028,-0.0631978548668
ACH-000030,-0.161929620208
ACH-000035,-0.241164610064
ACH-000036,-0.338072595616
ACH-000037,-0.331860129949
ACH-000039,-0.20546957825800002
ACH-000040,-0.183116211273
ACH-000041,-0.156765493441
ACH-000042,-0.00199630968533
ACH-000045,-0.101982948612
ACH-000047,-0.18995603037300002
ACH-000052,-0.12547589197999998
ACH-000053,-0.17031707146699998
ACH-000054,-0.168397525553
ACH-000055,-0.18095679758699998
ACH-000060,-0.00293072978661
ACH-000067,-0.19052967721099998
ACH-000070,0.069195278402
ACH-000075,-0.139504247317
ACH-000078,0.00871641822252
ACH-000082,-0.147514750947
ACH-000085,-0.192081749304
ACH-000086,-0.118156142325
ACH-000087,-0.23595640969599999
ACH-000092,-0.420146987122
ACH-000095,-0.156676221116
ACH-000097,0.037702291074
ACH-000098,-0.33187944928
ACH-000099,-0.21903846917
ACH-000108,-0.173563267381
ACH-000113,-0.0955342301787
ACH-000115,-0.129855778687
ACH-000116,-0.15692187754599998
ACH-000118,0.062071328286199996
ACH-000120,-0.0653673334925
ACH-000123,-0.157964131391
ACH-000127,-0.32556372284400004
ACH-000128,-0.261650330174
ACH-000132,-0.735428099146
ACH-000133,-0.0401882307681
ACH-000137,-0.113096887936
ACH-000138,0.0414742535695
ACH-000142,-0.221743731483
ACH-000143,-0.168490594852
ACH-000146,-0.244487028452
ACH-000148,0.00776463624676
ACH-000150,-0.08933102403560002
ACH-000152,-0.17908495619399997
ACH-000153,0.0732502261762
ACH-000159,-0.09517976688219999
ACH-000160,-0.000608992123689
ACH-000163,-0.35443444970700005
ACH-000167,-0.120485668706
ACH-000168,-0.26681010409899997
ACH-000169,0.08982410805780001
ACH-000178,-0.14382799040799998
ACH-000182,-0.0317552266818
ACH-000183,-0.27892648491099997
ACH-000188,-0.253881079587
ACH-000189,-0.341062432336
ACH-000190,-0.197316501532
ACH-000198,-0.175338688408
ACH-000204,-0.219342650834
ACH-000206,0.07486407299110001
ACH-000207,0.00614233164522
ACH-000211,-0.049282778025500004
ACH-000215,-0.07994501088660001
ACH-000221,-0.0375519988653
ACH-000222,-0.0385432731437
ACH-000223,-0.06953153746669999
ACH-000226,-0.0604493182928
ACH-000227,-0.22037113467099997
ACH-000228,-0.007250833702829999
ACH-000231,-0.142216740667
ACH-000232,-0.0190000374323
ACH-000233,-0.366193439063
ACH-000234,-0.466151896708
ACH-000235,-0.0778293831787
ACH-000237,-0.22623389856999998
ACH-000238,-0.28874183708900003
ACH-000243,-0.0829463357159
ACH-000244,-0.16638178540999998
ACH-000246,-0.169098072344
ACH-000248,-0.00893691676124
ACH-000250,-0.164465186146
ACH-000251,-0.045605105642599994
ACH-000253,-0.300576543812
ACH-000255,0.202017589732
ACH-000256,-0.10308728617599999
ACH-000257,-0.300547321346
ACH-000258,-0.110334588357
ACH-000259,-0.18519447825899998
ACH-000260,-0.050569438741800005
ACH-000261,-0.170458497169
ACH-000262,-0.19435444366799998
ACH-000263,-0.246942289989
ACH-000264,-0.470984095906
ACH-000265,-0.0144567257235
ACH-000266,-0.07064408394430001
ACH-000272,-0.18234226714899998
ACH-000273,-0.0445935950093
ACH-000274,-0.161199355766
ACH-000277,-0.0824034561477
ACH-000278,-0.15413013210999998
ACH-000279,-0.334616208448
ACH-000280,-0.006914623676229999
ACH-000281,-0.0086233907794
ACH-000288,-0.195945119036
ACH-000291,0.08801678417860001
ACH-000293,-0.176484398905
ACH-000294,-0.105417342872
ACH-000295,-0.25516075663800003
ACH-000296,-0.725137889059
ACH-000302,-0.154947572202
ACH-000304,-0.184257984287
ACH-000307,-0.155111221405
ACH-000308,-0.0702667900892
