,DDIT4 (54541)
ACH-000004,-0.20105377512699998
ACH-000007,-0.37877763485
ACH-000009,-0.0953288827393
ACH-000011,-0.262896142725
ACH-000012,-0.295223173191
ACH-000013,0.154584972007
ACH-000014,0.144389600297
ACH-000015,0.11939301429400001
ACH-000017,0.43068004489699996
ACH-000018,-0.016625110655
ACH-000019,0.0392929108126
ACH-000021,-0.0576110708143
ACH-000022,-0.195873667224
ACH-000025,-0.2591661085
ACH-000028,-0.131445589325
ACH-000030,-0.264659106569
ACH-000035,-0.142646907654
ACH-000036,0.249605861707
ACH-000037,-0.123336465437
ACH-000039,-0.0977577757058
ACH-000040,-0.22531000995900002
ACH-000041,0.142827079589
ACH-000042,-0.19149627036699998
ACH-000045,-0.274711077086
ACH-000047,-0.108823954326
ACH-000052,0.138753140391
ACH-000053,0.268726811587
ACH-000054,-0.0755909429502
ACH-000055,-0.139621880282
ACH-000060,-0.281370409529
ACH-000067,-0.209801971963
ACH-000070,0.164487355842
ACH-000075,-0.215049265427
ACH-000078,0.157870219551
ACH-000082,0.0035391033318899995
ACH-000085,-0.593555398938
ACH-000086,-0.04289594009880001
ACH-000087,-0.017830282740099998
ACH-000092,-0.035262604555699996
ACH-000095,0.5438805416820001
ACH-000097,-0.00698002093396
ACH-000098,-0.08364774611539999
ACH-000099,0.156480217317
ACH-000108,-0.048713824848
ACH-000113,-0.0402228506311
ACH-000115,-0.281141477031
ACH-000116,-0.09937009020160001
ACH-000118,-0.24631556062600002
ACH-000120,-0.00791752275622
ACH-000123,0.16940790455600002
ACH-000127,-0.0647879111255
ACH-000128,-0.11497033681
ACH-000132,-0.09579885561000001
ACH-000133,-0.185409989125
ACH-000137,0.00946734545958
ACH-000138,0.0453369445213
ACH-000142,-0.10426388377999998
ACH-000143,-0.115522705174
ACH-000146,0.0173933971711
ACH-000148,-0.112213640798
ACH-000150,0.0410745173338
ACH-000152,-0.161852736661
ACH-000153,0.043274984478
ACH-000159,0.00955337648528
ACH-000160,-0.116048882932
ACH-000163,0.206849639842
ACH-000167,0.051934770669400006
ACH-000168,0.07423067454110001
ACH-000169,-0.108938327584
ACH-000178,-0.194722811881
ACH-000182,-0.152421162971
ACH-000183,-0.273261706866
ACH-000188,-0.29473570458799997
