,DDIT4L (115265)
ACH-000004,-0.0271860864216
ACH-000007,0.182141774161
ACH-000009,-0.026219053951500003
ACH-000011,0.18648764907600002
ACH-000012,0.0314596329776
ACH-000013,0.0865448767089
ACH-000014,-0.0149944697705
ACH-000015,-0.08007694052469999
ACH-000017,0.11692033141
ACH-000018,0.0455494683973
ACH-000019,0.398282492051
ACH-000021,0.0822394270038
ACH-000022,-0.0828849005185
ACH-000025,0.17198435493
ACH-000028,0.012344312065700002
ACH-000030,0.0333733884475
ACH-000035,-0.10386292439099999
ACH-000036,0.191192027057
ACH-000037,-0.0294310889042
ACH-000039,-0.0518605189073
ACH-000040,0.18818899641399997
ACH-000041,-0.17568490792
ACH-000042,0.0737640410267
ACH-000045,0.135614876548
ACH-000047,0.0460238584621
ACH-000052,0.12569669194299998
ACH-000053,0.0516615654352
ACH-000054,0.0471016538492
ACH-000055,0.007087865024640001
ACH-000060,0.06372901640169999
ACH-000067,0.145774552969
ACH-000070,-0.111813508482
ACH-000075,-0.014303516063000002
ACH-000078,-0.098074200961
ACH-000082,0.0778277544395
ACH-000085,-0.042577089067599994
ACH-000086,-0.0741977465425
ACH-000087,0.09469291143169999
ACH-000092,-0.184708279271
ACH-000095,-0.0436152571585
ACH-000097,0.107743318652
ACH-000098,-0.060952488147599994
ACH-000099,0.0133133382191
ACH-000108,0.0197224241585
ACH-000113,0.14939172945
ACH-000115,-0.045316193277000004
ACH-000116,0.0277749958024
ACH-000118,0.11488264422399999
ACH-000120,-0.0375085843361
ACH-000123,0.019886203232
ACH-000127,0.0008981469968410001
ACH-000128,0.0503138545314
ACH-000132,0.0864598975691
ACH-000133,-0.0297685850135
ACH-000137,0.161439636104
ACH-000138,-0.0116306422711
ACH-000142,-0.0778730101975
ACH-000143,0.12801110912799998
ACH-000146,-0.034514028371000004
ACH-000148,-0.0320684766349
ACH-000150,-0.0515720801051
ACH-000152,0.214277811102
ACH-000153,0.0388755206462
ACH-000159,-0.04943524814130001
ACH-000160,0.0171812011982
ACH-000163,-0.00215128250641
ACH-000167,-0.036311134299699996
ACH-000168,0.306310442796
ACH-000169,-0.07447897551180001
ACH-000178,0.182888949458
ACH-000182,-0.04468523238480001
ACH-000183,0.0752467682339
ACH-000188,-0.0192309483512
ACH-000189,0.181841874703
ACH-000190,-0.0384017451019
ACH-000198,-0.0555562567549
ACH-000204,0.0298659221361
ACH-000206,0.240028605872
ACH-000207,0.06212948230169999
ACH-000211,-0.0837688982645
ACH-000215,0.0204796899003
ACH-000221,-0.110039635052
ACH-000222,-0.13942443951300001
ACH-000223,-0.062331819140300004
ACH-000226,0.0441520689915
ACH-000227,-0.10633965895300002
ACH-000228,0.25674398885899996
ACH-000231,0.0826245276343
ACH-000232,0.0705183843508
ACH-000233,-0.0316994049538
ACH-000234,0.10961100066400001
ACH-000235,0.141391309343
ACH-000237,-0.07081893581160001
ACH-000238,0.116910341151
ACH-000243,-0.0325493349586
ACH-000244,-0.266875183219
ACH-000246,0.0820869901461
ACH-000248,0.081369352561
ACH-000250,0.04999719448769999
ACH-000251,0.0263930152771
ACH-000253,0.0579134158194
ACH-000255,-0.127631404269
ACH-000256,0.18998236603100002
ACH-000257,0.180614870283
ACH-000258,-0.0366397792638
ACH-000259,0.0653950131326
ACH-000260,0.0098707848768
ACH-000261,0.062000648573699996
ACH-000262,-0.045651324652500005
ACH-000263,-0.147941844116
ACH-000264,0.066150101181
ACH-000265,-0.09308634219699999
ACH-000266,0.0650633645166
ACH-000272,-0.10424303352499999
ACH-000273,-0.122543972238
ACH-000274,0.016656481289099998
ACH-000277,-0.176074663439
ACH-000278,0.038557966534599995
ACH-000279,-0.0627905570978
ACH-000280,0.004946737004619999
ACH-000281,-0.011692721422700001
ACH-000288,0.07128082474
ACH-000291,0.137979180969
ACH-000293,-0.0038828707961999997
ACH-000294,0.18886531083099997
ACH-000295,0.126907408689
ACH-000296,-0.0256368651925
ACH-000302,-0.00039921770160400005
ACH-000304,0.045778990898
ACH-000307,-0.101571204232
ACH-000308,0.08346567004439999
ACH-000310,-0.040283748031
ACH-000311,0.0321991287214
ACH-000312,0.173275756718
ACH-000315,-0.0761717986868
ACH-000316,0.0965101227894
ACH-000317,-0.112861911032
ACH-000318,-0.10374467934
ACH-000319,-0.0772862268262
ACH-000320,-0.22528578222800003
ACH-000322,0.21732266836800002
ACH-000323,0.05254872436369999
ACH-000324,0.0369159263225
ACH-000329,0.0888497717212
ACH-000330,0.0819572538589
ACH-000331,-0.010397377188999999
ACH-000332,0.0863672407708
ACH-000334,-0.159621663148
ACH-000335,0.136852065271
ACH-000336,-0.08520638773229999
ACH-000337,0.0859067756099
ACH-000339,-0.0443218978654
ACH-000341,0.155978251435
ACH-000348,-0.0332426204375
ACH-000350,0.16304418437100002
ACH-000352,0.202780226693
ACH-000356,0.0481614647405
ACH-000361,0.27433419385200003
ACH-000362,0.0922467450901
ACH-000363,0.0669702115939
ACH-000364,0.120218442916
ACH-000365,0.091136968729
ACH-000366,-0.0826835923795
ACH-000368,0.121088051973
ACH-000374,-0.158450563721
ACH-000375,-0.004599762348
ACH-000376,-0.0018592783978699998
ACH-000381,-0.11160887018400001
ACH-000383,0.0405100647535
ACH-000387,-0.109100355749
ACH-000389,-0.0165336066969
ACH-000390,0.161593548225
ACH-000393,0.0229171893842
ACH-000395,0.0149217368274
ACH-000397,0.110663067531
ACH-000401,-0.21963196420699999
ACH-000402,-0.507108796659
ACH-000403,0.0136282856902
ACH-000404,-0.03547486952309999
ACH-000406,0.06648776089
ACH-000407,0.162805688582
ACH-000408,-0.0363894583854
ACH-000410,-0.028922080745299998
ACH-000411,0.164613788561
ACH-000414,0.09415132516960001
ACH-000415,0.0423047360903
ACH-000416,-0.10151009000399999
ACH-000420,0.18415616587
ACH-000421,-0.0819277093148
ACH-000424,-0.111463434255
ACH-000425,-0.11102869036100001
ACH-000426,0.14070258518
ACH-000427,0.0898548541612
ACH-000433,0.216795659826
ACH-000436,-0.0228436609803
ACH-000444,0.21201842641600002
ACH-000445,-0.117937960819
ACH-000448,0.00855599638156
ACH-000450,0.128347026888
ACH-000452,0.102024826961
ACH-000454,-0.054846601172400006
ACH-000458,0.243665803968
ACH-000459,0.0298977322046
ACH-000460,0.064519920789
ACH-000461,0.0760761183956
ACH-000463,0.313004156824
ACH-000464,0.20022819555399998
ACH-000466,-0.010679390323600001
ACH-000467,0.123458096994
ACH-000468,0.0377163608552
ACH-000469,-0.0572958805471
ACH-000470,-0.0627334586037
ACH-000471,0.061938320264499996
ACH-000472,0.0889596618252
ACH-000473,0.130172283997
ACH-000475,0.025856712480799997
ACH-000476,0.162656236522
ACH-000477,-0.130776100718
ACH-000480,0.027074234210099996
ACH-000481,-0.0973665998743
ACH-000483,0.09144344232339999
ACH-000484,0.23020456374099998
ACH-000485,0.027415256697
ACH-000486,0.0765168529543
ACH-000487,0.00200477523106
ACH-000488,0.0842671638003
ACH-000490,0.0634468814469
ACH-000491,0.08517560540930001
ACH-000495,0.126158396236
ACH-000496,0.0910306877639
ACH-000499,0.0610371682191
ACH-000500,0.9698032636030001
ACH-000502,0.0541662493086
ACH-000503,0.225888466733
ACH-000505,0.045775644263899996
ACH-000507,0.18495322638199999
ACH-000510,-0.110616076358
ACH-000511,0.164695767791
ACH-000512,0.041134286918599994
ACH-000516,0.21823885106899998
ACH-000517,0.10195009865299999
ACH-000518,-0.0655611584277
ACH-000520,-0.051251600515199995
ACH-000521,0.26485193804699997
ACH-000522,0.23124507276700002
ACH-000524,0.00616784387904
ACH-000527,0.0105247380458
ACH-000528,0.0694938821984
ACH-000537,-0.00584253908745
ACH-000541,-0.012811995199
