,CCNH (902)
ACH-000397,-1.04268318721
ACH-000401,-1.4132063000100001
ACH-000402,-0.688075524029
ACH-000403,-0.8595937534289999
ACH-000404,-1.06850708909
ACH-000406,-1.09080230204
ACH-000407,-1.34336571357
ACH-000408,-1.1259159410500001
ACH-000410,-1.34000068418
ACH-000411,-1.3375251724500001
ACH-000414,-1.4606982447799999
ACH-000415,-0.9529850482619999
ACH-000416,-1.1804466468500001
ACH-000420,-1.11837996071
ACH-000421,-1.13389799651
ACH-000424,-1.30615062887
ACH-000425,-1.18664320561
ACH-000426,-1.34231155588
ACH-000427,-0.946565345071
ACH-000433,-1.01219789831
ACH-000436,-1.29389471581
ACH-000444,-1.14587024532
ACH-000445,-1.2862150590399999
ACH-000448,-1.08173501747
ACH-000450,-1.03799754752
ACH-000452,-0.6920228563709999
ACH-000454,-1.02164201639
ACH-000458,-0.898997276629
ACH-000459,-0.7315999726029999
ACH-000460,-0.9039868277519999
ACH-000461,-0.9480125418299999
ACH-000463,-1.0272521714899998
ACH-000464,-0.9208447015100001
ACH-000466,-1.14579399802
ACH-000467,-1.1689826383600002
ACH-000468,-0.8753719856380001
ACH-000469,-1.08411372622
ACH-000470,-1.10429274487
ACH-000471,-0.976959777792
ACH-000472,-0.890043731903
ACH-000473,-1.2096933369399998
ACH-000475,-1.02903955784
ACH-000476,-1.0130158092000001
ACH-000477,-1.5324318110600001
ACH-000480,-1.40113057888
ACH-000481,-1.3637852453900001
ACH-000483,-1.0534366968
ACH-000484,-1.05604841582
ACH-000485,-0.9138962349449999
ACH-000486,-1.08104647706
ACH-000487,-1.04556466702
ACH-000488,-1.02572902688
ACH-000490,-0.848065623873
ACH-000491,-0.9185657963339999
ACH-000495,-0.8401009896539999
ACH-000496,-1.24042804089
ACH-000499,-1.19717363942
ACH-000500,-1.1145405593200002
ACH-000502,-1.14144618173
ACH-000503,-0.956059162692
ACH-000505,-1.07317525561
ACH-000507,-1.10334479412
ACH-000510,-1.05853314169
ACH-000511,-1.09348800031
ACH-000512,-0.9685697000200001
ACH-000516,-1.08920115974
ACH-000517,-0.960207835644
ACH-000518,-1.1387193982200001
ACH-000520,-0.9926836820430001
ACH-000521,-1.2701832613
ACH-000522,-1.06076675087
ACH-000524,-1.3317357703000001
ACH-000527,-0.983670306745
ACH-000528,-1.0903951440200002
ACH-000537,-1.27155083965
ACH-000541,-1.11376804748
ACH-000542,-0.9333406474279999
ACH-000544,-1.1077152747499999
ACH-000545,-1.11034663189
ACH-000547,-1.17919800448
ACH-000548,-1.10413515014
ACH-000549,-0.9798865747490001
ACH-000550,-1.2056881841299998
ACH-000552,-0.8794629012880001
ACH-000556,-1.2875934177200001
ACH-000557,-1.0595459994499998
ACH-000570,-1.09122228485
ACH-000571,-0.7214171920419999
ACH-000573,-1.1442124951000001
ACH-000576,-1.1927624081100001
ACH-000580,-1.46468680592
ACH-000584,-1.06975926121
ACH-000585,-0.972222171953
ACH-000588,-1.09485659312
ACH-000589,-1.23930604455
ACH-000591,-0.8423775533589999
ACH-000593,-1.1564077209499999
ACH-000600,-1.45068510189
ACH-000601,-0.969229562112
ACH-000604,-0.812532309346
ACH-000605,-1.24865789029
ACH-000606,-1.2877505090299999
ACH-000608,-1.0001251849
ACH-000614,-1.13286795754
ACH-000616,-1.17757528894
ACH-000618,-1.27927302112
ACH-000619,-0.997341737351
ACH-000620,-0.8625354358299999
ACH-000621,-1.02211599143
ACH-000622,-1.50586842281
ACH-000623,-1.2259690887899999
ACH-000624,-1.1744934627399999
ACH-000627,-0.9524624573200001
ACH-000630,-0.9945946405859999
ACH-000632,-0.9908704512440001
ACH-000633,-0.89940165968
ACH-000637,-1.31591020793
ACH-000638,-1.3971095991999998
ACH-000646,-0.8469294027650001
ACH-000647,-1.04833272407
ACH-000648,-1.20177285725
ACH-000649,-1.1604500703899998
ACH-000651,-0.9662478141930001
ACH-000652,-1.09696109993
ACH-000653,-1.29891584895
ACH-000657,-1.2060705551000002
ACH-000658,-1.14230249812
ACH-000661,-1.3596771328600001
ACH-000662,-1.4234961552
ACH-000663,-1.11795636854
ACH-000665,-1.12297344204
ACH-000671,-1.2301536163200002
ACH-000673,-1.09657708166
ACH-000676,-0.7507345179889999
ACH-000677,-0.924057630282
ACH-000681,-1.23895743109
ACH-000682,-1.13503025754
ACH-000683,-1.19226318425
ACH-000684,-1.3672298535299998
ACH-000688,-1.02746847889
ACH-000693,-1.15541953861
ACH-000694,-1.10870025195
ACH-000695,-1.2991750003
ACH-000696,-0.9605058364769999
ACH-000697,-1.08389375203
ACH-000699,-1.2582267046100002
ACH-000701,-1.17196507197
ACH-000706,-1.07975746531
ACH-000711,-1.1505645755299998
ACH-000713,-1.13816458433
ACH-000714,-1.02088732024
ACH-000718,-1.3908753377399998
ACH-000720,-0.968362819057
ACH-000721,-0.8559135569490001
ACH-000724,-1.1074219867
ACH-000725,-1.0959458912200002
ACH-000732,-0.9688144947920001
ACH-000734,-0.884682096391
ACH-000735,-0.893106147048
ACH-000736,-1.1614913657200001
ACH-000738,-0.957857488934
ACH-000746,-1.21563261008
ACH-000747,-1.18705901413
ACH-000748,-1.25353345018
ACH-000753,-0.9481679125370001
ACH-000756,-0.998506755642
ACH-000757,-1.07263212137
ACH-000758,-1.16254550753
ACH-000760,-1.12996169082
ACH-000763,-1.3590971427
ACH-000764,-0.9684496170739999
ACH-000765,-0.880864151296
ACH-000766,-1.02764181989
ACH-000767,-1.61433394359
ACH-000768,-1.26512210365
ACH-000769,-0.9951342133679999
ACH-000770,-1.03750995299
ACH-000771,-1.1444060718100002
ACH-000773,-0.9758919053039999
ACH-000776,-0.912758765907
ACH-000777,-0.929488250873
ACH-000778,-1.1856049185600002
ACH-000781,-1.16769814357
ACH-000782,-1.2076105580399998
ACH-000783,-0.693852313274
ACH-000784,-1.1022798462899999
ACH-000785,-1.08022673991
ACH-000787,-1.1098991514
ACH-000788,-1.0440810892899999
ACH-000791,-1.22282473378
ACH-000792,-1.22265258554
ACH-000794,-0.872671441977
ACH-000796,-1.12111336017
ACH-000799,-1.277752426
ACH-000800,-1.1558210020100002
ACH-000802,-1.32978522789
ACH-000804,-0.981343137126
ACH-000805,-1.20721473852
ACH-000809,-0.949954037198
ACH-000810,-1.0336193241
ACH-000811,-1.1047474466399998
ACH-000817,-1.07611486626
ACH-000819,-1.20370938264
ACH-000820,-1.01187183502
ACH-000821,-1.4467605890000002
ACH-000822,-1.17407893817
ACH-000823,-0.9021972118610001
ACH-000824,-0.9853779289929999
ACH-000827,-1.14937762165
ACH-000829,-1.26710799927
ACH-000831,-1.06311697629
ACH-000832,-1.1671473552299998
ACH-000833,-1.05591826698
ACH-000834,-1.03872189911
ACH-000835,-1.0573459593999999
ACH-000836,-0.722685367208
ACH-000837,-1.4098598445800001
ACH-000838,-1.19134903648
ACH-000839,-0.985751371267
ACH-000840,-1.41014983914
ACH-000841,-1.14345965705
ACH-000843,-1.06770896095
ACH-000846,-1.02243319018
ACH-000847,-1.27690337399
ACH-000848,-0.811160601816
ACH-000849,-1.00144062333
ACH-000851,-1.05057892692
ACH-000855,-1.40655938496
ACH-000856,-1.08307713886
ACH-000858,-1.08163691683
ACH-000859,-1.23060514802
ACH-000861,-1.15285147191
ACH-000862,-1.0192480288899999
ACH-000865,-1.13901757534
ACH-000866,-0.999666202155
ACH-000867,-1.26055758909
ACH-000869,-1.0458864857999999
ACH-000872,-1.3981740795200002
ACH-000873,-1.01721340095
ACH-000876,-0.9632452687559999
ACH-000878,-1.04296210904
ACH-000880,-0.965473830574
ACH-000881,-1.16603621077
ACH-000882,-1.0402646876200001
ACH-000884,-1.0606769142399999
ACH-000885,-1.06847800413
ACH-000887,-0.9354216006820001
ACH-000888,-0.8703086647730001
ACH-000889,-0.910191668581
ACH-000890,-1.17106611858
ACH-000896,-1.2191589477
ACH-000898,-1.0445866126
ACH-000900,-1.04743269401
ACH-000901,-1.18981163157
ACH-000905,-1.1739194368
ACH-000906,-0.7964020736949999
ACH-000907,-0.972499974726
ACH-000910,-1.05374498127
ACH-000911,-1.15828118729
ACH-000912,-1.1482287104200002
ACH-000913,-1.06415493375
ACH-000915,-1.18665695746
ACH-000916,-1.11442258489
ACH-000917,-1.17733392977
ACH-000921,-1.15548298676
ACH-000924,-1.0365728249500001
ACH-000926,-1.0252450469499998
ACH-000928,-1.00642784137
ACH-000929,-1.15647473882
ACH-000932,-1.1881786993999999
ACH-000935,-1.36047849562
ACH-000936,-0.956503353591
ACH-000937,-0.992035610106
ACH-000938,-0.923258245869
ACH-000939,-0.8957851589810001
ACH-000941,-1.1955873511200001
ACH-000943,-1.22610666944
ACH-000946,-1.2569648458299998
ACH-000947,-1.1084007223399999
ACH-000948,-1.18162884485
ACH-000950,-0.976475565942
ACH-000953,-0.848449335113
ACH-000957,-1.23098626791
ACH-000958,-1.3513245281400001
ACH-000960,-0.975594373779
ACH-000963,-0.9786182756
ACH-000968,-1.20430504798
ACH-000969,-1.3020569728
ACH-000973,-1.0265635671100002
ACH-000974,-1.1194736381000001
ACH-000975,-1.32083977256
ACH-000976,-0.893401440271
ACH-000978,-0.836306703091
ACH-000980,-0.9822811465119999
ACH-000984,-1.1608077160999999
ACH-000986,-1.0442684792299999
ACH-000988,-1.1737209070999999
ACH-000993,-1.04574630969
ACH-000994,-1.2207567778
ACH-000996,-1.18727185107
ACH-001001,-0.8717486631649999
ACH-001020,-0.705411397395
ACH-001028,-0.8609356596269999
ACH-001031,-1.14311380354
ACH-001038,-1.26466058613
ACH-001048,-1.1228711936700002
ACH-001050,-1.1106228302799999
ACH-001053,-1.33417612733
ACH-001054,-0.9446176479100001
ACH-001061,-0.9865500434569999
ACH-001067,-1.051435153
ACH-001075,-0.99869888844
ACH-001096,-1.06249994441
ACH-001128,-0.135704158492
ACH-001134,-1.1033405614299998
ACH-001151,-1.12293501104
ACH-001163,-0.7808052399009999
ACH-001164,-1.08826857335
ACH-001173,-0.9579340073739999
ACH-001183,-1.19614866625
ACH-001184,-1.13360697369
ACH-001190,-1.12312776143
ACH-001192,-1.2624723801200002
ACH-001193,-1.34107073006
ACH-001196,-0.998597924719
ACH-001197,-1.2345486423
ACH-001205,-1.3618962659399998
ACH-001211,-1.08801381222
ACH-001212,-1.00407427095
ACH-001228,-0.968390756743
ACH-001232,-1.09897633061
ACH-001239,-1.13316531791
ACH-001274,-1.19662937157
ACH-001275,-1.09194250807
ACH-001277,-1.41590949044
ACH-001278,-1.17888828479
ACH-001280,-1.07435069896
ACH-001283,-1.13746977436
ACH-001289,-1.1322931977200001
ACH-001295,-1.11608764796
ACH-001300,-0.9905477379009999
ACH-001301,-1.37953598815
ACH-001302,-1.01888588043
ACH-001303,-1.0576128373
ACH-001306,-0.971021153141
ACH-001318,-1.28613200345
ACH-001322,-0.841367988723
ACH-001328,-0.974989358707
ACH-001332,-1.27135404942
ACH-001333,-1.09687454529
ACH-001336,-1.30390095123
ACH-001340,-0.8766694092899999
ACH-001346,-1.16268265264
ACH-001353,-1.23714290722
ACH-001354,-1.36657382609
ACH-001367,-1.08573469911
ACH-001368,-1.21791175903
ACH-001374,-0.707451859287
ACH-001375,-0.871044648854
ACH-001377,-1.2760826883
ACH-001380,-1.11648462821
ACH-001391,-0.9796206637870001
ACH-001407,-0.888655082368
ACH-001408,-1.37275651129
ACH-001413,-1.38158679582
ACH-001430,-1.01522292572
ACH-001431,-1.25904923787
ACH-001450,-1.10541180926
ACH-001496,-0.9090626964390001
ACH-001500,-0.8303725467749999
ACH-001521,-1.25087034148
ACH-001523,-1.01055579652
ACH-001532,-1.0982957517899998
ACH-001536,-1.14381777935
ACH-001550,-0.9206732252680001
ACH-001552,-0.970382866382
ACH-001554,-1.13879689365
ACH-001645,-1.12868842209
ACH-001654,-1.09008502711
ACH-001715,-1.0231420586700002
ACH-001735,-1.19989804585
ACH-001736,-0.746810228962
ACH-001737,-0.647822004754
ACH-001740,-1.04960499029
ACH-001745,-1.0003501211299999
ACH-001750,-1.0069077147799999
ACH-001765,-1.07736902313
ACH-001956,-1.0297317209899999
ACH-001957,-0.986866922151
