,HIST1H2AA (221613)
ACH-000004,-0.140234044681
ACH-000007,-0.20888575934599998
ACH-000009,-0.0945567180518
ACH-000011,-0.261586217146
ACH-000012,-0.08800309504380001
ACH-000013,-0.0713483970802
ACH-000014,-0.093343485745
ACH-000015,-0.0332020604071
ACH-000017,-0.21689466428399998
ACH-000018,-0.08083567552460001
ACH-000019,0.053912006717600006
ACH-000021,0.0403439310088
ACH-000022,-0.0506733963547
ACH-000025,-0.04994151144140001
ACH-000028,-0.0429419661996
ACH-000030,0.03571296703580001
ACH-000035,0.19052356369000004
ACH-000036,-0.284470617771
ACH-000037,-0.265917628343
ACH-000039,-0.0947948918606
ACH-000040,-0.126640078885
ACH-000041,-0.0511665117401
ACH-000042,-0.09190067949969999
ACH-000045,-0.0845482335465
ACH-000047,0.013199515549999999
ACH-000052,-0.171747402676
ACH-000053,0.0410798775771
ACH-000054,-0.210706857908
ACH-000055,-0.0422930682923
ACH-000060,-0.0640538745707
ACH-000067,-0.031664131918
ACH-000070,0.025436792980999996
ACH-000075,-0.0851886702252
ACH-000078,-0.060633691520600004
ACH-000082,-0.23833281089400002
ACH-000085,-0.33134136266499997
ACH-000086,0.09917024797150001
ACH-000087,0.157721944834
ACH-000092,-0.146325469864
ACH-000095,-0.0770631179092
ACH-000097,-0.117680125184
ACH-000098,0.0189641059435
ACH-000099,-0.23168183165999998
ACH-000108,0.0751235627527
ACH-000113,-0.061271389395699996
ACH-000115,-0.42810955758
ACH-000116,-0.0971823001511
ACH-000118,-0.076158062906
ACH-000120,0.077980052752
ACH-000123,0.0199158629585
ACH-000127,-0.141846405351
ACH-000128,-0.144089950668
ACH-000132,0.12616277372999998
ACH-000133,-0.012839949602000002
ACH-000137,0.000485830898045
ACH-000138,-0.092753551573
ACH-000142,-0.09005777398739999
ACH-000143,-0.0180998886471
ACH-000146,-0.166361348082
ACH-000148,0.019214437001700002
ACH-000150,-0.00503780481752
ACH-000152,-0.151454334531
ACH-000153,-0.0699319662981
ACH-000159,0.015935902061399998
ACH-000160,-0.0660116895333
ACH-000163,0.020184426673
ACH-000167,-0.185643013794
ACH-000168,-0.08913241383850001
ACH-000169,-0.228679321829
ACH-000178,0.0401893791812
ACH-000182,-0.0170858200681
ACH-000183,0.0553161945847
ACH-000188,-0.0953935931109
ACH-000189,-0.236738091307
ACH-000190,-0.0994173301665
ACH-000198,-0.0364913627226
ACH-000204,0.035854591664400005
ACH-000206,-0.168990555777
ACH-000207,-0.29497458961
ACH-000211,0.0699932540512
ACH-000215,-0.0848609234489
ACH-000221,0.042529820977400004
ACH-000222,0.00553404662865
ACH-000223,-0.162809710362
ACH-000226,-0.0938091625241
ACH-000227,0.03785048774330001
ACH-000228,0.166456961544
ACH-000231,0.0331204462076
ACH-000232,-0.127796286341
ACH-000233,-0.120427059141
ACH-000234,-0.0750373194782
ACH-000235,-0.038331123041
ACH-000237,-0.0668884821621
ACH-000238,-0.137478063147
ACH-000243,-0.05983367782290001
ACH-000244,-0.122096304451
ACH-000246,0.0270910414549
ACH-000248,-0.194093429206
ACH-000250,-0.19461300089000003
ACH-000251,0.04912851294290001
ACH-000253,-0.172951266016
ACH-000255,-0.0742531117236
ACH-000256,0.0297843272633
ACH-000257,-0.09738409656439999
ACH-000258,-0.151007942605
ACH-000259,-0.0139079780544
ACH-000260,-0.106421361757
ACH-000261,0.0541171661207
ACH-000262,0.0897813489154
ACH-000263,-0.163224545811
ACH-000264,-0.0503738220529
ACH-000265,0.144263984211
ACH-000266,0.041371297904199994
ACH-000272,-0.07511064791500001
ACH-000273,-0.255805631833
ACH-000274,0.009295720032899999
ACH-000277,-0.0272421790624
ACH-000278,0.024842361246700004
ACH-000279,-0.0992561111689
ACH-000280,-0.0105159753103
ACH-000281,0.027830298274
ACH-000288,-0.182836643679
ACH-000291,0.15640493138
ACH-000293,-0.0633566975958
ACH-000294,0.127648958562
ACH-000295,0.09886644035389999
ACH-000296,-0.0984002595295
ACH-000302,-0.0745204760523
ACH-000304,-0.22229392886
ACH-000307,-0.056877998238300004
ACH-000308,-0.127169263569
ACH-000310,-0.0841381636675
ACH-000311,-0.245224148781
ACH-000312,-0.050290267668199995
ACH-000315,-0.13315376493
ACH-000316,-0.178138796274
ACH-000317,0.0741765896946
ACH-000318,-0.046671431404800005
ACH-000319,-0.062148884709099995
ACH-000320,0.0701470191095
ACH-000322,-0.0668797871522
ACH-000323,-0.07938972424219999
ACH-000324,-0.0541307431121
ACH-000329,-0.13579302819800002
ACH-000330,-0.026961623935199998
ACH-000331,-0.14397247073
ACH-000332,-0.0697464169179
ACH-000334,0.106107955344
ACH-000335,-0.216369359098
ACH-000336,-0.121315967499
ACH-000337,-0.0599850961389
ACH-000339,-0.010982329768999998
ACH-000341,-0.0325682325574
ACH-000348,-0.016886482961600002
ACH-000350,-0.0105181167955
ACH-000352,0.017963200285900004
ACH-000356,0.116510116747
ACH-000361,-0.134672990095
ACH-000362,0.11550885912900001
ACH-000363,-0.184589922006
ACH-000364,0.0550177037493
ACH-000365,0.24679586465599998
ACH-000366,0.13607124098099999
ACH-000368,-0.095572916821
ACH-000374,-0.350974446006
ACH-000375,-0.123691716516
ACH-000376,-0.175902858293
ACH-000381,-0.296776924497
ACH-000383,-0.0279968265087
ACH-000387,0.20381531259799998
ACH-000389,-0.0384359543063
ACH-000390,0.0163511701437
ACH-000393,-0.040044972139599996
ACH-000395,0.041703986679300004
ACH-000397,-0.00695079715963
ACH-000401,0.11577343310499999
ACH-000402,0.19862119070599998
ACH-000403,-0.210157196637
ACH-000404,-0.27310623071
ACH-000406,-0.0597575715855
ACH-000407,-0.054362495523100005
ACH-000408,0.0430223885726
ACH-000410,0.052063421871800006
ACH-000411,-0.12995346966600002
ACH-000414,-0.313960574232
ACH-000415,-0.012688148001999999
ACH-000416,-0.0618340254713
ACH-000420,0.0890291473967
ACH-000421,0.0153857147324
ACH-000424,-0.060330273658499994
ACH-000425,-0.0743197000945
ACH-000426,-0.173216840511
ACH-000427,-0.0873466081411
ACH-000433,-0.22633778819699998
ACH-000436,-0.100529547484
ACH-000444,-0.124557773201
ACH-000445,0.132484508949
ACH-000448,-0.139769629881
ACH-000450,-0.0698737628659
ACH-000452,-0.21167644338
ACH-000454,-0.37924125765600003
ACH-000458,-0.0910561058426
ACH-000459,-0.0886711773133
ACH-000460,-0.022633048241499996
ACH-000461,-0.05194946037980001
ACH-000463,0.134493553112
ACH-000464,-0.19119921625999997
ACH-000466,-0.14307898956700002
ACH-000467,-0.15762042835999998
ACH-000468,-0.0728355627299
ACH-000469,-0.0825982857494
ACH-000470,-0.125438419621
ACH-000471,-0.0232068103419
ACH-000472,-0.022799586444599996
ACH-000473,0.209128638226
ACH-000475,0.059028494620000004
ACH-000476,0.00572500553482
ACH-000477,-0.29122099840300003
ACH-000480,0.0206870743692
ACH-000481,-0.144011380599
ACH-000483,0.0034387164731
ACH-000484,0.0430789747301
ACH-000485,-0.26286196661600003
ACH-000486,-0.134252424949
ACH-000487,-0.19853207119600003
ACH-000488,-0.0251972831705
ACH-000490,-0.188028212091
ACH-000491,-0.183229532249
ACH-000495,0.0858348682185
ACH-000496,-0.09343620233889999
ACH-000499,0.0033829599689299997
ACH-000500,-0.0154129101725
