,PNLIPRP3 (119548)
ACH-000004,0.205474685751
ACH-000007,-0.349566045947
ACH-000009,0.043079775267400006
ACH-000011,0.21098065361499999
ACH-000012,-0.0021534002769899997
ACH-000013,-0.0126126110585
ACH-000014,0.160263451649
ACH-000015,0.041025034101900004
ACH-000017,0.0322640276872
ACH-000018,-0.00155258443954
ACH-000019,0.147620410806
ACH-000021,0.163427325747
ACH-000022,0.193237846029
ACH-000025,-0.0246695279479
ACH-000028,0.303232636975
ACH-000030,-0.0106505149966
ACH-000035,0.09069695494930001
ACH-000036,0.182312497747
ACH-000037,-0.145890902785
ACH-000039,0.10776446206399999
ACH-000040,0.111765606526
ACH-000041,0.148921645064
ACH-000042,-0.0029599470420799997
ACH-000045,0.027976350856499996
ACH-000047,-0.09135539642010002
ACH-000052,-0.295698093354
ACH-000053,0.036279921122
ACH-000054,-0.19374644621
ACH-000055,0.0672725684907
ACH-000060,-0.013900809455399999
ACH-000067,0.120010817242
ACH-000070,0.044469751381000004
ACH-000075,0.309816248724
ACH-000078,-0.05582652034630001
ACH-000082,0.0853470207835
ACH-000085,0.058783984760800004
ACH-000086,0.0150362823419
ACH-000087,-0.0455154061675
ACH-000092,0.15807160758199998
ACH-000095,0.0775393208007
ACH-000097,0.191559885691
ACH-000098,0.08444081116260002
ACH-000099,-0.17039943964200002
ACH-000108,0.14505111256300002
ACH-000113,0.165878874349
ACH-000115,-0.0959963988379
ACH-000116,0.290931083832
ACH-000118,0.105433360444
ACH-000120,-0.021239672653799998
ACH-000123,-0.081221117616
ACH-000127,0.127035768657
ACH-000128,0.14626882931500002
ACH-000132,-0.093375130116
ACH-000133,0.256224641031
ACH-000137,0.167687599198
ACH-000138,0.0706361494533
ACH-000142,0.189574987498
ACH-000143,0.0657692063195
ACH-000146,0.219249390139
ACH-000148,0.025321735219099997
ACH-000150,-0.044194906907900004
ACH-000152,0.155044823308
ACH-000153,0.138558814926
ACH-000159,0.0389787485815
ACH-000160,-0.020919312574700002
ACH-000163,-0.0220489189047
ACH-000167,0.09454282287669999
ACH-000168,-0.0316651131068
ACH-000169,-0.09436037897010001
ACH-000178,0.0934133270273
ACH-000182,-0.0524122881303
ACH-000183,0.0160316232741
ACH-000188,0.020480874019799998
ACH-000189,-0.11573071495500001
ACH-000190,0.149667240039
ACH-000198,0.0133200679525
ACH-000204,-0.09731004373400001
ACH-000206,-0.0763659755678
ACH-000207,0.0121956990939
ACH-000211,-0.0387581477954
ACH-000215,0.031432462203099996
ACH-000221,0.151247296556
ACH-000222,0.05526518672669999
ACH-000223,-0.0374022159441
ACH-000226,0.257722040854
ACH-000227,-0.0617467262012
ACH-000228,0.0422849545938
ACH-000231,0.00694464185082
ACH-000232,0.0027930690240900004
ACH-000233,0.232182218187
ACH-000234,-0.06400022672280001
ACH-000235,0.0305657853258
ACH-000237,0.0174311631492
ACH-000238,0.153405508447
ACH-000243,0.12025962034000001
ACH-000244,-0.229922806651
ACH-000246,-0.0012773929342
ACH-000248,0.02227564153
ACH-000250,0.0310103672211
ACH-000251,-0.32489022476999996
ACH-000253,0.08232225028830001
ACH-000255,0.0378614194963
ACH-000256,-0.019766907268599997
ACH-000257,-0.101342951615
ACH-000258,0.139335445498
ACH-000259,0.154425637963
ACH-000260,-0.00335395895491
ACH-000261,0.0077283583541499995
ACH-000262,-0.18314278726
ACH-000263,0.23373860670699997
ACH-000264,0.121808335156
ACH-000265,0.049146642940600005
ACH-000266,0.150000708081
ACH-000272,0.0829752884373
ACH-000273,0.0151406405094
ACH-000274,0.0494988747229
ACH-000277,-0.030040012769299997
ACH-000278,0.0747183708814
ACH-000279,-0.0007355899125569999
ACH-000280,0.19852415702399998
ACH-000281,0.0356429806869
ACH-000288,0.06796413156469999
ACH-000291,0.021814695601099998
ACH-000293,0.235311363358
ACH-000294,-0.121655770041
ACH-000295,0.104287844406
ACH-000296,-0.115921909412
ACH-000302,-0.0698579784111
ACH-000304,-0.11858254569599999
ACH-000307,-0.0321056565349
ACH-000308,0.0595769587608
ACH-000310,0.106046241456
ACH-000311,-0.0314311948043
ACH-000312,0.0222202549445
ACH-000315,0.204327215491
ACH-000316,0.156548511059
ACH-000317,0.09433548158610001
ACH-000318,0.038192809975099995
ACH-000319,0.11130970126800001
ACH-000320,-0.011225714284299998
ACH-000322,0.17081764920899997
ACH-000323,0.0410766515229
ACH-000324,0.0417354652525
ACH-000329,-0.08959855058329999
ACH-000330,0.0445940634371
ACH-000331,0.04580634291419999
ACH-000332,0.140977592765
ACH-000334,0.10447612507500001
ACH-000335,0.0377798263526
ACH-000336,-0.0236585253285
ACH-000337,-0.18658163418499998
ACH-000339,0.0554403366852
ACH-000341,-0.0987516392151
ACH-000348,0.189769571705
ACH-000350,0.132120462449
ACH-000352,0.0379231687219
ACH-000356,0.420301202389
ACH-000361,0.022016968486000002
ACH-000362,-0.004199751486320001
ACH-000363,0.0342713096644
ACH-000364,-0.11095631137800001
ACH-000365,0.018945258893
ACH-000366,-0.0232168184014
ACH-000368,0.105379454794
ACH-000374,-0.030950630707
ACH-000375,0.123918160988
ACH-000376,-0.00220960099001
ACH-000381,0.054152893068199995
ACH-000383,0.0747260198176
ACH-000387,0.180834247531
ACH-000389,0.07740866304430001
ACH-000390,0.253595064963
ACH-000393,0.141162940751
ACH-000395,-0.287811472169
ACH-000397,-0.00233008713008
ACH-000401,-0.04231734629819999
ACH-000402,-0.018852912462400003
ACH-000403,0.090947477766
ACH-000404,-0.480241889447
ACH-000406,0.0395288438316
ACH-000407,0.033462350545
ACH-000408,0.299961834423
ACH-000410,0.038918593901699994
ACH-000411,0.00922609997238
ACH-000414,0.15433875971
ACH-000415,0.125823186304
ACH-000416,0.051512658809500005
ACH-000420,0.006387621703999999
ACH-000421,0.028025849961099997
ACH-000424,-0.107890825661
ACH-000425,0.0220497759001
ACH-000426,0.256209038341
ACH-000427,0.313978271168
ACH-000433,0.142467127789
ACH-000436,0.166386696642
ACH-000444,0.161920591989
ACH-000445,0.17160713699299998
ACH-000448,0.15643957935799999
ACH-000450,-0.161457842508
ACH-000452,-0.016843873707999998
ACH-000454,-0.144783621244
ACH-000458,0.06611020109889999
ACH-000459,-0.0492862675243
ACH-000460,-0.017995831777800002
ACH-000461,0.117876516646
ACH-000463,0.04938795688249999
ACH-000464,-0.0979068126291
ACH-000466,0.0905343929906
ACH-000467,-0.0123597423709
ACH-000468,-0.0781119289046
ACH-000469,0.0612664017947
ACH-000470,0.0170947507029
ACH-000471,0.14748493397
ACH-000472,-0.00461532421161
ACH-000473,0.186281777835
ACH-000475,0.107932073524
ACH-000476,0.18844053954700002
ACH-000477,0.12541103997300002
ACH-000480,-0.10930711919500001
ACH-000481,0.105708439401
ACH-000483,0.08641722686660001
ACH-000484,0.22311059226
ACH-000485,0.149461295427
ACH-000486,0.108361154788
ACH-000487,0.08079566603730001
ACH-000488,-0.00663422083934
ACH-000490,0.104969953141
ACH-000491,0.19884831452500001
ACH-000495,-0.22216485144900003
ACH-000496,0.122729707917
ACH-000499,0.358375573042
ACH-000500,0.6469201946600001
ACH-000502,0.162924853924
ACH-000503,0.07903102587239999
ACH-000505,0.08245331714710001
ACH-000507,0.136578172064
ACH-000510,0.0243451223686
ACH-000511,0.0719489829959
ACH-000512,-0.131563922499
ACH-000516,0.06369809326669999
ACH-000517,0.109279777589
ACH-000518,0.10829618085100001
ACH-000520,-0.035480111445
ACH-000521,0.171607168723
ACH-000522,0.128003314944
ACH-000524,0.12784238983899998
ACH-000527,0.07321643388349999
ACH-000528,0.0971414352447
ACH-000537,-0.055438451309699995
ACH-000541,0.0369497686479
ACH-000542,0.204424794449
ACH-000544,-0.014566338066
ACH-000545,0.05359512656880001
ACH-000547,0.12356741770099999
ACH-000548,0.0350130931487
ACH-000549,0.0014190264879
ACH-000550,0.212200951137
ACH-000552,0.123660316181
ACH-000556,0.082967460917
ACH-000557,-0.116483594631
ACH-000570,0.135401370219
ACH-000571,0.0589630039269
ACH-000573,0.06633165766919999
ACH-000576,0.09800320760919999
ACH-000580,0.0265997131836
ACH-000584,0.0937851846316
ACH-000585,0.030545037431200003
ACH-000588,0.11233738137700001
ACH-000589,0.055788809917099995
ACH-000591,-0.0133368860383
ACH-000593,0.061976665520199994
ACH-000600,-0.14858677957900002
ACH-000601,0.156541061386
ACH-000604,0.120754045263
ACH-000605,0.070472100215
ACH-000606,0.178377306425
ACH-000608,0.11349300369200001
ACH-000614,0.101544796417
ACH-000616,0.0101477332551
ACH-000618,-0.0108827920915
ACH-000619,0.0971960637313
ACH-000620,0.118191384814
ACH-000621,0.10097972840500001
ACH-000622,0.17833114724399998
ACH-000623,0.0333270477031
ACH-000624,0.15243925097799998
ACH-000627,-0.014182620643499998
ACH-000630,0.0496808589774
ACH-000632,0.08076193498380001
ACH-000633,0.165926575425
ACH-000637,0.289115347952
ACH-000638,0.04892595760559999
ACH-000646,0.0355122588736
ACH-000647,-0.0655197408156
ACH-000648,0.139483110342
ACH-000649,0.0525225447657
ACH-000651,-0.050585794961
ACH-000652,0.058692975536599995
ACH-000653,-0.09606382573580001
ACH-000657,0.0331301855907
ACH-000658,0.19134689625999998
ACH-000661,0.0388560104959
ACH-000662,-0.532670818486
ACH-000663,0.106121645107
ACH-000665,0.147097594291
ACH-000671,0.11916804294700001
ACH-000673,-0.0176663328029
ACH-000676,-0.12536050074400001
ACH-000677,-0.0397592592489
ACH-000681,0.0829168425914
ACH-000682,-0.0274067733178
ACH-000683,0.0517310720521
ACH-000684,0.07891442973780001
ACH-000688,-0.117249347501
ACH-000693,0.04135000623480001
ACH-000694,0.050538326268
ACH-000695,0.309244313856
ACH-000696,0.0525448451837
ACH-000697,-0.08572672199860001
ACH-000699,-0.0125397061754
ACH-000701,-0.039850949187300005
ACH-000706,0.186733542296
ACH-000711,-0.012650610807100001
ACH-000713,0.0867967095903
ACH-000714,0.248354387794
ACH-000718,0.054971753867499994
ACH-000720,-0.011248311008999999
ACH-000721,-0.00452271265367
ACH-000724,0.046563139389500005
ACH-000725,0.113787290163
ACH-000732,0.0380759917127
ACH-000734,0.14084022686
ACH-000735,0.09773411607069998
ACH-000736,-0.00100726908647
ACH-000738,-0.11261633099400001
ACH-000746,-0.0676183401052
ACH-000747,0.0245024102593
ACH-000748,-0.0169439574708
ACH-000753,0.149457373268
ACH-000756,0.193092292331
ACH-000757,0.240720769199
ACH-000758,0.139621821399
ACH-000760,0.05666854709369999
ACH-000763,0.133305214466
