,RBM12B (389677)
ACH-000004,-0.101109752973
ACH-000007,-0.061014675433700004
ACH-000009,-0.208754438264
ACH-000011,0.0352689902659
ACH-000012,-0.36958763120300003
ACH-000013,-0.07531539224389999
ACH-000014,-0.335477505553
ACH-000015,-0.18728596564
ACH-000017,-0.252495994456
ACH-000018,-0.147366347676
ACH-000019,-0.164705832133
ACH-000021,-0.148428247084
ACH-000022,-0.34065938327899997
ACH-000025,-0.146872768317
ACH-000028,-0.12150031369999999
ACH-000030,-0.026237406586500003
ACH-000035,-0.019357308092599997
ACH-000036,-0.530244011283
ACH-000037,-0.16812499181600002
ACH-000039,-0.482344883119
ACH-000040,-0.221764216419
ACH-000041,-0.0238857036919
ACH-000042,-0.162520065123
ACH-000045,-0.018117377873500002
ACH-000047,-0.109266007468
ACH-000052,-0.0679746844256
ACH-000053,-0.105239675933
ACH-000054,-0.18958425017
ACH-000055,-0.371528857776
ACH-000060,-0.14506465492999998
ACH-000067,0.04251166333380001
ACH-000070,-0.209016728648
ACH-000075,-0.250283748246
ACH-000078,-0.180900631374
ACH-000082,-0.278069142158
ACH-000085,-0.32677700372900004
ACH-000086,-0.113783227557
ACH-000087,-0.418795566806
ACH-000092,0.0278237127435
ACH-000095,-0.0694487945017
ACH-000097,-0.292819060285
ACH-000098,-0.143101760232
ACH-000099,0.05883155090390001
ACH-000108,-0.18276893816700002
ACH-000113,-0.100098486114
ACH-000115,0.027659776661900004
ACH-000116,-0.097498000702
ACH-000118,-0.0694975608772
ACH-000120,-0.10525215018100001
ACH-000123,-0.195071995107
ACH-000127,-0.15962347748199998
ACH-000128,0.0801433038354
ACH-000132,-0.23651008590599998
ACH-000133,-0.29990288632199996
ACH-000137,-0.150422852641
ACH-000138,-0.42119577089599997
ACH-000142,-0.0397976773872
ACH-000143,-0.0523336898752
ACH-000146,-0.0824711883588
ACH-000148,-0.134478574702
ACH-000150,-0.25984456941
ACH-000152,-0.21403668041499999
ACH-000153,0.199267811444
ACH-000159,-0.318194627569
ACH-000160,-0.273459529421
ACH-000163,-0.212940202963
ACH-000167,-0.13583902243100002
ACH-000168,-0.16044924196799998
ACH-000169,-0.21041973993299998
ACH-000178,-0.369013527976
ACH-000182,-0.0759816744412
ACH-000183,-0.262540601699
ACH-000188,-0.253279996126
ACH-000189,0.091844976594
ACH-000190,0.08683051555929999
ACH-000198,-0.413488840714
ACH-000204,0.121462763049
ACH-000206,-0.0628055646616
ACH-000207,0.017696702445200004
ACH-000211,-0.246027190165
ACH-000215,-0.291939478057
ACH-000221,0.104987006821
ACH-000222,-0.119105475943
ACH-000223,-0.271542158009
ACH-000226,-0.010054545678
ACH-000227,-0.39385896583200003
ACH-000228,-0.287829006109
ACH-000231,-0.06459085337859999
ACH-000232,-0.0931264076708
ACH-000233,-0.287849553697
ACH-000234,-0.145638711094
ACH-000235,-0.36328394564499994
ACH-000237,-0.000218592918748
ACH-000238,-0.0898955372327
ACH-000243,-0.105234579046
ACH-000244,-0.571482246881
ACH-000246,-0.33954773205899996
ACH-000248,-0.165734037646
ACH-000250,-0.111688619056
ACH-000251,-0.222432547619
ACH-000253,-0.250787685925
ACH-000255,-0.304877118876
ACH-000256,-0.142663715832
ACH-000257,-0.45464233780900004
ACH-000258,-0.193367079826
ACH-000259,-0.196089257214
ACH-000260,0.142393495812
ACH-000261,-0.12838616714
ACH-000262,-0.234587676797
ACH-000263,-0.383709434662
ACH-000264,-0.136244307272
ACH-000265,-0.29238905483399996
ACH-000266,-0.413729069844
ACH-000272,-0.0788688058259
ACH-000273,-0.08602206135610001
ACH-000274,-0.20977336289
ACH-000277,-0.110905823714
ACH-000278,-0.156393488617
ACH-000279,-0.0902463135731
ACH-000280,-0.13942987332999998
ACH-000281,-0.511175200183
ACH-000288,-0.332263816773
ACH-000291,-0.192935339609
ACH-000293,-0.331498029997
ACH-000294,-0.265325682427
ACH-000295,-0.161807594818
ACH-000296,-0.0167068059316
ACH-000302,-0.393752244621
ACH-000304,-0.17736745575399998
ACH-000307,-0.102127235302
ACH-000308,-0.198039822594
ACH-000310,-0.297109763769
ACH-000311,-0.177770765218
ACH-000312,-0.194307865445
ACH-000315,0.236982725559
ACH-000316,-0.106197518885
ACH-000317,-0.0889656367268
ACH-000318,-0.0642368649763
ACH-000319,-0.08144229812300001
ACH-000320,-0.150959195129
ACH-000322,-0.162240364903
ACH-000323,-0.38365335388099997
ACH-000324,-0.208826744767
ACH-000329,-0.26094843411699997
ACH-000330,-0.18248171081300002
ACH-000331,-0.19141046680399998
ACH-000332,-0.345064683935
ACH-000334,-0.288140342291
ACH-000335,-0.135701988771
ACH-000336,-0.010836770595100001
ACH-000337,0.0516244902329
ACH-000339,-0.319554881362
ACH-000341,-0.0199103670975
ACH-000348,-0.238528359131
ACH-000350,-0.17736672993799998
ACH-000352,-0.11284929583100001
ACH-000356,-0.153618814961
ACH-000361,-0.391469636051
ACH-000362,-0.40779474306599994
ACH-000363,-0.198340498812
ACH-000364,-0.15962154492900002
ACH-000365,-0.167137740182
ACH-000366,-0.125557401538
ACH-000368,-0.40325860174999995
ACH-000374,-0.013953738883499999
ACH-000375,-0.0638138620491
ACH-000376,-0.0874899399075
ACH-000381,-0.303404231409
ACH-000383,-0.195844084086
ACH-000387,-0.308296987282
ACH-000389,-0.648496206717
ACH-000390,-0.178157303334
ACH-000393,-0.0493130359241
ACH-000395,-0.143685115074
ACH-000397,-0.152490552989
ACH-000401,-0.520708970832
ACH-000402,0.107807748752
ACH-000403,-0.161424097485
ACH-000404,0.25094163135200004
ACH-000406,-0.18150247791
ACH-000407,-0.0735956880179
ACH-000408,-0.55963088475
ACH-000410,-0.376345541981
ACH-000411,-0.0018972459412999998
ACH-000414,-0.19443139240600002
ACH-000415,-0.17624051246300002
ACH-000416,-0.46643131476800004
ACH-000420,0.005404923721760001
ACH-000421,-0.0765270047025
ACH-000424,0.0594316333151
ACH-000425,-0.395256775611
ACH-000426,0.0195980311922
ACH-000427,-0.17794557578499998
ACH-000433,-0.537110614462
ACH-000436,-0.135910887048
ACH-000444,0.121186397908
ACH-000445,-0.203092132661
ACH-000448,-0.0874112089188
ACH-000450,-0.255356919203
ACH-000452,-0.101591340587
ACH-000454,0.00972469966679
ACH-000458,-0.115429059352
ACH-000459,0.022643343697000003
ACH-000460,-0.445175416159
ACH-000461,-0.286089149126
ACH-000463,-0.185342686218
ACH-000464,-0.275293103098
ACH-000466,-0.139970149218
ACH-000467,-0.21794119941
ACH-000468,-0.225842585592
ACH-000469,-0.19087567470400002
ACH-000470,-0.514897316282
ACH-000471,-0.004505759218470001
ACH-000472,-0.267955813023
ACH-000473,-0.188393432515
ACH-000475,-0.104453975136
ACH-000476,-0.20989016527600002
ACH-000477,0.0340075741183
ACH-000480,-0.168311712748
ACH-000481,-0.18569162097
ACH-000483,-0.421699276061
ACH-000484,0.041320031937800004
ACH-000485,-0.04471387242319999
ACH-000486,-0.23019211402399997
ACH-000487,-0.0973631145129
ACH-000488,-0.0839230821509
ACH-000490,-0.20353158450999997
ACH-000491,-0.22805386706099998
ACH-000495,-0.11116460191500001
ACH-000496,-0.35195967170599995
ACH-000499,-0.220268209898
ACH-000500,0.383609126211
ACH-000502,-0.105310452792
ACH-000503,-0.018928125614099997
ACH-000505,-0.20522361833500002
ACH-000507,-0.0770503526028
ACH-000510,-0.09849425358149999
ACH-000511,-0.165298156038
ACH-000512,-0.143027165494
ACH-000516,-0.194053885062
ACH-000517,-0.256685384518
ACH-000518,-0.179467761024
ACH-000520,-0.100423086188
ACH-000521,-0.297550613478
ACH-000522,-0.126800626324
ACH-000524,-0.160996192008
ACH-000527,-0.136702428378
ACH-000528,-0.138672128826
ACH-000537,-0.325228898883
ACH-000541,-0.0566966542564
ACH-000542,-0.452442316612
ACH-000544,-0.22409476418699997
ACH-000545,-0.21092499049400001
ACH-000547,0.0319828490359
ACH-000548,-0.278866991569
ACH-000549,-0.101975633344
ACH-000550,-0.212656934613
ACH-000552,-0.18759685797800002
ACH-000556,-0.11127955931399999
ACH-000557,-0.172350414858
ACH-000570,-0.142137813708
ACH-000571,0.111559350414
ACH-000573,-0.1262479188
ACH-000576,-0.7694531059020001
ACH-000580,-0.061953652499
ACH-000584,-0.276181974374
ACH-000585,-0.0800817356493
ACH-000588,-0.0856292184383
ACH-000589,-0.000497637737023
ACH-000591,-0.221561700708
ACH-000593,0.09404750747410001
ACH-000600,-0.172366810975
ACH-000601,-0.0942928771249
ACH-000604,-0.0111046103869
ACH-000605,-0.10333564002999998
ACH-000606,-0.26678825035500003
ACH-000608,-0.31894831093000003
ACH-000614,-0.112528201081
ACH-000616,-0.0435655240425
ACH-000618,-0.18768723482000002
ACH-000619,0.0331102950861
ACH-000620,-0.0825005167647
ACH-000621,-0.074840966113
ACH-000622,-0.433507514145
ACH-000623,-0.08439526383030001
ACH-000624,-0.0392763712325
ACH-000627,0.005782084184449999
ACH-000630,-0.130115236855
ACH-000632,-0.17427883897799998
ACH-000633,-0.132095676813
ACH-000637,-0.17741042720199998
ACH-000638,-0.451717918698
ACH-000646,-0.24025753059399999
ACH-000647,-0.165056101453
ACH-000648,-0.11204260399700001
ACH-000649,-0.16705290789000002
ACH-000651,-0.0785326934314
ACH-000652,-0.184188461336
ACH-000653,-0.19451926570999997
ACH-000657,-0.0936339324942
ACH-000658,-0.335518619291
ACH-000661,-0.295771547313
ACH-000662,-0.208676864848
ACH-000663,-0.0364368788943
ACH-000665,-0.282856902202
ACH-000671,-0.022808392675099997
ACH-000673,-0.250199931228
ACH-000676,-0.167592030828
ACH-000677,-0.21189967724800002
ACH-000681,-0.03526015838680001
ACH-000682,-0.299718187786
ACH-000683,-0.209286197639
ACH-000684,-0.181182664188
ACH-000688,-0.14352079260700001
ACH-000693,-0.0595483503852
ACH-000694,-0.148982024636
ACH-000695,-0.058459463258699995
ACH-000696,-0.14998373404
ACH-000697,-0.298463636531
ACH-000699,-0.0955942755833
ACH-000701,-0.144280195172
ACH-000706,-0.246203094436
ACH-000711,-0.13932537179
ACH-000713,-0.34313156423
ACH-000714,-0.32733539805399997
ACH-000718,-0.207171016888
ACH-000720,-0.132503712663
ACH-000721,-0.147824440122
ACH-000724,-0.260826324305
ACH-000725,-0.039444774484
ACH-000732,-0.023736864523400004
ACH-000734,-0.119544856064
ACH-000735,-0.00851440599089
ACH-000736,-0.0381891510821
ACH-000738,-0.101208887293
ACH-000746,-0.128653270646
ACH-000747,-0.226622561288
ACH-000748,-0.03795039508919999
ACH-000753,-0.237058072431
ACH-000756,-0.28964204103700003
ACH-000757,-0.292458442157
ACH-000758,-0.178414234456
ACH-000760,-0.174895465891
ACH-000763,-0.233278249294
ACH-000764,0.0158438078627
ACH-000765,-0.178952554317
ACH-000766,-0.22413722613
ACH-000767,0.039907929000300005
ACH-000768,-0.0869025450036
ACH-000769,-0.41997994703
ACH-000770,-0.363987405775
ACH-000771,-0.141597064849
ACH-000773,0.061040388852699995
ACH-000776,-0.210688872252
ACH-000777,-0.0924137808616
ACH-000778,-0.23761662751200002
ACH-000781,-0.148792440819
ACH-000782,-0.0345174530795
ACH-000783,-0.21009604915600003
ACH-000784,-0.12120995677100001
ACH-000785,-0.227063766684
ACH-000787,-0.132212928378
ACH-000788,-0.116214933708
ACH-000791,-0.235692422022
ACH-000792,-0.102308766352
ACH-000794,-0.012909396268799998
ACH-000796,-0.299072583561
ACH-000799,-0.130674553838
ACH-000800,0.161191867914
ACH-000802,-0.00747160256115
ACH-000804,-0.203236172257
ACH-000805,-0.42540771175
ACH-000809,-0.226217440877
ACH-000810,-0.14964337431500002
ACH-000811,-0.177328894857
ACH-000817,-0.216112521334
ACH-000819,-0.119836303947
ACH-000820,0.257306303517
ACH-000821,-0.20016586479100001
ACH-000822,-0.296299437549
ACH-000823,-0.188840019374
ACH-000824,-0.17889708353300002
ACH-000827,-0.23952711242199998
ACH-000829,-0.010542417777
ACH-000831,0.005925280422819999
ACH-000832,-0.124013783497
ACH-000833,-0.147870485475
ACH-000834,-0.39217673615299997
ACH-000835,-0.0158970392077
ACH-000836,-0.0387443256696
ACH-000837,-0.118707054345
ACH-000838,-0.07947134366889999
ACH-000839,-0.120828770144
ACH-000840,-0.06724226900880001
ACH-000841,-0.265290116242
ACH-000843,-0.0810828095395
ACH-000846,-0.355900557823
ACH-000847,-0.240839081293
ACH-000848,-0.051537911386
ACH-000849,-0.169611851822
ACH-000851,-0.280764222189
ACH-000855,-0.0215369462335
ACH-000856,-0.130209121184
ACH-000858,-0.007424156178529999
ACH-000859,-0.27913338019
ACH-000861,-0.375770440189
ACH-000862,-0.17745024047400001
ACH-000865,-0.0185218471363
ACH-000866,-0.284748871199
ACH-000867,-0.14732505496
ACH-000869,-0.254805959323
ACH-000872,-0.255415515328
ACH-000873,-0.42267343891599995
ACH-000876,-0.188177106946
ACH-000878,-0.0885769420787
ACH-000880,-0.245294356808
ACH-000881,-0.0543494593987
ACH-000882,-0.21245468501200002
ACH-000884,-0.22543233964099998
ACH-000885,-0.17923185964299998
ACH-000887,-0.17371514842099997
ACH-000888,0.000807835390719
ACH-000889,-0.134888650669
ACH-000890,-0.661793777105
ACH-000896,-0.19999510911600002
ACH-000898,-0.10268504311000001
ACH-000900,-0.279743011941
ACH-000901,-0.117261096228
ACH-000905,-0.164322418512
ACH-000906,-0.138107982841
ACH-000907,0.056196093452399995
ACH-000910,-0.11894505649
ACH-000911,-0.461361197372
ACH-000912,-0.1445660745
ACH-000913,-0.146563146536
ACH-000915,-0.258159177412
ACH-000916,-0.335368820868
ACH-000917,-0.10631991134299999
ACH-000921,-0.288423164643
ACH-000924,-0.014145496405
ACH-000926,-0.421008411498
ACH-000928,-0.186900395522
ACH-000929,-0.25068832136
ACH-000932,-0.010500360392200002
ACH-000935,-0.638800001884
ACH-000936,-0.06479953257360001
ACH-000937,-0.00851174727809
ACH-000938,0.0986906560441
ACH-000939,-0.221462436569
ACH-000941,-0.0876285646628
ACH-000943,-0.020542467834400002
ACH-000946,-0.155714624596
ACH-000947,-0.0834568210867
ACH-000948,-0.11567171166300001
ACH-000950,-0.18248177276299998
ACH-000953,0.129998370594
ACH-000957,-0.08994936477060002
ACH-000958,-0.285740073344
ACH-000960,-0.07935933404239999
ACH-000963,-0.33495693526799997
ACH-000968,-0.35303553213
ACH-000969,-0.154603344948
ACH-000973,-0.09494280468739999
ACH-000974,0.016655752081799997
ACH-000975,-0.12407084782500001
ACH-000976,-0.267203497974
ACH-000978,-0.171442051013
ACH-000980,-0.032362644417
ACH-000984,-0.12276159188899999
ACH-000986,-0.172219445766
ACH-000988,-0.036522140186
ACH-000993,-0.0776727748778
ACH-000994,-0.166764471293
ACH-000996,-0.278194340049
ACH-001001,-0.058020854247
ACH-001020,-0.0175011514214
ACH-001028,-0.138106091618
ACH-001031,-0.07500144821600001
ACH-001038,-0.143587613516
ACH-001048,-0.16788120568599998
ACH-001050,-0.43082836926600004
ACH-001053,-0.170764271005
ACH-001054,-0.176766868559
ACH-001061,-0.0302547010257
ACH-001067,-0.06367955630130001
ACH-001075,-0.12535769427500001
ACH-001096,-0.152965006032
ACH-001128,-0.277945370023
ACH-001134,-0.129448078091
ACH-001151,-0.231927864575
ACH-001163,-0.107967249906
ACH-001164,-0.290608598545
ACH-001173,-0.22514974851
ACH-001183,-0.21841829561599999
ACH-001184,-0.0373157575597
ACH-001190,-0.10632943295
ACH-001192,-0.172214130869
ACH-001193,0.129184111313
ACH-001196,0.0186402988313
ACH-001197,-0.224150248827
ACH-001205,-0.322314360039
ACH-001211,-0.20927658768
ACH-001212,-0.234502056089
ACH-001228,-0.07315279323599999
ACH-001232,-0.195458152174
ACH-001239,-0.40333966939300003
ACH-001274,-0.222694968218
ACH-001275,-0.18768321872699997
ACH-001277,-0.126514618027
ACH-001278,-0.17075515989700002
ACH-001280,-0.162145272785
ACH-001283,-0.119000838049
ACH-001289,-0.143261319167
ACH-001295,-0.112096740678
ACH-001300,-0.18829973954
ACH-001301,-0.11250349965800001
ACH-001302,0.143798600556
ACH-001303,-0.110422289575
ACH-001306,-0.276779858923
ACH-001318,-0.10315982062699999
ACH-001322,-0.17433347394
ACH-001328,-0.12041454705700001
ACH-001332,-0.273111092141
ACH-001333,-0.19928157525899998
ACH-001336,0.106347040734
ACH-001340,-0.12040618348099999
ACH-001346,-0.144889775723
ACH-001353,-0.28353245268599997
ACH-001354,-0.148232036675
ACH-001367,-0.433452433288
ACH-001368,-0.217710092649
ACH-001374,0.106155871555
ACH-001375,-0.0331109294658
ACH-001377,-0.272400932502
ACH-001380,-0.197235373548
ACH-001391,-0.181766126376
ACH-001407,-0.30460629645
ACH-001408,-0.150135576729
ACH-001413,-0.254089923961
ACH-001430,-0.321328532753
ACH-001431,-0.134660352406
ACH-001450,-0.00715858495951
ACH-001496,-0.151936097681
ACH-001500,-0.173370999115
ACH-001521,0.214804474047
ACH-001523,-0.28796421966999997
ACH-001532,-0.0758998918948
ACH-001536,0.007365995644350001
ACH-001550,-0.176624033444
ACH-001552,-0.394187035367
ACH-001554,-0.245412027609
ACH-001645,0.0355833193574
ACH-001654,-0.148447803919
ACH-001715,-0.446226402707
ACH-001735,-0.104270829803
ACH-001736,-0.08624484693579999
ACH-001737,-0.210255098338
ACH-001740,-0.275437210566
ACH-001745,-0.205608480122
ACH-001750,-0.302988803209
ACH-001765,-0.07270387672180001
ACH-001956,-0.104421215292
ACH-001957,-0.165773848718
