,PPM1B (5495)
ACH-000280,0.102494629572
ACH-000281,0.272988435433
ACH-000288,0.09246830608449999
ACH-000291,-0.11146006950300001
ACH-000293,-0.222551112304
ACH-000294,-0.233632775758
ACH-000295,-0.0953751603435
ACH-000296,-0.18346300936700002
ACH-000302,0.0167287704868
ACH-000304,-0.296389969907
ACH-000307,-0.20551236152600003
ACH-000308,-0.2127958364
ACH-000310,-0.00315493282696
ACH-000311,-0.0515150227756
ACH-000312,-0.12188301861300001
ACH-000315,0.18926567667999997
ACH-000316,0.029282252203099997
ACH-000317,-0.19609565600200002
ACH-000318,-0.0262570677832
ACH-000319,-0.00800036729057
ACH-000320,0.175258001647
ACH-000322,0.16659235826899998
ACH-000323,-0.00057896550057
ACH-000324,-0.10847070067
ACH-000329,-0.05003517488419999
ACH-000330,0.0844063009669
ACH-000331,-0.036099012637199994
ACH-000332,-0.0891905824715
ACH-000334,-0.135840538037
ACH-000335,-0.0194815139479
ACH-000336,-0.24358561703
ACH-000337,0.17299770534000003
ACH-000339,-0.0166498243507
ACH-000341,-0.0548075798087
ACH-000348,-0.0855908523918
ACH-000350,-0.07592309136099999
ACH-000352,-0.0365763546823
ACH-000356,0.0731386284595
ACH-000361,-0.357394540568
ACH-000362,-0.08716602764560001
ACH-000363,0.0277684307254
ACH-000364,-0.156014368423
ACH-000365,0.09737290030300001
ACH-000366,-0.127999738527
ACH-000368,-0.233853472846
ACH-000374,0.175062385854
ACH-000375,-0.272181716515
ACH-000376,-0.0750356542766
ACH-000381,-0.14124222464400002
ACH-000383,-0.015662858645600002
ACH-000387,-0.0793965754235
ACH-000389,-0.311472831032
ACH-000390,-0.194690001131
ACH-000393,-0.263989542561
ACH-000395,-0.37813566618699995
ACH-000397,-0.12530001055099999
ACH-000401,-0.278532901534
ACH-000402,-0.182700564456
ACH-000403,-0.194812626915
ACH-000404,-0.378493485294
ACH-000406,-0.055963580001099994
ACH-000407,-0.217399296746
ACH-000408,-0.167155922431
ACH-000410,-0.09515390210069999
ACH-000411,-0.21121080289299998
ACH-000414,0.00046817292631800005
ACH-000415,0.055455455851499996
ACH-000416,-0.07003584164580001
ACH-000420,-0.00325667737505
ACH-000421,-0.101090832392
ACH-000424,0.00462635332925
ACH-000425,0.036814438685
ACH-000426,0.146626601076
ACH-000427,-0.137936436034
ACH-000433,-0.152752438506
ACH-000436,-0.141188763582
ACH-000444,0.0485689383061
ACH-000445,0.0921071396614
ACH-000448,-0.230856500404
ACH-000450,-0.11979636414999999
ACH-000452,-0.000877996171165
ACH-000454,-0.301607995641
ACH-000458,0.11855040735
ACH-000459,0.024728920199299998
ACH-000460,-0.157762485039
ACH-000461,-0.214552349626
ACH-000463,-0.0927282642496
ACH-000464,0.111606216028
ACH-000466,0.0417496897096
ACH-000467,-0.17683115365200003
ACH-000468,-0.14308174438899998
ACH-000469,-0.06633793756440001
ACH-000470,-0.0854987699845
ACH-000471,0.0438424315382
ACH-000472,-0.174928979489
ACH-000473,0.21843694094799998
ACH-000475,0.0214402625147
ACH-000476,-0.149636572387
ACH-000477,-0.0927606779189
ACH-000480,-0.115596997984
ACH-000481,-0.12907084347300002
ACH-000483,0.126374962195
ACH-000484,-0.0417155550345
ACH-000485,0.036365843742400004
ACH-000486,-0.0964709348705
ACH-000487,0.10286488106799999
ACH-000488,-0.03700693732159999
ACH-000490,-0.153325311273
ACH-000491,0.0329281355755
ACH-000495,-0.0665453338329
ACH-000496,0.0605000302649
ACH-000499,0.045234413352499996
ACH-000500,-0.11531121019400001
ACH-000502,0.07836167968110001
ACH-000503,-0.190427793915
ACH-000505,-0.19703071511700002
ACH-000507,-0.0566585430953
ACH-000510,-0.0885557925055
ACH-000511,-0.221443520715
ACH-000512,0.124294952588
ACH-000516,-0.08722324027799999
ACH-000517,-0.0193798677059
ACH-000518,-0.06991012145719999
ACH-000520,-0.248322182638
ACH-000521,-0.102750378991
ACH-000522,-0.135027600531
ACH-000524,-0.0383546441634
ACH-000527,-0.043604802713000004
ACH-000528,-0.0816488889717
ACH-000537,-0.038975539448599994
ACH-000541,-0.195227264939
ACH-000542,-0.0373797888176
ACH-000544,-0.204492634039
ACH-000545,0.037294884794800004
ACH-000547,-0.19015812945500002
ACH-000548,-0.0944916632869
ACH-000549,0.0021252069260799997
ACH-000550,0.0317935696312
ACH-000552,-0.0958005410272
ACH-000556,0.0360440147926
ACH-000557,0.0341837674139
ACH-000570,0.0030778860199400003
ACH-000571,-0.17488618260299998
ACH-000573,-0.009683865719899999
ACH-000576,0.149303689587
ACH-000580,-0.162112258728
ACH-000584,-0.278150546901
ACH-000585,0.045303371518800005
ACH-000588,-0.004511732350399999
ACH-000589,-0.038141183122
ACH-000591,-0.0159210587392
ACH-000593,0.078742065685
ACH-000600,0.0678635701168
ACH-000601,-0.006498465585779999
ACH-000604,0.14117732570900002
ACH-000605,0.022105799780099997
ACH-000606,-0.0463752775265
ACH-000608,-0.116537904659
ACH-000614,-0.0942535073917
ACH-000616,0.0894651603534
ACH-000618,-0.047524499233400005
ACH-000619,-0.104629028628
ACH-000620,-0.148180792308
ACH-000621,-0.12542828968800002
ACH-000622,0.0387266052951
ACH-000623,0.0714592033599
ACH-000624,-0.11179077320999999
ACH-000627,-0.18686514154599998
ACH-000630,0.0566596310936
ACH-000632,-0.136073758898
ACH-000633,-0.138522974673
ACH-000637,-0.019322871884900002
ACH-000638,0.0092115263878
ACH-000646,-0.32539561946199996
ACH-000647,-0.0652483690383
ACH-000648,-0.206370599767
ACH-000649,0.0332987901436
ACH-000651,-0.0104533761084
ACH-000652,-0.0589191427816
ACH-000653,-0.0860266261303
ACH-000657,-0.16222253549
ACH-000658,0.153928772863
ACH-000661,-0.194704073508
ACH-000662,-0.138315428251
ACH-000663,-0.0893559268562
ACH-000665,-0.163281322856
ACH-000671,-0.000524702877903
ACH-000673,0.0115857594306
ACH-000676,-0.007792959843869999
ACH-000677,-0.062479438113900006
ACH-000681,-0.0409661928424
ACH-000682,-0.132035029926
ACH-000683,-0.107684013511
ACH-000684,0.016760105004
ACH-000688,-0.0403699825066
ACH-000693,0.0133940873382
ACH-000694,-0.0468743606704
ACH-000695,-0.115861164535
ACH-000696,-0.146869970946
ACH-000697,-0.015617295867399999
ACH-000699,0.0379826529227
ACH-000701,-0.157633184294
ACH-000706,0.0860277699931
ACH-000711,-0.232155752059
ACH-000713,-0.17909222636799998
ACH-000714,0.0212007761875
ACH-000718,-0.0849903857532
ACH-000720,-0.12086245061699999
ACH-000721,-0.165060087672
ACH-000724,-0.052179281217599995
ACH-000725,-0.18795307860100002
ACH-000732,-0.114293761791
ACH-000734,-0.0752713972704
ACH-000735,-0.151137281522
ACH-000736,-0.079994111065
ACH-000738,-0.0561372079724
ACH-000746,-0.05476804400830001
ACH-000747,-0.013719487464100002
ACH-000748,0.0171627369074
ACH-000753,-0.043021698964
ACH-000756,-0.43274920603999995
ACH-000757,0.111107729762
ACH-000758,-0.231906154811
ACH-000760,-0.108131844854
ACH-000763,0.09360177388879999
ACH-000764,-0.104477663016
ACH-000765,0.0488141749137
ACH-000766,-0.161359868282
ACH-000767,0.12493054780400001
ACH-000768,-0.114235518555
ACH-000769,-0.120979585541
ACH-000770,-0.058418148623900004
ACH-000771,-0.151651468667
ACH-000773,0.11251515125700001
ACH-000776,0.156175676152
ACH-000777,-0.0781246199042
ACH-000778,0.0965306137735
ACH-000781,-0.05411440073530001
ACH-000782,0.0734756367257
ACH-000783,-0.0504184468099
ACH-000784,0.018278545138299997
ACH-000785,-0.0833396806142
ACH-000787,-0.20413124028299998
ACH-000788,-0.135779673828
ACH-000791,0.0268563011195
ACH-000792,-0.116993128871
ACH-000794,-0.263426767038
ACH-000796,-0.19320702938099998
ACH-000799,-0.109994114849
ACH-000800,0.10040759046299999
ACH-000802,-0.018426386582900002
ACH-000804,0.0411494745372
ACH-000805,-0.38627569231
ACH-000809,-0.11310809270700001
ACH-000810,-0.11463605342800001
ACH-000811,0.0409740850679
ACH-000817,0.191736874975
ACH-000819,-0.0743048983923
ACH-000820,-0.10912591155200001
ACH-000821,-0.149281835886
ACH-000822,-0.617417920245
ACH-000823,-0.13090548078400002
ACH-000824,-0.061532186786799996
ACH-000827,-0.0849775095172
ACH-000829,-0.035631732986599995
ACH-000831,-0.204293374126
ACH-000832,-0.287298673196
ACH-000833,-0.0340857004048
ACH-000834,-0.142385185497
ACH-000835,-0.08059628754169999
ACH-000836,-0.0793916861351
ACH-000837,-0.199998256294
ACH-000838,0.0399996468472
ACH-000839,-0.0597543891196
ACH-000840,-0.0468879371615
ACH-000841,-0.146446054107
ACH-000843,-0.151791213487
ACH-000846,-0.023796690553200002
ACH-000847,-0.0870722107478
ACH-000848,0.038570066947800005
ACH-000849,-0.0983601719695
ACH-000851,-0.18956393852000003
ACH-000855,0.114591037672
ACH-000856,-0.108065555799
ACH-000858,-0.0981796845019
ACH-000859,-0.196003881263
ACH-000861,-0.0011594024191300002
ACH-000862,-0.08613115900429999
ACH-000865,-0.0776692063283
ACH-000866,-0.110657798051
ACH-000867,0.000131473653074
ACH-000869,-0.0734298737457
ACH-000872,-0.0777468550899
ACH-000873,-0.24153647148000001
ACH-000876,-0.0291695675075
ACH-000878,0.10861398007300001
ACH-000880,0.0109576484139
ACH-000881,-0.0009064570549810001
ACH-000882,-0.0628806797329
ACH-000884,0.0646555944692
ACH-000885,-0.033567217507
ACH-000887,0.039221107938
ACH-000888,-0.165327503944
ACH-000889,-0.154457277349
ACH-000890,-0.122965809832
ACH-000896,0.0382478454543
ACH-000898,-0.0800250546047
ACH-000900,-0.41521580375399997
ACH-000901,-0.011352442960700001
ACH-000905,-0.186933178349
ACH-000906,-0.0625393706422
ACH-000907,-0.16733535652
ACH-000910,-0.07910741593389999
ACH-000911,-0.0435588502181
ACH-000912,-0.020230393526900002
ACH-000913,-0.0399494146287
ACH-000915,0.058449573328499996
ACH-000916,0.0738407872858
ACH-000917,0.0053844292326099994
ACH-000921,-0.04509492839240001
ACH-000924,-0.0274876252449
ACH-000926,-0.091819102226
ACH-000928,-0.115652653814
ACH-000929,-0.207642850189
ACH-000932,-0.061456956069499996
ACH-000935,0.07007664319910001
ACH-000936,0.0231495573332
ACH-000937,0.166162699736
ACH-000938,0.0868924153311
ACH-000939,0.172187910744
ACH-000941,-0.010027066650000001
ACH-000943,-0.118881307163
ACH-000946,-0.254007814008
ACH-000947,-0.199054615695
ACH-000948,-0.195711371459
ACH-000950,0.23493711493099997
ACH-000953,0.081468435587
ACH-000957,-0.21357532819800001
ACH-000958,-0.10086636834599999
ACH-000960,0.0748027250648
ACH-000963,-0.0381341881148
ACH-000968,-0.114178522015
ACH-000969,-0.0612012137626
ACH-000973,-0.013388404421000002
ACH-000974,-0.0968522757259
ACH-000975,-0.0674219459742
ACH-000976,0.0593445626853
ACH-000978,0.33940739335000003
ACH-000980,-0.050121898567300004
ACH-000984,-0.0895812888357
ACH-000986,0.0514516420357
ACH-000988,-0.146288261979
ACH-000993,-0.101863019879
ACH-000994,-0.244795020339
ACH-000996,-0.16682075025
ACH-001001,-0.21195964327
ACH-001020,-0.31962279240200003
ACH-001028,-0.0905078691301
ACH-001031,-0.148691958256
ACH-001038,-0.181217974421
ACH-001048,-0.025761398007600002
ACH-001050,0.00485686531804
ACH-001053,-0.0271904672533
ACH-001054,-0.162878272919
ACH-001061,-0.183475852529
ACH-001067,-0.0421706021041
ACH-001075,-0.030162445463400002
ACH-001096,0.0416113826314
ACH-001128,0.00866409295707
ACH-001134,0.00406547457122
ACH-001151,-0.0292505102277
ACH-001163,-0.075122252349
ACH-001164,0.0152767153815
ACH-001173,0.0101153021121
ACH-001183,-0.14680706254599998
ACH-001184,-0.027574387449500002
ACH-001190,-0.0489998420457
ACH-001192,-0.007563951801589999
ACH-001193,-0.36062287786799996
ACH-001196,-0.0360506976834
ACH-001197,-0.08806932568369999
ACH-001205,-0.180599916873
ACH-001211,-0.169337082677
ACH-001212,-0.42128979038599995
ACH-001228,0.0678750538634
ACH-001232,-0.000497041250466
ACH-001239,0.06811693458269999
ACH-001274,-0.027231155560599997
ACH-001275,-0.200900077197
ACH-001277,-0.0924829428255
ACH-001278,0.0447026422633
ACH-001280,-0.0469087833624
ACH-001283,0.0958913707021
ACH-001289,-0.11181611003799999
ACH-001295,-0.12432895843
ACH-001300,-0.08733867521289998
ACH-001301,0.0414791141069
ACH-001302,-0.158587264496
ACH-001303,-0.133566041393
ACH-001306,-0.0609377717635
ACH-001318,-0.218524832404
ACH-001322,-0.203467440548
ACH-001328,0.140526308824
ACH-001332,-0.147152630648
ACH-001333,-0.115791763249
ACH-001336,-0.0949104166997
ACH-001340,-0.176842073946
ACH-001346,0.00323398279347
ACH-001353,-0.189257438883
ACH-001354,-0.0235748856761
ACH-001367,-0.16851820139100002
ACH-001368,-0.08800384826600001
ACH-001374,0.0690859545441
ACH-001375,-0.012616668607299998
ACH-001377,-0.15345423522600002
ACH-001380,-0.31468326312100003
ACH-001391,0.047649754697199995
ACH-001407,-0.078761149365
ACH-001408,-0.10135997967299999
ACH-001413,0.00636115733783
ACH-001430,-0.086372055911
ACH-001431,0.026490242039900004
ACH-001450,-0.006368230922479999
ACH-001496,0.09184150060389999
ACH-001500,-0.245961669139
ACH-001521,-0.260254311033
ACH-001523,0.0908619002125
ACH-001532,-0.22135304619100002
ACH-001536,-0.09225978636870001
ACH-001550,-0.08050354310289999
ACH-001552,-0.032615237075200004
ACH-001554,-0.132205201229
ACH-001645,0.00451330882883
ACH-001654,-0.0466435035047
ACH-001715,0.09205888209419999
ACH-001735,0.032474397564500004
ACH-001736,0.057367469975300005
ACH-001737,0.0494901833783
ACH-001740,-0.11706407625
ACH-001745,-0.15395577234000002
ACH-001750,-0.0027384037568900003
ACH-001765,0.0665888688424
ACH-001956,0.050738580764100004
ACH-001957,-0.025439414170400004
