,GPT (2875)
ACH-000232,-0.137158868516
ACH-000233,-0.043052512215400005
ACH-000234,-0.267411393307
ACH-000235,-0.0540318882699
ACH-000237,-0.0781700193267
ACH-000238,-0.0982272251984
ACH-000243,-0.0496733893545
ACH-000244,-0.60628751315
ACH-000246,-0.149768754592
ACH-000248,-0.12881010827
ACH-000250,-0.280984323492
ACH-000251,0.0533687222895
ACH-000253,-0.183618180707
ACH-000255,0.0640909506651
ACH-000256,-0.521245125894
ACH-000257,-0.479709389276
ACH-000258,-0.160837813559
ACH-000259,-0.21350845463399998
ACH-000260,0.00967200040851
ACH-000261,-0.154423333954
ACH-000262,-0.0276773369412
ACH-000263,-0.45789454484399994
ACH-000264,-0.025766251381
ACH-000265,-0.051836835272199996
ACH-000266,-0.180170025348
ACH-000272,-0.16186754473099998
ACH-000273,-0.0757124360612
ACH-000274,-0.24672497609400001
ACH-000277,-0.263142194495
ACH-000278,-0.154837371965
ACH-000279,-0.083367298148
ACH-000280,0.10117198487199999
ACH-000281,0.135947689448
ACH-000288,0.0113287694863
ACH-000291,-0.12446717641100001
ACH-000293,-0.123219567334
ACH-000294,0.00493957400537
ACH-000295,-0.475606251306
ACH-000296,0.140414919389
ACH-000302,-0.152986725195
ACH-000304,-0.166700198064
ACH-000307,0.0207780554601
ACH-000308,-0.0856383104892
ACH-000310,0.115574161777
ACH-000311,-0.0449772841072
ACH-000312,-0.07033211894039999
ACH-000315,0.18303985894299998
ACH-000316,-0.23942233141
ACH-000317,-0.140446242726
ACH-000318,-0.24361329328
ACH-000319,-0.0994470733979
ACH-000320,0.0208425141184
ACH-000322,-0.273445096944
ACH-000323,-0.36102083924999995
ACH-000324,-0.129752181999
ACH-000329,0.0914358229589
ACH-000330,-0.14630208373
ACH-000331,-0.103040683014
ACH-000332,-0.127181630978
ACH-000334,-0.230242053945
ACH-000335,-0.291492213963
ACH-000336,0.17925819207600002
ACH-000337,-0.204282091461
ACH-000339,-0.0548772820175
ACH-000341,-0.194252864071
ACH-000348,-0.00812407707141
ACH-000350,-0.0271498332047
ACH-000352,-0.053694038041
ACH-000356,-0.044945565245699995
ACH-000361,-0.414283741381
ACH-000362,-0.161938174061
ACH-000363,-0.0283930014191
ACH-000364,0.056165925073499996
ACH-000365,-0.0197491218151
ACH-000366,-0.00135024041207
ACH-000368,-0.113444122646
ACH-000374,0.0952460581697
ACH-000375,-0.213863182475
ACH-000376,-0.101564485316
ACH-000381,-0.00312059968058
ACH-000383,-0.21892346863899997
ACH-000387,0.0294365086151
ACH-000389,-0.10442350112
ACH-000390,0.018916246854700003
ACH-000393,-0.158810116991
ACH-000395,-0.416436219334
ACH-000397,-0.07970888326660001
ACH-000401,-0.17007512329100002
ACH-000402,-0.314587536853
ACH-000403,-0.258391734809
ACH-000404,-0.5143165255009999
ACH-000406,-0.0770631257081
ACH-000407,0.137475932629
ACH-000408,-0.0023402730707800003
ACH-000410,-0.202282357489
ACH-000411,0.0561612248919
ACH-000414,0.10196595743999999
ACH-000415,-0.278899182762
ACH-000416,-0.0526007966299
ACH-000420,0.0020932231107299998
ACH-000421,-0.179446017413
ACH-000424,-0.251309041252
ACH-000425,-0.0410853025944
ACH-000426,-0.261630636635
ACH-000427,-0.00861973618175
ACH-000433,-0.14619295154200002
ACH-000436,0.0654807257251
ACH-000444,-0.099656422187
ACH-000445,-0.196130515759
ACH-000448,-0.137975664156
ACH-000450,-0.262603777795
ACH-000452,-0.303701023758
ACH-000454,0.0158015068464
ACH-000458,-0.011886857322899999
ACH-000459,0.35478216789300004
ACH-000460,-0.0302822599982
ACH-000461,-0.178575720455
ACH-000463,0.00704866144572
ACH-000464,-0.652645805551
ACH-000466,-0.230649641526
ACH-000467,-0.10774670060000001
ACH-000468,-0.0105663522587
ACH-000469,0.0369895642297
ACH-000470,-0.19736122735599998
ACH-000471,-0.12219032287699999
ACH-000472,-0.07393150166889999
ACH-000473,-0.28574886433
ACH-000475,-0.167115939878
ACH-000476,-0.16447315549
ACH-000477,-0.11167603324799999
ACH-000480,-0.009648699388340001
ACH-000481,-0.287397228114
ACH-000483,0.169483957797
ACH-000484,-0.149698206172
ACH-000485,-0.242363218686
ACH-000486,-0.257000796847
ACH-000487,-0.134413724165
ACH-000488,-0.148027578628
ACH-000490,-0.190056602441
ACH-000491,0.145564246086
ACH-000495,-0.0950954499992
ACH-000496,-0.113753862565
ACH-000499,0.07561331633769999
ACH-000500,-0.35759194766999997
ACH-000502,-0.10124461808499999
ACH-000503,0.125271723356
ACH-000505,0.022798545915099996
ACH-000507,-0.222217616592
ACH-000510,-0.0466414470786
ACH-000511,0.0612794789398
ACH-000512,-0.419994650765
ACH-000516,-0.09626817861300001
ACH-000517,-0.233729031885
ACH-000518,-0.198712385977
ACH-000520,-0.115853623581
ACH-000521,-0.12438380657600001
ACH-000522,0.0525000120539
ACH-000524,0.034047199418599995
ACH-000527,-0.154145400216
ACH-000528,0.0494108762158
ACH-000537,-0.09427878113299999
ACH-000541,-0.0943144030023
ACH-000542,-0.138833508876
ACH-000544,-0.0179905230027
ACH-000545,-0.08125175822589999
ACH-000547,-0.135788904475
ACH-000548,-0.285596329642
ACH-000549,-0.06892724090739999
ACH-000550,-0.059938745094
ACH-000552,-0.0478495730319
ACH-000556,-0.152638081551
ACH-000557,-0.278383587735
ACH-000570,-0.0541580095101
ACH-000571,-0.07546063305339999
ACH-000573,0.067611627934
ACH-000576,0.0638646200161
ACH-000580,-0.375169596138
ACH-000584,0.0186756589089
ACH-000585,-0.133365993484
ACH-000588,-0.08508299957450001
ACH-000589,-0.0461823073926
ACH-000591,-0.11790437460999999
ACH-000593,0.0320975268686
ACH-000600,-0.0530192132152
ACH-000601,-0.042821332168899995
ACH-000604,-0.0870579550048
ACH-000605,-0.20018076522599998
ACH-000606,0.0632136361543
ACH-000608,-0.26459403369199996
ACH-000614,-0.0665424609303
ACH-000616,0.152529869963
ACH-000618,-0.274260127049
ACH-000619,-0.136450059683
ACH-000620,-0.152693197118
ACH-000621,0.14289217506
ACH-000622,0.0206389847587
ACH-000623,-0.060190338438499996
ACH-000624,-0.0231884780193
ACH-000627,-0.047807737735900004
ACH-000630,-0.172934642773
ACH-000632,-0.128853189907
ACH-000633,-0.00744581309604
ACH-000637,-0.21694435950399998
ACH-000638,-0.0960805385268
ACH-000646,-0.340700107978
ACH-000647,-0.107676668956
ACH-000648,-0.18853754039
ACH-000649,-0.040314133562400004
ACH-000651,0.014321567264100001
ACH-000652,0.127086127519
ACH-000653,-0.243346768428
ACH-000657,-0.159598417631
ACH-000658,-0.357116739639
ACH-000661,0.0927103594903
ACH-000662,0.0546181752367
ACH-000663,0.0164162067097
ACH-000665,0.12509993517
ACH-000671,-0.005351269004970001
ACH-000673,-0.0828185563001
ACH-000676,-0.00461356417631
ACH-000677,-0.0625198620521
ACH-000681,-0.276241401991
ACH-000682,-0.0767229957168
ACH-000683,-0.215505633954
ACH-000684,-0.109245019164
ACH-000688,-0.49474383088999996
ACH-000693,-0.012680686593
ACH-000694,-0.177499619951
ACH-000695,-0.23206613812899998
ACH-000696,-0.101691198036
ACH-000697,-0.230443256343
ACH-000699,0.07331032422139999
ACH-000701,-0.155016273578
ACH-000706,-0.0644467412122
ACH-000711,-0.013236969203999999
ACH-000713,0.056657055655500006
ACH-000714,-0.110644308792
ACH-000718,-0.35578687833899997
ACH-000720,-0.0366203328911
ACH-000721,-0.0814300344306
ACH-000724,-0.267893064864
ACH-000725,-0.134851947016
ACH-000732,0.0435496861689
ACH-000734,-0.035241574805300005
ACH-000735,0.0111138119163
ACH-000736,-0.26193679016399996
ACH-000738,-0.0573364177695
ACH-000746,-0.29651599572299997
ACH-000747,0.0420527860105
ACH-000748,0.00168336880408
ACH-000753,-0.150025384515
ACH-000756,-0.031092990350599998
ACH-000757,-0.0297434901752
ACH-000758,-0.137094225151
ACH-000760,-0.19783037500599998
ACH-000763,0.460877127022
ACH-000764,-0.011968787563700001
ACH-000765,-0.0945916551626
ACH-000766,0.0851750355002
ACH-000767,-0.28376183656599996
ACH-000768,-0.0270707838509
ACH-000769,0.135107999227
ACH-000770,-0.0684158702773
ACH-000771,-0.100665630003
ACH-000773,-0.0601029000483
ACH-000776,-0.32564293719
ACH-000777,-0.09033985731630001
ACH-000778,0.247277483332
ACH-000781,-0.0876854819276
ACH-000782,-0.165396724404
ACH-000783,-0.402832026956
ACH-000784,0.0618695232161
ACH-000785,-0.15832235752
ACH-000787,0.00334881629075
ACH-000788,0.0186608795588
ACH-000791,-0.0780701870961
ACH-000792,-0.0593014661266
ACH-000794,-0.129153728945
ACH-000796,-0.132547822747
ACH-000799,0.0216273084455
ACH-000800,-0.33513729453499996
ACH-000802,-0.200790462002
ACH-000804,-0.188892902976
ACH-000805,-0.105217517904
ACH-000809,-0.21203192007399999
ACH-000810,-0.128145425065
ACH-000811,-0.269846174471
ACH-000817,0.130143555701
ACH-000819,-0.167370580194
ACH-000820,-0.00516325346076
ACH-000821,0.157968324902
ACH-000822,-0.036016522767800006
ACH-000823,-0.0647803018608
ACH-000824,-0.12422098950999999
ACH-000827,-0.154090479699
ACH-000829,-0.17016177921300002
ACH-000831,-0.0017635993987000001
ACH-000832,-0.0756486263451
ACH-000833,-0.256227545037
ACH-000834,-0.06428176588359999
ACH-000835,0.14164137181
ACH-000836,0.154012165422
ACH-000837,-0.07911285746949999
ACH-000838,-0.38057847563600006
ACH-000839,-0.167739437544
ACH-000840,-0.127271490452
ACH-000841,0.098826129486
ACH-000843,0.0139059004635
ACH-000846,-0.240397998227
ACH-000847,0.223135733669
ACH-000848,-0.0324455784514
ACH-000849,-0.17826610091400003
ACH-000851,0.18100820120299999
ACH-000855,-0.154407729007
ACH-000856,-0.030293977428900002
ACH-000858,0.123100408729
ACH-000859,-0.15543971334599999
ACH-000861,0.0908709888587
ACH-000862,-0.10717354329399999
ACH-000865,-0.15205447398900002
ACH-000866,-0.0754482701893
ACH-000867,-0.023088621340799996
ACH-000869,0.06789863893550001
ACH-000872,-0.142633845217
ACH-000873,0.124667512612
ACH-000876,-0.0502704438421
ACH-000878,-0.223787895444
ACH-000880,-0.348782821975
ACH-000881,0.117253882545
ACH-000882,-0.07569804173139999
ACH-000884,-0.18941972558400003
ACH-000885,-0.0241158219065
ACH-000887,-0.10013970666500001
ACH-000888,-0.0922523548142
ACH-000889,-0.088738335844
ACH-000890,-0.020573361144
ACH-000896,-0.0632635687725
ACH-000898,-0.150395559374
ACH-000900,-0.23877773454
ACH-000901,-0.0283900553495
ACH-000905,-0.0723058530624
ACH-000906,-0.00232127688473
ACH-000907,0.177587369869
ACH-000910,-0.305150069059
ACH-000911,-0.111784116661
ACH-000912,-0.112329296931
ACH-000913,-0.29988072559
ACH-000915,0.097035301236
ACH-000916,-0.383632983355
ACH-000917,-0.012016981453799999
ACH-000921,-0.0647627374667
ACH-000924,0.05035916593169999
ACH-000926,-0.213501547858
ACH-000928,0.24491146466999997
ACH-000929,-0.31671047861900004
ACH-000932,-0.107800515812
ACH-000935,-0.180719450597
ACH-000936,-0.226280992053
ACH-000937,-0.19794214793900003
ACH-000938,-0.20239613144000002
ACH-000939,0.20803588030900003
ACH-000941,0.019362738969799998
ACH-000943,-0.08762679251589998
ACH-000946,0.0499242140219
ACH-000947,-0.15793308703
ACH-000948,0.0633886152391
ACH-000950,0.32806912012
ACH-000953,-0.217599605139
ACH-000957,0.046307277665
ACH-000958,0.144883192288
ACH-000960,-0.22436593918499997
ACH-000963,0.203280949092
ACH-000968,0.0106340009042
ACH-000969,-0.0998814155125
ACH-000973,-0.113386491811
ACH-000974,-0.0485184145706
ACH-000975,-0.122043285111
ACH-000976,-0.00810306823112
ACH-000978,0.164919172957
ACH-000980,-0.09375059807630001
ACH-000984,-0.224030300618
ACH-000986,0.08168901665289999
ACH-000988,0.17228665048500003
ACH-000993,0.08078098713069999
ACH-000994,-0.210916938578
ACH-000996,-0.0954291525683
ACH-001001,-0.149366651845
ACH-001020,0.144772581251
ACH-001028,-0.178736185557
ACH-001031,-0.274914058235
ACH-001038,-0.14819448224
ACH-001048,0.0057745007076499995
ACH-001050,-0.100012443158
ACH-001053,-0.12025560399
ACH-001054,-0.0622024283506
ACH-001061,0.10364363218599999
ACH-001067,-0.326228274267
ACH-001075,-0.044278850735800006
ACH-001096,-0.362182011403
ACH-001128,0.850462756759
ACH-001134,-0.24085935934
ACH-001151,-0.137457235942
ACH-001163,-0.12586965504699998
ACH-001164,-0.0496621462236
ACH-001173,-0.0720971136
ACH-001183,-0.278550711733
ACH-001184,0.08912222782410001
ACH-001190,0.08443808706530001
ACH-001192,-0.104558431582
ACH-001193,-0.0676798651997
ACH-001196,0.0314991874626
ACH-001197,-0.30013969159000004
ACH-001205,-0.18140716896499998
ACH-001211,0.292366923531
ACH-001212,-0.58974272516
ACH-001228,-0.349844556082
ACH-001232,-0.038927783816400004
ACH-001239,-0.152023358905
ACH-001274,-0.174786474177
ACH-001275,-0.261057563387
ACH-001277,-0.385159452753
ACH-001278,-0.26747766244300003
ACH-001280,0.0245734236931
ACH-001283,0.00818870178955
ACH-001289,0.0307552966707
ACH-001295,-0.271566805403
ACH-001300,-0.4342931856600001
ACH-001301,-0.0701046474502
ACH-001302,0.0844095027973
ACH-001303,0.299584962476
ACH-001306,-0.018270200966400002
ACH-001318,0.022073791327499998
ACH-001322,-0.170386707111
ACH-001328,-0.204563453369
ACH-001332,0.0374707773193
ACH-001333,-0.162629085815
ACH-001336,-0.19287671030099998
ACH-001340,-0.15594619315400002
ACH-001346,-0.304443999614
ACH-001353,-0.219628906625
ACH-001354,-0.147501550463
ACH-001367,-0.025841741647099997
ACH-001368,-0.0428365464652
ACH-001374,0.0639048749748
ACH-001375,-0.08533554423560001
ACH-001377,0.0441315211029
ACH-001380,-0.17320604004
ACH-001391,-0.040221224235400005
ACH-001407,0.144447942295
ACH-001408,-0.147806815621
ACH-001413,-0.0370737265956
ACH-001430,-0.235873462141
ACH-001431,-0.137279666074
ACH-001450,-0.192481166514
ACH-001496,0.17933872674600002
ACH-001500,0.0501379153467
ACH-001521,-0.303876368683
ACH-001523,-0.011378896843
ACH-001532,-0.0336424276973
ACH-001536,-0.212233466855
ACH-001550,0.055372719238900005
ACH-001552,-0.00486091307426
ACH-001554,0.0437600268004
ACH-001645,-0.0624372625354
ACH-001654,-0.195288560898
ACH-001715,-0.347055135915
ACH-001735,-0.191130510157
ACH-001736,-0.04811079660400001
ACH-001737,-0.321401758323
ACH-001740,-0.0607521117686
ACH-001745,-0.0006494158083280001
ACH-001750,-0.08957839435
ACH-001765,-0.0746052868657
ACH-001956,-0.10772975284900001
ACH-001957,-0.10533444039899999
